column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
투하자본회전율,414,5949,0.024734,0.185022,0.001746,0.046388,-0.0679,0.2261,normal_high,556927.0,7.976151367077054e-78,4.637297306440148e-77,1.0,1,
매출채권회전율,414,5949,0.345154,0.125315,0.012078,0.00497,0.4513,0.5925,distress_high,1459160.5,2.764547762174559e-10,3.926914434907044e-10,1.0,1,
매출채권회수기간,414,5949,1.66103,0.305998,0.143941,0.034631,0.2919,0.6905,distress_high,1700723.5,1.0779883300217862e-38,1.911326826279763e-38,1.0,1,
재고자산회전율,414,5949,0.100122,0.667069,0.000166,0.016381,-0.3844,0.2919,normal_high,718803.0,9.812311347024287e-48,2.078879522674637e-47,1.0,1,
재고자산보유기간,414,5949,3.795508,0.332572,3.276713,0.058138,0.3821,0.759,distress_high,1869275.0,1.1800878781980643e-74,5.1758240271844925e-74,1.0,1,
매입채무회전율,414,5949,0.30705,0.192951,0.017371,0.006621,0.1816,0.4506,ambiguous,1109737.0,0.000698168130225699,0.0009138326311854699,1.0,0,방향 불명확 (CLES 0.45~0.55)
매입채무지급기간,414,5949,2.497297,0.349295,4.127734,0.018106,0.3976,0.7832,distress_high,1928955.0,1.6074641446748966e-84,1.3857449523059453e-83,1.0,1,
현금전환주기_CCC,414,5949,1.322267,0.354849,1.691867,0.528095,0.5825,0.8234,distress_high,2028004.0,5.258080704776555e-124,2.6290403523882774e-122,1.0,1,
영업CF_유동부채,414,5949,0.440038,0.539715,0.50377,0.516144,-0.1714,0.3656,normal_high,900510.5,5.3308869228162314e-20,8.176206936834711e-20,1.0,1,
영업CF_총부채,414,5949,0.506134,0.585164,0.511878,0.537309,-0.2639,0.3652,normal_high,899360.5,3.9678714760814597e-20,6.123258450742994e-20,1.0,1,
FCF_총자산,414,5949,0.262487,0.288683,0.271479,0.283669,-0.23,0.3813,normal_high,939078.0,5.98519017702558e-16,8.959865534469431e-16,1.0,1,
매출액증가율,414,5949,0.155285,0.119774,0.024959,0.024959,0.0094,0.4566,ambiguous,1124590.0,0.003096199291873943,0.0038896976028567126,1.0,0,방향 불명확 (CLES 0.45~0.55)
영업이익증가율,414,5949,0.515792,0.553959,0.565069,0.565069,-0.0278,0.463,ambiguous,1140240.5,0.010829369479298401,0.012831006492059718,1.0,0,방향 불명확 (CLES 0.45~0.55)
순이익증가율,414,5949,0.375599,0.390884,0.384637,0.384637,-0.0457,0.4406,normal_high,1085179.0,4.273492431608051e-05,5.8701819115495205e-05,1.0,1,
