Combined_Rank,Feature,Category,Feature_Type,SHAP_Rank,mean_abs_SHAP,Perm_Rank,Perm_Mean,Perm_Std,Rank_Diff,Consistency,Combined_Score,Category_Order
24,영업현금흐름비율_diff,현금흐름 (Cash Flow),- 일반피처,25,0.042781092,25,0.0053841685728108326,0.0014679490408845259,0,일치,0.6,5
25,현금비율_ratio,안정성 (Solvency),- 일반피처,23,0.052234694,28,0.003218558607491395,0.0016638374284380847,5,소폭 불일치,0.6125,1
26,자기자본회전율_ratio,활동성 (Activity),- 일반피처,35,0.030616188,17,0.014584166571253217,0.0018178564825828477,18,대폭 불일치,0.625,4
27,재고자산회전율,활동성 (Activity),- 일반피처,26,0.042619396,27,0.0034032880731962867,0.0006300028552137029,1,일치,0.6375,4
28,매출채권회수기간,활동성 (Activity),- 일반피처,18,0.061042264,38,-0.007968549811862173,0.0007510639251916552,20,대폭 불일치,0.675,4
29,영업현금흐름증가율_diff,성장성 (Growth),- 일반피처,37,0.027994502,22,0.006703780065174654,0.001373847253194416,15,대폭 불일치,0.7125,3
30,종업원,기타 (Other),- 일반피처,24,0.043843526,36,-0.0038836179136942928,0.0014623058860990306,12,대폭 불일치,0.725,6
30,유동자산회전율,활동성 (Activity),- 일반피처,30,0.0402197,30,0.0008583443414175866,0.0007003873048468137,0,일치,0.725,4
32,ROA_ratio,수익성 (Profitability),- 일반피처,29,0.04131669,32,-0.0017732274506704004,0.0012380157872148281,3,일치,0.7375,2
32,매출총이익률_ratio,수익성 (Profitability),- 일반피처,27,0.041725952,34,-0.0029119282601166472,0.0010004028907212926,7,소폭 불일치,0.7375,2
34,유동비율_diff,안정성 (Solvency),- 일반피처,34,0.031397548,31,-0.0012916059225423345,0.0009010778225237487,3,일치,0.7875,1
35,재고자산보유기간,활동성 (Activity),- 일반피처,33,0.032489274,33,-0.0020270744782265094,0.001869160313348536,0,일치,0.8,4
36,투하자본회전율,활동성 (Activity),- 일반피처,39,0.025051957,29,0.0023372738685471556,0.0007826282553509759,10,대폭 불일치,0.825,4
37,비유동자산회전율_ratio,활동성 (Activity),- 일반피처,32,0.03344872,37,-0.005895012157012021,0.0016563958715732744,5,소폭 불일치,0.8375,4
37,비유동비율_ratio,안정성 (Solvency),- 일반피처,28,0.041598964,41,-0.06988872212496826,0.0015764298689058885,13,대폭 불일치,0.8375,1
39,비유동장기적합률_ratio,안정성 (Solvency),- 일반피처,40,0.01985249,35,-0.003028516233088737,0.00043663734787950556,5,소폭 불일치,0.9125,1
40,순운전자본비율_diff,안정성 (Solvency),- 일반피처,38,0.026663987,40,-0.009079247019941132,0.0013971668426330118,2,일치,0.95,1
41,매입채무회전율_diff,활동성 (Activity),- 일반피처,41,0.016617604,39,-0.00835834495287638,0.000588593550973789,2,일치,0.975,4
