변수그룹,변수,비교,평균(A),평균(B),평균차(A-B),F(Scheffe),p값,유의성
기본 재무비율,현금전환주기_CCC,도입기 vs 성장기,1355.953,910.5749,445.3781,16.9053,0.0008,***
기본 재무비율,현금전환주기_CCC,도입기 vs 성숙기,1355.953,849.5225,506.4305,34.2239,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 쇠퇴기,1355.953,1125.1389,230.8141,4.2702,0.2344,n.s.
기본 재무비율,현금전환주기_CCC,성장기 vs 성숙기,910.5749,849.5225,61.0524,0.3389,0.9525,n.s.
기본 재무비율,현금전환주기_CCC,성장기 vs 쇠퇴기,910.5749,1125.1389,-214.564,2.8807,0.4108,n.s.
기본 재무비율,현금전환주기_CCC,성숙기 vs 쇠퇴기,849.5225,1125.1389,-275.6164,6.4697,0.0916,n.s.
기본 재무비율,영업CF_유동부채,도입기 vs 성장기,-16.5305,30.1215,-46.6521,28.3945,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 성숙기,-16.5305,71.7357,-88.2662,159.1501,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 쇠퇴기,-16.5305,-23.8986,7.3681,0.6661,0.8811,n.s.
기본 재무비율,영업CF_유동부채,성장기 vs 성숙기,30.1215,71.7357,-41.6142,24.1012,0.0,***
기본 재무비율,영업CF_유동부채,성장기 vs 쇠퇴기,30.1215,-23.8986,54.0201,27.9527,0.0,***
기본 재무비율,영업CF_유동부채,성숙기 vs 쇠퇴기,71.7357,-23.8986,95.6343,119.2414,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성장기,-6.2001,6.351,-12.5511,20.9422,0.0001,***
기본 재무비율,영업CF_총부채,도입기 vs 성숙기,-6.2001,21.8167,-28.0167,163.3883,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 쇠퇴기,-6.2001,-9.3967,3.1966,1.2777,0.7345,n.s.
기본 재무비율,영업CF_총부채,성장기 vs 성숙기,6.351,21.8167,-15.4657,33.9205,0.0,***
기본 재무비율,영업CF_총부채,성장기 vs 쇠퇴기,6.351,-9.3967,15.7477,24.2056,0.0,***
기본 재무비율,영업CF_총부채,성숙기 vs 쇠퇴기,21.8167,-9.3967,31.2134,129.4343,0.0,***
기본 재무비율,FCF,도입기 vs 성장기,-5962.8261,-1828.92,-4133.9061,15.3967,0.0016,**
기본 재무비율,FCF,도입기 vs 성숙기,-5962.8261,1734.6454,-7697.4714,83.5848,0.0,***
기본 재무비율,FCF,도입기 vs 쇠퇴기,-5962.8261,-1895.714,-4067.112,14.0166,0.003,**
기본 재무비율,FCF,성장기 vs 성숙기,-1828.92,1734.6454,-3563.5654,12.2051,0.0069,**
기본 재무비율,FCF,성장기 vs 쇠퇴기,-1828.92,-1895.714,66.794,0.003,1.0,n.s.
기본 재무비율,FCF,성숙기 vs 쇠퇴기,1734.6454,-1895.714,3630.3594,11.8662,0.0081,**
기본 재무비율,FCF_총자산,도입기 vs 성장기,-12.8498,0.291,-13.1408,33.3655,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 성숙기,-12.8498,6.784,-19.6338,116.6242,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 쇠퇴기,-12.8498,0.8449,-13.6947,34.0818,0.0,***
기본 재무비율,FCF_총자산,성장기 vs 성숙기,0.291,6.784,-6.493,8.6898,0.0342,*
기본 재무비율,FCF_총자산,성장기 vs 쇠퇴기,0.291,0.8449,-0.5539,0.0435,0.9976,n.s.
기본 재무비율,FCF_총자산,성숙기 vs 쇠퇴기,6.784,0.8449,5.9391,6.8109,0.0789,n.s.
기본 재무비율,매출액증가율,도입기 vs 성장기,34.4091,20.329,14.0801,3.4086,0.3334,n.s.
기본 재무비율,매출액증가율,도입기 vs 성숙기,34.4091,1.1877,33.2214,29.7119,0.0,***
기본 재무비율,매출액증가율,도입기 vs 쇠퇴기,34.4091,-0.1921,34.6012,19.3605,0.0003,***
기본 재무비율,매출액증가율,성장기 vs 성숙기,20.329,1.1877,19.1413,6.7201,0.0821,n.s.
기본 재무비율,매출액증가율,성장기 vs 쇠퇴기,20.329,-0.1921,20.5211,5.3161,0.1508,n.s.
기본 재무비율,매출액증가율,성숙기 vs 쇠퇴기,1.1877,-0.1921,1.3798,0.0327,0.9984,n.s.
기본 재무비율,순이익증가율,도입기 vs 성장기,-46.6255,-12.5877,-34.0379,3.5681,0.3126,n.s.
기본 재무비율,순이익증가율,도입기 vs 성숙기,-46.6255,1.2449,-47.8704,11.0504,0.0117,*
기본 재무비율,순이익증가율,도입기 vs 쇠퇴기,-46.6255,-40.6668,-5.9587,0.1028,0.9915,n.s.
기본 재무비율,순이익증가율,성장기 vs 성숙기,-12.5877,1.2449,-13.8326,0.6286,0.8898,n.s.
기본 재무비율,순이익증가율,성장기 vs 쇠퇴기,-12.5877,-40.6668,28.0792,1.7828,0.6188,n.s.
기본 재무비율,순이익증가율,성숙기 vs 쇠퇴기,1.2449,-40.6668,41.9117,5.4062,0.1451,n.s.
기본 재무비율,총자산증가율,도입기 vs 성장기,7.698,12.0264,-4.3284,2.4708,0.4809,n.s.
기본 재무비율,총자산증가율,도입기 vs 성숙기,7.698,2.3995,5.2984,5.7969,0.1226,n.s.
기본 재무비율,총자산증가율,도입기 vs 쇠퇴기,7.698,-15.6782,23.3762,67.7777,0.0,***
기본 재무비율,총자산증가율,성장기 vs 성숙기,12.0264,2.3995,9.6269,13.038,0.0047,**
기본 재무비율,총자산증가율,성장기 vs 쇠퇴기,12.0264,-15.6782,27.7046,74.3192,0.0,***
기본 재무비율,총자산증가율,성숙기 vs 쇠퇴기,2.3995,-15.6782,18.0777,43.0697,0.0,***
기본 재무비율,유형자산증가율,도입기 vs 성장기,12.3763,10.782,1.5943,0.0963,0.9923,n.s.
기본 재무비율,유형자산증가율,도입기 vs 성숙기,12.3763,5.7952,6.581,2.5697,0.4632,n.s.
기본 재무비율,유형자산증가율,도입기 vs 쇠퇴기,12.3763,-11.0681,23.4444,19.5886,0.0002,***
기본 재무비율,유형자산증가율,성장기 vs 성숙기,10.782,5.7952,4.9867,1.0052,0.8,n.s.
기본 재무비율,유형자산증가율,성장기 vs 쇠퇴기,10.782,-11.0681,21.8501,13.2828,0.0042,**
기본 재무비율,유형자산증가율,성숙기 vs 쇠퇴기,5.7952,-11.0681,16.8633,10.7686,0.0134,*
기본 재무비율,자기자본증가율,도입기 vs 성장기,-19.5246,4.5302,-24.0548,19.6565,0.0002,***
기본 재무비율,자기자본증가율,도입기 vs 성숙기,-19.5246,5.2749,-24.7995,32.7127,0.0,***
기본 재무비율,자기자본증가율,도입기 vs 쇠퇴기,-19.5246,-12.5294,-6.9952,1.5634,0.6678,n.s.
기본 재무비율,자기자본증가율,성장기 vs 성숙기,4.5302,5.2749,-0.7448,0.0201,0.9992,n.s.
기본 재무비율,자기자본증가율,성장기 vs 쇠퇴기,4.5302,-12.5294,17.0596,7.2587,0.0647,n.s.
기본 재무비율,자기자본증가율,성숙기 vs 쇠퇴기,5.2749,-12.5294,17.8044,10.7613,0.0134,*
기본 재무비율,부채증가율,도입기 vs 성장기,11.2737,12.6424,-1.3686,0.2085,0.9762,n.s.
기본 재무비율,부채증가율,도입기 vs 성숙기,11.2737,-1.715,12.9887,29.3973,0.0,***
기본 재무비율,부채증가율,도입기 vs 쇠퇴기,11.2737,-15.1313,26.4051,72.9773,0.0,***
기본 재무비율,부채증가율,성장기 vs 성숙기,12.6424,-1.715,14.3573,24.4716,0.0,***
기본 재무비율,부채증가율,성장기 vs 쇠퇴기,12.6424,-15.1313,27.7737,63.0286,0.0,***
기본 재무비율,부채증가율,성숙기 vs 쇠퇴기,-1.715,-15.1313,13.4163,20.0182,0.0002,***
기본 재무비율,영업현금흐름증가율,도입기 vs 성장기,-53.4771,47.3867,-100.8638,32.2979,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 성숙기,-53.4771,29.9526,-83.4297,34.5996,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 쇠퇴기,-53.4771,-67.5168,14.0397,0.5885,0.899,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 성숙기,47.3867,29.9526,17.4341,1.0294,0.7942,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 쇠퇴기,47.3867,-67.5168,114.9035,30.7745,0.0,***
기본 재무비율,영업현금흐름증가율,성숙기 vs 쇠퇴기,29.9526,-67.5168,97.4694,30.1403,0.0,***
기본 재무비율,FCF증가율,도입기 vs 성장기,-107.7137,-32.0039,-75.7097,5.1223,0.1638,n.s.
기본 재무비율,FCF증가율,도입기 vs 성숙기,-107.7137,35.8554,-143.5691,28.8411,0.0,***
기본 재무비율,FCF증가율,도입기 vs 쇠퇴기,-107.7137,-73.0356,-34.6781,1.0107,0.7987,n.s.
기본 재무비율,FCF증가율,성장기 vs 성숙기,-32.0039,35.8554,-67.8593,4.3898,0.223,n.s.
기본 재무비율,FCF증가율,성장기 vs 쇠퇴기,-32.0039,-73.0356,41.0316,1.1046,0.776,n.s.
기본 재무비율,FCF증가율,성숙기 vs 쇠퇴기,35.8554,-73.0356,108.891,10.589,0.0145,*
기본 재무비율,영업이익률변화,도입기 vs 성장기,2.183,4.4292,-2.2462,0.0276,0.9988,n.s.
기본 재무비율,영업이익률변화,도입기 vs 성숙기,2.183,-1.637,3.82,0.1249,0.9887,n.s.
기본 재무비율,영업이익률변화,도입기 vs 쇠퇴기,2.183,-38.7929,40.9759,8.6322,0.0351,*
기본 재무비율,영업이익률변화,성장기 vs 성숙기,4.4292,-1.637,6.0662,0.2146,0.9752,n.s.
기본 재무비율,영업이익률변화,성장기 vs 쇠퇴기,4.4292,-38.7929,43.2221,7.4978,0.0582,n.s.
기본 재무비율,영업이익률변화,성숙기 vs 쇠퇴기,-1.637,-38.7929,37.1559,7.5416,0.0571,n.s.
기본 재무비율,부채비율변화,도입기 vs 성장기,57.4822,34.4682,23.014,0.204,0.9769,n.s.
기본 재무비율,부채비율변화,도입기 vs 성숙기,57.4822,-49.2119,106.694,6.8657,0.077,n.s.
기본 재무비율,부채비율변화,도입기 vs 쇠퇴기,57.4822,-35.524,93.0061,3.1338,0.3719,n.s.
기본 재무비율,부채비율변화,성장기 vs 성숙기,34.4682,-49.2119,83.68,2.8773,0.4114,n.s.
기본 재무비율,부채비율변화,성장기 vs 쇠퇴기,34.4682,-35.524,69.9921,1.3855,0.709,n.s.
기본 재무비율,부채비율변화,성숙기 vs 쇠퇴기,-49.2119,-35.524,-13.6879,0.0721,0.995,n.s.
