사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계,신용등급
2148736452,주식회사뷰티르샤,2023,성장기,0,62.46,11.1,94.68,43.76,60.4,71.69,53.8,위험,
2148736452,주식회사뷰티르샤,2024,조정기,1,77.47,31.7,100.0,50.52,87.82,63.22,74.2,매우 위험,
2148738348,(주)모든오피스,2022,성숙기,0,88.19,0.0,94.01,27.39,1.04,51.36,18.3,매우 안정,
2148738348,(주)모든오피스,2023,조정기,0,62.46,33.5,94.68,42.75,4.62,49.76,26.5,매우 안정,
2148738348,(주)모든오피스,2024,도입기,0,77.47,100.0,100.0,49.95,74.46,86.07,81.6,매우 위험,
2148742196,더클래스효성주식회사,2022,성숙기,0,88.19,0.0,94.01,30.01,0.02,51.27,17.9,매우 안정,
2148742196,더클래스효성주식회사,2023,도입기,0,62.46,100.0,94.68,45.19,22.83,60.4,50.4,위험,
2148742196,더클래스효성주식회사,2024,성숙기,0,77.47,0.0,100.0,51.53,0.81,36.96,18.7,매우 안정,
2148744461,더부에스텍주식회사,2022,도입기,0,88.19,76.6,94.01,32.92,12.85,58.21,40.8,중립,
2148744461,더부에스텍주식회사,2023,조정기,0,62.46,33.5,94.68,47.87,55.4,71.34,55.7,위험,
2148744461,더부에스텍주식회사,2024,조정기,1,77.47,31.7,100.0,53.63,44.81,42.94,49.7,중립,
2148745932,마스트바이오(주),2022,도입기,0,88.19,76.6,94.01,28.58,0.05,51.31,33.2,안정,
2148745932,마스트바이오(주),2023,쇠퇴기,0,62.46,96.6,94.68,43.91,0.53,48.04,36.8,안정,
2148745932,마스트바이오(주),2024,조정기,0,77.47,31.7,100.0,48.7,0.2,48.63,25.2,매우 안정,
2148746644,(주)풍산화동양행,2022,조정기,0,88.19,34.7,94.01,39.14,24.43,64.41,39.4,안정,
2148746644,(주)풍산화동양행,2023,성숙기,0,62.46,0.0,94.68,56.8,97.59,88.3,73.5,매우 위험,
2148746644,(주)풍산화동양행,2024,조정기,1,77.47,31.7,100.0,58.27,75.26,36.51,66.3,매우 위험,
2148749656,이스코스틸주식회사,2022,성숙기,0,88.19,0.0,94.01,31.55,0.12,10.31,16.0,매우 안정,
2148749656,이스코스틸주식회사,2023,도입기,0,62.46,100.0,94.68,46.95,0.43,47.95,37.6,안정,
2148749656,이스코스틸주식회사,2024,쇠퇴기,0,77.47,82.9,100.0,52.98,45.59,72.91,61.8,매우 위험,
2148752092,크레센도,2022,조정기,0,88.19,34.7,94.01,28.58,0.03,51.25,24.8,매우 안정,
2148752092,크레센도,2023,조정기,0,62.46,33.5,94.68,43.91,0.05,47.79,23.9,매우 안정,
2148752092,크레센도,2024,도입기,0,77.47,100.0,100.0,46.34,0.03,48.79,38.6,안정,
2148756986,(주)더씨에이치디,2022,성숙기,0,88.19,0.0,94.01,28.58,0.05,51.3,17.8,매우 안정,
2148756986,(주)더씨에이치디,2023,조정기,0,62.46,33.5,94.68,43.91,0.01,47.75,23.9,매우 안정,
2148756986,(주)더씨에이치디,2024,성장기,0,77.47,22.2,100.0,50.6,0.03,48.81,23.3,매우 안정,
2148759299,(주)평화드림,2022,성숙기,0,88.19,0.0,94.01,20.5,0.48,51.4,17.7,매우 안정,
2148759299,(주)평화드림,2023,성숙기,0,62.46,0.0,94.68,36.17,0.12,47.58,16.8,매우 안정,
2148759299,(주)평화드림,2024,성숙기,0,77.47,0.0,100.0,45.77,0.42,48.96,18.8,매우 안정,
2148761418,주식회사오트리푸드,2022,도입기,0,88.19,76.6,94.01,28.07,0.44,51.27,33.3,안정,
2148761418,주식회사오트리푸드,2023,성장기,0,62.46,11.1,94.68,43.42,55.4,78.19,51.4,위험,
2148761418,주식회사오트리푸드,2024,쇠퇴기,0,77.47,82.9,100.0,51.02,89.25,66.66,85.4,매우 위험,
2148761437,(주)성홍,2022,성장기,0,88.19,1.7,94.01,32.02,0.04,51.22,18.3,매우 안정,
2148761437,(주)성홍,2023,성장기,0,62.46,11.1,94.68,47.11,1.2,48.42,20.2,매우 안정,
2148761437,(주)성홍,2024,성장기,0,77.47,22.2,100.0,52.62,42.55,70.87,47.9,중립,
2148762038,에이스바이오팜주식회사,2022,도입기,0,88.19,76.6,94.01,27.81,0.09,51.32,33.1,안정,
2148762038,에이스바이오팜주식회사,2023,조정기,0,62.46,33.5,94.68,43.11,1.23,48.41,24.5,매우 안정,
2148762038,에이스바이오팜주식회사,2024,도입기,0,77.47,100.0,100.0,50.23,0.16,48.23,38.9,안정,
2148764147,(주)세명엠디,2022,성장기,0,88.19,1.7,94.01,29.33,0.01,51.3,18.2,매우 안정,
2148764147,(주)세명엠디,2023,성장기,0,62.46,11.1,94.68,44.53,0.05,47.8,19.5,매우 안정,
2148764147,(주)세명엠디,2024,성숙기,0,77.47,0.0,100.0,51.08,0.01,48.78,18.9,매우 안정,
2148770353,태남생활건강(주),2022,성숙기,0,88.19,0.0,94.01,28.58,0.01,51.29,17.8,매우 안정,
2148770353,태남생활건강(주),2023,성숙기,0,62.46,0.0,94.68,43.91,0.01,47.78,17.2,매우 안정,
2148770353,태남생활건강(주),2024,성장기,0,77.47,22.2,100.0,49.76,0.01,48.8,23.2,매우 안정,
2148771968,(주)창도엔터프라이즈,2022,쇠퇴기,0,88.19,100.0,94.01,,1.81,51.3,,매우 안정,
2148771968,(주)창도엔터프라이즈,2023,조정기,0,62.46,33.5,94.68,58.34,0.11,46.84,24.6,매우 안정,
2148771968,(주)창도엔터프라이즈,2024,쇠퇴기,0,77.47,82.9,100.0,57.29,1.06,49.31,36.4,안정,
2148777074,주식회사대경페이퍼앤펄프,2022,조정기,0,88.19,34.7,94.01,32.54,0.01,51.29,24.9,매우 안정,
2148777074,주식회사대경페이퍼앤펄프,2023,도입기,0,62.46,100.0,94.68,48.81,0.01,47.78,37.4,안정,
2148777074,주식회사대경페이퍼앤펄프,2024,성숙기,0,77.47,0.0,100.0,54.05,0.01,48.8,19.0,매우 안정,
2148777166,(주)한미유나이티드,2022,도입기,0,88.19,76.6,94.01,28.38,3.81,53.29,35.3,안정,
2148777166,(주)한미유나이티드,2023,쇠퇴기,0,62.46,96.6,94.68,43.5,35.85,65.51,57.1,위험,
2148777166,(주)한미유나이티드,2024,쇠퇴기,0,77.47,82.9,100.0,50.56,3.3,31.29,36.4,안정,
2148782975,한능무역(주),2022,성숙기,0,88.19,0.0,94.01,45.78,1.13,51.89,19.3,매우 안정,
2148782975,한능무역(주),2023,쇠퇴기,0,62.46,96.6,94.68,61.28,0.1,47.21,37.4,안정,
2148782975,한능무역(주),2024,성숙기,0,77.47,0.0,100.0,61.17,0.13,48.82,19.4,매우 안정,
2148787816,(주)한빛드론,2022,도입기,0,88.19,76.6,94.01,28.58,0.03,51.3,33.1,안정,
2148787816,(주)한빛드론,2023,조정기,0,62.46,33.5,94.68,43.91,1.0,48.31,24.5,매우 안정,
2148787816,(주)한빛드론,2024,쇠퇴기,0,77.47,82.9,100.0,50.6,57.46,78.94,68.5,매우 위험,
2148788076,(주)제우인터내셔날,2022,도입기,0,88.19,76.6,94.01,29.17,0.02,51.3,33.2,안정,
2148788076,(주)제우인터내셔날,2023,조정기,0,62.46,33.5,94.68,44.87,0.01,47.77,23.9,매우 안정,
2148788076,(주)제우인터내셔날,2024,도입기,0,77.47,100.0,100.0,51.06,0.2,48.91,39.0,안정,
2148792702,디에이치케이솔루션(주),2022,조정기,0,88.19,34.7,94.01,29.68,0.01,51.3,24.8,매우 안정,
2148792702,디에이치케이솔루션(주),2023,성숙기,0,62.46,0.0,94.68,44.96,0.03,47.79,17.2,매우 안정,
2148792702,디에이치케이솔루션(주),2024,성숙기,0,77.47,0.0,100.0,51.54,0.01,48.79,18.9,매우 안정,
2148795674,(주)시앤엠인터내쇼날,2022,성숙기,0,88.19,0.0,94.01,28.58,0.01,51.3,17.8,매우 안정,
2148795674,(주)시앤엠인터내쇼날,2023,성숙기,0,62.46,0.0,94.68,38.49,0.01,47.78,16.9,매우 안정,
2148800913,주식회사엘시시유통,2022,성숙기,0,88.19,0.0,94.01,28.58,0.01,51.3,17.8,매우 안정,
2148800913,주식회사엘시시유통,2023,성숙기,0,62.46,0.0,94.68,42.35,0.01,47.78,17.1,매우 안정,
2148800913,주식회사엘시시유통,2024,성숙기,0,77.47,0.0,100.0,49.58,0.01,48.8,18.8,매우 안정,
2148802508,주식회사티엔아이정보,2022,조정기,0,88.19,34.7,94.01,25.46,0.03,51.31,24.6,매우 안정,
2148802508,주식회사티엔아이정보,2023,조정기,0,62.46,33.5,94.68,41.14,0.01,47.76,23.7,매우 안정,
2148802508,주식회사티엔아이정보,2024,조정기,0,77.47,31.7,100.0,,0.08,48.84,,매우 안정,
2148808313,(주)블루존닷컴,2022,조정기,0,88.19,34.7,94.01,28.81,0.0,51.3,24.8,매우 안정,
2148808313,(주)블루존닷컴,2023,성숙기,0,62.46,0.0,94.68,43.78,0.01,47.78,17.2,매우 안정,
2148808313,(주)블루존닷컴,2024,조정기,0,77.47,31.7,100.0,50.86,49.38,75.16,53.7,위험,
2148814630,주식회사카나,2022,도입기,0,88.19,76.6,94.01,30.82,0.01,51.29,33.2,안정,
2148814630,주식회사카나,2023,쇠퇴기,0,62.46,96.6,94.68,46.08,0.03,47.79,36.6,안정,
2148814630,주식회사카나,2024,조정기,0,77.47,31.7,100.0,52.21,0.06,48.82,25.3,매우 안정,
2148820068,(주)레이델코리아,2022,성장기,0,88.19,1.7,94.01,29.07,0.03,51.3,18.2,매우 안정,
2148820068,(주)레이델코리아,2023,성장기,0,62.46,11.1,94.68,44.23,0.02,47.77,19.4,매우 안정,
2148820068,(주)레이델코리아,2024,쇠퇴기,0,77.47,82.9,100.0,50.92,52.45,76.8,65.7,매우 위험,
2148821000,(주)메디마스터,2022,성숙기,0,88.19,0.0,94.01,28.58,0.02,51.31,17.8,매우 안정,
2148821000,(주)메디마스터,2023,성숙기,0,62.46,0.0,94.68,46.6,0.02,47.78,17.3,매우 안정,
2148821000,(주)메디마스터,2024,성숙기,0,77.47,0.0,100.0,52.44,0.08,48.84,19.0,매우 안정,
2148822300,(주)매트프라자,2022,쇠퇴기,0,88.19,100.0,94.01,26.63,0.81,51.6,38.2,안정,
2148822300,(주)매트프라자,2023,성숙기,0,62.46,0.0,94.68,42.03,0.02,47.34,17.1,매우 안정,
2148822300,(주)매트프라자,2024,쇠퇴기,0,77.47,82.9,100.0,48.77,0.02,48.8,35.3,안정,
2148825078,주식회사엘유티,2022,성숙기,0,88.19,0.0,94.01,25.44,0.12,51.32,17.7,매우 안정,
2148825078,주식회사엘유티,2023,쇠퇴기,0,62.46,96.6,94.68,40.84,0.07,47.75,36.4,안정,
2148825078,주식회사엘유티,2024,조정기,0,77.47,31.7,100.0,48.86,1.43,49.53,25.9,매우 안정,
2148833127,비투스틸(주),2022,조정기,0,88.19,34.7,94.01,31.81,0.06,51.31,24.9,매우 안정,
2148833127,비투스틸(주),2023,조정기,0,62.46,33.5,94.68,46.99,0.02,47.75,24.0,매우 안정,
2148833127,비투스틸(주),2024,조정기,0,77.47,31.7,100.0,53.68,0.01,48.8,25.3,매우 안정,
2148846433,에스지에스한국(주),2022,성장기,0,88.19,1.7,94.01,29.68,0.04,51.3,18.2,매우 안정,
2148846433,에스지에스한국(주),2023,성장기,0,62.46,11.1,94.68,44.57,0.08,47.8,19.5,매우 안정,
2148846433,에스지에스한국(주),2024,성장기,0,77.47,22.2,100.0,51.5,0.08,48.8,23.4,매우 안정,
2148846559,(주)씨에스메탈스,2022,성장기,0,88.19,1.7,94.01,28.58,0.02,51.28,18.2,매우 안정,
2148846559,(주)씨에스메탈스,2023,성숙기,0,62.46,0.0,94.68,54.94,0.07,47.8,17.8,매우 안정,
2148846559,(주)씨에스메탈스,2024,성숙기,0,77.47,0.0,100.0,56.41,28.22,63.83,35.4,안정,
2148851896,지엘루비콘(주),2022,도입기,0,88.19,76.6,94.01,29.23,0.09,51.27,33.2,안정,
2148851896,지엘루비콘(주),2023,도입기,0,62.46,100.0,94.68,44.63,0.28,47.88,37.4,안정,
2148851896,지엘루비콘(주),2024,성숙기,0,77.47,0.0,100.0,51.16,0.21,48.77,19.0,매우 안정,
2148853287,주식회사이스턴밸리,2022,성숙기,0,88.19,0.0,94.01,28.58,0.01,51.18,17.8,매우 안정,
2148853287,주식회사이스턴밸리,2023,성숙기,0,62.46,0.0,94.68,43.91,0.01,47.78,17.2,매우 안정,
2148854966,주식회사신화테크이엔지,2022,조정기,0,88.19,34.7,94.01,28.58,0.0,51.3,24.7,매우 안정,
2148854966,주식회사신화테크이엔지,2023,조정기,0,62.46,33.5,94.68,43.29,0.01,47.78,23.8,매우 안정,
2148854966,주식회사신화테크이엔지,2024,성숙기,0,77.47,0.0,100.0,50.43,0.06,48.83,18.9,매우 안정,
2148856310,주식회사카프솔루션,2022,성숙기,0,88.19,0.0,94.01,26.47,0.0,51.3,17.7,매우 안정,
2148856310,주식회사카프솔루션,2023,조정기,0,62.46,33.5,94.68,41.55,0.01,47.78,23.8,매우 안정,
2148856310,주식회사카프솔루션,2024,조정기,0,77.47,31.7,100.0,49.6,0.02,48.81,25.1,매우 안정,
2148861093,(주)다올로지스틱,2022,성숙기,0,88.19,0.0,94.01,28.58,0.01,51.3,17.8,매우 안정,
2148861093,(주)다올로지스틱,2023,성숙기,0,62.46,0.0,94.68,43.91,0.01,47.78,17.2,매우 안정,
2148861093,(주)다올로지스틱,2024,성숙기,0,77.47,0.0,100.0,44.23,0.02,48.81,18.5,매우 안정,
2148863413,모토로라솔루션코리아주식회사,2022,성숙기,0,88.19,0.0,94.01,32.2,0.01,51.3,18.0,매우 안정,
2148863413,모토로라솔루션코리아주식회사,2023,조정기,0,62.46,33.5,94.68,48.71,0.01,47.78,24.1,매우 안정,
2148871723,한국영스틸주식회사,2022,도입기,0,88.19,76.6,94.01,35.25,0.13,51.23,33.5,안정,
2148871723,한국영스틸주식회사,2023,도입기,0,62.46,100.0,94.68,50.06,0.1,47.76,37.5,안정,
2148871723,한국영스틸주식회사,2024,성숙기,0,77.47,0.0,100.0,54.69,0.42,48.97,19.3,매우 안정,
2148872509,주식회사두호이앤알,2022,성숙기,0,88.19,0.0,94.01,27.05,0.05,51.15,17.7,매우 안정,
2148872509,주식회사두호이앤알,2023,쇠퇴기,0,62.46,96.6,94.68,42.52,0.07,47.79,36.5,안정,
2148872509,주식회사두호이앤알,2024,성장기,0,77.47,22.2,100.0,49.23,0.12,48.83,23.3,매우 안정,
2148878065,바이오트로닉코리아주식회사,2022,성숙기,0,88.19,0.0,94.01,27.13,0.01,51.29,17.7,매우 안정,
2148878065,바이오트로닉코리아주식회사,2023,성숙기,0,62.46,0.0,94.68,42.36,0.01,47.78,17.1,매우 안정,
2148878065,바이오트로닉코리아주식회사,2024,성숙기,0,77.47,0.0,100.0,49.77,0.01,48.8,18.8,매우 안정,
2148878503,(주)윈큐브마케팅,2022,성숙기,0,88.19,0.0,94.01,28.58,0.0,51.29,17.8,매우 안정,
2148878503,(주)윈큐브마케팅,2023,성숙기,0,62.46,0.0,94.68,43.91,0.0,47.78,17.2,매우 안정,
2148878503,(주)윈큐브마케팅,2024,성숙기,0,77.47,0.0,100.0,49.88,2.05,49.9,20.0,매우 안정,
2148883608,오포물류(주),2022,도입기,0,88.19,76.6,94.01,19.78,0.15,47.44,32.6,안정,
2148883608,오포물류(주),2023,도입기,0,62.46,100.0,94.68,35.32,1.88,48.73,37.8,안정,
2148883608,오포물류(주),2024,도입기,0,77.47,100.0,100.0,46.0,0.02,47.81,38.6,안정,
2158100426,주식회사중앙청과,2022,성숙기,0,88.19,0.0,94.01,28.8,0.0,51.3,17.8,매우 안정,
2158100426,주식회사중앙청과,2023,성숙기,0,62.46,0.0,94.68,44.1,0.01,47.78,17.2,매우 안정,
2158100426,주식회사중앙청과,2024,조정기,0,77.47,31.7,100.0,50.63,0.01,48.8,25.2,매우 안정,
2158103350,주식회사에네스에프,2022,도입기,0,88.19,76.6,94.01,28.58,22.22,60.33,45.8,중립,
2158103350,주식회사에네스에프,2023,도입기,0,62.46,100.0,94.68,43.91,62.53,70.12,72.7,매우 위험,
2158103350,주식회사에네스에프,2024,쇠퇴기,1,77.47,82.9,100.0,53.71,67.62,51.28,72.9,매우 위험,
2158103379,다농산업주식회사,2022,성숙기,0,88.19,0.0,94.01,27.31,0.06,34.81,16.9,매우 안정,
2158103379,다농산업주식회사,2023,쇠퇴기,0,62.46,96.6,94.68,42.68,0.13,47.81,36.5,안정,
2158103379,다농산업주식회사,2024,조정기,0,77.47,31.7,100.0,49.88,17.39,58.02,35.2,안정,
2158103383,동화청과주식회사,2022,조정기,0,88.19,34.7,94.01,28.95,0.01,51.3,24.8,매우 안정,
2158103383,동화청과주식회사,2023,성숙기,0,62.46,0.0,94.68,44.22,0.01,47.78,17.2,매우 안정,
2158103383,동화청과주식회사,2024,성숙기,0,77.47,0.0,100.0,50.73,0.02,48.81,18.9,매우 안정,
2158103438,서울청과주식회사,2022,성숙기,0,88.19,0.0,94.01,28.91,0.01,51.3,17.8,매우 안정,
2158103438,서울청과주식회사,2023,조정기,0,62.46,33.5,94.68,44.18,0.01,47.78,23.9,매우 안정,
2158103438,서울청과주식회사,2024,조정기,0,77.47,31.7,100.0,50.68,0.02,48.81,25.2,매우 안정,
2158103573,한국청과주식회사,2022,성숙기,0,88.19,0.0,94.01,28.17,0.03,51.3,17.8,매우 안정,
2158103573,한국청과주식회사,2023,성장기,0,62.46,11.1,94.68,43.47,0.02,47.77,19.4,매우 안정,
2158103573,한국청과주식회사,2024,성숙기,0,77.47,0.0,100.0,50.26,0.04,48.81,18.8,매우 안정,
2158113294,수일통상주식회사,2022,성숙기,0,88.19,0.0,94.01,27.57,0.44,51.53,18.0,매우 안정,
2158113294,수일통상주식회사,2023,성장기,0,62.46,11.1,94.68,42.83,0.02,47.55,19.3,매우 안정,
2158113294,수일통상주식회사,2024,조정기,0,77.47,31.7,100.0,49.86,4.75,51.33,27.9,매우 안정,
2158118872,(주)나이스하우징,2022,도입기,0,88.19,76.6,94.01,28.58,5.06,53.78,36.0,안정,
2158118872,(주)나이스하우징,2023,도입기,0,62.46,100.0,94.68,43.91,21.64,56.96,49.5,중립,
2158118872,(주)나이스하우징,2024,도입기,0,77.47,100.0,100.0,51.78,17.76,46.65,48.6,중립,
2158126197,주식회사금정약품,2022,쇠퇴기,0,88.19,100.0,94.01,28.59,0.49,51.53,38.1,안정,
2158126197,주식회사금정약품,2023,성장기,0,62.46,11.1,94.68,43.87,0.14,47.59,19.5,매우 안정,
2158126197,주식회사금정약품,2024,성숙기,0,77.47,0.0,100.0,50.4,1.76,49.67,19.8,매우 안정,
2158133077,오티씨(주),2022,성숙기,0,88.19,0.0,94.01,27.03,0.02,51.28,17.7,매우 안정,
2158133077,오티씨(주),2023,성숙기,0,62.46,0.0,94.68,42.41,0.04,47.79,17.1,매우 안정,
2158133077,오티씨(주),2024,성숙기,0,77.47,0.0,100.0,49.81,0.03,48.8,18.8,매우 안정,
2158133591,주식회사고원화성,2022,성숙기,0,88.19,0.0,94.01,31.31,0.01,51.3,17.9,매우 안정,
2158133591,주식회사고원화성,2023,성숙기,0,62.46,0.0,94.68,46.44,0.01,47.78,17.3,매우 안정,
2158133591,주식회사고원화성,2024,성숙기,0,77.47,0.0,100.0,51.91,0.01,48.8,18.9,매우 안정,
2158140355,메디랩코리아(주),2022,성숙기,0,88.19,0.0,94.01,27.36,1.25,50.21,18.4,매우 안정,
2158140355,메디랩코리아(주),2023,도입기,0,62.46,100.0,94.68,42.69,58.49,79.45,70.9,매우 위험,
2158140355,메디랩코리아(주),2024,성숙기,0,77.47,0.0,100.0,50.05,98.03,69.69,73.8,매우 위험,
2158144555,대아청과(주),2022,조정기,0,88.19,34.7,94.01,25.09,0.01,51.3,24.6,매우 안정,
2158144555,대아청과(주),2023,성장기,0,62.46,11.1,94.68,40.63,0.01,47.78,19.2,매우 안정,
2158144555,대아청과(주),2024,성장기,0,77.47,22.2,100.0,48.9,0.01,48.8,23.2,매우 안정,
2158156099,(주)영인코퍼레이션,2022,도입기,0,88.19,76.6,94.01,28.58,0.02,51.3,33.1,안정,
2158156099,(주)영인코퍼레이션,2023,성숙기,0,62.46,0.0,94.68,44.54,0.03,47.78,17.2,매우 안정,
2158156099,(주)영인코퍼레이션,2024,성장기,0,77.47,22.2,100.0,50.96,0.02,48.8,23.3,매우 안정,
2158159247,(주)이효바이오싸이언스,2022,성숙기,0,88.19,0.0,94.01,28.58,0.01,51.3,17.8,매우 안정,
2158159247,(주)이효바이오싸이언스,2023,조정기,0,62.46,33.5,94.68,44.03,56.42,78.99,56.5,위험,
2158159247,(주)이효바이오싸이언스,2024,도입기,0,77.47,100.0,100.0,50.94,76.26,59.18,81.3,매우 위험,
2158159534,하이텍앤솔(주),2022,쇠퇴기,0,88.19,100.0,94.01,26.68,3.62,53.23,39.8,안정,
2158159534,하이텍앤솔(주),2023,성숙기,0,62.46,0.0,94.68,42.07,0.02,45.79,17.0,매우 안정,
2158159534,하이텍앤솔(주),2024,도입기,0,77.47,100.0,100.0,49.43,0.06,48.83,38.8,안정,
2158165851,(주)엠이씨인더스트리,2022,쇠퇴기,0,88.19,100.0,94.01,28.58,0.28,51.3,38.0,안정,
2158165851,(주)엠이씨인더스트리,2023,성장기,0,62.46,11.1,94.68,43.91,1.66,48.54,20.3,매우 안정,
2158165851,(주)엠이씨인더스트리,2024,성숙기,0,77.47,0.0,100.0,51.34,0.61,48.23,19.2,매우 안정,
2158169804,글로벌통상주식회사,2022,쇠퇴기,0,88.19,100.0,94.01,25.66,3.86,22.49,38.3,안정,
2158169804,글로벌통상주식회사,2023,쇠퇴기,0,62.46,96.6,94.68,40.95,81.12,90.53,83.1,매우 위험,
2158169804,글로벌통상주식회사,2024,쇠퇴기,0,77.47,82.9,100.0,48.87,7.72,9.31,37.6,안정,
2158170261,바다원(주),2022,성장기,0,88.19,1.7,94.01,23.56,0.11,51.23,18.0,매우 안정,
2158170261,바다원(주),2023,성장기,0,62.46,11.1,94.68,38.96,0.61,48.05,19.5,매우 안정,
2158170261,바다원(주),2024,성숙기,0,77.47,0.0,100.0,47.87,63.92,82.61,55.6,위험,
2158175209,(주)사강랩테크,2022,성숙기,0,88.19,0.0,94.01,29.5,0.01,51.28,17.9,매우 안정,
2158175209,(주)사강랩테크,2023,성숙기,0,62.46,0.0,94.68,44.67,0.03,47.79,17.2,매우 안정,
2158175209,(주)사강랩테크,2024,성숙기,0,77.47,0.0,100.0,51.39,0.01,48.79,18.9,매우 안정,
2158178415,(주)동인바이오텍,2022,조정기,0,88.19,34.7,94.01,28.58,0.01,51.3,24.8,매우 안정,
2158178415,(주)동인바이오텍,2023,조정기,0,62.46,33.5,94.68,44.27,0.01,47.78,23.9,매우 안정,
2158179563,주식회사인산엠티에스,2022,성숙기,0,88.19,0.0,94.01,28.4,0.34,51.21,18.0,매우 안정,
2158179563,주식회사인산엠티에스,2023,쇠퇴기,0,62.46,96.6,94.68,43.59,0.1,47.64,36.5,안정,
2158179563,주식회사인산엠티에스,2024,조정기,0,77.47,31.7,100.0,50.42,0.34,48.93,25.4,매우 안정,
2158180793,(주)건화약품,2022,조정기,0,88.19,34.7,94.01,29.07,0.16,50.53,24.8,매우 안정,
2158180793,(주)건화약품,2023,조정기,0,62.46,33.5,94.68,44.35,0.24,47.82,24.0,매우 안정,
2158180793,(주)건화약품,2024,조정기,0,77.47,31.7,100.0,50.79,3.06,50.31,27.0,매우 안정,
2158185196,(주)유경상사,2022,쇠퇴기,0,88.19,100.0,94.01,28.58,1.12,51.88,38.4,안정,
2158185196,(주)유경상사,2023,조정기,0,62.46,33.5,94.68,43.91,0.4,47.38,24.1,매우 안정,
2158185196,(주)유경상사,2024,조정기,0,77.47,31.7,100.0,49.64,0.07,48.63,25.2,매우 안정,
2158191209,(주)아스템즈,2022,성숙기,0,88.19,0.0,94.01,26.46,0.01,51.25,17.7,매우 안정,
2158191209,(주)아스템즈,2023,성장기,0,62.46,11.1,94.68,41.85,0.04,47.79,19.3,매우 안정,
2158191209,(주)아스템즈,2024,성숙기,0,77.47,0.0,100.0,48.89,0.03,48.8,18.8,매우 안정,
2158193740,주식회사코맥스인터내셔널,2022,쇠퇴기,0,88.19,100.0,94.01,28.58,0.0,51.3,37.8,안정,
2158193740,주식회사코맥스인터내셔널,2023,성숙기,0,62.46,0.0,94.68,43.91,0.01,47.78,17.2,매우 안정,
2158193740,주식회사코맥스인터내셔널,2024,쇠퇴기,0,77.47,82.9,100.0,49.86,0.0,48.8,35.4,안정,
2158195694,(주)에이원철강,2022,조정기,0,88.19,34.7,94.01,31.85,0.12,51.3,25.0,매우 안정,
2158195694,(주)에이원철강,2023,성장기,0,62.46,11.1,94.68,46.8,0.41,47.94,19.8,매우 안정,
2158195694,(주)에이원철강,2024,도입기,0,77.47,100.0,100.0,52.65,1.2,49.22,39.6,안정,
2158602109,(주)명세아이앤씨,2022,성숙기,0,88.19,0.0,94.01,26.86,0.01,51.3,17.7,매우 안정,
2158602109,(주)명세아이앤씨,2023,성숙기,0,62.46,0.0,94.68,22.1,0.01,47.78,16.1,매우 안정,
2158602109,(주)명세아이앤씨,2024,성숙기,0,77.47,0.0,100.0,68.81,0.47,49.05,20.0,매우 안정,
2158603694,(주)은산티아이,2022,성숙기,0,88.19,0.0,94.01,29.64,0.04,51.18,17.9,매우 안정,
2158603694,(주)은산티아이,2023,성숙기,0,62.46,0.0,94.68,44.95,0.02,47.76,17.2,매우 안정,
2158603694,(주)은산티아이,2024,성숙기,0,77.47,0.0,100.0,51.25,0.01,48.8,18.9,매우 안정,
2158603748,주식회사해우씨푸드,2022,도입기,0,88.19,76.6,94.01,31.35,0.04,51.29,33.3,안정,
2158603748,주식회사해우씨푸드,2023,조정기,0,62.46,33.5,94.68,45.85,0.02,47.76,24.0,매우 안정,
2158603748,주식회사해우씨푸드,2024,성숙기,0,77.47,0.0,100.0,53.15,0.05,48.82,19.0,매우 안정,
2158603938,주식회사씨피에프,2022,성장기,0,88.19,1.7,94.01,25.2,0.39,51.48,18.2,매우 안정,
2158603938,주식회사씨피에프,2023,성숙기,0,62.46,0.0,94.68,40.49,0.24,47.69,17.1,매우 안정,
2158603938,주식회사씨피에프,2024,성숙기,0,77.47,0.0,100.0,48.33,1.4,49.42,19.5,매우 안정,
2158611160,주식회사코스폴물산,2022,성숙기,0,88.19,0.0,94.01,38.87,0.03,51.3,18.3,매우 안정,
2158611160,주식회사코스폴물산,2023,성숙기,0,62.46,0.0,94.68,53.65,0.12,47.83,17.7,매우 안정,
2158611160,주식회사코스폴물산,2024,성숙기,0,77.47,0.0,100.0,57.09,0.01,48.74,19.2,매우 안정,
2158611777,(주)트라이콤바이오,2022,도입기,0,88.19,76.6,94.01,28.58,0.01,51.29,33.1,안정,
2158611777,(주)트라이콤바이오,2023,성숙기,0,62.46,0.0,94.68,43.91,3.96,49.96,19.5,매우 안정,
2158611777,(주)트라이콤바이오,2024,성숙기,0,77.47,0.0,100.0,51.41,0.04,46.69,18.8,매우 안정,
2158613509,(주)한국풀네트웍,2022,성장기,0,88.19,1.7,94.01,27.17,1.24,51.71,18.8,매우 안정,
2158613509,(주)한국풀네트웍,2023,성숙기,0,62.46,0.0,94.68,41.83,1.07,47.68,17.7,매우 안정,
2158613509,(주)한국풀네트웍,2024,성숙기,0,77.47,0.0,100.0,49.22,0.23,48.35,18.9,매우 안정,
2158624398,한국룬드벡주식회사,2022,성숙기,0,88.19,0.0,94.01,27.56,0.01,51.29,17.8,매우 안정,
