사업자등록번호,회계년도,회사명,종업원,통계청 한국표준산업분류 코드 11차(대분류),통계청 한국표준산업분류 11차(중분류),M코드,매출액영업이익률_diff,매출액영업이익률_ratio,EBIT대매출액_diff,EBIT대매출액_ratio,EBITDA대매출액_diff,EBITDA대매출액_ratio,매출원가대매출액_diff,매출원가대매출액_ratio,매출액순이익률_diff,매출액순이익률_ratio,사내유보율_diff,사내유보율_ratio,금융비용대매출액_diff,금융비용대매출액_ratio,자기자본비율_diff,자기자본비율_ratio,부채비율_diff,부채비율_ratio,유동비율_diff,유동비율_ratio,당좌비율_diff,당좌비율_ratio,현금비율_diff,현금비율_ratio,순운전자본대총자본_diff,순운전자본대총자본_ratio,비유동비율_diff,비유동비율_ratio,비유동장기적합률_diff,비유동장기적합률_ratio,차입금의존도_diff,차입금의존도_ratio,총자산회전율_diff,총자산회전율_ratio,자기자본회전율_diff,자기자본회전율_ratio,비유동자산회전율_diff,비유동자산회전율_ratio,유형자산회전율_diff,유형자산회전율_ratio,재고자산회전율_diff,재고자산회전율_ratio,매출채권회전율_diff,매출채권회전율_ratio,매입채무회전율_diff,매입채무회전율_ratio,총자산증가율_diff,총자산증가율_ratio,유형자산증가율_diff,유형자산증가율_ratio,자기자본증가율_diff,자기자본증가율_ratio,매출액증가율_diff,매출액증가율_ratio
1018666838,2013.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,2.0157118884042777,1.7904752503546189,1.5157118884042777,1.4969547175095992,3.457091522825263,1.866438978151695,1.216381200004335,1.0150654099579433,0.9925881376338455,1.545378097601014,203133.93174280945,2117.860480854621,0.2580069158761451,1.5058959134826375,12.305439426607059,1.267917252919814,-46.02333574257027,0.6091104489334952,1.7325942817826956,1.0127499763174825,-26.893890831731113,0.7372103690469893,-6.202445955101,0.696850148822043,-5.959728318245782,0.5791152317623035,19.21788950054544,1.1902949747553762,12.904237245066014,1.168440637580812,-1.7729588470683844,0.9323039768206038,-0.6626651952939316,0.5983847301248899,-1.9026467585349822,0.4714870115180605,-2.1011681389669183,0.4097842306272702,-4.562020617977936,0.3261417107861246,-6.216070017202101,0.5101599671235538,0.05305677036485612,1.0060775223785632,-4.246088539332526,0.6352157612257281,-4.416019862440196,0.3268262404816773,5.025367134099077,1.7401129799851365,-4.710202922038537,0.3356554411793319,-1.201645498303673,0.7711151431802528
1018666838,2014.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,1.4406938461266927,1.5880383045415072,1.130693846126693,1.4096716833792367,3.4018339123453822,1.844127521673792,1.22545985545608,1.0152287791158952,0.9927689353158551,1.6488685851737614,206586.29935252067,2148.6899818330457,0.48920728853975926,1.8153454808995988,10.323654696502743,1.235270161725222,-43.40059506979691,0.660641214560975,64.97977230976869,1.4748594877942758,31.86014846102897,1.3127837076480362,2.248421539345923,1.1028555141512315,2.918572289963823,1.206405395329832,13.919434749356867,1.1286573135165623,2.4583637022114573,1.0319060830916478,5.280632788422885,1.205872623330327,-0.7009405555907495,0.5673206446970682,-1.972473349213472,0.4536084905225839,-2.1185625093675817,0.3894632537845586,-4.313238524684935,0.31535896433572463,-5.899684274010093,0.5058890892788867,-0.0817992974907984,0.9907987291911363,-4.783111785168933,0.5973811628645679,0.7276867858061227,1.0797028242942084,-10.25248198484738,0.4323099676164241,-2.5980348920701344,0.46432270266595166,-4.241170722037622,-0.4376849905212278
1018666838,2015.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,3.147898162900563,2.3746280187338704,2.797898162900563,2.0598099101896072,5.23844439451458,2.3161920589232614,0.3378027914475723,1.0042151583659542,2.3243249306573306,2.625402049410721,215322.69668426373,2264.219431198904,0.45448279946017267,1.7973382446669697,8.542887748313788,1.194289009513618,-36.98055631888944,0.7097515397622679,61.17522009499518,1.4466974815260694,32.43496448418324,1.3131694939092715,-2.368071065989845,0.9046286320584034,3.7164992055045687,1.265085535342694,12.973021405294816,1.118735323131016,0.930175528361687,1.0120146671191124,5.693618210596018,1.2170651243078925,-0.6734474900284774,0.5510350066476818,-1.8300068556457847,0.4585778533592353,-1.8313086380362484,0.4092552780528231,-3.8879689884975095,0.32265348632447577,-5.801366611543179,0.5033076531213032,-0.17283775806161827,0.9806885186523332,-5.221227281774091,0.5699153804139958,2.475485059627495,1.457575796603973,-0.5906177807899371,0.8011387943468226,0.3802283560067057,1.0918425980692525,-3.508423807245513,-1.5423360922068938
1018666838,2016.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,0.7921343083154468,1.2966795162230138,-0.2678656916845532,0.92818614163953,1.8330252879694893,1.3756199360593215,3.1977072151528176,1.039693485788888,-0.1349721990862478,0.9460111203655008,219813.1634175746,2316.7728973617213,0.3771121690751845,1.8023663171812436,6.959117848487196,1.1584137912243841,-31.1343339011471,0.7560769829117275,-7.001536218266551,0.9494437416545126,-27.52215641262117,0.7362009353721731,-9.217926523759125,0.6352225356644589,-6.270191195936398,0.5731660179757387,20.115937730769318,1.1874737905943087,12.267052325655044,1.1609004764645205,7.401831714457327,1.2852343627921898,-0.7533427844994677,0.5406446435978856,-1.9938987808213262,0.46256097551985814,-2.0859374649742715,0.39712790029645334,-4.3987501726574365,0.3243087292384889,-6.935596565344718,0.45173149681069424,-0.48400988680466206,0.9505102365230407,-6.07929947901608,0.550680008941901,-3.2650639982177214,0.7283640600484425,-7.327613857782155,0.1720210330189655,-5.727914511860089,0.4848997741133013,-1.7853420978113022,0.9008143278993721
1018666838,2017.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,0.28209749969744813,1.1003905692873481,-0.4879025003025519,0.8637143853903486,1.4556543091094643,1.312372169336795,4.0060973277802105,1.0498332793603709,0.7608064652947721,1.325130968074689,233280.39557527425,2440.661112479337,0.39375449162073095,1.6907973537205807,7.82414181483967,1.1774986800099745,-34.197147858575164,0.7304339598094343,82.89216092027061,1.6064244708484205,35.23577559964336,1.3494572607323552,11.547208170916477,1.4853807553979184,6.156157990323594,1.4317081339637865,14.075339224945964,1.132336773457559,-1.299408043472397,0.9830541465379187,8.072070680274159,1.3022115567305936,-0.7476845646918752,0.5522846918012724,-1.9959489463216373,0.47336439411038594,-2.100866440627591,0.408206636442932,-4.469497971458873,0.3407820101093108,-6.967678178916623,0.4362719919970369,-0.8403709247796556,0.9160468606613731,-4.847661441197342,0.643554305794313,-3.4923510276594216,0.6013297913630797,-6.962501652114003,0.20246258280481066,-1.8327039693899518,0.8007930468054401,-0.8711587390656295,0.9280628621745971
1018666838,2018.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,1.469379759443834,1.524778485515655,0.5993797594438339,1.163318735543279,2.530962545244299,1.5272838635925623,2.8886033584027473,1.0362889869146075,2.341161859654324,2.0359123272806747,250638.14063124786,2630.439158951405,0.45289912760580187,1.5591347254392616,8.619484112485466,1.1923991989394078,-36.00232697367845,0.7077733200188437,11.33338894439217,1.0837648850287669,-0.9503403590793198,0.9904889875992863,-1.7172843050719209,0.9249438677853181,-1.609348518143987,0.8817524968299789,9.789186260108238,1.0916848015370257,5.990981419823768,1.0769554453413457,4.9364489153045525,1.1877690724725962,-0.6683948721698229,0.5631406064249523,-1.8148661690951673,0.4739518350448791,-1.838846883817165,0.4289295391872159,-3.961581654522075,0.36000296372825935,-5.8442226864937945,0.47912453774565117,-0.5515767558436036,0.9415082973654715,-4.301815300430633,0.6620726394005787,5.807030039845419,3.0375543999457606,0.12871420812072643,1.0240138447986429,7.259273868542577,2.5884625532915924,2.0722988502280355,0.017867843493822082
1018666838,2019.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,2.1574530479399625,1.7596665661760431,1.5374530479399624,1.4443505918901625,3.494091475439409,1.7562968561557162,1.9925210259220165,1.0252601549939404,3.1566669511168604,2.618803564675313,270303.70801115735,2817.543795052176,0.3824315214230295,1.460760869184373,12.666397985979202,1.2753564779560695,-46.93467389680343,0.6001816688235503,35.41559127080245,1.2605045330695288,13.218688198214693,1.1317521000519755,3.5980844326553303,1.1554248135056298,1.0946918816865168,1.0813292631267843,4.172480241887683,1.0391011174387375,3.236462807840951,1.0412393324138756,-0.45467581506334653,0.9823837344028149,-0.6710418721925931,0.5496363273875213,-1.799899163227476,0.4478836922615104,-1.7839995008713092,0.41889267072595787,-3.5447857802706597,0.3813637381726598,-5.491965209766144,0.5007304354758051,0.05956490875263043,1.0063366924204926,-5.292577684680329,0.5858702907135893,-4.334197686677789,0.452752817338663,-14.234739626607816,0.012162413143107882,3.6601009289788244,1.3623862305919627,-2.0912853510867118,0.268781345773877
1018666838,2020.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,-90.02655348047539,-31.618316478433112,-91.07655348047538,-22.904607212723196,-57.43646859083192,-11.168743345515239,-31.713786078098472,0.6074054706845943,-101.65132427843804,-37.07165703312286,-32550.922413793105,-338.95741424327,11.49943972835314,25.466893039049236,-59.99239546420978,-0.31648881861333733,3016.883049587743,26.254336594573438,-124.86088322330983,0.05422751686630956,-93.34437286592306,0.06944100422766364,-15.012547234236283,0.2796282517161092,-85.34257973068746,-5.52466205892106,1993.8665950308987,20.71587654534657,348.24954018392646,5.470469065262213,86.19302622253721,4.348602417347988,-1.6302398401516145,0.03536104133040557,-3.681900790442454,0.058337393748733035,-3.566709418114884,0.020134775243163785,-6.776258282816781,0.010765214187331177,155.47176912751692,13.033418663120504,148.10936043151608,18.10269750941294,195.1850190191104,18.396169253040142,-8.23,0.0,-6.61,0.0,-21.22,0.0,-10.33,0.0
1018666838,2021.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,-113.37737487231868,-43.46171563620341,-113.87737487231868,-36.33684422043236,-68.03494382022471,-16.051364365971107,-19.35082737487231,0.7603315906010365,-138.59221654749743,-75.149569531592,-51020.097931034485,-530.6808871512557,16.343932584269663,33.04692663582287,-71.5208228393997,-0.5571701031874525,5389.083529411776,46.771050869812946,-133.4124447513812,0.01823206452732935,-100.01783149171271,0.02269072218377265,-18.837071823204422,0.07932200277593256,-111.59833017077798,-6.881238006410875,4689.23719744833,47.43268835972206,125545.61222222222,1639.7627231721997,94.95887010522684,4.6257682361675005,-1.5644305567695131,0.051860268624537485,-3.3623505416583166,0.0660137384282454,-3.4708541249317064,0.02504097614277909,-6.676014496231939,0.013882644574307282,21.652857142857144,2.7062929190588765,17.72945945945946,3.0308659174638555,-5.56929292929293,0.5215384081363462,-3.8491566265060237,0.4132383191301793,0.6067147834743656,1.0893541654601422,-89.33815724815726,-11.600586353759839,-22.143039049235995,-3.217721723663999
1018666838,2022.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,-111.4624640460211,-44.49488328409024,-111.7724640460211,-39.4972695818917,-61.652243528283805,-14.298323456149827,-26.778724832214763,0.667221016127566,-146.20881112176414,-94.56131445866937,-71820.3279310345,-745.6506698309023,15.507382550335569,26.845637583892614,-81.25576213146246,-0.8517721543177406,3320.4761712108766,26.963532498325723,-129.93720139930036,0.05044430430210209,-95.0071764117941,0.06727688580606614,-15.307026486756621,0.2997700600751774,-138.61172805478995,-8.802809621979486,2233.9199744245516,21.64811881342593,381.7540426726544,5.954627419502329,99.18086945627661,4.866700563597529,-1.5314864004752409,0.054638024397999495,-3.3908985772691267,0.06069291488389837,-3.375925859114278,0.027110703425280117,-6.202418487159096,0.015489129022365678,31.136923076923082,3.6077825022548646,16.863086419753085,2.8968601147078834,-6.165714285714286,0.481000481000481,-5.86106779368639,0.35804295797520375,-19.904642195031514,-0.10213965642477943,-55.67574991573981,-10.47953606510099,3.5872829417773238,2.21602811585672
1018666838,2023.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,-429.0960030165913,-167.27294235944757,-429.5960030165913,-139.85114853002995,-393.4319306184012,-97.6044938893236,48.97342383107089,1.606557144303578,-411.92558069381596,-225.33273664495383,-3823.4829357798167,-38.84454914318275,19.24867269984917,38.742495489900335,4.3181665308541355,1.0940162536654503,-18.727763526463207,0.8409396676875895,-118.96761732851985,0.12453000714901866,-91.28404332129963,0.10803162672171547,-16.35350180505415,0.2007086116786827,-27.798047262760207,-0.9631389309858902,92.49370927318294,1.9158699799305174,39.70658246920145,1.5182950328834546,20.109725905622643,1.7678398589393907,-1.6061463389986856,0.02657797636443283,-3.3623505416583166,0.0660137384282454,-3.4973166747920073,0.017607675620222665,-6.705711676855016,0.00949605954874215,190.04821027388567,15.976218303694695,196.64636363636228,23.52535665937712,224.86320366132543,20.318144644443766,-6.56,0.0,-6.79,0.0,-7.09,0.0,-5.25,0.0
1018666838,2024.0,(주)삼양사,1257.0,10.0,식료품 제조업,M03,-83.43591549295775,-33.05547571141132,-83.74591549295775,-29.342723004694836,-71.50522170057381,-16.743231191209382,8.262394366197185,1.1026767039418066,-83.68962441314554,-53.699100923624535,-6713.621192660549,-68.79541732675486,5.972769953051644,10.954616588419407,-16.996767796359336,0.6126534230547098,144.08908064960087,2.126664169595753,-116.48631865329025,0.1487407289294778,-87.55971093351471,0.14039160677876783,-17.37096752253018,0.20535372724015638,-48.80035222731982,-2.451227173077781,230.84110377098813,3.1336639594323703,84.31512511463383,2.0942910462639044,39.83764244487198,2.5531244617883813,-1.336136674934291,0.17522427473191918,-2.8738248847926267,0.20392662471118372,-3.1685967532722774,0.08685972528176454,-5.9931449837928685,0.04870714542970336,2.0600000000000005,1.172529313232831,5.496491557223264,1.6182780154356877,4.961584158415841,1.4176417641764176,-9.018880657826507,0.012170793228203101,-24.181498952595234,-0.33895343037625897,-51.289628482972134,-9.57518113050972,475.3305429864253,162.12899762251703
1018687584,2017.0,주식회사왓츠피데,0.0,10.0,식료품 제조업,M03,-0.8056932126280962,0.6481689027824907,-1.1556932126280963,0.5622374194590545,0.44534809981158974,1.111896507490349,-14.177957814438685,0.8230851283449129,1.7683824272781583,2.2366310680266843,-6074.956513761468,-62.85281179063977,0.555867377418317,1.9752059252952932,-17.284018000246576,0.606913395491322,147.3416747516748,2.1564372871177677,-95.43149927919268,0.30316539409132753,-69.82420470927438,0.32582596592377727,-18.667097549255164,0.24820388444401267,-44.028630255208974,-2.140415852725319,185.6348948948949,2.6990197226331216,84.19539435371566,2.087514781112318,30.544750339045745,2.164496772361637,-0.036386871132633836,0.9757420859115774,2.0862145189650843,1.6172232304630427,-1.364880596419886,0.5597159366387464,-3.9237075369334784,0.3164272583739585,16.942133599202393,2.450525136918013,9.298218029350107,2.0389070423854867,4.877190278601066,1.4017454924712576,14.628478614769868,3.7039701690887004,-4.93694214876033,-0.662270083757687,15.01772089182494,4.627468814450469,466.1995513823683,338.82576187128143
1018687584,2018.0,주식회사왓츠피데,0.0,10.0,식료품 제조업,M03,0.4788876212207649,1.1793586596332453,-0.5811123787792352,0.8442057965739316,0.9918387526145649,1.2032456460275747,-18.631876782658303,0.7687204967395941,-1.9181403308613805,0.2327438676554478,-5934.369541284404,-61.51969596801942,0.3628579577866514,1.7720382080567052,-15.795385822816602,0.6404419343770407,127.77173845123856,2.0010321094581522,-90.45206283343214,0.34686935639084315,-67.18714285714285,0.35601319987402613,-17.457314759928867,0.3091683909802585,-42.209306837445844,-1.8733360678996491,157.70781075652752,2.4697838840310116,82.28356160726206,2.079270220452021,24.279170590820616,1.935613510243569,-0.004179290180098771,0.9974516523292081,2.259353007945516,1.6089900290958266,-1.3257522016151944,0.6168346238106375,-4.255724205923958,0.3462789238212047,8.146934865900382,1.6440264716126785,2.570868952559888,1.2628700360490683,-3.7203614457831318,0.7250287179761173,-13.838518061891259,-0.15129102012406478,-12.179961220704772,-0.37626680459940925,-7.608796488796488,0.3157557114391647,2.8354395478149,1.15752441932305
