사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score,risk_signal
5548102300,주식회사더블유지엘,,,,,,,,,0.1062,0.2035,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973,0.4185,88.87,위험 (최근가속+임계초과)
7588700610,케이탑,,,,,,,,,0.1003,0.2416,0.6182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413,0.3766,88.87,위험 (최근가속+임계초과)
1928102359,(주)디케이로지스틱,,,,,,,,0.1312,0.5122,0.534,0.6006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.0218,0.0666,88.79,위험 (3년연속상승+임계초과)
2118853482,새서울철도주식회사,,,0.1664,0.5293,0.4393,0.5261,0.5165,0.513,0.5877,0.6056,0.6538,0.0,0.0,0.3629,-0.09,0.0868,-0.0096,-0.0035,0.0747,0.0179,0.0482,88.32,위험 (3년연속상승+임계초과)
1298180473,(주)엠.씨.로지스틱스,,,,,,,,0.1101,0.5554,0.5645,0.6119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4453,0.0091,0.0474,88.32,위험 (3년연속상승+임계초과)
1018650471,와이에스엘에이전시(주),,,,,,,,0.102,0.1074,0.4784,0.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.371,0.0936,88.23,위험 (3년연속상승+임계초과)
3158102326,청주화물터미널주식회사,,,,,,,,,0.0902,0.7064,0.7253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6162,0.0189,88.18,위험 (최근2년상승+임계초과)
2388801524,(주)수성로지스틱스,,,,,,,0.1123,0.1297,0.2176,0.4077,0.5354,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0879,0.1901,0.1277,87.77,위험 (3년연속상승+임계초과)
1308616016,부일교통주식회사,,,,,,0.0898,0.4815,0.187,0.3759,0.4881,0.5608,0.0,0.0,0.0,0.0,0.0,0.3917,-0.2945,0.1889,0.1122,0.0727,87.76,위험 (3년연속상승+임계초과)
1398112711,성원운수,,,,,,0.1018,0.0596,0.1342,0.1674,0.4842,0.5582,0.0,0.0,0.0,0.0,0.0,-0.0422,0.0746,0.0332,0.3168,0.074,87.3,위험 (3년연속상승+임계초과)
3448602009,굿윌코리아주식회사,,,,,,,,,0.0979,0.1724,0.5908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745,0.4184,87.16,위험 (최근가속+임계초과)
2168142360,(주)스페이시스원,,,,,,,,,0.1429,0.5192,0.6068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3763,0.0876,87.13,위험 (최근2년상승+임계초과)
8848102327,주식회사마이더스홀딩스,,,,,,,,,0.1072,0.5593,0.6182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4521,0.0589,86.94,위험 (최근2년상승+임계초과)
6108126562,대우여객자동차(주),,,,,,0.1013,0.5551,0.684,0.6576,0.6981,0.8228,0.0,0.0,0.0,0.0,0.0,0.4538,0.1289,-0.0264,0.0405,0.1247,86.47,위험 (최근가속+임계초과)
1588602219,주식회사루트,,,,,,,,,0.1079,0.6951,0.6998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5872,0.0047,86.47,위험 (최근2년상승+임계초과)
6018119465,(주)코르웰,0.5395,0.3319,0.0598,0.3104,0.265,0.1598,0.0871,0.1188,0.2391,0.273,0.505,-0.2076,-0.2721,0.2506,-0.0454,-0.1052,-0.0727,0.0317,0.1203,0.0339,0.232,86.15,위험 (3년연속상승+임계초과)
3318802201,주식회사남원로지스틱스,,,,,,,,0.1164,0.5434,0.592,0.5949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0486,0.0029,85.86,위험 (3년연속상승+임계초과)
1258147114,주식회사신대동국제물류,,,,0.1743,0.6957,,0.1834,0.2225,0.2521,0.2321,0.7049,0.0,0.0,0.0,0.5214,0.0,0.0,0.0391,0.0296,-0.02,0.4728,84.92,위험 (최근급등+임계초과)
2268152225,(주)범아로지텍,,,,,,,,,0.1111,0.4765,0.5614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3654,0.0849,84.84,위험 (최근2년상승+임계초과)
2248601201,주식회사전북여객,,,,,,0.1087,0.5649,0.3557,0.6012,0.5977,0.6969,0.0,0.0,0.0,0.0,0.0,0.4562,-0.2092,0.2455,-0.0035,0.0992,84.79,위험 (최근급등+임계초과)
6188104655,부일여객자동차(주),,,,,,0.0805,0.5705,0.3701,0.4033,0.5556,0.5668,0.0,0.0,0.0,0.0,0.0,0.49,-0.2004,0.0332,0.1523,0.0112,84.65,위험 (3년연속상승+임계초과)
2208732790,주식회사트랜스올,,,,,,,0.1027,0.1221,0.1719,0.4905,0.5227,0.0,0.0,0.0,0.0,0.0,0.0,0.0194,0.0498,0.3186,0.0322,84.55,위험 (3년연속상승+임계초과)
1168602608,에스앤케이로지스양주신도시(주),,,,,,,,,0.102,0.5832,0.5966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4812,0.0134,84.39,위험 (최근2년상승+임계초과)
6098100150,진해여객자동차주식회사,,,,,,0.0821,0.7201,0.7227,0.4321,0.7739,0.8011,0.0,0.0,0.0,0.0,0.0,0.638,0.0026,-0.2906,0.3418,0.0272,84.34,위험 (최근2년상승+임계초과)
6168100726,제주여객자동차주식회사,,,,,,0.143,0.6046,0.572,0.2268,0.5426,0.6467,0.0,0.0,0.0,0.0,0.0,0.4616,-0.0326,-0.3452,0.3158,0.1041,84.33,위험 (최근2년상승+임계초과)
1218100285,대한싸이로주식회사,0.1562,0.1418,0.2983,0.238,0.4089,0.1231,0.0576,0.0748,0.2448,0.3217,0.4774,-0.0144,0.1565,-0.0603,0.1709,-0.2858,-0.0655,0.0172,0.17,0.0769,0.1557,84.27,위험 (3년연속상승+임계초과)
6218140754,(주)한신물류,,,,,,,,,0.1124,0.5703,0.5904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4579,0.0201,84.22,위험 (최근2년상승+임계초과)
7718601916,(주)대덕로지스,,,,,,,,,0.1221,0.4839,0.5539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3618,0.07,84.12,위험 (최근2년상승+임계초과)
1058720317,(주)유에스컴로지스틱스,0.3003,0.1439,0.0901,0.6854,0.1867,0.1782,0.0965,0.1838,0.1424,0.5979,0.6385,-0.1564,-0.0538,0.5953,-0.4987,-0.0085,-0.0817,0.0873,-0.0414,0.4555,0.0406,83.84,위험 (최근2년상승+임계초과)
6028160313,정일글로벌주식회사,0.1479,0.2075,0.1204,0.1513,0.1603,0.1423,0.1791,0.1503,0.2518,0.3601,0.4754,0.0596,-0.0871,0.0309,0.009,-0.018,0.0368,-0.0288,0.1015,0.1083,0.1153,83.66,위험 (가속+임계초과)
1748102384,주식회사문은물류,,,,,,,,,0.1389,0.4594,0.5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3205,0.0791,83.46,위험 (최근2년상승+임계초과)
4498701374,"주식회사비엘씨(BLCCo.,Ltd)",,,,,,,0.1291,0.44,0.4846,0.492,0.5464,0.0,0.0,0.0,0.0,0.0,0.0,0.3109,0.0446,0.0074,0.0544,83.46,위험 (3년연속상승+임계초과)
8088600989,에스에스로지스틱스,,,,,,,,0.118,0.4219,0.4551,0.4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039,0.0332,0.0442,83.29,위험 (3년연속상승+임계초과)
1048617700,장금마리타임주식회사,0.2471,0.224,0.1146,0.2818,0.4692,0.4858,0.7125,0.1166,0.0963,0.1093,0.5848,-0.0231,-0.1094,0.1672,0.1874,0.0166,0.2267,-0.5959,-0.0203,0.013,0.4755,83.1,위험 (최근가속+임계초과)
4078801945,에이스냉장주식회사,,,,,,,,0.1133,0.473,0.4988,0.5203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597,0.0258,0.0215,83.09,위험 (3년연속상승+임계초과)
1018601679,주식회사에버로직스,,,,,,,,,0.1,0.5436,0.5624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4436,0.0188,82.85,위험 (최근2년상승+임계초과)
1348132390,(주)경기화학물류,,,,,,,,0.1159,0.6802,0.4133,0.6871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643,-0.2669,0.2738,82.79,위험 (최근급등+임계초과)
5068111019,해동기업(주),0.1457,0.1653,0.2069,0.1885,0.2546,0.1663,0.4185,0.2043,0.1327,0.3733,0.5617,0.0196,0.0416,-0.0184,0.0661,-0.0883,0.2522,-0.2142,-0.0716,0.2406,0.1884,82.33,위험 (최근2년상승+임계초과)
3068104975,동건운수(주),,,,,,,,,0.1183,0.447,0.5156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287,0.0686,82.26,위험 (최근2년상승+임계초과)
1108102167,서울매일버스(주),,,,,,0.0772,0.531,0.6358,0.5947,0.6735,0.6903,0.0,0.0,0.0,0.0,0.0,0.4538,0.1048,-0.0411,0.0788,0.0168,81.84,위험 (최근2년상승+임계초과)
6218102430,삼신교통주식회사,0.0654,0.0571,0.0565,0.0779,0.27,0.4755,0.3551,0.1226,0.3577,0.4475,0.4795,-0.0083,-0.0006,0.0214,0.1921,0.2055,-0.1204,-0.2325,0.2351,0.0898,0.032,81.75,위험 (3년연속상승+임계초과)
