연도,컬럼,fallback,q_lo_final,q_hi_final
2016,차입금의존도_diff_industry,연도×라벨,-29.68,65.0285
2016,차입금의존도_ratio_industry,연도×라벨,0.0,3.191
2016,총자산회전율_diff_industry,연도×라벨,-1.6507,3.306
2016,총자산회전율_ratio_industry,연도×라벨,0.0056,2.9916
2016,자기자본회전율_diff_industry,연도×라벨,-4.1296,73.4957
2016,자기자본회전율_ratio_industry,연도×라벨,0.0049,18.7098
2016,비유동자산회전율_diff_industry,연도×라벨,-3.5443,178.0954
2016,비유동자산회전율_ratio_industry,연도×라벨,0.0044,51.0268
2016,유형자산회전율_diff_industry,연도×라벨,-6.6457,3621.04
2016,유형자산회전율_ratio_industry,연도×라벨,0.0051,543.0719
2016,재고자산회전율_diff_industry,연도×라벨,-12.2666,130.4204
2016,재고자산회전율_ratio_industry,연도×라벨,0.0131,11.4924
2016,매출채권회전율_diff_industry,연도×라벨,-7.6345,300.593
2016,매출채권회전율_ratio_industry,연도×라벨,0.0986,36.4891
2016,매입채무회전율_diff_industry,연도×라벨,-10.7865,1479.6092
2016,매입채무회전율_ratio_industry,연도×라벨,0.0003,138.1278
2016,총자산증가율_diff_industry,연도×라벨,-55.4644,106.3173
2016,총자산증가율_ratio_industry,연도×라벨,-4.8384,12.1913
2016,유형자산증가율_diff_industry,연도×라벨,-101.2069,1229.5601
2016,유형자산증가율_ratio_industry,연도×라벨,-9.2748,125.8284
2016,자기자본증가율_diff_industry,연도×라벨,-88.5253,284.054
2016,자기자본증가율_ratio_industry,연도×라벨,-6.0314,23.5619
2016,매출액증가율_diff_industry,연도×라벨,-86.0211,249.6696
2016,매출액증가율_ratio_industry,연도×라벨,-16.0002,50.3418
2017,부채비율,연도×라벨,2.4379,7084.784
2017,총부채비율,연도×라벨,2.3799,123.201
2017,장기부채비율,연도×라벨,0.0,1543.1888
2017,장기부채의존도,연도×라벨,0.0,77.0324
2017,차입금의존도,연도×라벨,0.0,97.3957
2017,순차입금비율,연도×라벨,-17.4528,4159.2652
2017,금융부채비율,연도×라벨,0.0,4185.7367
2017,자기자본비율,연도×라벨,-23.201,97.6201
2017,유보율,연도×라벨,-1221.12,20368.4936
2017,자본잠식률,연도×라벨,-25559.4167,1220.0
2017,유동비율,연도×라벨,3.7651,4469.8877
2017,당좌비율_추정,연도×라벨,2.6219,3698.8407
2017,현금비율,연도×라벨,0.0143,53.3137
2017,순운전자본비율,연도×라벨,-77.5005,74.9219
2017,순운전자본회전율,연도×라벨,0.0031,105.8653
2017,금융비용부담률,연도×라벨,0.0271,29.5896
2017,비유동비율,연도×라벨,20.88,3447.24
2017,비유동장기적합률,연도×라벨,18.5259,697.7127
2017,유형자산비율,연도×라벨,0.0,96.8667
2017,유형자산부채비율,연도×라벨,0.0,199.2929
2017,ROA,연도×라벨,-32.5347,6.1141
2017,ROE,연도×라벨,-89.9473,55.5153
2017,ROIC,연도×라벨,-53.4776,9.307
2017,총자본영업이익률,연도×라벨,-19.4622,4.1171
2017,매출총이익률,연도×라벨,0.0072,100.0
2017,영업이익률,연도×라벨,-89.1437,16.8566
2017,순이익률,연도×라벨,-145.5228,63.435
2017,EBITDA마진,연도×라벨,-81.9846,31.236
2017,영업현금흐름비율,연도×라벨,-116.4801,40.1196
2017,현금ROA,연도×라벨,-28.2163,33.4713
2017,현금ROE,연도×라벨,-151.8796,197.6722
2017,매출원가율,연도×라벨,0.0,99.9928
2017,판관비율,연도×라벨,3.7094,156.8472
2017,감가상각비율,연도×라벨,0.0098,33.2857
2017,총자산회전율,연도×라벨,0.0042,5.9657
2017,유동자산회전율,연도×라벨,0.0099,18.4541
2017,비유동자산회전율,연도×라벨,0.0056,52.9468
2017,유형자산회전율,연도×라벨,0.0181,966.2596
2017,자기자본회전율,연도×라벨,0.0101,74.0483
2017,투하자본회전율,연도×라벨,0.0061,17.4267
2017,매출채권회전율,연도×라벨,0.8356,419.8487
2017,매출채권회수기간,연도×라벨,1.1802,486.3346
2017,재고자산회전율,연도×라벨,0.2221,149.5153
2017,재고자산보유기간,연도×라벨,3.3382,641.2929
2017,매입채무회전율,연도×라벨,0.3746,1981.992
2017,매입채무지급기간,연도×라벨,0.4099,570.3113
2017,현금전환주기_CCC,연도×라벨,-123.5864,588.4293
2017,영업CF_유동부채,연도×라벨,-104.9087,61.8083
2017,영업CF_총부채,연도×라벨,-80.55,45.2466
2017,FCF_총자산,연도×라벨,-43.2443,50.225
2017,매출액증가율,연도×라벨,-77.9281,278.8504
2017,영업이익증가율,연도×라벨,-127.2202,197.4541
2017,순이익증가율,연도×라벨,-169.6455,349.3026
2017,EBITDA증가율,연도×라벨,-105.453,371.1648
2017,총자산증가율,연도×라벨,-42.5335,101.8386
2017,유형자산증가율,연도×라벨,-93.9318,121.2227
2017,자기자본증가율,연도×라벨,-64.9627,331.2551
2017,부채증가율,연도×라벨,-67.1238,187.0288
2017,영업현금흐름증가율,연도×라벨,-825.4621,1623.3236
2017,FCF증가율,연도×라벨,-1380.4036,444.1415
2017,ROA변화,연도×라벨,-30.2001,25.1886
2017,영업이익률변화,연도×라벨,-41.5559,33.7075
2017,부채비율변화,연도×라벨,-1949.0804,588.0668
2017,유동비율변화,연도×라벨,-282.8365,1227.7725
2017,부채비율_diff,연도×라벨,-172.4549,6909.8911
2017,부채비율_ratio,연도×라벨,0.0139,40.5093
2017,총부채비율_diff,연도×라벨,-54.9561,65.8651
2017,총부채비율_ratio,연도×라벨,0.0415,2.1488
2017,장기부채비율_diff,연도×라벨,-42.6652,1500.5236
2017,장기부채비율_ratio,연도×라벨,0.0,36.1697
2017,장기부채의존도_diff,연도×라벨,-16.6784,60.3539
2017,장기부채의존도_ratio,연도×라벨,0.0,4.6187
2017,차입금의존도_diff,연도×라벨,-27.2336,70.1621
2017,차입금의존도_ratio,연도×라벨,0.0,3.5763
2017,순차입금비율_diff,연도×라벨,-86.3291,4090.3888
2017,순차입금비율_ratio,연도×라벨,-0.2534,60.3874
2017,금융부채비율_diff,연도×라벨,-80.1052,4105.6315
2017,금융부채비율_ratio,연도×라벨,0.0,52.253
2017,자기자본비율_diff,연도×라벨,-65.8651,54.9561
2017,자기자본비율_ratio,연도×라벨,-0.5438,2.2881
2017,유보율_diff,연도×라벨,-13190.8262,8398.7874
2017,유보율_ratio,연도×라벨,-0.102,1.7017
2017,자본잠식률_diff,연도×라벨,-7151.1465,19628.2702
2017,자본잠식률_ratio,연도×라벨,-0.0663,1.3885
2017,유동비율_diff,연도×라벨,-88.714,4377.4086
2017,유동비율_ratio,연도×라벨,0.0407,48.334
2017,당좌비율_추정_diff,연도×라벨,-74.2828,3621.936
2017,당좌비율_추정_ratio,연도×라벨,0.0341,48.0964
2017,현금비율_diff,연도×라벨,-12.1606,41.1388
2017,현금비율_ratio,연도×라벨,0.0012,4.379
2017,순운전자본비율_diff,연도×라벨,-76.9177,75.5047
2017,순운전자본비율_ratio,연도×라벨,-128.5519,132.9763
2017,순운전자본회전율_diff,연도×라벨,-21.0957,84.7665
2017,순운전자본회전율_ratio,연도×라벨,0.0001,5.0176
2017,금융비용부담률_diff,연도×라벨,-1.0271,28.5354
2017,금융비용부담률_ratio,연도×라벨,0.0257,28.0676
2017,비유동비율_diff,연도×라벨,-126.9522,3299.4079
2017,비유동비율_ratio,연도×라벨,0.1412,23.3186
2017,비유동장기적합률_diff,연도×라벨,-84.8554,594.3315
2017,비유동장기적합률_ratio,연도×라벨,0.1792,6.7489
2017,유형자산비율_diff,연도×라벨,-39.7154,57.1513
2017,유형자산비율_ratio,연도×라벨,0.0,2.439
2017,유형자산부채비율_diff,연도×라벨,-81.474,117.8189
2017,유형자산부채비율_ratio,연도×라벨,0.0,2.4461
2017,ROA_diff,연도×라벨,-34.9121,3.7367
2017,ROA_ratio,연도×라벨,-13.6852,2.5718
2017,ROE_diff,연도×라벨,-96.6561,48.8065
2017,ROE_ratio,연도×라벨,-13.4075,8.275
2017,ROIC_diff,연도×라벨,-56.6916,6.093
2017,ROIC_ratio,연도×라벨,-16.6391,2.8958
2017,총자본영업이익률_diff,연도×라벨,-22.4919,1.0874
2017,총자본영업이익률_ratio,연도×라벨,-6.4237,1.3589
2017,매출총이익률_diff,연도×라벨,-33.8063,66.1864
2017,매출총이익률_ratio,연도×라벨,0.0002,2.9574
2017,영업이익률_diff,연도×라벨,-96.1563,9.8441
2017,영업이익률_ratio,연도×라벨,-12.7121,2.4038
2017,순이익률_diff,연도×라벨,-150.8686,58.0892
2017,순이익률_ratio,연도×라벨,-27.2219,11.8663
2017,EBITDA마진_diff,연도×라벨,-92.5283,20.6923
2017,EBITDA마진_ratio,연도×라벨,-7.7757,2.9625
2017,영업현금흐름비율_diff,연도×라벨,-116.1296,40.4701
2017,영업현금흐름비율_ratio,연도×라벨,-114.4507,332.2875
2017,현금ROA_diff,연도×라벨,-29.2381,32.4495
2017,현금ROA_ratio,연도×라벨,-27.6141,32.757
2017,현금ROE_diff,연도×라벨,-150.4535,199.0983
2017,현금ROE_ratio,연도×라벨,-138.6113,106.5007
2017,매출원가율_diff,연도×라벨,-66.1864,33.8063
2017,매출원가율_ratio,연도×라벨,0.0,1.5108
2017,판관비율_diff,연도×라벨,-23.0917,130.0462
2017,판관비율_ratio,연도×라벨,0.1384,5.8523
2017,감가상각비율_diff,연도×라벨,-3.5213,29.7546
2017,감가상각비율_ratio,연도×라벨,0.0028,9.4264
2017,총자산회전율_diff,연도×라벨,-0.938,5.0235
2017,총자산회전율_ratio,연도×라벨,0.0045,6.3317
2017,유동자산회전율_diff,연도×라벨,-3.1619,15.2822
2017,유동자산회전율_ratio,연도×라벨,0.0031,5.8181
2017,비유동자산회전율_diff,연도×라벨,-1.7376,51.2035
2017,비유동자산회전율_ratio,연도×라벨,0.0032,30.3721
2017,유형자산회전율_diff,연도×라벨,-4.8649,961.3767
2017,유형자산회전율_ratio,연도×라벨,0.0037,197.8855
2017,자기자본회전율_diff,연도×라벨,-2.605,71.4332
2017,자기자본회전율_ratio,연도×라벨,0.0039,28.3155
2017,투하자본회전율_diff,연도×라벨,-1.4272,15.9935
2017,투하자본회전율_ratio,연도×라벨,0.0042,12.1589
2017,매출채권회전율_diff,연도×라벨,-10.2189,408.7942
2017,매출채권회전율_ratio,연도×라벨,0.0756,37.9799
2017,매출채권회수기간_diff,연도×라벨,-127.045,358.1094
2017,매출채권회수기간_ratio,연도×라벨,0.0092,3.7928
2017,재고자산회전율_diff,연도×라벨,-22.9643,126.3289
2017,재고자산회전율_ratio,연도×라벨,0.0096,6.4484
2017,재고자산보유기간_diff,연도×라벨,-46.7339,591.2208
2017,재고자산보유기간_ratio,연도×라벨,0.0667,12.8074
2017,매입채무회전율_diff,연도×라벨,-4.0556,1977.5618
2017,매입채무회전율_ratio,연도×라벨,0.0846,447.3824
2017,매입채무지급기간_diff,연도×라벨,-219.9156,349.9858
2017,매입채무지급기간_ratio,연도×라벨,0.0019,2.5885
2017,현금전환주기_CCC_diff,연도×라벨,-81.5583,630.4574
2017,현금전환주기_CCC_ratio,연도×라벨,-14.0008,2.9406
2017,영업CF_유동부채_diff,연도×라벨,-110.2609,56.4561
2017,영업CF_유동부채_ratio,연도×라벨,-19.6011,11.5482
2017,영업CF_총부채_diff,연도×라벨,-83.8593,41.9373
2017,영업CF_총부채_ratio,연도×라벨,-24.3408,13.6727
2017,FCF_총자산_diff,연도×라벨,-42.597,50.8722
2017,FCF_총자산_ratio,연도×라벨,-77.598,66.8127
2017,매출액증가율_diff,연도×라벨,-84.4299,272.3486
2017,매출액증가율_ratio,연도×라벨,-11.9855,42.8879
2017,영업이익증가율_diff,연도×라벨,-179.3375,145.3368
2017,영업이익증가율_ratio,연도×라벨,-2.441,3.7886
2017,순이익증가율_diff,연도×라벨,-400.4335,118.5146
2017,순이익증가율_ratio,연도×라벨,-0.7351,1.5135
2017,EBITDA증가율_diff,연도×라벨,-122.3695,354.2483
2017,EBITDA증가율_ratio,연도×라벨,-6.2337,21.941
2017,총자산증가율_diff,연도×라벨,-55.6928,88.6793
2017,총자산증가율_ratio,연도×라벨,-3.2322,7.7389
2017,유형자산증가율_diff,연도×라벨,-101.6981,113.4564
2017,유형자산증가율_ratio,연도×라벨,-12.0948,15.6088
2017,자기자본증가율_diff,연도×라벨,-77.295,318.9228
2017,자기자본증가율_ratio,연도×라벨,-5.2677,26.8607
2017,부채증가율_diff,연도×라벨,-93.2961,160.8565
2017,부채증가율_ratio,연도×라벨,-2.5647,7.1461
2017,영업현금흐름증가율_diff,연도×라벨,-801.1314,1647.6543
2017,영업현금흐름증가율_ratio,연도×라벨,-66.7193,33.9268
2017,FCF증가율_diff,연도×라벨,-1354.8726,469.6724
2017,FCF증가율_ratio,연도×라벨,-17.3962,54.0679
2017,ROA변화_diff,연도×라벨,-31.0422,24.3465
2017,ROA변화_ratio,연도×라벨,-35.8642,29.9128
2017,영업이익률변화_diff,연도×라벨,-41.933,33.3304
2017,영업이익률변화_ratio,연도×라벨,-110.1853,89.3754
2017,부채비율변화_diff,연도×라벨,-1938.8466,598.3006
2017,부채비율변화_ratio,연도×라벨,-57.4633,190.4556
2017,유동비율변화_diff,연도×라벨,-270.2312,1240.3778
2017,유동비율변화_ratio,연도×라벨,-97.4014,22.4379
2017,업력_diff,연도×라벨,-30.7,18.88
2017,업력_ratio,연도×라벨,0.2267,1.4756
2017,매출액영업이익률_diff_industry,연도×라벨,-91.9037,14.0966
2017,매출액영업이익률_ratio_industry,연도×라벨,-32.2985,6.1075
2017,EBIT대매출액_diff_industry,연도×라벨,-92.9537,13.0466
2017,EBIT대매출액_ratio_industry,연도×라벨,-23.3973,4.4243
2017,EBITDA대매출액_diff_industry,연도×라벨,-86.7046,26.516
2017,EBITDA대매출액_ratio_industry,연도×라벨,-17.3696,6.6178
2017,매출원가대매출액_diff_industry,연도×라벨,-80.78,19.2128
2017,매출원가대매출액_ratio_industry,연도×라벨,0.0,1.2378
2017,매출액순이익률_diff_industry,연도×라벨,-148.1928,60.765
2017,매출액순이익률_ratio_industry,연도×라벨,-54.5029,23.7584
2017,사내유보율_diff_industry,연도×라벨,-1316.87,20272.7436
2017,사내유보율_ratio_industry,연도×라벨,-12.7532,212.7258
2017,금융비용대매출액_diff_industry,연도×라벨,-0.4429,29.1196
2017,금융비용대매출액_ratio_industry,연도×라벨,0.0577,62.9567
2017,자기자본비율_diff_industry,연도×라벨,-68.771,52.0501
2017,자기자본비율_ratio_industry,연도×라벨,-0.5091,2.1422
2017,부채비율_diff_industry,연도×라벨,-117.0221,6965.324
2017,부채비율_ratio_industry,연도×라벨,0.0204,59.3067
2017,유동비율_diff_industry,연도×라벨,-128.2549,4337.8677
2017,유동비율_ratio_industry,연도×라벨,0.0285,33.8577
2017,당좌비율_diff_industry,연도×라벨,-97.6881,3598.5307
2017,당좌비율_ratio_industry,연도×라벨,0.0261,36.8741
2017,현금비율_diff_industry,연도×라벨,-20.8257,32.4737
2017,현금비율_ratio_industry,연도×라벨,0.0007,2.5582
2017,순운전자본대총자본_diff_industry,연도×라벨,-90.5805,61.8419
2017,순운전자본대총자본_ratio_industry,연도×라벨,-5.9251,5.728
2017,비유동비율_diff_industry,연도×라벨,-80.25,3346.11
2017,비유동비율_ratio_industry,연도×라벨,0.2065,34.0872
2017,비유동장기적합률_diff_industry,연도×라벨,-59.3741,619.8127
2017,비유동장기적합률_ratio_industry,연도×라벨,0.2378,8.9565
2017,차입금의존도_diff_industry,연도×라벨,-25.74,71.6557
2017,차입금의존도_ratio_industry,연도×라벨,0.0,3.7838
2017,총자산회전율_diff_industry,연도×라벨,-1.6858,4.2757
2017,총자산회전율_ratio_industry,연도×라벨,0.0025,3.53
2017,자기자본회전율_diff_industry,연도×라벨,-3.8999,70.1383
2017,자기자본회전율_ratio_industry,연도×라벨,0.0026,18.9382
2017,비유동자산회전율_diff_industry,연도×라벨,-3.6344,49.3068
2017,비유동자산회전율_ratio_industry,연도×라벨,0.0016,14.5458
2017,유형자산회전율_diff_industry,연도×라벨,-6.8319,959.4096
2017,유형자산회전율_ratio_industry,연도×라벨,0.0026,141.0598
2017,재고자산회전율_diff_industry,연도×라벨,-12.6979,136.5953
2017,재고자산회전율_ratio_industry,연도×라벨,0.0172,11.5724
2017,매출채권회전율_diff_industry,연도×라벨,-7.8244,411.1887
2017,매출채권회전율_ratio_industry,연도×라벨,0.0965,48.4814
2017,매입채무회전율_diff_industry,연도×라벨,-10.8454,1970.772
2017,매입채무회전율_ratio_industry,연도×라벨,0.0334,176.6481
2017,총자산증가율_diff_industry,연도×라벨,-50.7635,93.6086
2017,총자산증가율_ratio_industry,연도×라벨,-5.1681,12.3741
2017,유형자산증가율_diff_industry,연도×라벨,-100.5418,114.6127
2017,유형자산증가율_ratio_industry,연도×라벨,-14.2106,18.3393
2017,자기자본증가율_diff_industry,연도×라벨,-86.1827,310.0351
2017,자기자본증가율_ratio_industry,연도×라벨,-3.0614,15.6105
2017,매출액증가율_diff_industry,연도×라벨,-88.2581,268.5204
2017,매출액증가율_ratio_industry,연도×라벨,-7.5439,26.9942
2018,부채비율,연도×라벨,17.109,6267.3621
2018,총부채비율,연도×라벨,14.6072,134.5588
2018,장기부채비율,연도×라벨,0.0,1263.2937
2018,장기부채의존도,연도×라벨,0.0,79.0283
2018,차입금의존도,연도×라벨,0.0,99.3277
2018,순차입금비율,연도×라벨,-37.5174,3326.1396
2018,금융부채비율,연도×라벨,0.0,3341.9414
2018,자기자본비율,연도×라벨,-34.5588,85.3928
2018,유보율,연도×라벨,-1530.935,33997.116
2018,자본잠식률,연도×라벨,-35165.17,1464.5967
2018,유동비율,연도×라벨,5.3079,1338.0384
2018,당좌비율_추정,연도×라벨,3.3809,1286.6211
2018,현금비율,연도×라벨,0.0111,169.3973
2018,순운전자본비율,연도×라벨,-85.7358,70.984
2018,순운전자본회전율,연도×라벨,0.0061,62.6688
2018,금융비용부담률,연도×라벨,0.018,27.4072
2018,비유동비율,연도×라벨,17.9362,2291.73
2018,비유동장기적합률,연도×라벨,6.1305,720.2155
2018,유형자산비율,연도×라벨,0.0,96.2736
2018,유형자산부채비율,연도×라벨,0.0,163.2446
2018,ROA,연도×라벨,-33.1955,26.6469
2018,ROE,연도×라벨,-122.996,119.822
2018,ROIC,연도×라벨,-66.5689,4.6561
2018,총자본영업이익률,연도×라벨,-28.6481,3.0815
2018,매출총이익률,연도×라벨,-0.1517,100.0
2018,영업이익률,연도×라벨,-137.6608,23.3964
2018,순이익률,연도×라벨,-132.1698,85.6094
2018,EBITDA마진,연도×라벨,-124.2583,52.7666
2018,영업현금흐름비율,연도×라벨,-130.7539,43.5249
2018,현금ROA,연도×라벨,-34.5169,26.3684
2018,현금ROE,연도×라벨,-162.8243,268.5177
2018,매출원가율,연도×라벨,0.0,100.1525
2018,판관비율,연도×라벨,5.3065,209.487
2018,감가상각비율,연도×라벨,0.0,26.6891
2018,총자산회전율,연도×라벨,0.0002,6.9437
2018,유동자산회전율,연도×라벨,0.0002,15.5156
2018,비유동자산회전율,연도×라벨,0.0005,141.6741
2018,유형자산회전율,연도×라벨,0.0205,528.9718
2018,자기자본회전율,연도×라벨,0.0032,71.7182
2018,투하자본회전율,연도×라벨,0.0004,50.7327
2018,매출채권회전율,연도×라벨,0.9775,506.4028
2018,매출채권회수기간,연도×라벨,0.9363,376.1693
2018,재고자산회전율,연도×라벨,0.1637,815.7499
2018,재고자산보유기간,연도×라벨,0.6412,514.5691
2018,매입채무회전율,연도×라벨,0.2319,1661.303
2018,매입채무지급기간,연도×라벨,0.4132,591.7319
2018,현금전환주기_CCC,연도×라벨,-147.5161,523.5672
2018,영업CF_유동부채,연도×라벨,-99.9998,45.3692
2018,영업CF_총부채,연도×라벨,-61.8276,23.9727
2018,FCF_총자산,연도×라벨,-53.4259,55.8393
2018,매출액증가율,연도×라벨,-73.124,309.8591
2018,영업이익증가율,연도×라벨,-377.1372,685.2231
2018,순이익증가율,연도×라벨,-395.5987,1092.4266
2018,EBITDA증가율,연도×라벨,-324.6397,124.4075
2018,총자산증가율,연도×라벨,-49.486,82.8456
2018,유형자산증가율,연도×라벨,-86.3283,152.5432
2018,자기자본증가율,연도×라벨,-85.1091,238.5622
2018,부채증가율,연도×라벨,-69.658,208.0405
2018,영업현금흐름증가율,연도×라벨,-361.6791,316.0797
2018,FCF증가율,연도×라벨,-922.2333,819.4369
2018,ROA변화,연도×라벨,-30.1854,22.0249
2018,영업이익률변화,연도×라벨,-63.4465,28.0806
2018,부채비율변화,연도×라벨,-1365.6654,911.1765
2018,유동비율변화,연도×라벨,-1121.5579,914.9626
2018,부채비율_diff,연도×라벨,-172.5494,6077.7037
2018,부채비율_ratio,연도×라벨,0.0902,33.0455
2018,총부채비율_diff,연도×라벨,-43.3029,76.6487
2018,총부채비율_ratio,연도×라벨,0.2522,2.3236
2018,장기부채비율_diff,연도×라벨,-47.2942,1215.9995
2018,장기부채비율_ratio,연도×라벨,0.0,26.7114
2018,장기부채의존도_diff,연도×라벨,-18.0158,61.0125
2018,장기부채의존도_ratio,연도×라벨,0.0,4.3866
2018,차입금의존도_diff,연도×라벨,-28.2199,71.1078
2018,차입금의존도_ratio,연도×라벨,0.0,3.5198
2018,순차입금비율_diff,연도×라벨,-115.8946,3247.7624
2018,순차입금비율_ratio,연도×라벨,-0.4787,42.4376
2018,금융부채비율_diff,연도×라벨,-89.9322,3252.0092
2018,금융부채비율_ratio,연도×라벨,0.0,37.1607
2018,자기자본비율_diff,연도×라벨,-76.6487,43.3029
2018,자기자본비율_ratio,연도×라벨,-0.8211,2.0288
2018,유보율_diff,연도×라벨,-14226.4379,21301.6131
2018,유보율_ratio,연도×라벨,-0.1206,2.6779
2018,자본잠식률_diff,연도×라벨,-17878.0767,18751.69
2018,자본잠식률_ratio,연도×라벨,-0.0847,2.0342
2018,유동비율_diff,연도×라벨,-91.5888,1241.1416
2018,유동비율_ratio,연도×라벨,0.0548,13.8089
2018,당좌비율_추정_diff,연도×라벨,-73.8035,1209.4367
2018,당좌비율_추정_ratio,연도×라벨,0.0438,16.6694
2018,현금비율_diff,연도×라벨,-12.8591,156.5271
2018,현금비율_ratio,연도×라벨,0.0009,13.162
2018,순운전자본비율_diff,연도×라벨,-86.5163,70.2035
2018,순운전자본비율_ratio,연도×라벨,-109.8413,90.9419
2018,순운전자본회전율_diff,연도×라벨,-9.9085,52.7542
2018,순운전자본회전율_ratio,연도×라벨,0.0006,6.3208
2018,금융비용부담률_diff,연도×라벨,-1.0463,26.343
2018,금융비용부담률_ratio,연도×라벨,0.0169,25.752
2018,비유동비율_diff,연도×라벨,-130.9471,2142.8467
2018,비유동비율_ratio,연도×라벨,0.1205,15.3928
2018,비유동장기적합률_diff,연도×라벨,-94.6814,619.4036
2018,비유동장기적합률_ratio,연도×라벨,0.0608,7.1442
2018,유형자산비율_diff,연도×라벨,-39.1754,57.0982
2018,유형자산비율_ratio,연도×라벨,0.0,2.4575
2018,유형자산부채비율_diff,연도×라벨,-80.1924,83.0522
2018,유형자산부채비율_ratio,연도×라벨,0.0,2.0357
2018,ROA_diff,연도×라벨,-34.7594,25.083
2018,ROA_ratio,연도×라벨,-21.2259,17.0386
2018,ROE_diff,연도×라벨,-126.8432,115.9748
2018,ROE_ratio,연도×라벨,-31.9707,31.1456
2018,ROIC_diff,연도×라벨,-69.7626,1.4624
2018,ROIC_ratio,연도×라벨,-20.8437,1.4579
2018,총자본영업이익률_diff,연도×라벨,-31.6812,0.0484
2018,총자본영업이익률_ratio,연도×라벨,-9.4452,1.0159
2018,매출총이익률_diff,연도×라벨,-32.0147,68.137
2018,매출총이익률_ratio,연도×라벨,-0.0048,3.1384
2018,영업이익률_diff,연도×라벨,-143.7513,17.306
2018,영업이익률_ratio,연도×라벨,-22.6027,3.8415
2018,순이익률_diff,연도×라벨,-135.9823,81.797
2018,순이익률_ratio,연도×라벨,-34.6682,22.4554
2018,EBITDA마진_diff,연도×라벨,-133.6449,43.38
2018,EBITDA마진_ratio,연도×라벨,-13.2378,5.6215
2018,영업현금흐름비율_diff,연도×라벨,-128.8967,45.3821
2018,영업현금흐름비율_ratio,연도×라벨,-23.4361,70.4048
2018,현금ROA_diff,연도×라벨,-35.0547,25.8306
2018,현금ROA_ratio,연도×라벨,-64.1776,49.027
2018,현금ROE_diff,연도×라벨,-158.4867,272.8553
2018,현금ROE_ratio,연도×라벨,-61.9043,37.5377
2018,매출원가율_diff,연도×라벨,-68.137,32.0154
2018,매출원가율_ratio,연도×라벨,0.0,1.4699
2018,판관비율_diff,연도×라벨,-20.466,183.7145
2018,판관비율_ratio,연도×라벨,0.2059,8.1283
2018,감가상각비율_diff,연도×라벨,-3.2961,23.3929
2018,감가상각비율_ratio,연도×라벨,0.0,8.0971
2018,총자산회전율_diff,연도×라벨,-0.9392,6.0044
2018,총자산회전율_ratio,연도×라벨,0.0002,7.3922
2018,유동자산회전율_diff,연도×라벨,-3.1396,12.3758
2018,유동자산회전율_ratio,연도×라벨,0.0001,4.9416
2018,비유동자산회전율_diff,연도×라벨,-1.7505,139.9231
2018,비유동자산회전율_ratio,연도×라벨,0.0003,80.9104
2018,유형자산회전율_diff,연도×라벨,-4.9088,524.0424
2018,유형자산회전율_ratio,연도×라벨,0.0042,107.3109
2018,자기자본회전율_diff,연도×라벨,-2.5888,69.1261
2018,자기자본회전율_ratio,연도×라벨,0.0012,27.6684
2018,투하자본회전율_diff,연도×라벨,-1.4109,49.3214
2018,투하자본회전율_ratio,연도×라벨,0.0003,35.9468
2018,매출채권회전율_diff,연도×라벨,-9.3807,496.0446
2018,매출채권회전율_ratio,연도×라벨,0.0944,48.8891
2018,매출채권회수기간_diff,연도×라벨,-85.1727,290.0603
2018,매출채권회수기간_ratio,연도×라벨,0.0109,4.3685
2018,재고자산회전율_diff,연도×라벨,-29.4735,786.1126
2018,재고자산회전율_ratio,연도×라벨,0.0055,27.5245
2018,재고자산보유기간_diff,연도×라벨,-51.1391,462.7889
2018,재고자산보유기간_ratio,연도×라벨,0.0124,9.9375
2018,매입채무회전율_diff,연도×라벨,-4.3427,1656.7284
2018,매입채무회전율_ratio,연도×라벨,0.0507,363.1607
2018,매입채무지급기간_diff,연도×라벨,-178.6912,412.6275
2018,매입채무지급기간_ratio,연도×라벨,0.0023,3.3038
2018,현금전환주기_CCC_diff,연도×라벨,-106.301,564.7823
2018,현금전환주기_CCC_ratio,연도×라벨,-12.7033,3.5792
2018,영업CF_유동부채_diff,연도×라벨,-104.3822,40.9868
2018,영업CF_유동부채_ratio,연도×라벨,-22.8186,10.3526
2018,영업CF_총부채_diff,연도×라벨,-64.7131,21.0873
2018,영업CF_총부채_ratio,연도×라벨,-21.427,8.308
2018,FCF_총자산_diff,연도×라벨,-51.2581,58.0071
2018,FCF_총자산_ratio,연도×라벨,-25.7587,24.6454
2018,매출액증가율_diff,연도×라벨,-83.2389,299.7443
2018,매출액증가율_ratio,연도×라벨,-7.2294,30.6341
2018,영업이익증가율_diff,연도×라벨,-378.1695,684.1908
2018,영업이익증가율_ratio,연도×라벨,-365.3665,663.8367
2018,순이익증가율_diff,연도×라벨,-187.8737,1300.1515
2018,순이익증가율_ratio,연도×라벨,-5.259,1.9044
2018,EBITDA증가율_diff,연도×라벨,-327.0585,121.9887
2018,EBITDA증가율_ratio,연도×라벨,-134.214,51.4331
2018,총자산증가율_diff,연도×라벨,-55.6138,76.7177
2018,총자산증가율_ratio,연도×라벨,-8.0756,13.5196
2018,유형자산증가율_diff,연도×라벨,-88.167,150.7045
2018,유형자산증가율_ratio,연도×라벨,-46.9507,82.9624
2018,자기자본증가율_diff,연도×라벨,-87.9609,235.7104
2018,자기자본증가율_ratio,연도×라벨,-29.8443,83.6541
2018,부채증가율_diff,연도×라벨,-76.8341,200.8644
