사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계,신용등급
2048137035,미래텔레콤주식회사,2018,성장기,0,25.54,4.0,70.94,53.97,0.19,48.51,14.4,매우 안정,
2048137035,미래텔레콤주식회사,2019,성숙기,0,56.69,0.0,63.92,49.4,0.12,47.38,14.1,매우 안정,
2048137035,미래텔레콤주식회사,2020,성장기,0,0.0,0.0,67.03,52.34,0.05,50.47,11.9,매우 안정,
2048137035,미래텔레콤주식회사,2021,성장기,0,77.37,0.0,70.41,58.7,0.35,49.58,16.5,매우 안정,
2048137035,미래텔레콤주식회사,2022,성장기,0,88.19,1.7,94.01,27.18,0.25,51.25,18.2,매우 안정,
2048137035,미래텔레콤주식회사,2023,성장기,0,62.46,11.1,94.68,42.45,0.25,47.78,19.5,매우 안정,
2048137035,미래텔레콤주식회사,2024,성장기,0,77.47,22.2,100.0,49.55,56.36,78.76,55.7,위험,
2048137980,리드팜주식회사,2015,성장기,0,100.0,0.0,0.0,50.19,0.72,46.97,10.3,매우 안정,
2048137980,리드팜주식회사,2016,성장기,0,56.26,0.3,42.55,50.57,1.34,51.15,13.0,매우 안정,
2048137980,리드팜주식회사,2017,성장기,0,34.84,1.1,47.46,40.67,2.55,49.55,12.6,매우 안정,
2048137980,리드팜주식회사,2018,도입기,0,25.54,97.2,70.94,51.52,0.16,47.67,32.9,안정,
2048137980,리드팜주식회사,2019,조정기,0,56.69,30.1,63.92,43.84,0.33,47.52,20.0,매우 안정,
2048137980,리드팜주식회사,2020,성숙기,0,0.0,0.0,67.03,51.53,0.13,50.4,11.9,매우 안정,
2048137980,리드팜주식회사,2021,도입기,0,77.37,82.6,70.41,57.62,0.13,49.42,32.9,안정,
2048137980,리드팜주식회사,2022,조정기,0,88.19,34.7,94.01,26.95,0.05,51.26,24.7,매우 안정,
2048137980,리드팜주식회사,2023,성숙기,0,62.46,0.0,94.68,42.24,0.18,47.85,17.2,매우 안정,
2048137980,리드팜주식회사,2024,성숙기,0,77.47,0.0,100.0,49.78,0.12,48.77,18.9,매우 안정,
2048143726,(주)참존글로벌워크,2015,도입기,0,100.0,75.7,0.0,50.58,0.34,50.01,25.4,매우 안정,
2048143726,(주)참존글로벌워크,2016,도입기,0,56.26,80.6,42.55,51.68,79.64,93.16,74.2,매우 위험,
2048143726,(주)참존글로벌워크,2017,도입기,0,34.84,83.9,47.46,41.35,82.6,50.12,73.3,매우 위험,
2048143726,(주)참존글로벌워크,2018,도입기,1,25.54,97.2,70.94,49.69,98.95,57.82,87.6,매우 위험,
2048145272,세광인터내셔날네트워크(주),2015,도입기,0,100.0,75.7,0.0,49.96,0.07,49.94,25.2,매우 안정,
2048145272,세광인터내셔날네트워크(주),2016,성장기,0,56.26,0.3,42.55,49.61,0.02,50.79,12.2,매우 안정,
2048145272,세광인터내셔날네트워크(주),2017,성장기,0,34.84,1.1,47.46,39.77,0.04,48.92,11.2,매우 안정,
2048145272,세광인터내셔날네트워크(주),2018,성장기,0,25.54,4.0,70.94,48.28,0.07,48.95,14.1,매우 안정,
2048145272,세광인터내셔날네트워크(주),2019,성숙기,0,56.69,0.0,63.92,47.21,0.08,47.43,14.0,매우 안정,
2048145272,세광인터내셔날네트워크(주),2020,성숙기,0,0.0,0.0,67.03,55.86,0.03,50.48,12.0,매우 안정,
2048145272,세광인터내셔날네트워크(주),2021,성숙기,0,77.37,2.6,70.41,59.17,0.09,49.46,16.9,매우 안정,
2048145272,세광인터내셔날네트워크(주),2022,성장기,0,88.19,1.7,94.01,28.42,0.03,51.27,18.2,매우 안정,
2048145272,세광인터내셔날네트워크(주),2023,성장기,0,62.46,11.1,94.68,43.98,0.03,47.78,19.4,매우 안정,
2048145272,세광인터내셔날네트워크(주),2024,성숙기,0,77.47,0.0,100.0,50.74,0.02,48.8,18.9,매우 안정,
2048146117,주식회사파츠몰,2015,성숙기,0,100.0,3.2,0.0,49.85,0.39,49.9,10.8,매우 안정,
2048146117,주식회사파츠몰,2016,성숙기,0,56.26,0.0,42.55,53.43,0.32,50.78,12.5,매우 안정,
2048146117,주식회사파츠몰,2017,성숙기,0,34.84,0.0,47.46,44.53,0.14,48.82,11.2,매우 안정,
2048146117,주식회사파츠몰,2018,성숙기,0,25.54,0.0,70.94,54.11,0.24,48.99,13.7,매우 안정,
2048146117,주식회사파츠몰,2019,성숙기,0,56.69,0.0,63.92,52.92,0.26,47.43,14.4,매우 안정,
2048146117,주식회사파츠몰,2020,성장기,0,0.0,0.0,67.03,57.55,1.13,50.97,12.8,매우 안정,
2048146117,주식회사파츠몰,2021,성숙기,0,77.37,2.6,70.41,62.74,0.42,49.06,17.3,매우 안정,
2048146117,주식회사파츠몰,2022,성숙기,0,88.19,0.0,94.01,32.62,0.13,51.14,18.1,매우 안정,
2048146117,주식회사파츠몰,2023,성숙기,0,62.46,0.0,94.68,47.82,0.11,47.76,17.4,매우 안정,
2048146117,주식회사파츠몰,2024,성숙기,0,77.47,0.0,100.0,53.07,0.24,48.87,19.1,매우 안정,
2048156653,주식회사한진팜,2015,성숙기,0,100.0,3.2,0.0,49.96,0.04,49.55,10.6,매우 안정,
2048162698,주식회사엠엔,2019,도입기,0,56.69,89.9,63.92,48.47,0.09,47.42,32.1,안정,
2048162698,주식회사엠엔,2020,쇠퇴기,0,0.0,96.8,67.03,56.82,3.29,52.22,33.3,안정,
2048162698,주식회사엠엔,2021,도입기,0,77.37,82.6,70.41,59.96,84.27,90.97,81.3,매우 위험,
2048162698,주식회사엠엔,2022,쇠퇴기,1,88.19,100.0,94.01,33.01,79.1,48.41,81.4,매우 위험,
2048167524,주식회사아셈테크,2017,성장기,0,34.84,1.1,47.46,39.77,0.02,48.91,11.2,매우 안정,
2048167524,주식회사아셈테크,2018,쇠퇴기,0,25.54,100.0,70.94,50.75,0.61,49.25,33.7,안정,
2048167524,주식회사아셈테크,2019,성숙기,0,56.69,0.0,63.92,48.47,5.52,50.1,17.2,매우 안정,
2048167859,(주)한솔약품,2015,성장기,0,100.0,0.0,0.0,49.96,0.2,49.99,10.1,매우 안정,
2048167859,(주)한솔약품,2016,조정기,0,56.26,25.3,42.55,50.1,0.11,50.76,17.2,매우 안정,
2048167859,(주)한솔약품,2017,성숙기,0,34.84,0.0,47.46,39.95,0.58,49.16,11.3,매우 안정,
2048167859,(주)한솔약품,2018,조정기,0,25.54,30.2,70.94,50.47,0.06,48.66,19.4,매우 안정,
2048167859,(주)한솔약품,2019,성숙기,0,56.69,0.0,63.92,49.71,0.04,47.41,14.1,매우 안정,
2048167859,(주)한솔약품,2020,성숙기,0,0.0,0.0,67.03,57.43,0.02,50.5,12.1,매우 안정,
2048167859,(주)한솔약품,2021,성숙기,0,77.37,2.6,70.41,60.32,0.06,49.45,17.0,매우 안정,
2048167859,(주)한솔약품,2022,성숙기,0,88.19,0.0,94.01,28.1,0.02,51.28,17.8,매우 안정,
2048167859,(주)한솔약품,2023,조정기,0,62.46,33.5,94.68,43.37,0.03,47.78,23.9,매우 안정,
2048167859,(주)한솔약품,2024,성장기,0,77.47,22.2,100.0,50.26,0.04,48.81,23.3,매우 안정,
2048174855,더팜,2022,성장기,0,88.19,1.7,94.01,28.58,0.02,51.3,18.2,매우 안정,
2048174855,더팜,2023,조정기,0,62.46,33.5,94.68,43.91,0.05,47.79,23.9,매우 안정,
2048174855,더팜,2024,성숙기,0,77.47,0.0,100.0,50.6,0.07,48.81,18.9,매우 안정,
2048175529,(주)마당쇠유통,2022,조정기,0,88.19,34.7,94.01,28.58,0.13,51.3,24.8,매우 안정,
2048175529,(주)마당쇠유통,2023,성숙기,0,62.46,0.0,94.68,43.91,0.01,47.71,17.2,매우 안정,
2048175529,(주)마당쇠유통,2024,성장기,0,77.47,22.2,100.0,50.6,0.18,48.9,23.4,매우 안정,
2048177115,(주)마더스팜,2017,성장기,0,34.84,1.1,47.46,39.77,0.06,48.91,11.2,매우 안정,
2048177115,(주)마더스팜,2018,조정기,0,25.54,30.2,70.94,50.75,0.08,48.94,19.4,매우 안정,
2048177115,(주)마더스팜,2019,도입기,0,56.69,89.9,63.92,48.47,2.01,48.47,33.2,안정,
2048177115,(주)마더스팜,2020,성숙기,0,0.0,0.0,67.03,58.86,0.3,49.6,12.3,매우 안정,
2048177115,(주)마더스팜,2021,조정기,0,77.37,31.7,70.41,61.05,0.7,49.63,23.2,매우 안정,
2048177115,(주)마더스팜,2022,조정기,0,88.19,34.7,94.01,29.03,12.11,57.49,31.7,안정,
2048177115,(주)마더스팜,2023,조정기,0,62.46,33.5,94.68,44.33,0.16,41.18,23.7,매우 안정,
2048177115,(주)마더스팜,2024,성숙기,0,77.47,0.0,100.0,50.72,0.17,48.81,18.9,매우 안정,
2048178768,(주)상도코포레이션,2015,성숙기,0,100.0,3.2,0.0,49.96,0.16,49.99,10.7,매우 안정,
2048179277,(주)동양키친나라,2015,쇠퇴기,0,100.0,100.0,0.0,49.96,0.11,49.94,30.1,안정,
2048179277,(주)동양키친나라,2016,성숙기,0,56.26,0.0,42.55,49.61,0.07,50.79,12.1,매우 안정,
2048179277,(주)동양키친나라,2017,성숙기,0,34.84,0.0,47.46,39.77,0.12,48.94,11.0,매우 안정,
2048179277,(주)동양키친나라,2018,성숙기,0,25.54,0.0,70.94,50.36,0.02,48.88,13.3,매우 안정,
2048179277,(주)동양키친나라,2019,도입기,0,56.69,89.9,63.92,51.56,0.1,47.47,32.2,안정,
2048179277,(주)동양키친나라,2020,도입기,0,0.0,100.0,67.03,59.44,0.13,50.52,32.3,안정,
2048179277,(주)동양키친나라,2021,성숙기,0,77.37,2.6,70.41,58.06,0.15,49.44,16.9,매우 안정,
2048179277,(주)동양키친나라,2022,성숙기,0,88.19,0.0,94.01,28.31,1.45,52.0,18.6,매우 안정,
2048179277,(주)동양키친나라,2023,도입기,0,62.46,100.0,94.68,43.45,73.82,87.83,79.8,매우 위험,
2048179277,(주)동양키친나라,2024,도입기,0,77.47,100.0,100.0,50.48,3.8,11.14,39.0,안정,
2048189829,주식회사에이스파마,2020,성장기,0,0.0,0.0,67.03,56.82,0.02,50.51,12.1,매우 안정,
2048189829,주식회사에이스파마,2021,성숙기,0,77.37,2.6,70.41,59.96,0.09,49.46,17.0,매우 안정,
2048189829,주식회사에이스파마,2022,성숙기,0,88.19,0.0,94.01,28.58,0.1,51.31,17.9,매우 안정,
2048189829,주식회사에이스파마,2023,성숙기,0,62.46,0.0,94.68,44.21,0.07,47.76,17.2,매우 안정,
2048189829,주식회사에이스파마,2024,쇠퇴기,0,77.47,82.9,100.0,50.73,9.65,53.92,41.0,중립,
2048189983,(주)제이비피코리아,2022,성숙기,0,88.19,0.0,94.01,28.58,0.01,51.3,17.8,매우 안정,
2048189983,(주)제이비피코리아,2023,성숙기,0,62.46,0.0,94.68,43.91,0.01,47.78,17.2,매우 안정,
2048189983,(주)제이비피코리아,2024,성숙기,0,77.47,0.0,100.0,50.6,0.02,48.81,18.9,매우 안정,
2048190307,(주)쉘라인,2015,성숙기,0,100.0,3.2,0.0,54.33,0.03,49.94,10.9,매우 안정,
2048190307,(주)쉘라인,2016,성숙기,0,56.26,0.0,42.55,49.46,0.05,50.82,12.1,매우 안정,
2048190307,(주)쉘라인,2017,성숙기,0,34.84,0.0,47.46,41.03,0.03,48.9,11.0,매우 안정,
2048190307,(주)쉘라인,2018,성숙기,0,25.54,0.0,70.94,48.55,31.02,65.44,31.1,안정,
2048190307,(주)쉘라인,2019,성숙기,0,56.69,0.0,63.92,56.58,89.11,79.09,65.0,매우 위험,
2048190307,(주)쉘라인,2020,조정기,1,0.0,29.0,67.03,58.94,91.39,51.83,68.3,매우 위험,
2048191290,주식회사한국술유통,2022,성장기,0,88.19,1.7,94.01,28.58,0.02,51.3,18.2,매우 안정,
2048191290,주식회사한국술유통,2023,성숙기,0,62.46,0.0,94.68,43.91,0.02,47.78,17.2,매우 안정,
2048191290,주식회사한국술유통,2024,조정기,0,77.47,31.7,100.0,50.6,0.04,48.81,25.2,매우 안정,
2048192440,(주)서울유니온약품,2015,성숙기,0,100.0,3.2,0.0,52.57,0.13,49.95,10.8,매우 안정,
2048192440,(주)서울유니온약품,2016,성장기,0,56.26,0.3,42.55,50.11,0.09,50.79,12.2,매우 안정,
2048192440,(주)서울유니온약품,2017,조정기,0,34.84,21.8,47.46,40.56,0.08,48.91,15.4,매우 안정,
2048192440,(주)서울유니온약품,2018,성숙기,0,25.54,0.0,70.94,51.27,0.03,48.91,13.4,매우 안정,
2048192440,(주)서울유니온약품,2019,성장기,0,56.69,0.2,63.92,47.99,0.03,47.42,14.1,매우 안정,
2048192440,(주)서울유니온약품,2020,성장기,0,0.0,0.0,67.03,56.6,0.04,50.51,12.1,매우 안정,
2048192440,(주)서울유니온약품,2021,성장기,0,77.37,0.0,70.41,58.33,0.04,49.42,16.3,매우 안정,
2048192440,(주)서울유니온약품,2022,조정기,0,88.19,34.7,94.01,26.86,0.05,51.31,24.7,매우 안정,
2048192440,(주)서울유니온약품,2023,성장기,0,62.46,11.1,94.68,42.21,0.07,47.79,19.3,매우 안정,
2048192440,(주)서울유니온약품,2024,성장기,0,77.47,22.2,100.0,49.09,0.08,48.81,23.3,매우 안정,
2048199628,씨지뷰티,2018,도입기,0,25.54,97.2,70.94,50.75,0.39,48.93,33.0,안정,
2048199628,씨지뷰티,2019,도입기,0,56.69,89.9,63.92,48.47,7.18,51.12,36.1,안정,
2048199628,씨지뷰티,2020,도입기,0,0.0,100.0,67.03,56.82,0.34,46.86,32.1,안정,
2048199628,씨지뷰티,2021,쇠퇴기,0,77.37,100.0,70.41,61.02,45.39,72.53,62.6,매우 위험,
2048199628,씨지뷰티,2022,쇠퇴기,0,88.19,100.0,94.01,28.32,90.12,75.49,88.6,매우 위험,
2048199628,씨지뷰티,2023,쇠퇴기,0,62.46,96.6,94.68,43.65,68.14,35.77,73.4,매우 위험,
2048600076,센트럴메디컬서비스(주),2016,성장기,0,56.26,0.3,42.55,49.61,0.06,50.81,12.2,매우 안정,
2048600076,센트럴메디컬서비스(주),2017,성숙기,0,34.84,0.0,47.46,39.77,0.02,48.89,10.9,매우 안정,
2048600076,센트럴메디컬서비스(주),2018,성장기,0,25.54,4.0,70.94,50.75,0.04,48.94,14.2,매우 안정,
2048600076,센트럴메디컬서비스(주),2019,성장기,0,56.69,0.2,63.92,47.71,0.02,47.41,14.0,매우 안정,
2048600076,센트럴메디컬서비스(주),2020,성장기,0,0.0,0.0,67.03,55.46,0.04,50.52,12.0,매우 안정,
2048600076,센트럴메디컬서비스(주),2021,성장기,0,77.37,0.0,70.41,59.28,0.09,49.45,16.4,매우 안정,
2048600076,센트럴메디컬서비스(주),2022,성장기,0,88.19,1.7,94.01,27.62,3.28,53.03,20.0,매우 안정,
2048600076,센트럴메디컬서비스(주),2023,성장기,0,62.46,11.1,94.68,42.92,0.12,46.03,19.3,매우 안정,
2048600076,센트럴메디컬서비스(주),2024,성장기,0,77.47,22.2,100.0,49.87,0.3,48.9,23.4,매우 안정,
2048600682,주식회사중앙파이프,2018,성장기,0,25.54,4.0,70.94,50.75,0.2,48.93,14.3,매우 안정,
2048600682,주식회사중앙파이프,2019,쇠퇴기,0,56.69,100.0,63.92,48.47,10.8,53.2,40.2,중립,
2048600682,주식회사중앙파이프,2021,성숙기,0,77.37,2.6,70.41,59.96,0.7,49.42,17.3,매우 안정,
2048600682,주식회사중앙파이프,2022,성숙기,0,88.19,0.0,94.01,33.33,0.19,51.03,18.1,매우 안정,
2048600682,주식회사중앙파이프,2023,성숙기,0,62.46,0.0,94.68,48.7,0.07,47.71,17.5,매우 안정,
2048600682,주식회사중앙파이프,2024,성장기,0,77.47,22.2,100.0,55.96,1.49,49.56,24.4,매우 안정,
2048602389,에스지바이오사이언스주식회사,2015,도입기,0,100.0,75.7,0.0,49.96,0.13,49.99,25.2,매우 안정,
2048602389,에스지바이오사이언스주식회사,2016,도입기,0,56.26,80.6,42.55,41.85,0.78,51.16,28.3,매우 안정,
2048602389,에스지바이오사이언스주식회사,2017,도입기,0,34.84,83.9,47.46,33.02,2.18,49.65,28.6,매우 안정,
2048602389,에스지바이오사이언스주식회사,2018,성장기,0,25.54,4.0,70.94,41.02,0.95,48.28,14.2,매우 안정,
2048602389,에스지바이오사이언스주식회사,2019,성장기,0,56.69,0.2,63.92,48.36,0.21,47.02,14.2,매우 안정,
2048602389,에스지바이오사이언스주식회사,2020,성장기,0,0.0,0.0,67.03,57.06,0.12,50.46,12.1,매우 안정,
2048602389,에스지바이오사이언스주식회사,2021,성장기,0,77.37,0.0,70.41,56.72,0.2,49.47,16.3,매우 안정,
2048602389,에스지바이오사이언스주식회사,2022,조정기,0,88.19,34.7,94.01,34.03,0.09,51.24,25.1,매우 안정,
2048602389,에스지바이오사이언스주식회사,2023,도입기,0,62.46,100.0,94.68,48.9,59.46,80.63,71.8,매우 위험,
2048602389,에스지바이오사이언스주식회사,2024,성숙기,0,77.47,0.0,100.0,54.45,97.11,68.68,73.4,매우 위험,
2048602507,(주)대한녹용수출입법인,2022,성장기,0,88.19,1.7,94.01,28.58,0.04,51.3,18.2,매우 안정,
2048602507,(주)대한녹용수출입법인,2023,성장기,0,62.46,11.1,94.68,43.91,0.04,47.78,19.4,매우 안정,
2048602507,(주)대한녹용수출입법인,2024,성장기,0,77.47,22.2,100.0,50.6,14.79,56.68,31.8,안정,
2048603675,주식회사보육사,2021,도입기,0,77.37,82.6,70.41,59.96,0.04,49.42,32.9,안정,
2048603675,주식회사보육사,2022,도입기,0,88.19,76.6,94.01,28.58,0.12,51.35,33.2,안정,
2048603675,주식회사보육사,2023,도입기,0,62.46,100.0,94.68,43.91,3.53,49.66,39.2,안정,
2048603675,주식회사보육사,2024,도입기,0,77.47,100.0,100.0,51.58,34.53,65.34,58.7,위험,
2048604204,(주)대현에벤에셀,2020,성장기,0,0.0,0.0,67.03,56.82,0.02,50.51,12.1,매우 안정,
2048604204,(주)대현에벤에셀,2021,성장기,0,77.37,0.0,70.41,59.96,0.01,49.42,16.4,매우 안정,
2048604204,(주)대현에벤에셀,2022,성장기,0,88.19,1.7,94.01,28.58,0.01,51.3,18.2,매우 안정,
2048604204,(주)대현에벤에셀,2023,성숙기,0,62.46,0.0,94.68,43.6,0.03,47.79,17.2,매우 안정,
2048604204,(주)대현에벤에셀,2024,성숙기,0,77.47,0.0,100.0,50.61,0.02,48.8,18.9,매우 안정,
2048604825,주식회사조이파트너스,2015,도입기,0,100.0,75.7,0.0,49.96,10.61,54.58,31.2,안정,
2048604825,주식회사조이파트너스,2016,도입기,0,56.26,80.6,42.55,49.61,13.98,52.66,36.0,안정,
2048604825,주식회사조이파트너스,2017,도입기,0,34.84,83.9,47.46,36.36,7.37,45.36,31.4,안정,
2048604825,주식회사조이파트너스,2018,도입기,0,25.54,97.2,70.94,47.94,6.04,48.24,35.9,안정,
2048604825,주식회사조이파트너스,2019,도입기,0,56.69,89.9,63.92,42.1,41.61,66.83,55.5,위험,
2048604825,주식회사조이파트너스,2020,도입기,0,0.0,100.0,67.03,57.8,90.07,76.49,83.0,매우 위험,
2048604825,주식회사조이파트너스,2021,성숙기,0,77.37,2.6,70.41,59.01,13.94,10.41,22.6,매우 안정,
2048605090,(주)아이꿈터,2015,성장기,0,100.0,0.0,0.0,49.96,0.13,49.95,10.1,매우 안정,
2048605090,(주)아이꿈터,2016,도입기,0,56.26,80.6,42.55,48.1,0.19,50.84,28.2,매우 안정,
2048605090,(주)아이꿈터,2017,성장기,0,34.84,1.1,47.46,38.58,1.61,49.66,12.0,매우 안정,
2048605090,(주)아이꿈터,2018,성숙기,0,25.54,0.0,70.94,48.92,0.63,48.41,13.6,매우 안정,
2048605090,(주)아이꿈터,2019,성숙기,0,56.69,0.0,63.92,47.41,0.3,47.24,14.1,매우 안정,
2048605090,(주)아이꿈터,2020,성숙기,0,0.0,0.0,67.03,54.6,0.21,50.46,12.1,매우 안정,
2048605090,(주)아이꿈터,2021,성숙기,0,77.37,2.6,70.41,58.24,0.21,49.42,16.9,매우 안정,
2048605090,(주)아이꿈터,2022,조정기,0,88.19,34.7,94.01,28.32,0.77,51.6,25.2,매우 안정,
2048605090,(주)아이꿈터,2023,성숙기,0,62.46,0.0,94.68,43.43,3.27,49.16,19.0,매우 안정,
2048605090,(주)아이꿈터,2024,성숙기,0,77.47,0.0,100.0,50.57,30.92,63.55,36.6,안정,
2048606823,시마세이키코리아(주),2015,성숙기,0,100.0,3.2,0.0,40.68,0.02,49.93,10.2,매우 안정,
2048606823,시마세이키코리아(주),2016,성숙기,0,56.26,0.0,42.55,60.81,0.05,50.83,12.7,매우 안정,
2048606823,시마세이키코리아(주),2017,성숙기,0,34.84,0.0,47.46,52.57,0.07,48.92,11.6,매우 안정,
2048606823,시마세이키코리아(주),2018,성숙기,0,25.54,0.0,70.94,58.24,0.08,48.94,13.8,매우 안정,
2048606823,시마세이키코리아(주),2019,성숙기,0,56.69,0.0,63.92,53.55,0.06,47.41,14.3,매우 안정,
2048606823,시마세이키코리아(주),2020,쇠퇴기,0,0.0,96.8,67.03,60.13,0.08,50.52,31.6,안정,
2048606823,시마세이키코리아(주),2021,조정기,0,77.37,31.7,70.41,69.88,0.3,49.54,23.4,매우 안정,
2048606823,시마세이키코리아(주),2022,성숙기,0,88.19,0.0,94.01,36.83,0.31,51.31,18.4,매우 안정,
2048606823,시마세이키코리아(주),2023,성숙기,0,62.46,0.0,94.68,51.65,0.03,47.62,17.6,매우 안정,
2048606823,시마세이키코리아(주),2024,성숙기,0,77.47,0.0,100.0,55.06,1.88,49.79,20.2,매우 안정,
2048607026,(주)새미홀딩스,2016,쇠퇴기,0,56.26,100.0,42.55,49.61,18.93,50.81,42.5,중립,
2048607026,(주)새미홀딩스,2017,쇠퇴기,0,34.84,100.0,47.46,0.0,0.12,38.88,28.5,매우 안정,
2048607026,(주)새미홀딩스,2018,쇠퇴기,0,25.54,100.0,70.94,19.38,0.0,48.87,31.8,안정,
2048608457,(주)이룸코리아,2018,도입기,0,25.54,97.2,70.94,50.75,0.03,48.93,32.8,안정,
2048608457,(주)이룸코리아,2019,성장기,0,56.69,0.2,63.92,48.47,0.04,47.43,14.1,매우 안정,
2048608457,(주)이룸코리아,2020,성장기,0,0.0,0.0,67.03,56.82,0.13,50.56,12.1,매우 안정,
2048608457,(주)이룸코리아,2021,성장기,0,77.37,0.0,70.41,58.8,0.21,49.47,16.4,매우 안정,
2048608457,(주)이룸코리아,2022,도입기,0,88.19,76.6,94.01,30.86,0.03,51.2,33.3,안정,
2048608457,(주)이룸코리아,2023,도입기,0,62.46,100.0,94.68,47.67,0.27,47.91,37.5,안정,
2048608457,(주)이룸코리아,2024,도입기,0,77.47,100.0,100.0,53.43,69.24,85.62,78.9,매우 위험,
2048611312,(주)헬스하우스,2019,성숙기,0,56.69,0.0,63.92,48.47,0.02,47.42,14.0,매우 안정,
2048611312,(주)헬스하우스,2020,성장기,0,0.0,0.0,67.03,56.82,0.02,50.51,12.1,매우 안정,
2048611312,(주)헬스하우스,2021,조정기,0,77.37,31.7,70.41,59.96,0.01,49.42,22.7,매우 안정,
2048611312,(주)헬스하우스,2022,성숙기,0,88.19,0.0,94.01,26.45,0.01,51.3,17.7,매우 안정,
2048611312,(주)헬스하우스,2023,조정기,0,62.46,33.5,94.68,41.84,0.03,47.79,23.8,매우 안정,
2048611312,(주)헬스하우스,2024,성숙기,0,77.47,0.0,100.0,48.83,0.02,48.8,18.8,매우 안정,
2048614100,(주)이바인교육,2021,성장기,0,77.37,0.0,70.41,59.96,0.08,49.42,16.4,매우 안정,
2048614100,(주)이바인교육,2022,성장기,0,88.19,1.7,94.01,28.58,0.1,51.31,18.2,매우 안정,
2048614100,(주)이바인교육,2023,성장기,0,62.46,11.1,94.68,43.91,2.14,48.9,20.6,매우 안정,
2048614100,(주)이바인교육,2024,성장기,0,77.47,22.2,100.0,49.59,1.46,48.44,24.0,매우 안정,
2048616753,주식회사에스티아이그룹,2016,쇠퇴기,0,56.26,100.0,42.55,49.61,0.04,50.81,32.1,안정,
2048616753,주식회사에스티아이그룹,2017,도입기,0,34.84,83.9,47.46,39.77,0.03,48.91,27.7,매우 안정,
2048616753,주식회사에스티아이그룹,2018,도입기,0,25.54,97.2,70.94,50.75,0.13,48.99,32.9,안정,
2048616753,주식회사에스티아이그룹,2019,도입기,0,56.69,89.9,63.92,50.14,0.35,47.54,32.3,안정,
2048616753,주식회사에스티아이그룹,2020,도입기,0,0.0,100.0,67.03,57.71,57.11,80.88,65.0,매우 위험,
2048616753,주식회사에스티아이그룹,2021,도입기,0,77.37,82.6,70.41,63.3,8.8,24.67,36.7,안정,
2048616753,주식회사에스티아이그룹,2022,도입기,0,88.19,76.6,94.01,30.82,31.35,63.52,51.1,위험,
2048616753,주식회사에스티아이그룹,2024,도입기,0,77.47,100.0,100.0,51.73,0.89,48.8,39.4,안정,
2048616980,(주)한수산,2018,도입기,0,25.54,97.2,70.94,50.75,0.16,48.93,32.9,안정,
2048616980,(주)한수산,2019,성숙기,0,56.69,0.0,63.92,48.47,0.02,47.34,14.0,매우 안정,
2048616980,(주)한수산,2022,조정기,0,88.19,34.7,94.01,28.58,1.23,51.3,25.4,매우 안정,
2048616980,(주)한수산,2023,조정기,0,62.46,33.5,94.68,,37.37,67.77,,매우 안정,
2048623235,(주)에이엠컴퍼니,2015,도입기,0,100.0,75.7,0.0,49.96,0.15,49.84,25.2,매우 안정,
2048623235,(주)에이엠컴퍼니,2016,성장기,0,56.26,0.3,42.55,49.61,3.27,52.48,14.0,매우 안정,
2048623235,(주)에이엠컴퍼니,2017,도입기,0,34.84,83.9,47.46,40.1,1.76,48.1,28.6,매우 안정,
2048623235,(주)에이엠컴퍼니,2018,조정기,0,25.54,30.2,70.94,50.27,0.32,48.17,19.5,매우 안정,
2048623235,(주)에이엠컴퍼니,2019,성장기,0,56.69,0.2,63.92,42.65,0.15,47.33,13.8,매우 안정,
2048623235,(주)에이엠컴퍼니,2020,성장기,0,0.0,0.0,67.03,53.55,0.11,50.49,12.0,매우 안정,
2048623235,(주)에이엠컴퍼니,2021,성장기,0,77.37,0.0,70.41,62.56,3.14,50.98,18.3,매우 안정,
2048623235,(주)에이엠컴퍼니,2022,성장기,0,88.19,1.7,94.01,28.97,0.2,49.71,18.2,매우 안정,
2048623235,(주)에이엠컴퍼니,2023,도입기,0,62.46,100.0,94.68,44.28,0.78,48.09,37.6,안정,
2048623235,(주)에이엠컴퍼니,2024,도입기,0,77.47,100.0,100.0,50.82,4.71,50.9,41.6,중립,
2048623249,(주)청담약품,2019,조정기,0,56.69,30.1,63.92,48.47,0.07,47.42,20.1,매우 안정,
2048623249,(주)청담약품,2020,도입기,0,0.0,100.0,67.03,56.82,0.02,50.48,32.1,안정,
2048623249,(주)청담약품,2021,쇠퇴기,0,77.37,100.0,70.41,59.96,0.12,49.48,36.4,안정,
2048623249,(주)청담약품,2022,성숙기,0,88.19,0.0,94.01,28.78,0.14,51.31,17.9,매우 안정,
2048623249,(주)청담약품,2023,조정기,0,62.46,33.5,94.68,44.01,0.16,47.79,24.0,매우 안정,
2048623249,(주)청담약품,2024,도입기,0,77.47,100.0,100.0,50.68,0.93,49.22,39.4,안정,
2048626886,주식회사다다플러스,2021,성장기,0,77.37,0.0,70.41,59.96,0.07,49.42,16.4,매우 안정,
2048626886,주식회사다다플러스,2022,성숙기,0,88.19,0.0,94.01,28.58,0.04,51.29,17.8,매우 안정,
2048626886,주식회사다다플러스,2023,성장기,0,62.46,11.1,94.68,43.91,10.99,53.83,25.7,매우 안정,
