사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
7278800438,주식회사세종월드산업,,,,0.0025,0.0045,0.0235,0.0079,0.01,0.0882,0.6648,0.841,,,,0.002,0.019,-0.0156,0.0021,0.0782,0.5766,0.1762,90.73
1078630089,(주)더존월드,,,,,,,,0.002,0.0058,0.1833,0.8048,,,,,,,,0.0038,0.1775,0.6215,90.67
2148761418,주식회사오트리푸드,,0.0047,0.0155,0.0721,0.0102,0.0248,0.72,0.0036,0.004,0.6396,0.8833,,0.0108,0.0566,-0.0619,0.0146,0.6952,-0.7164,0.0004,0.6356,0.2437,90.62
1138171135,(주)바우글로벌,,,,,,,,0.003,0.0238,0.9349,0.9616,,,,,,,,0.0208,0.9111,0.0267,90.61
2208185825,(주)신화팝빌리지,,,,,,,,0.0038,0.108,0.6089,0.8173,,,,,,,,0.1042,0.5009,0.2084,90.61
1798801318,주식회사루덴스,,,,,,,,0.0047,0.0804,0.9674,0.9803,,,,,,,,0.0757,0.887,0.0129,90.61
6098116308,신화철강(주),0.4301,0.0038,0.0465,0.5347,0.2376,0.5172,0.6523,0.0033,0.1393,0.5436,0.8055,-0.4263,0.0427,0.4882,-0.2971,0.2796,0.1351,-0.649,0.136,0.4043,0.2619,90.61
1448120042,주식회사케이브랜즈,0.0712,0.0481,0.0543,0.0108,0.0022,0.001,0.0016,0.0021,0.6887,0.8781,0.9353,-0.0231,0.0062,-0.0435,-0.0086,-0.0012,0.0006,0.0005,0.6866,0.1894,0.0572,90.55
1288172650,(주)유니지오코리아,0.006,0.0017,0.0001,0.0002,0.001,0.0007,0.0005,0.0015,0.067,0.2134,0.7712,-0.0043,-0.0016,0.0001,0.0008,-0.0003,-0.0002,0.001,0.0655,0.1464,0.5578,90.51
2048701989,주식회사수정,,,,,,,,0.0064,0.0628,0.9189,0.9437,,,,,,,,0.0564,0.8561,0.0248,90.48
1078118057,(주)어진철강,0.0034,0.1121,0.0026,0.0022,0.0021,0.5167,0.4099,0.0026,0.1544,0.4421,0.7787,0.1087,-0.1095,-0.0004,-0.0001,0.5146,-0.1068,-0.4073,0.1518,0.2877,0.3366,90.43
2068629007,주식회사엠지티앤씨,0.0111,0.5885,0.0546,0.527,0.071,0.0539,0.0031,0.0025,0.8228,0.9521,0.9847,0.5774,-0.5339,0.4724,-0.456,-0.0171,-0.0508,-0.0006,0.8203,0.1293,0.0326,90.35
8108600319,(주)라벡스,,,,,,,,0.0019,0.0382,0.9073,0.9366,,,,,,,,0.0363,0.8691,0.0293,90.3
2108100440,주식회사대경퍼시픽,0.4222,0.3896,0.2866,0.2285,0.097,0.3378,0.0615,0.3539,0.5252,0.7137,0.8713,-0.0326,-0.103,-0.0581,-0.1315,0.2408,-0.2763,0.2924,0.1713,0.1885,0.1576,90.29
1268105081,(주)신양,,,,,,,,0.0024,0.0052,0.8879,0.9403,,,,,,,,0.0028,0.8827,0.0524,90.26
2018615721,주식회사더블유미션,,0.0037,0.0024,0.0045,0.0013,0.0032,0.0005,0.0008,0.0028,0.209,0.792,,-0.0013,0.0021,-0.0032,0.0019,-0.0027,0.0003,0.002,0.2062,0.583,90.21
1288640134,동방페이퍼주식회사,,,,,0.0017,0.0043,0.001,0.0026,0.0045,0.2585,0.7965,,,,,0.0026,-0.0033,0.0016,0.0019,0.254,0.538,90.2
2118817109,(주)에스엠브랜드마케팅,,,,,,,0.0026,0.0004,0.0001,0.5792,0.9612,,,,,,,-0.0022,-0.0003,0.5791,0.382,90.19
1378121645,(주)은성목재,0.0425,0.0165,0.0032,0.0127,0.0272,0.0103,0.0048,0.0019,0.0086,0.4585,0.8023,-0.026,-0.0133,0.0095,0.0145,-0.0169,-0.0055,-0.0029,0.0067,0.4499,0.3438,90.14
2208116217,(주)케미코,0.0002,,,0.0002,0.0002,0.0004,0.0004,0.0002,0.0003,0.2591,0.8296,,,,0.0,0.0002,0.0,-0.0002,0.0001,0.2588,0.5705,90.11
1058175799,복정제형(주),,,0.0009,0.0002,0.0003,0.0002,0.0003,0.0002,0.0023,0.4674,0.8127,,,-0.0007,0.0001,-0.0001,0.0001,-0.0001,0.0021,0.4651,0.3453,90.09
1218606213,주식회사에스와이보드,,,,,,,,0.0017,0.0322,0.1226,0.7587,,,,,,,,0.0305,0.0904,0.6361,89.94
