사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1018117254,서우수력주식회사,2018,조정기,0,33.8,80.26,88.75,52.61,3.31,48.72,26.5,매우 안정
1018117254,서우수력주식회사,2019,쇠퇴기,0,100.0,82.08,100.0,50.66,33.32,63.64,58.1,위험
1018117254,서우수력주식회사,2020,쇠퇴기,0,100.0,75.74,69.2,58.79,78.15,72.16,80.2,매우 위험
1018117254,서우수력주식회사,2021,조정기,1,23.6,50.36,56.61,38.68,79.9,49.87,61.3,매우 위험
1018119140,성안흥업주식회사,2015,성숙기,0,10.5,0.0,0.0,50.01,1.04,48.32,7.6,매우 안정
1018119140,성안흥업주식회사,2016,성숙기,0,4.3,25.83,84.08,49.09,0.15,47.36,15.5,매우 안정
1018119140,성안흥업주식회사,2017,성숙기,0,0.0,39.31,83.37,35.89,0.09,46.84,14.5,매우 안정
1018119140,성안흥업주식회사,2018,조정기,0,33.8,80.26,88.75,51.94,0.13,48.12,24.7,매우 안정
1018119140,성안흥업주식회사,2019,조정기,0,28.7,82.08,100.0,48.47,0.52,47.27,24.9,매우 안정
1018121646,오원물산(주),2015,성숙기,0,10.5,0.0,0.0,48.19,7.28,50.31,11.0,매우 안정
1018121646,오원물산(주),2016,성숙기,0,4.3,25.83,84.08,49.45,2.27,45.01,16.5,매우 안정
1018121646,오원물산(주),2017,성숙기,0,0.0,39.31,83.37,37.41,4.88,48.26,17.3,매우 안정
1018121646,오원물산(주),2018,성숙기,0,0.0,80.26,88.75,52.56,3.5,47.38,19.8,매우 안정
1018121646,오원물산(주),2019,성숙기,0,0.0,82.08,100.0,49.76,1.57,46.01,19.8,매우 안정
1018121646,오원물산(주),2020,성숙기,0,0.0,75.74,69.2,59.07,1.78,48.28,17.1,매우 안정
1018121646,오원물산(주),2021,성장기,0,9.5,50.36,56.61,41.74,18.86,58.0,25.4,매우 안정
1018121646,오원물산(주),2022,성숙기,0,0.0,91.71,62.13,42.88,6.99,42.74,18.9,매우 안정
1018121646,오원물산(주),2023,조정기,0,16.9,97.78,62.21,40.04,9.7,50.5,24.4,매우 안정
1018121646,오원물산(주),2024,성숙기,0,0.0,100.0,66.4,46.53,15.15,53.29,25.0,매우 안정
1018123339,(주)해암산업,2016,성장기,0,0.0,25.83,84.08,49.91,39.58,47.88,36.4,안정
1018123339,(주)해암산업,2017,조정기,0,29.1,39.31,83.37,38.61,75.77,65.85,63.0,매우 위험
1018123339,(주)해암산업,2018,조정기,1,33.8,80.26,88.75,53.73,79.03,49.89,68.3,매우 위험
1018132686,삼한교역상사주식회사,2020,쇠퇴기,0,100.0,75.74,69.2,58.7,0.29,48.17,36.2,안정
