사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
6158111424,(주)동원테크,0.0415,0.0008,0.0005,0.0004,0.0002,0.0022,0.1124,0.0459,0.0288,0.1475,0.4183,-0.0407,-0.0003,-0.0001,-0.0002,0.002,0.1102,-0.0665,-0.0171,0.1187,0.2708,85.59
4108642588,알텍주식회사,,,,,,0.0027,0.0006,0.2018,0.0234,0.1661,0.4571,0.0,0.0,0.0,0.0,0.0,-0.0021,0.2012,-0.1784,0.1427,0.291,85.56
6098602250,주식회사에이티앤에스,,,,0.0004,0.0004,0.0002,0.0002,0.0287,0.0498,0.0508,0.1803,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0285,0.0211,0.001,0.1295,85.44
5048139137,주식회사세광하이테크,0.0014,0.0009,0.001,0.0094,0.008,0.0043,0.0012,0.0064,0.01,0.0288,0.1474,-0.0005,0.0001,0.0084,-0.0014,-0.0037,-0.0031,0.0052,0.0036,0.0188,0.1186,85.44
1398115343,주식회사한국기계,,,,,,0.0004,0.0002,,0.0002,0.0027,0.268,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,0.0025,0.2653,85.15
5048601499,(주)성보산업,,,,,,,,,0.002,0.0086,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.2324,85.11
6228122201,(주)월드튜브,0.0003,0.0003,0.0142,0.2269,0.0019,0.0072,0.0005,0.0032,0.0013,0.029,0.3702,0.0,0.0139,0.2127,-0.225,0.0053,-0.0067,0.0027,-0.0019,0.0277,0.3412,85.0
1348124473,융진기업주식회사,0.0017,0.1067,0.0153,0.0754,0.0695,0.1882,0.142,0.1286,0.0012,0.0176,0.4541,0.105,-0.0914,0.0601,-0.0059,0.1187,-0.0462,-0.0134,-0.1274,0.0164,0.4365,84.78
5148133839,(주)오리엔트신소재,,,,,,,,,0.001,0.0212,0.1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.177,84.46
1348106970,신일정공(주),0.0001,0.0003,0.0003,0.0003,0.0004,0.0298,0.0716,0.4084,0.0039,0.0615,0.4095,0.0002,0.0,0.0,0.0001,0.0294,0.0418,0.3368,-0.4045,0.0576,0.348,84.31
