사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1328153900,(주)나인스포렉스,2023,성장기,0,21.5,63.54,93.33,37.07,0.66,37.19,20.9,매우 안정
1328153900,(주)나인스포렉스,2024,성장기,0,23.3,35.71,98.58,34.36,1.41,36.06,20.6,매우 안정
1328161545,농업회사법인주식회사아침고요수목원,2015,성숙기,0,0.0,44.21,0.0,55.53,0.04,30.95,6.6,매우 안정
1328161545,농업회사법인주식회사아침고요수목원,2016,성숙기,0,0.0,36.53,29.42,36.34,0.06,27.23,8.0,매우 안정
1328161545,농업회사법인주식회사아침고요수목원,2017,성숙기,0,0.0,44.03,29.75,69.95,0.0,33.88,10.4,매우 안정
1328161545,농업회사법인주식회사아침고요수목원,2018,성숙기,0,0.0,40.53,25.98,64.39,0.01,21.26,8.9,매우 안정
1328161545,농업회사법인주식회사아침고요수목원,2019,성숙기,0,0.0,35.6,34.22,66.39,0.01,22.16,9.6,매우 안정
1328176714,주식회사플라밍고,2018,성장기,0,23.8,40.53,25.98,66.59,1.06,21.28,14.4,매우 안정
1328176714,주식회사플라밍고,2019,도입기,0,100.0,35.6,34.22,66.17,18.66,36.24,40.6,중립
1328176714,주식회사플라밍고,2020,도입기,1,100.0,100.0,48.55,62.35,99.08,91.18,92.0,매우 위험
1348102367,(주)갤럭시아에스엠,2015,성장기,0,18.0,44.21,0.0,50.05,0.35,28.35,9.9,매우 안정
1348102367,(주)갤럭시아에스엠,2016,조정기,0,36.1,36.53,29.42,46.87,7.84,33.23,20.3,매우 안정
1348102367,(주)갤럭시아에스엠,2017,조정기,0,38.7,44.03,29.75,75.15,2.55,30.31,19.6,매우 안정
1348102367,(주)갤럭시아에스엠,2018,조정기,1,49.0,40.53,25.98,68.77,84.94,87.39,68.9,매우 위험
1348617429,(주)한국티씨엠,2019,성장기,0,23.2,35.6,34.22,66.17,0.03,22.16,14.3,매우 안정
1348617429,(주)한국티씨엠,2020,성숙기,0,0.0,100.0,48.55,62.35,0.05,29.0,14.4,매우 안정
1348617429,(주)한국티씨엠,2021,도입기,0,100.0,32.56,100.0,34.33,0.21,24.36,34.7,안정
1348617429,(주)한국티씨엠,2022,성숙기,0,0.0,0.0,90.36,48.84,0.08,33.28,13.2,매우 안정
1348617429,(주)한국티씨엠,2023,성숙기,0,0.0,63.54,93.33,38.04,0.02,36.94,16.3,매우 안정
1348617429,(주)한국티씨엠,2024,성숙기,0,0.0,35.71,98.58,34.7,0.05,35.58,15.2,매우 안정
1348638098,(주)더헤븐리조트,2015,성숙기,0,0.0,44.21,0.0,56.97,1.55,29.93,7.4,매우 안정
1348638098,(주)더헤븐리조트,2016,성숙기,0,0.0,36.53,29.42,43.03,6.08,30.84,11.8,매우 안정
1348638098,(주)더헤븐리조트,2017,조정기,0,38.7,44.03,29.75,73.11,14.38,39.69,26.5,매우 안정
1348638098,(주)더헤븐리조트,2018,성숙기,0,0.0,40.53,25.98,68.34,0.86,10.31,9.0,매우 안정
1348638098,(주)더헤븐리조트,2019,성숙기,0,0.0,35.6,34.22,69.19,1.98,23.07,10.9,매우 안정
1348638098,(주)더헤븐리조트,2020,성숙기,0,0.0,100.0,48.55,62.56,7.07,32.92,18.5,매우 안정
1348638098,(주)더헤븐리조트,2021,쇠퇴기,0,57.3,32.56,100.0,34.33,1.76,20.18,26.8,매우 안정
1348638098,(주)더헤븐리조트,2022,도입기,0,100.0,0.0,90.36,57.23,0.58,32.3,33.8,안정
1348638098,(주)더헤븐리조트,2023,쇠퇴기,0,54.7,63.54,93.33,48.98,1.91,37.87,28.8,매우 안정
1348638098,(주)더헤븐리조트,2024,성장기,0,23.3,35.71,98.58,48.25,10.91,41.77,26.8,매우 안정
1348679823,(주)코스모스제일장례식장,2015,성숙기,0,0.0,44.21,0.0,59.62,0.23,30.98,6.9,매우 안정
1348679823,(주)코스모스제일장례식장,2016,성숙기,0,0.0,36.53,29.42,33.24,1.48,28.21,8.7,매우 안정
1348679823,(주)코스모스제일장례식장,2017,성숙기,0,0.0,44.03,29.75,67.38,0.18,33.03,10.3,매우 안정
1348679823,(주)코스모스제일장례식장,2018,성숙기,0,0.0,40.53,25.98,62.96,0.09,21.18,8.9,매우 안정
1348679823,(주)코스모스제일장례식장,2019,성숙기,0,0.0,35.6,34.22,62.62,0.16,22.22,9.5,매우 안정
1348679823,(주)코스모스제일장례식장,2020,성숙기,0,0.0,100.0,48.55,62.73,0.36,29.13,14.6,매우 안정
1348679823,(주)코스모스제일장례식장,2021,성숙기,0,0.0,32.56,100.0,38.03,0.03,23.99,14.7,매우 안정
1348679823,(주)코스모스제일장례식장,2022,성숙기,0,0.0,0.0,90.36,49.65,0.19,33.54,13.3,매우 안정
1348679823,(주)코스모스제일장례식장,2023,성숙기,0,0.0,63.54,93.33,39.31,0.17,36.96,16.4,매우 안정
1348679823,(주)코스모스제일장례식장,2024,성숙기,0,0.0,35.71,98.58,36.88,0.1,35.51,15.3,매우 안정
1348705707,안산스포츠파크주식회사,2016,도입기,0,100.0,36.53,29.42,39.08,0.25,27.19,28.2,매우 안정
1348705707,안산스포츠파크주식회사,2017,도입기,0,100.0,44.03,29.75,71.19,11.88,41.97,37.4,안정
1348705707,안산스포츠파크주식회사,2018,도입기,0,100.0,40.53,25.98,66.59,8.59,18.54,33.6,안정
1348705707,안산스포츠파크주식회사,2019,쇠퇴기,1,74.9,35.6,34.22,50.09,95.21,91.47,79.6,매우 위험
1348715035,(주)지디그룹,2015,성장기,0,18.0,44.21,0.0,55.53,0.96,31.54,10.7,매우 안정
1348715035,(주)지디그룹,2016,성장기,0,21.6,36.53,29.42,39.08,2.88,28.75,14.1,매우 안정
1348715035,(주)지디그룹,2017,성장기,0,26.0,44.03,29.75,75.41,0.25,32.12,15.9,매우 안정
1348715035,(주)지디그룹,2018,성장기,0,23.8,40.53,25.98,70.51,0.17,21.19,14.1,매우 안정
1348715035,(주)지디그룹,2019,성숙기,0,0.0,35.6,34.22,70.23,0.19,22.18,9.9,매우 안정
1348715035,(주)지디그룹,2020,도입기,0,100.0,100.0,48.55,66.84,10.0,36.57,40.5,중립
1348715035,(주)지디그룹,2021,조정기,0,31.7,32.56,100.0,45.69,10.77,24.91,27.4,매우 안정
1348715035,(주)지디그룹,2022,성숙기,0,0.0,0.0,90.36,55.92,0.29,23.91,13.2,매우 안정
1348715035,(주)지디그룹,2023,성숙기,0,0.0,63.54,93.33,47.49,0.07,36.81,16.8,매우 안정
1348715035,(주)지디그룹,2024,성숙기,0,0.0,35.71,98.58,45.04,0.27,35.69,15.8,매우 안정
1358101809,화산개발(주),2015,도입기,0,100.0,44.21,0.0,55.0,5.17,30.27,29.3,매우 안정
1358101809,화산개발(주),2016,도입기,0,100.0,36.53,29.42,41.41,1.04,23.87,28.6,매우 안정
1358101809,화산개발(주),2017,도입기,0,100.0,44.03,29.75,72.6,6.32,37.57,34.2,안정
1358101809,화산개발(주),2018,도입기,0,100.0,40.53,25.98,67.95,3.58,19.01,30.9,안정
1358101809,화산개발(주),2019,성장기,0,23.2,35.6,34.22,65.41,1.58,20.58,15.0,매우 안정
1358101809,화산개발(주),2020,성숙기,0,0.0,100.0,48.55,58.73,0.33,28.01,14.4,매우 안정
1358101809,화산개발(주),2021,성숙기,0,0.0,32.56,100.0,29.05,0.16,24.11,14.4,매우 안정
1358101809,화산개발(주),2022,성숙기,0,0.0,0.0,90.36,47.43,0.03,33.29,13.1,매우 안정
1358101809,화산개발(주),2023,성숙기,0,0.0,63.54,93.33,36.26,0.04,36.98,16.2,매우 안정
1358101809,화산개발(주),2024,성숙기,0,0.0,35.71,98.58,33.98,0.08,35.59,15.2,매우 안정
1358102491,주식회사서울레이크사이드,2015,성숙기,0,0.0,44.21,0.0,55.21,0.25,30.86,6.7,매우 안정
1358102491,주식회사서울레이크사이드,2016,성숙기,0,0.0,36.53,29.42,40.61,1.26,28.02,8.9,매우 안정
1358102491,주식회사서울레이크사이드,2017,성숙기,0,0.0,44.03,29.75,72.17,0.14,33.16,10.5,매우 안정
1358102491,주식회사서울레이크사이드,2018,성숙기,0,0.0,40.53,25.98,67.54,0.12,21.24,9.1,매우 안정
1358102491,주식회사서울레이크사이드,2019,성숙기,0,0.0,35.6,34.22,66.43,0.29,22.29,9.8,매우 안정
1358102491,주식회사서울레이크사이드,2020,성숙기,0,0.0,100.0,48.55,61.92,0.13,28.86,14.5,매우 안정
1358102491,주식회사서울레이크사이드,2021,성숙기,0,0.0,32.56,100.0,33.54,0.03,24.16,14.5,매우 안정
1358102491,주식회사서울레이크사이드,2022,성숙기,0,0.0,0.0,90.36,49.22,0.13,33.49,13.2,매우 안정
