금융비용부담률,총자본영업이익률_diff,영업CF_총부채_diff,ROA변화,ROA_ratio,현금ROA,ROE_diff,매출총이익률_diff,매입채무지급기간_diff,비유동장기적합률_ratio,매출원가율,순운전자본대총자본_ratio_industry,자본잠식률,유보율_diff,매출채권회전율_ratio_industry,부채비율,순이익률_ratio,총자산증가율_diff_industry,순이익증가율_diff,현금ROE_ratio,총자산회전율_ratio,자기자본비율_diff_industry,장기부채비율,유형자산비율,매출액순이익률_diff_industry,영업현금흐름비율,유동비율변화_diff,유동자산회전율,ROIC_diff,순운전자본비율_ratio,FCF_총자산_ratio,장기부채의존도,순운전자본회전율_diff,자기자본증가율,유동비율_ratio,매출액증가율,유형자산회전율_diff,재고자산보유기간_ratio,유형자산증가율_ratio_industry,부채비율변화,영업CF_유동부채_diff,차입금의존도_diff_industry,비유동자산회전율_ratio,감가상각비율,업력
-0.1422682,-3.2621493,-0.0054088077,-0.715587,-0.15262762,-0.14834768,0.10126613,-0.0016369589,-0.09159,-0.036532234,0.020224337,-0.021100199,-0.31562918,0.0055692364,0.065014616,-0.047649257,-0.29283938,-0.097449444,0.044027343,-0.036760125,-0.04197758,-0.044200063,0.14432329,-0.067345165,0.096364014,-0.09202993,-0.03283501,-0.030815983,-0.09462072,-0.06768651,-0.07411197,-0.0096593,0.07599246,-0.011974943,-0.055380493,-0.14181574,-0.10261234,-0.013557672,0.028122379,-0.006023974,0.03495486,-0.0004060229,-0.11212295,-0.010499116,-0.020415112
0.12822458,1.0632721,0.04593616,-0.54089594,0.16734962,-0.10766668,-0.060653444,0.025505066,-0.07992456,-0.00704626,-0.048270524,-0.06803188,-0.27002025,-0.016967244,0.0311107,-0.07537829,0.1651356,-0.0011461506,-0.0233891,-0.0479987,0.009280362,-0.07315997,0.0916029,-0.09277838,0.2541309,0.004005524,-0.049769416,0.00035532095,0.117754646,-0.00420667,-0.013080897,-0.0037835357,0.02974314,0.0063472157,0.013116535,-0.8117296,-0.039271332,0.0012078702,-0.067367695,-0.0484996,0.15045315,-0.014231415,0.024954993,-0.026108999,-0.044166375
-0.26099253,-3.5679977,-0.13362572,-0.30069226,-0.2457161,0.03750046,0.039898537,-0.15916431,-0.041266706,-0.07227811,-0.008141633,-0.09512964,-0.4127061,0.014211105,-0.09090248,-0.0703152,-0.30153847,-0.025051381,0.023575472,-0.011262974,-0.011180614,-0.12533148,0.13866718,0.08909589,-0.6260069,-0.043542363,-0.06937816,0.02709054,-0.8589444,0.09001996,-0.00846152,-0.00202097,-0.24238466,-0.018814333,0.022742005,-0.016138218,0.004467669,0.012000566,-0.08653761,0.01012364,0.09659327,-0.11507002,0.045964956,-0.019993696,-0.08453641
-0.007591374,-3.538533,-0.07339886,0.49753392,-0.42185917,0.03673422,0.030443989,-0.13583076,-0.01736148,-0.053868026,-0.0030218859,-0.10192786,-0.38580152,0.032793578,-0.11305596,-0.066816464,-0.31224817,-0.099661194,-0.07216915,0.0154064195,-0.013533514,-0.104046546,0.049394365,0.05620292,-0.86109877,-0.035458285,-0.045698337,0.04672478,-0.8000948,-0.038965277,-0.011642503,-0.03177656,0.016320681,-0.049477126,0.09369747,0.033358317,-0.05898292,0.025720935,-0.15415616,0.014037175,0.07329542,-0.11704793,0.028152945,-0.000798048,-0.07786232
-0.014269206,-3.5071876,-0.10321478,-0.3652567,-0.28948185,0.04273147,0.041528083,-0.13858555,-0.03452859,-0.06977286,-0.010956382,-0.08709651,-0.3763931,0.07809167,-0.10128575,-0.06397476,-0.31916454,-0.16251856,0.009418485,-0.024799336,-0.021595083,-0.09759335,-0.003765808,0.07535624,-0.7583356,-0.039056867,-0.04233351,0.03433143,-0.73085964,0.023729686,-0.036648583,-0.046043057,-0.0013373825,-0.031020958,0.04133201,0.048052773,-0.019287216,0.042905454,-0.1260421,-0.013658764,0.092816345,-0.048296224,0.046953104,-0.047272973,-0.08226205
-2.4162552,-1.9953816,-0.050374538,-1.9761502,-0.25267568,-0.088056155,-0.0023382888,0.055579152,-0.17172365,0.05643493,-0.04693769,0.34167176,0.5128089,0.005891444,0.021031028,-0.004488316,0.10545942,0.10633417,0.027325515,0.016046632,0.229126,-0.025784062,-0.1008282,0.09914112,0.024075234,-0.030923652,-0.013467646,0.21775132,-0.13707723,-0.12625349,-0.049247358,0.05641418,-0.2680042,-0.11235993,0.004360682,-0.003212772,0.03638407,-0.06985683,-0.17110196,-0.03077903,0.020709628,0.12111103,-0.3169121,-0.043822758,-0.099227674
-2.3933961,-2.9072063,0.005547651,0.6763959,-0.33222985,0.005291294,-0.27446982,0.014420809,-0.043577284,-0.14376472,0.027956972,-0.05886518,0.24423482,0.032202706,0.03580217,0.022393571,-0.117733404,-0.35720134,-0.5512878,-0.10943117,0.13134538,0.051438574,-0.10947049,0.04849209,0.10520038,-0.03504481,-0.23465279,0.22328933,-0.6594863,-0.07555887,-0.017734118,-0.000827861,0.18874228,-0.0108942315,-0.017535137,0.17956096,0.07028704,-0.07498139,-0.0061706128,-0.04014059,0.05287507,-0.17206834,-0.25565004,-0.03788543,0.0013177139
-1.9155631,-3.131693,-0.15175806,0.92863995,-0.30391094,0.07724745,-0.1882436,0.019548496,-0.016490066,-0.13625872,0.048739906,-0.16204314,-0.19428326,0.097896524,0.053005934,-0.08987336,-0.106317185,0.059499864,-0.25052303,0.030717976,0.05782857,-0.09920033,-0.050095573,0.07247,-0.23969637,0.020727985,-0.28891173,0.22326857,-0.80515575,0.07071519,-0.065518744,-0.020586092,0.15958032,-0.11653637,0.11526508,0.07623194,0.16408318,-0.12856579,-0.12823616,0.14675044,-0.25169995,-0.10380125,-0.23283492,-0.037059706,-0.013844507
0.11717517,0.45718884,-0.416944,-2.9857233,0.1286311,-0.33034354,-0.044538874,-0.07619768,-0.108298354,0.020832347,0.00053181686,-0.04398737,-0.1465633,0.012885461,-0.116517805,0.028443908,0.10131329,-0.06146543,-0.0030887239,-0.02085682,-0.21418831,0.013980764,-0.020171659,0.006878054,0.100748464,0.017036248,-0.092121504,-0.25472495,0.025292257,-0.08397055,0.016637243,-0.06485647,-0.28429925,-0.008442605,-0.003178107,0.043476954,-0.1714524,-0.2739133,-0.051705066,0.020146042,-1.3866286,0.020610565,0.0026425186,0.02115651,-0.054609425
-0.13704169,1.3676153,-0.10998926,-3.3281703,0.13674505,0.00069876935,-0.05031136,-0.10481585,-0.050988358,-0.09554143,-0.006263947,-0.025778232,-0.21919477,-0.02719036,0.09400214,-0.023747094,0.1788807,-0.22832751,-0.039348368,-0.039757777,-0.010530446,-0.05648893,0.004126709,0.024067128,0.09191306,-0.017277893,0.2501029,-0.015404168,0.15748905,-0.06617376,-0.07324717,0.01041115,-0.04093188,-0.09996673,0.005393212,0.29994878,0.035564456,0.032649267,-0.16361147,0.163907,0.0895133,-0.059106845,-0.19575597,0.11461894,-0.017004834
-0.46364668,1.5903974,0.034912325,-0.060614027,0.1372034,-0.16275083,-0.03637,-0.07158723,-0.055691347,-0.05402207,0.0058347783,-0.09039547,-0.22537103,0.007485549,0.08366306,-0.017425528,0.24700654,0.01353067,0.0013923165,-0.02187651,-0.00064808474,-0.021381995,-0.047253326,0.0073286174,0.27725163,-0.07293317,-0.026431434,0.009632359,0.20325851,0.032152016,-0.0014870288,0.014021459,0.04149086,0.015686627,0.0072884616,0.33863938,0.07911982,0.019910607,-0.0449896,-0.08322919,0.12599754,0.026204068,-0.071955934,0.10069913,-0.03515058
-1.7320576,-2.7810268,-0.21820028,-0.20628922,-0.26311755,0.01943601,0.0026500493,-0.18586777,-0.033982776,-0.026963126,-0.19031753,-0.03469808,-0.33810687,-0.21394092,0.0049279835,-0.033942956,-0.2799197,-0.10506626,0.009955341,-0.027475998,0.028502204,-0.23967266,0.049343195,-0.14454706,-0.68681145,-0.07240857,0.056742262,-0.025678309,-0.8451763,-0.0087194,-0.051687382,-0.073797286,-0.17966267,-0.091113664,-0.053792674,-0.0903412,-0.20683444,-0.19592324,-0.17099407,0.008439133,-0.2848097,-0.31793746,0.08800014,0.014633448,-0.04847916
-1.853122,-2.8586118,-0.22486435,-0.030371806,-0.3421999,0.035745505,-0.0055055795,-0.17147005,-0.043516997,-0.0029496518,-0.21580209,-0.0229126,-0.29484558,-0.075258106,0.017512485,-0.08545013,-0.28276813,-0.058373686,0.07086933,-0.01725747,0.025085997,-0.1181287,-0.013493184,-0.1367736,-0.6609944,-0.056246363,0.1823262,-0.06320697,-0.80241054,-0.018365202,-0.1405473,-0.006307654,-0.039860126,-0.05382604,-0.03485966,-0.03159353,-0.21773903,-0.16887356,-0.001808521,-0.028696623,-0.3045089,-0.28932214,0.090329655,0.008076042,-0.03324856
-1.9893825,-2.9159179,-0.2347552,0.3358854,-0.3765098,-8.635837e-05,-0.01977949,-0.16820632,-0.03901384,-0.03460753,-0.20814757,-0.037043747,-0.27942804,-0.12542729,0.02773991,-0.04900679,-0.32247293,-0.036889784,0.01850455,-0.09629317,0.022137644,-0.12389333,0.0430672,-0.09157391,-0.7450571,-0.03794294,0.060414836,0.002033284,-0.8429168,0.07499472,-0.0926716,-0.04680952,-0.024604937,-0.044929504,-0.13189021,-0.075623475,-0.23984633,-0.24164559,-5.8495745e-05,-0.006366743,-0.2616886,-0.21132924,0.09328167,0.026318623,-0.066517726
-2.0589132,-3.257994,0.027141245,-0.7383886,-0.44613528,0.01612969,0.04598244,-0.1354657,-0.068097346,-0.09624341,-0.07700837,-0.047911312,-0.31113955,-0.017431095,-0.0072501246,-0.0432037,-0.2652465,-0.1779066,-0.0397223,-0.055628214,-0.019227829,-0.10270448,-0.009841049,-0.053978276,-0.7028358,-0.045957126,-0.08161284,-0.12725085,-0.7699501,-0.034532472,-0.05468783,-0.012097035,-0.17511229,-0.055873413,-0.024915606,0.10722186,0.08358164,0.002159493,-0.14372464,0.01801095,0.0513896,-0.20912188,-0.25445578,-0.01240412,-0.019258967
-0.56153095,1.5812438,-0.056162264,-0.9198087,0.15047954,0.004038115,-0.027397076,-0.07075142,-0.10434336,-0.021748686,-0.0053481655,-0.03473755,-0.24988282,0.024928074,0.014063271,-0.033787716,0.24694414,-0.08901586,-0.068571456,-0.046688568,-0.027232148,-0.04082587,-0.045675516,-0.08806687,0.13956721,0.012266491,-0.06078323,-0.010330674,0.20881692,-0.042793535,-0.031937484,0.016020225,-0.0164178,0.022260841,-0.006009741,0.08063987,-0.088423446,0.01006509,-0.113383695,-0.20136213,0.1318303,0.003872081,-0.15863533,0.10122813,-0.012624793
-0.27609628,-3.2208867,-0.037076652,1.178941,0.2742617,-0.16863075,-0.032741643,-0.09261044,-0.08695582,-0.012699081,0.0017387487,-0.027779674,-0.29365486,-0.009862294,-0.046496753,-0.047446266,0.23834063,-0.011974301,-0.011905718,-0.022655316,-0.038228586,0.01815273,-0.0051970542,-0.019102758,0.1983038,-0.069328785,-0.04594055,-0.008167748,0.14918695,-0.07798951,0.012688708,-0.03729283,0.008840833,0.021435598,-0.027796311,-0.08998333,-0.051104162,0.035219472,0.040547222,-0.09328686,0.014391885,0.042202365,-0.14674057,0.007755824,-0.049050692
-0.621106,1.5742602,-0.008092385,-0.74943346,0.15686928,0.059790622,-0.08471158,-0.0010452112,-0.12032026,0.050902646,0.013190825,-0.069700785,-0.30988908,0.017414052,-0.027236119,-0.0067827664,0.20905633,-0.08478687,-0.07908434,-0.032234635,-0.05227412,-0.023559785,0.052021403,-0.022873105,0.15838173,-0.036319785,-0.061745744,-0.060139455,0.23403186,-0.060901172,-0.018553931,0.10010971,-0.17589176,0.023986699,-0.00038204063,0.32328936,0.06619562,0.003218911,0.08697094,-0.20921056,0.08141212,-0.00600627,-0.21337226,-0.07139079,-0.035618935
-1.2326214,-3.6206028,0.039648324,0.8979234,-0.43238062,0.03193524,0.02691796,-0.0030154753,-0.060997024,-0.031838518,0.001980742,-0.026533777,-0.38505164,0.008886599,-0.052173667,-0.0027161667,-0.30002958,-0.11867216,0.0828798,-0.01773971,0.010676054,-0.0055647483,-0.02562144,0.08553754,-0.64243835,-0.03398471,-0.014823252,-0.050339278,-0.79713845,-0.026199197,-0.043354977,0.065695785,0.03870858,-0.087446876,-0.0063764807,0.0796464,0.09822683,-0.014018884,0.015898244,-0.0042903703,0.05306105,-0.07744951,-0.19596788,0.0053486126,-0.03356118
-0.6278748,1.2540643,0.05487496,-0.8107705,0.13753796,0.020385137,-0.052760046,0.020406494,-0.089813165,-0.11893675,0.028175943,-0.06854017,-0.2889333,0.019918635,-0.22819844,-0.03683586,0.080243856,0.004462419,-0.056390245,-0.029855184,-0.029340576,-0.0146822855,-0.05439386,-0.024278183,-0.030854138,-0.05835655,-0.04309252,-0.073965475,0.21095346,-0.01831359,0.006858913,-0.089116886,-0.038399316,0.007375722,-0.038095746,0.28427145,0.053532094,-0.04578865,-0.13004205,-0.1555602,0.13208568,-0.002706148,-0.36690393,-0.0024791367,-0.0475921
-1.041261,-3.639512,0.037021004,0.03734835,-0.23309237,0.009375924,0.097429916,-0.07957614,-0.062610604,-0.063476324,-0.017696507,-0.025191683,-0.3586082,0.008168557,-0.016784912,-0.051229116,-0.29531765,-0.10152544,-0.0047668368,-0.026085883,0.0076633827,-0.06261033,0.13627379,0.08104601,-0.7005648,-0.024762902,-0.09379295,-0.034193583,-0.16301498,-0.0058470517,-0.025679905,-0.006709924,-0.24009992,-0.011144298,0.05843348,0.045040533,0.01684414,0.02629723,0.07924505,0.0020870226,0.06744711,-0.13860993,0.06651093,-0.0075222994,-0.0708276
-0.28580233,-1.3338042,0.070411265,0.48561442,-0.3914314,0.04182024,0.051256314,-0.06481901,-0.06898305,-0.097146496,-0.019346287,-0.09562904,-0.32424423,-0.006422202,-0.026028408,-0.10027583,-0.21081297,-0.15246806,-0.10740966,-0.01102688,0.015071422,-0.09685319,-0.020184392,0.06341164,-0.8631727,-0.018416174,0.12936988,0.010453489,-0.07185927,-0.052581307,-0.016441401,-0.0403897,-0.011394372,-0.061265226,0.04877768,0.035775777,-0.027877728,0.038065173,-0.16853079,0.0017029787,0.10813761,-0.21722032,0.047154482,-0.044472907,-0.06272293
-0.8563298,-3.2074828,-0.06382915,0.051985674,-0.4011315,0.028213982,0.032709643,-0.11163403,-0.03450478,-0.092670746,-0.011925583,-0.09279071,-0.34023315,0.037862822,-0.016826617,-0.055220537,-0.3539855,-0.22045308,0.018391365,-0.037652574,0.0040458846,-0.044170115,0.032450825,0.009468114,-0.80900633,-0.015131964,-0.022875424,-0.020660434,-0.74392015,0.10960626,-0.024318289,-0.014110826,-0.018553467,-0.04179471,0.12439216,0.28664523,-0.03596729,0.015683072,-0.17185678,0.026345477,-0.008861914,-0.15468097,0.053251166,-0.0021706899,-0.080502026
0.26671734,1.240997,0.031548157,-0.43712556,0.1553444,0.05621793,-0.09890923,-0.08957062,-0.12734383,-0.22371024,-0.007991009,-0.06823706,0.1693827,-0.0118895685,0.0036987402,-0.10136907,0.20377347,-0.11272767,0.00030285813,-0.024218991,-0.013631923,-0.07736339,0.08134121,0.11051338,0.21364224,-0.043717697,-0.0523921,-0.0021533493,0.18377042,0.007564907,-0.010978095,-0.008274285,-0.10892078,-0.015084712,-0.036363658,0.10073796,0.049668256,0.017171538,0.06754703,0.007923106,0.113671795,0.0046609975,-0.15957287,-0.06877964,-0.038703762
1.0912796,0.74523747,0.07660877,-0.02524491,0.114201404,0.029419955,-0.009189962,-0.13669798,-0.072426066,0.068986,-0.15136464,0.16664697,-0.352794,-0.048482474,0.021673303,-0.03748054,0.21400848,-0.047210015,-0.031492878,-0.03134144,-0.019181533,-0.047131415,-0.02731701,-0.21143536,0.23098248,-0.008788725,-0.07362088,0.020215632,0.12192584,-0.18560591,-0.016616028,-0.013733433,-0.2212966,0.008673965,0.009614215,-0.11431216,-0.11921833,0.012005201,-0.07866309,-0.020030595,0.16645084,0.012791065,0.11239033,0.027008215,-0.028608907
1.1795536,0.49017066,0.08763772,-0.024419345,0.1482669,0.007021654,-0.025880115,-0.08736238,-0.07603074,0.08323113,-0.022163482,0.17245235,-0.27699602,-0.043793976,-0.0030605893,-0.054778215,0.2245464,-0.010032492,-0.007396573,-0.037007276,-0.022477312,-0.039450195,-0.027094586,-0.21007347,0.239376,0.0014948663,-0.044691987,-0.004094636,0.09497693,0.055201624,-0.020255756,-0.012766624,-0.074753195,0.010093848,0.011323482,0.076367915,-0.11546331,0.013421489,-0.06339267,-0.033721,0.17406213,0.027518088,0.121126,0.009995548,-0.046595346
-1.1930982,-1.0570612,0.0024479835,-2.0962203,-0.17181548,-0.16692592,-0.12900595,0.010287565,-0.11394677,0.22229858,0.004340452,-0.011357045,0.237806,0.029450167,-0.031186216,0.018073,-0.07894357,-0.17909522,0.023049396,0.0065891645,-0.028415605,0.04417628,-0.034303375,-0.07897945,0.19806316,-0.029518405,-0.07944754,-0.07779807,-0.4376078,-0.17252317,-0.051490232,-0.086141884,-0.27465135,-0.07178656,-0.0072899177,0.14357997,-0.038260724,-0.005469101,-0.0955666,0.33105496,0.08004229,0.051081896,-0.0879016,0.0010823873,-0.041187417
-0.17383194,-3.3627667,-0.040856935,-0.013093161,-0.28754538,0.019455172,0.006223146,-0.05971278,-0.07355599,0.17553356,-0.0025193668,-0.042278912,-0.29627928,0.009467407,-0.06397449,0.043859478,-0.20449392,-0.1522311,0.03361359,0.01505432,-0.01585085,0.06748443,-0.020637859,-0.06337848,0.25402334,-0.013619586,-0.045477863,-0.027926832,-0.53926075,0.01791069,-0.03006653,-0.092559315,-0.0035214287,-0.07640859,-0.005110484,0.09608108,0.017242573,0.0038534156,-0.08737754,0.2619319,0.10157412,0.040034954,-0.045356896,-0.040313248,-0.03891014
-0.042816993,-2.8474374,0.038694154,0.12524003,-0.28788808,-0.08610042,0.03024886,-0.025103748,-0.11257237,0.047412284,-0.0013529088,-0.051946618,-0.29841274,0.026085835,-0.1569981,0.033899866,-0.15125744,0.037002593,0.05115405,-0.0071389284,-0.02958734,0.042958796,-0.046229877,-0.04051823,0.10221048,-0.08724766,-0.06421557,-0.020620676,-0.63617957,-0.18518054,-0.021789081,-0.028969776,0.015091293,-0.06629545,-0.008678455,0.07242615,-0.06395208,0.012930555,-0.00096689205,0.051965334,0.07786567,0.024827203,-0.0047305706,-0.03464365,-0.02187214
-2.8720355,-0.6547668,-0.05260301,0.13278514,0.03352887,0.021549582,0.002004647,0.029749157,-0.12921228,0.025458971,0.010577989,-0.0665824,0.33849037,0.012669259,-0.16486862,0.022454765,-0.07513181,-0.15998922,-0.0044652913,-0.07251418,-0.048213847,0.012447555,-0.02545066,0.019076727,0.034025062,-0.013892474,-0.041023098,-0.057917282,0.19310918,0.018582072,-0.0040960116,0.06937154,-0.20783348,-0.07014297,0.006365847,0.06331937,0.052852575,-0.0021443218,-0.17161566,-0.15674548,0.14406592,-0.5334527,-0.19156265,-0.07559016,-0.016374512
-2.9113042,-1.1790489,0.038041543,0.22371118,-0.21385844,0.053893417,0.022186413,-0.007439704,-0.13362817,0.14400063,0.005067092,-0.06951812,0.28651923,0.023468355,-0.28049773,0.05286431,-0.087686725,-0.074072845,-0.16571252,-0.050707113,-0.05542814,0.010679836,0.047635745,0.031023892,0.08498682,0.01856896,0.0058094203,-0.03335143,0.19526768,-0.06320883,0.011428779,0.009497559,-0.04051444,-0.034483414,-0.022894977,0.1258668,0.080726065,-0.010816544,-0.07455031,0.1220345,0.07299791,-0.5996994,-0.22761181,-0.036833096,-0.014431186
-1.5427883,-1.6186328,-0.02534257,0.5787259,-0.15060572,-0.20696536,0.015528082,-0.003147972,-0.12197799,0.1243961,0.009011837,-0.05042472,0.26618108,0.0048001055,-0.24192607,0.014633914,-0.08461924,0.030661682,-0.07569301,-0.020384062,-0.03481801,0.038988896,-0.016537622,0.0557334,0.31015614,-0.042424932,-0.017998314,-0.016596189,0.268263,-0.1209394,-0.024187151,-0.029973734,0.0066632787,-0.0061005983,-0.0036193158,0.07252359,0.07997385,-0.020963345,-0.067620836,0.056752887,0.07507704,-0.40417987,-0.26986256,-0.02034055,-0.03833012
0.5579104,-3.4804103,-0.003542265,0.39694655,-0.29619375,0.029675685,0.04223775,-0.08116274,-0.049741227,0.037557665,-0.013537985,0.075878926,-0.48712915,0.046504818,-0.0022356343,-0.0631477,-0.33759424,-0.01005667,-0.23180224,-0.031859674,-0.0100284945,-0.013877367,-0.016874816,-0.17211397,-0.85227174,-0.02689174,-0.03175655,-0.070226036,-0.6198895,-0.07228532,-0.0062982775,-0.06772026,-0.22680801,-0.050884563,-0.017717103,0.17423497,-0.11958051,-0.017265325,0.028339023,-0.02723441,0.070377745,0.12190576,0.06741308,-0.023205379,-0.041352723
0.9026983,-3.3890824,-0.055924185,0.42780608,-0.47968888,0.0033367383,0.007382824,-0.106395036,-0.011177499,0.04560509,-0.018855244,0.077716246,-0.44702226,0.031909816,-0.016054662,-0.09013794,-0.3256231,-0.07628279,-0.17388386,-0.031782053,-0.011948516,-0.018626666,0.0021828215,-0.18813907,-0.8024712,-0.100176804,-0.046838693,-0.037247524,-0.6667207,0.03516477,-0.0067181787,-0.08502066,-0.01107078,-0.025799736,-0.011468623,-0.024194403,-0.113987945,-0.014048492,-0.115784235,0.02033386,0.110017724,0.05750012,0.067711994,-0.04995688,-0.054034505
0.42924798,-3.6718626,-0.21578309,0.6634842,-0.6115501,0.009128434,0.0048211366,-0.07310633,-0.052729294,0.023368197,-0.01822532,0.07925937,-0.49698132,-0.0030401577,0.004080273,-0.071033955,-0.3647481,-0.020737244,-0.25399458,-0.06346424,-0.01683538,-0.09258022,-0.012983971,-0.19191487,-0.8275922,-0.112174675,-0.059559252,-0.044028927,-0.66929746,-0.12144826,-0.065792106,-0.034036964,0.029447442,-0.026595527,-0.014846334,0.17300445,-0.19167215,0.023955522,-0.013104382,-0.0019216951,-0.014679072,0.049067933,0.056121975,-0.013490842,-0.04970686
-1.0640429,-2.8349183,-0.2033588,-0.766804,-0.30226985,0.058527183,-0.060082387,-0.1983333,-0.10485512,-0.16637364,-0.14760582,-0.19978575,-0.37862444,-0.0022341576,0.0062193433,-0.072889544,-0.28131923,-0.0040730843,0.07913836,-0.028272072,0.004054561,-0.1189524,0.00062992546,0.11580523,0.00810274,-0.024698295,0.023324186,-0.056826293,-0.30782628,0.061493613,-0.10483158,-0.041935623,-0.21825086,-0.025471946,0.026162872,0.062033735,0.10358494,-0.2821576,-0.16606061,0.0012328615,-0.28263846,-0.39427418,-0.35497826,-0.0054602446,-0.042001944
-0.98857224,-3.3278072,-0.16842888,0.40632394,-0.38322085,0.110323876,0.018573487,-0.14668612,-0.055490863,-0.06723387,-0.117543176,-0.13241129,-0.32256737,0.008696565,-0.004311198,-0.044998217,-0.39154932,-0.10460068,-0.2232861,-0.008665249,0.04755514,-0.09486169,0.020180391,0.086599134,-0.75569826,-0.13890062,-0.014371964,-0.036128722,-0.793336,-0.018380826,-0.041102383,-0.020207174,-0.044308953,-0.011593975,0.008493746,0.040474903,0.044704676,-0.23003137,-0.13510752,-0.08402086,-0.24104415,-0.4220264,-0.23766415,-0.012637936,-0.042542096
-0.3574568,-3.4063942,-0.10943955,-0.103698656,-0.25854126,-0.03055391,0.010830346,-0.0332205,-0.06774687,-0.11609487,-0.12888576,-0.03945223,-0.33860698,0.03566868,-0.009445994,-0.045029975,-0.26110888,-0.13541943,0.07149508,-0.025124304,-0.008936855,-0.0637436,-0.032656223,0.027821321,-0.34322512,-0.00726605,-0.061930824,-0.025622973,-0.6891348,-0.0054834825,-0.059083283,-0.07661739,-0.020061463,-0.034407075,-0.017005842,-0.005866168,0.009640597,-0.19043931,-0.11829111,-0.1662038,0.09769583,-0.17330968,-0.069896534,-0.0059241033,-0.034931503
-1.2076448,-3.6630743,-0.14680642,0.81726223,-0.51583695,-0.0017326662,-0.013603699,0.036712386,-0.02955842,-0.022398647,-0.002362221,-0.08483343,-0.27728367,-0.06377247,0.14937368,-0.06496678,-0.14136252,-0.08875265,-0.17353925,-0.029236384,0.07656706,-0.05665195,0.01308245,-0.098969884,0.2511942,-0.008277738,-0.21735938,0.104904026,-0.81839997,0.018928254,-0.0042764773,-0.011326302,0.014679285,-0.050179012,-0.04712692,0.21303734,0.16500081,-0.054558873,-0.059950735,0.03643905,0.024928689,0.065902166,-0.20934166,0.006061774,-0.031927466
-1.097468,-3.5053778,-0.07350871,-0.63548356,-0.4284479,-0.055407412,0.046964597,0.011256246,-0.070288114,-0.04128811,0.03151717,-0.04925738,-0.29176787,-0.015592709,0.08694356,-0.09535447,-0.19688162,-0.14480738,-0.0028788182,-0.058086865,0.180005,-0.058926817,-0.043308146,-0.049393635,0.21827479,-0.079160675,-0.02550003,0.08799566,-0.74006456,-0.04202268,-0.019634072,-0.09272363,0.023280643,-0.077538945,-0.02677379,0.028422533,0.117623776,-0.059576288,0.004622646,0.0084039625,0.077242404,0.018345213,-0.2629471,0.035410725,0.005750102
-1.082337,-3.4329302,-0.12339169,-0.604552,-0.51014966,0.08841693,0.038026735,0.019668603,-0.05812227,-0.039788067,0.04254104,-0.04454294,-0.29512239,-0.00841287,0.061120465,-0.091329426,-0.24963214,0.036424603,0.021109277,-0.10881764,0.20216887,-0.12915431,0.039072275,-0.13344179,0.041039653,-0.0019504769,0.013923062,0.12833557,-0.6997101,0.031618953,0.015917255,0.16124037,0.22444977,-0.11783327,-0.0013136924,0.009919314,0.1282915,-0.020415314,-0.051474534,0.030143738,-0.22357464,0.023383271,-0.24826048,0.026805611,-0.029533256
0.44998118,-3.1697,-0.019454556,0.5033189,-0.56570077,0.11018716,0.005187276,-0.10410208,-0.05438987,-0.015128353,-0.0025942153,-0.03745394,-0.25130892,-0.02158244,-0.021080589,0.012381821,-0.35418794,-0.10095606,-0.20603332,-0.0035282094,0.019966146,0.009649803,-0.013274519,-0.16605997,-0.7632815,-0.026152788,-0.08915047,-0.030327525,-0.7064164,-0.03277876,0.005567265,0.020304572,-0.2574043,-0.04577012,0.008898092,0.06338429,-0.12105667,0.019992057,-0.035320442,0.03438609,-0.33869454,0.027700339,0.031367432,-0.0264829,-0.055765443
0.8282105,0.46856815,0.037998646,-0.68103623,0.03400336,-0.024058584,0.0004049784,-0.08814661,-0.06475105,-0.008254958,-0.22218205,-0.038941633,-0.06381321,-0.013892053,-0.082189485,0.025185263,0.16556194,-0.23109204,-0.0430325,-0.018278465,0.02260189,0.059913978,-0.03956993,-0.12060967,0.10198056,0.03375116,0.0056679,-0.01881259,0.03844916,0.059406016,0.07110137,-0.08111881,-0.033051446,-0.013526803,0.004724919,-0.2874257,-0.07426239,0.0069077765,-0.19105965,-0.13357621,0.18964411,0.038437754,0.19094183,0.03605671,-0.052269235
1.4537672,-2.8723562,0.00769696,0.4637415,-0.089400955,0.051219918,0.031149788,-0.13880636,-0.08598809,0.12245824,0.011776838,0.13133202,-0.26171902,0.012064057,0.007666079,0.088927634,-0.23504269,-0.07798556,0.06301956,-0.07236506,-0.0043528536,0.10091222,-0.034218084,-0.23465592,-0.6898073,-0.043511227,-0.09047837,-0.016161816,-0.51628137,-0.06881313,-0.022220151,-0.11094916,0.036926527,-0.07407258,-0.012023751,0.3367896,-0.16675821,0.023772633,-0.045451168,-0.0632364,0.08643832,0.15491156,0.08794545,0.019425085,-0.01603457
0.4290215,1.0996647,-0.058484416,-0.5480228,0.1784325,-0.024919383,-0.41077298,-0.047019575,-0.060743317,-0.020596746,-0.004398112,-0.043572366,0.58557457,0.0043707807,0.094544575,0.051552963,0.21470515,-0.08503988,-0.112563215,-0.14915313,-0.024257338,0.033335194,-0.06895627,0.09110806,0.2502618,0.08787311,0.10382617,0.009918016,-0.0057610366,0.08846656,-0.008102506,-0.076664545,0.14952986,-0.0028920688,-0.008745357,0.022313563,0.10124491,0.01240076,0.055469446,0.022391642,0.19030032,0.01996912,-0.111835465,0.076710254,0.029681973
