사업자등록번호,회사명_x,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계,회사명_y,회계년도,base_value,threshold,pred_prob,pred_label,Top1_Feature,Top1_Value,Top1_SHAP_Value,Top2_Feature,Top2_Value,Top2_SHAP_Value,Top3_Feature,Top3_Value,Top3_SHAP_Value,Top4_Feature,Top4_Value,Top4_SHAP_Value,Top5_Feature,Top5_Value,Top5_SHAP_Value,Top6_Feature,Top6_Value,Top6_SHAP_Value,Top7_Feature,Top7_Value,Top7_SHAP_Value,Top8_Feature,Top8_Value,Top8_SHAP_Value,Top9_Feature,Top9_Value,Top9_SHAP_Value,Top10_Feature,Top10_Value,Top10_SHAP_Value
1058779609,(주)써클관광개발,2024,성숙기,0,0.0,11.1,88.96,55.37,40.35,37.11,36.3,안정,(주)써클관광개발,2024,0.23730925,0.04,0.39387628,1,총자본영업이익률_ratio,0.9438294339831442,-1.1533328294754028,차입금의존도_ratio,0.8348975858327667,0.9188313484191895,종업원,21.0,-0.33943620324134827,ROIC_ratio,0.8958611248378476,-0.09534215182065964,EBITDA마진_ratio,0.9813912455742316,0.04852013662457466,순운전자본대총자본_ratio_industry,0.7101640461917733,-0.0475972443819046,,,,,,,,,,,,
1068108653,주식회사크라운관광호텔,2022,성숙기,0,0.0,6.24,90.96,21.29,74.17,64.88,54.5,위험,주식회사크라운관광호텔,2022,0.23730925,0.04,0.66222143,1,총자본영업이익률_ratio,0.8816382501156993,0.5994341969490051,차입금의존도_ratio,0.00023486851466481573,-0.48085081577301025,순운전자본대총자본_ratio_industry,-0.19041180415262043,0.3462196886539459,종업원,9.0,-0.0794798880815506,ROIC_ratio,0.8753160037823196,0.04975931718945503,EBITDA마진_ratio,0.7756008227289508,0.0008174984250217676,,,,,,,,,,,,
1068108653,주식회사크라운관광호텔,2023,쇠퇴기,0,56.5,0.0,93.02,61.95,62.51,36.15,59.9,위험,주식회사크라운관광호텔,2023,0.23730925,0.04,0.57751596,1,차입금의존도_ratio,0.000279256842334232,-0.889290988445282,총자본영업이익률_ratio,0.9284501779722409,0.5596500635147095,순운전자본대총자본_ratio_industry,-0.10729961161236418,0.2962113320827484,EBITDA마진_ratio,0.7057700745838451,0.10938181728124619,종업원,9.0,-0.0475907027721405,ROIC_ratio,0.8891114210286764,0.046914175152778625,,,,,,,,,,,,
1068108653,주식회사크라운관광호텔,2024,조정기,0,31.2,11.1,88.96,62.88,53.4,31.52,49.8,중립,주식회사크라운관광호텔,2024,0.23730925,0.04,0.52076805,1,차입금의존도_ratio,0.0006017317046213177,-0.9101967215538025,총자본영업이익률_ratio,0.9290968222694539,0.5884490013122559,순운전자본대총자본_ratio_industry,-0.21002243897803569,0.2613764703273773,종업원,9.0,-0.08563519269227982,EBITDA마진_ratio,0.8455510515247637,-0.013934951275587082,ROIC_ratio,0.8897674966660045,0.005752678494900465,,,,,,,,,,,,
1068705191,주식회사테이스터스,2022,성장기,0,18.5,6.24,90.96,47.52,6.56,44.75,21.3,매우 안정,주식회사테이스터스,2022,0.23730925,0.04,0.05954727,1,총자본영업이익률_ratio,0.6593600342285577,-1.7433265447616577,종업원,89.0,-0.8344763517379761,ROIC_ratio,0.7808041096260746,-0.5731975436210632,차입금의존도_ratio,0.3822312157609144,-0.4310981035232544,순운전자본대총자본_ratio_industry,0.8211584467964279,0.33081138134002686,EBITDA마진_ratio,0.9740492321662182,0.2543879747390747,,,,,,,,,,,,
1068705191,주식회사테이스터스,2023,쇠퇴기,0,56.5,0.0,93.02,69.03,77.25,83.41,70.7,매우 위험,주식회사테이스터스,2023,0.23730925,0.04,0.71340257,1,EBITDA마진_ratio,0.9751150905137453,0.5597351789474487,종업원,89.0,-0.3628994822502136,총자본영업이익률_ratio,0.936918463519413,0.27957361936569214,순운전자본대총자본_ratio_industry,0.7215964134901016,0.13682495057582855,ROIC_ratio,0.8936925287593523,0.128310427069664,차입금의존도_ratio,0.4937351627478024,-0.06688683480024338,,,,,,,,,,,,
1078176324,(주)아워홈,2022,조정기,0,33.8,6.24,90.96,47.7,2.2,48.9,22.2,매우 안정,(주)아워홈,2022,0.23730925,0.04,0.020645829,0,총자본영업이익률_ratio,1.0431772645285309,-2.5598995685577393,종업원,8822.0,-1.296891212463379,ROIC_ratio,0.9250643929904069,1.0202053785324097,순운전자본대총자본_ratio_industry,0.33080004888445497,-0.6202181577682495,EBITDA마진_ratio,0.9770620673626443,-0.47778642177581787,차입금의존도_ratio,0.20289538432727983,-0.16209766268730164,,,,,,,,,,,,
1078176324,(주)아워홈,2023,성숙기,0,0.0,0.0,93.02,64.53,0.44,40.57,14.8,매우 안정,(주)아워홈,2023,0.23730925,0.04,0.0051101088,0,총자본영업이익률_ratio,0.9686647549132722,-2.764545202255249,종업원,8822.0,-1.3828041553497314,차입금의존도_ratio,0.17943408660218668,-0.758138120174408,EBITDA마진_ratio,0.9768659136804251,-0.6547901630401611,ROIC_ratio,0.9127351635870188,0.6523979306221008,순운전자본대총자본_ratio_industry,0.42545896895905183,-0.6008387804031372,,,,,,,,,,,,
1078176324,(주)아워홈,2024,성숙기,0,0.0,11.1,88.96,55.75,1.02,36.56,14.6,매우 안정,(주)아워홈,2024,0.23730925,0.04,0.011469321,0,총자본영업이익률_ratio,0.9627987020917738,-1.8547508716583252,종업원,8822.0,-1.5510640144348145,순운전자본대총자본_ratio_industry,0.4035797325544,-0.6569264531135559,차입금의존도_ratio,0.11432916899006665,-0.5932413339614868,EBITDA마진_ratio,0.9762423091835467,-0.5165452361106873,ROIC_ratio,0.9080860927906749,0.47867655754089355,,,,,,,,,,,,
1078754832,주식회사부자되세요,2022,성숙기,0,0.0,6.24,90.96,45.64,0.28,47.92,14.2,매우 안정,주식회사부자되세요,2022,0.23730925,0.04,0.0034622517,0,총자본영업이익률_ratio,1.4792477061935765,-2.670703172683716,차입금의존도_ratio,0.0,-1.273635745048523,종업원,331.0,-0.8141056895256042,순운전자본대총자본_ratio_industry,0.45237878812980215,-0.6797729134559631,EBITDA마진_ratio,0.9880381148104058,-0.5305215716362,ROIC_ratio,1.2803602641305392,0.0690624937415123,,,,,,,,,,,,
