변수그룹,변수,비교,평균(A),평균(B),평균차(A-B),F(Scheffe),p값,유의성
기본 재무비율,매입채무지급기간,도입기 vs 쇠퇴기,191.143,238.6171,-47.4741,3.3938,0.3353,n.s.
기본 재무비율,매입채무지급기간,성장기 vs 성숙기,102.2909,162.7307,-60.4398,12.775,0.0053,**
기본 재무비율,매입채무지급기간,성장기 vs 쇠퇴기,102.2909,238.6171,-136.3261,27.7038,0.0,***
기본 재무비율,매입채무지급기간,성숙기 vs 쇠퇴기,162.7307,238.6171,-75.8864,10.8771,0.0127,*
기본 재무비율,현금전환주기_CCC,도입기 vs 성장기,1112.5775,302.5407,810.0367,29.1402,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 성숙기,1112.5775,477.5498,635.0277,26.9789,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 쇠퇴기,1112.5775,967.2806,145.2969,0.5938,0.8978,n.s.
기본 재무비율,현금전환주기_CCC,성장기 vs 성숙기,302.5407,477.5498,-175.0091,2.0007,0.5725,n.s.
기본 재무비율,현금전환주기_CCC,성장기 vs 쇠퇴기,302.5407,967.2806,-664.7399,12.3038,0.0066,**
기본 재무비율,현금전환주기_CCC,성숙기 vs 쇠퇴기,477.5498,967.2806,-489.7308,8.4616,0.0379,*
기본 재무비율,영업CF_유동부채,도입기 vs 성장기,-17.8453,26.6102,-44.4555,46.1513,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 성숙기,-17.8453,72.4456,-90.2909,286.7989,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 쇠퇴기,-17.8453,-8.7754,-9.0699,1.2167,0.749,n.s.
기본 재무비율,영업CF_유동부채,성장기 vs 성숙기,26.6102,72.4456,-45.8354,72.164,0.0,***
기본 재무비율,영업CF_유동부채,성장기 vs 쇠퇴기,26.6102,-8.7754,35.3856,18.3332,0.0004,***
기본 재무비율,영업CF_유동부채,성숙기 vs 쇠퇴기,72.4456,-8.7754,81.221,122.3846,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성장기,-4.6391,10.4109,-15.05,23.5078,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성숙기,-4.6391,25.8234,-30.4625,145.0865,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 쇠퇴기,-4.6391,-2.1,-2.5391,0.4238,0.9353,n.s.
기본 재무비율,영업CF_총부채,성장기 vs 성숙기,10.4109,25.8234,-15.4125,36.2637,0.0,***
기본 재무비율,영업CF_총부채,성장기 vs 쇠퇴기,10.4109,-2.1,12.5108,10.1851,0.0174,*
기본 재무비율,영업CF_총부채,성숙기 vs 쇠퇴기,25.8234,-2.1,27.9233,64.2883,0.0,***
기본 재무비율,FCF,도입기 vs 성장기,-22321.7286,-11755.8193,-10565.9093,8.1679,0.0432,*
기본 재무비율,FCF,도입기 vs 성숙기,-22321.7286,4662.5272,-26984.2559,80.2552,0.0,***
기본 재무비율,FCF,도입기 vs 쇠퇴기,-22321.7286,-581.9249,-21739.8037,21.9003,0.0001,***
기본 재무비율,FCF,성장기 vs 성숙기,-11755.8193,4662.5272,-16418.3466,29.0095,0.0,***
기본 재무비율,FCF,성장기 vs 쇠퇴기,-11755.8193,-581.9249,-11173.8945,5.7274,0.1264,n.s.
기본 재무비율,FCF,성숙기 vs 쇠퇴기,4662.5272,-581.9249,5244.4521,1.5986,0.6598,n.s.
기본 재무비율,FCF_총자산,도입기 vs 성장기,-11.3438,-2.8179,-8.5259,31.4144,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 성숙기,-11.3438,7.2982,-18.642,226.2487,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 쇠퇴기,-11.3438,1.8778,-13.2216,47.8475,0.0,***
기본 재무비율,FCF_총자산,성장기 vs 성숙기,-2.8179,7.2982,-10.116,65.0509,0.0,***
기본 재무비율,FCF_총자산,성장기 vs 쇠퇴기,-2.8179,1.8778,-4.6957,5.9745,0.1136,n.s.
기본 재무비율,FCF_총자산,성숙기 vs 쇠퇴기,7.2982,1.8778,5.4203,10.0868,0.0182,*
기본 재무비율,매출액증가율,도입기 vs 성장기,24.5704,8.2071,16.3633,11.9291,0.0079,**
기본 재무비율,매출액증가율,도입기 vs 성숙기,24.5704,0.3482,24.2222,39.3778,0.0,***
기본 재무비율,매출액증가율,도입기 vs 쇠퇴기,24.5704,-1.6259,26.1963,19.3638,0.0002,***
기본 재무비율,매출액증가율,성장기 vs 성숙기,8.2071,0.3482,7.8589,4.0474,0.257,n.s.
기본 재무비율,매출액증가율,성장기 vs 쇠퇴기,8.2071,-1.6259,9.833,2.7008,0.4405,n.s.
기본 재무비율,매출액증가율,성숙기 vs 쇠퇴기,0.3482,-1.6259,1.9741,0.1379,0.9869,n.s.
기본 재무비율,영업이익증가율,도입기 vs 성장기,-23.6121,10.7534,-34.3655,9.303,0.026,*
기본 재무비율,영업이익증가율,도입기 vs 성숙기,-23.6121,0.5503,-24.1624,6.928,0.0749,n.s.
기본 재무비율,영업이익증가율,도입기 vs 쇠퇴기,-23.6121,-25.3777,1.7656,0.0156,0.9995,n.s.
기본 재무비율,영업이익증가율,성장기 vs 성숙기,10.7534,0.5503,10.2032,1.2062,0.7515,n.s.
기본 재무비율,영업이익증가율,성장기 vs 쇠퇴기,10.7534,-25.3777,36.1311,6.4475,0.0925,n.s.
기본 재무비율,영업이익증가율,성숙기 vs 쇠퇴기,0.5503,-25.3777,25.9279,4.207,0.2406,n.s.
기본 재무비율,순이익증가율,도입기 vs 성장기,-110.9782,-28.5619,-82.4163,15.836,0.0013,**
기본 재무비율,순이익증가율,도입기 vs 성숙기,-110.9782,-7.6319,-103.3463,37.5116,0.0,***
기본 재무비율,순이익증가율,도입기 vs 쇠퇴기,-110.9782,-52.7561,-58.2221,5.0054,0.1721,n.s.
기본 재무비율,순이익증가율,성장기 vs 성숙기,-28.5619,-7.6319,-20.93,1.5022,0.6818,n.s.
기본 재무비율,순이익증가율,성장기 vs 쇠퇴기,-28.5619,-52.7561,24.1943,0.8557,0.8361,n.s.
기본 재무비율,순이익증가율,성숙기 vs 쇠퇴기,-7.6319,-52.7561,45.1242,3.7713,0.2879,n.s.
기본 재무비율,EBITDA증가율,도입기 vs 성장기,-12.5829,21.3749,-33.9579,12.6828,0.0056,**
기본 재무비율,EBITDA증가율,도입기 vs 성숙기,-12.5829,7.0625,-19.6455,6.3946,0.0946,n.s.
기본 재무비율,EBITDA증가율,도입기 vs 쇠퇴기,-12.5829,-11.3906,-1.1923,0.0099,0.9997,n.s.
기본 재무비율,EBITDA증가율,성장기 vs 성숙기,21.3749,7.0625,14.3124,3.3139,0.3462,n.s.
기본 재무비율,EBITDA증가율,성장기 vs 쇠퇴기,21.3749,-11.3906,32.7656,7.4032,0.0607,n.s.
기본 재무비율,EBITDA증가율,성숙기 vs 쇠퇴기,7.0625,-11.3906,18.4532,2.9753,0.3959,n.s.
기본 재무비율,총자산증가율,도입기 vs 성장기,8.5351,7.6948,0.8404,0.1367,0.9871,n.s.
기본 재무비율,총자산증가율,도입기 vs 성숙기,8.5351,-4.1444,12.6796,46.8748,0.0,***
기본 재무비율,총자산증가율,도입기 vs 쇠퇴기,8.5351,-12.8833,21.4184,56.2331,0.0,***
기본 재무비율,총자산증가율,성장기 vs 성숙기,7.6948,-4.1444,11.8392,39.9029,0.0,***
기본 재무비율,총자산증가율,성장기 vs 쇠퇴기,7.6948,-12.8833,20.578,51.3849,0.0,***
기본 재무비율,총자산증가율,성숙기 vs 쇠퇴기,-4.1444,-12.8833,8.7388,11.7419,0.0086,**
기본 재무비율,유형자산증가율,도입기 vs 성장기,8.5677,9.478,-0.9103,0.093,0.9927,n.s.
기본 재무비율,유형자산증가율,도입기 vs 성숙기,8.5677,-4.797,13.3646,30.2037,0.0,***
기본 재무비율,유형자산증가율,도입기 vs 쇠퇴기,8.5677,-16.4289,24.9966,44.4217,0.0,***
기본 재무비율,유형자산증가율,성장기 vs 성숙기,9.478,-4.797,14.2749,33.6453,0.0,***
기본 재무비율,유형자산증가율,성장기 vs 쇠퇴기,9.478,-16.4289,25.9069,47.2361,0.0,***
기본 재무비율,유형자산증가율,성숙기 vs 쇠퇴기,-4.797,-16.4289,11.632,12.0658,0.0074,**
기본 재무비율,자기자본증가율,도입기 vs 성장기,-27.939,-0.9579,-26.9812,19.5907,0.0002,***
기본 재무비율,자기자본증가율,도입기 vs 성숙기,-27.939,-0.1562,-27.7828,31.2925,0.0,***
기본 재무비율,자기자본증가율,도입기 vs 쇠퇴기,-27.939,-12.5441,-15.3949,4.0395,0.2579,n.s.
기본 재무비율,자기자본증가율,성장기 vs 성숙기,-0.9579,-0.1562,-0.8017,0.0254,0.9989,n.s.
기본 재무비율,자기자본증가율,성장기 vs 쇠퇴기,-0.9579,-12.5441,11.5863,2.265,0.5195,n.s.
기본 재무비율,자기자본증가율,성숙기 vs 쇠퇴기,-0.1562,-12.5441,12.3879,3.2808,0.3508,n.s.
기본 재무비율,부채증가율,도입기 vs 성장기,22.5165,7.5444,14.9722,19.3381,0.0003,***
기본 재무비율,부채증가율,도입기 vs 성숙기,22.5165,-7.2193,29.7358,114.9104,0.0,***
기본 재무비율,부채증가율,도입기 vs 쇠퇴기,22.5165,-7.202,29.7185,48.2548,0.0,***
기본 재무비율,부채증가율,성장기 vs 성숙기,7.5444,-7.2193,14.7636,27.6576,0.0,***
기본 재무비율,부채증가율,성장기 vs 쇠퇴기,7.5444,-7.202,14.7463,11.7616,0.0085,**
기본 재무비율,부채증가율,성숙기 vs 쇠퇴기,-7.2193,-7.202,-0.0173,0.0,1.0,n.s.
기본 재무비율,영업현금흐름증가율,도입기 vs 성장기,-38.2272,32.9718,-71.199,36.2522,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 성숙기,-38.2272,19.0754,-57.3026,35.3746,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 쇠퇴기,-38.2272,-4.7247,-33.5025,5.0838,0.1665,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 성숙기,32.9718,19.0754,13.8964,2.0313,0.5661,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 쇠퇴기,32.9718,-4.7247,37.6965,6.3715,0.0956,n.s.
기본 재무비율,영업현금흐름증가율,성숙기 vs 쇠퇴기,19.0754,-4.7247,23.8001,3.2181,0.3597,n.s.
기본 재무비율,FCF증가율,도입기 vs 성장기,-163.6601,-87.9258,-75.7343,3.6462,0.3029,n.s.
기본 재무비율,FCF증가율,도입기 vs 성숙기,-163.6601,15.7527,-179.4128,30.8265,0.0,***
기본 재무비율,FCF증가율,도입기 vs 쇠퇴기,-163.6601,21.2821,-184.9422,13.7713,0.0034,**
기본 재무비율,FCF증가율,성장기 vs 성숙기,-87.9258,15.7527,-103.6785,10.0513,0.0185,*
기본 재무비율,FCF증가율,성장기 vs 쇠퇴기,-87.9258,21.2821,-109.2079,4.7536,0.1915,n.s.
기본 재무비율,FCF증가율,성숙기 vs 쇠퇴기,15.7527,21.2821,-5.5294,0.0154,0.9995,n.s.
기본 재무비율,부채비율변화,도입기 vs 성장기,105.2889,64.7849,40.504,0.7264,0.8669,n.s.
기본 재무비율,부채비율변화,도입기 vs 성숙기,105.2889,-13.825,119.1139,9.4642,0.0241,*
기본 재무비율,부채비율변화,도입기 vs 쇠퇴기,105.2889,58.1526,47.1363,0.6231,0.8911,n.s.
기본 재무비율,부채비율변화,성장기 vs 성숙기,64.7849,-13.825,78.6099,4.0248,0.2594,n.s.
기본 재무비율,부채비율변화,성장기 vs 쇠퇴기,64.7849,58.1526,6.6323,0.0122,0.9996,n.s.
기본 재무비율,부채비율변화,성숙기 vs 쇠퇴기,-13.825,58.1526,-71.9776,1.8224,0.6102,n.s.
