column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
현금비율,83,732,0.174224,0.831972,0.013531,0.038478,-0.0441,0.3866,normal_high,23490.0,0.0007026582695585119,0.0015684336374073924,1.0,1,
순운전자본비율,83,732,0.472444,0.561548,0.517262,0.574738,-0.461,0.3955,normal_high,24031.0,0.0017939747916636982,0.0035833428883411613,1.0,1,
순운전자본회전율,83,732,0.011762,0.029559,1.2e-05,1.2e-05,-0.1109,0.4194,normal_high,25480.0,0.00426243809789418,0.0076662555717521225,1.0,1,
금융비용부담률,83,732,0.261623,0.047294,0.021629,0.006551,0.5053,0.6668,distress_high,40515.0,6.065292719014968e-07,2.973182705399494e-06,1.0,1,
비유동비율,83,732,0.32669,0.131551,0.019194,0.009995,0.3933,0.6233,distress_high,37867.0,0.00022894245415144387,0.0005556855683287472,1.0,1,
비유동장기적합률,83,732,0.130141,0.047676,0.017813,0.015387,0.3038,0.6094,distress_high,37026.0,0.0010736520882363187,0.0022182894385047907,1.0,1,
유형자산비율,83,732,0.616432,0.600956,0.717739,0.737148,0.0439,0.5135,ambiguous,31198.0,0.686815035531074,0.7530866617665286,0.0,0,FDR 비유의
유형자산부채비율,83,732,0.066747,0.085936,0.063125,0.075211,-0.144,0.4326,normal_high,26284.0,0.04401611273988779,0.0624622318182935,0.0,0,FDR 비유의
ROA,83,732,0.638309,0.704674,0.674336,0.714029,-0.4782,0.2304,normal_high,14001.0,7.757660158965459e-16,9.697075198706822e-15,1.0,1,
ROE,83,732,0.775971,0.716649,0.694264,0.704773,0.2483,0.4508,ambiguous,27387.0,0.1408944503932302,0.17611806299153776,0.0,0,FDR 비유의
ROIC,83,732,0.792254,0.965108,0.890781,0.931079,-0.3496,0.2166,normal_high,13162.5,2.3954198960984875e-17,3.742843587653887e-16,1.0,1,
총자본영업이익률,83,732,0.864878,0.968469,0.906711,0.977649,-0.6112,0.1872,normal_high,11372.0,8.637513794437727e-21,2.1593784486094317e-18,1.0,1,
매출총이익률,83,732,0.759538,0.772113,0.860417,0.825313,-0.0518,0.496,ambiguous,30137.5,0.9041771763788803,0.9401763298262718,0.0,0,FDR 비유의
영업이익률,83,732,0.927699,0.943591,0.98453,0.989853,-0.0223,0.214,normal_high,12999.0,1.2309923913882614e-17,2.3672930603620413e-16,1.0,1,
순이익률,83,732,0.866683,0.928078,0.963286,0.969208,-0.0961,0.2055,normal_high,12483.0,1.3219515744871939e-18,4.7212556231685494e-17,1.0,1,
EBITDA마진,83,732,0.90768,0.928405,0.970068,0.977339,-0.0277,0.2818,normal_high,17123.0,6.98229688836681e-11,4.5936163739255323e-10,1.0,1,
영업현금흐름비율,83,732,0.748126,0.795492,0.912287,0.9182,-0.0202,0.2609,normal_high,15851.0,8.879544301190049e-13,9.249525313739634e-12,1.0,1,
현금ROA,83,732,0.412117,0.482122,0.426698,0.481828,-0.3438,0.2774,normal_high,16851.0,2.8207641582969544e-11,2.0148315416406818e-10,1.0,1,
현금ROE,83,732,0.49767,0.505266,0.447991,0.455408,-0.0255,0.4073,normal_high,24747.0,0.005565199803063344,0.009797886977224196,1.0,1,
매출원가율,83,732,0.240457,0.22789,0.139279,0.174687,0.0518,0.504,ambiguous,30618.5,0.9041771763788803,0.9401763298262718,0.0,0,FDR 비유의
판관비율,83,732,0.078479,0.061416,0.025599,0.017829,0.0243,0.6616,distress_high,40197.0,1.3614212970935462e-06,6.212856595095216e-06,1.0,1,
감가상각비율,83,732,0.073932,0.053083,0.015194,0.007581,0.0291,0.6582,distress_high,39991.0,2.2535395483030764e-06,9.389748117929484e-06,1.0,1,
총자산회전율,83,732,0.151458,0.206669,0.030891,0.068479,-0.186,0.4183,normal_high,25414.0,0.014576383859280848,0.022494419535927235,1.0,1,
유동자산회전율,83,732,0.134868,0.112744,0.065305,0.08125,0.1648,0.4886,ambiguous,29686.0,0.7336195277419604,0.7974125301543048,0.0,0,FDR 비유의
비유동자산회전율,83,732,0.148614,0.369276,0.014803,0.036358,-0.1017,0.416,normal_high,25277.0,0.012066483365813063,0.01946206994485978,1.0,1,
유형자산회전율,83,732,0.032607,0.473199,0.000742,0.001723,-0.0671,0.4272,normal_high,25957.0,0.029582979226421256,0.04350438121532538,1.0,1,
자기자본회전율,83,732,0.044353,0.061981,0.002643,0.015583,-0.0635,0.351,normal_high,21323.0,8.030099249545181e-06,2.952242371156317e-05,1.0,1,
투하자본회전율,83,732,0.144591,0.282075,0.015657,0.033429,-0.13,0.4259,normal_high,25877.0,0.02668049949764483,0.039703124252447666,1.0,1,
매출채권회전율,83,732,0.07122,0.093864,0.010163,0.011471,-0.1492,0.4603,ambiguous,27963.0,0.23319442420301584,0.27761240976549506,0.0,0,FDR 비유의
매출채권회수기간,83,732,0.220572,0.322113,0.084878,0.064613,-0.2155,0.4933,ambiguous,29968.0,0.8397552920047312,0.889571283903317,0.0,0,FDR 비유의
재고자산회전율,83,732,0.613697,0.358924,0.069621,0.081251,0.5031,0.5601,distress_high,34028.0,0.06814984993714791,0.09361243123234604,0.0,0,FDR 비유의
재고자산보유기간,83,732,0.555818,0.43189,1.083977,0.067034,0.2107,0.6447,distress_high,39172.0,6.6724104126556915e-06,2.5663116971752662e-05,1.0,1,
매입채무회전율,83,732,1.585604,0.385373,0.068841,0.049213,1.2407,0.5577,distress_high,33884.0,0.08076914929283717,0.10627519643794364,0.0,0,FDR 비유의
매입채무지급기간,83,732,0.75699,1.353675,0.953651,0.895329,-0.1674,0.4019,normal_high,24419.0,0.0022745441751644497,0.004340733158710782,1.0,1,
현금전환주기_CCC,83,732,0.635143,0.803487,1.048524,1.067955,-0.082,0.3255,normal_high,19775.0,2.5084022886724572e-08,1.3342565365279027e-07,1.0,1,
영업CF_유동부채,83,732,0.466499,0.558011,0.471944,0.509392,-0.4996,0.2211,normal_high,13433.0,7.591369453120167e-17,9.988644017263377e-16,1.0,1,
영업CF_총부채,83,732,0.374588,0.490752,0.374938,0.424358,-0.5312,0.1971,normal_high,11973.0,1.3553500391538587e-19,6.776750195769293e-18,1.0,1,
FCF_총자산,83,732,0.504684,0.504364,0.489066,0.512956,0.0026,0.3695,normal_high,22448.0,9.57221897124124e-05,0.0002519004992431905,1.0,1,
매출액증가율,83,732,1.395484,0.115335,0.062131,0.057138,0.3312,0.5674,distress_high,34472.5,0.043874671378285046,0.0624622318182935,0.0,0,FDR 비유의
영업이익증가율,83,732,0.669203,0.708945,0.638201,0.636916,-0.0726,0.5087,ambiguous,30907.0,0.7937825870906832,0.855369167123581,0.0,0,FDR 비유의
순이익증가율,83,732,0.697744,0.726267,0.708414,0.708414,-0.2177,0.4532,ambiguous,27533.0,0.15736006600549957,0.19284321814399455,0.0,0,FDR 비유의
EBITDA증가율,83,732,0.423791,0.448237,0.428411,0.428556,-0.1831,0.5079,ambiguous,30856.5,0.8134347792285624,0.865356148115492,0.0,0,FDR 비유의
총자산증가율,83,732,0.398595,0.434842,0.379738,0.397278,-0.2565,0.3509,normal_high,21321.0,8.342572591947656e-06,3.0226712289665416e-05,1.0,1,
유형자산증가율,83,732,0.337808,0.564343,0.338737,0.343175,-0.0759,0.3897,normal_high,23675.0,0.0009727756094247315,0.0020609652742049397,1.0,1,
자기자본증가율,83,732,0.311095,0.221053,0.169089,0.176985,0.2126,0.2707,normal_high,16449.0,6.981601525822889e-12,6.233572790913293e-11,1.0,1,
부채증가율,83,732,0.437948,0.428964,0.403492,0.394801,0.0482,0.5231,ambiguous,31782.0,0.4898269473673824,0.5613784346579349,0.0,0,FDR 비유의
영업현금흐름증가율,83,732,0.476447,0.484524,0.469105,0.469105,-0.0128,0.4991,ambiguous,30325.5,0.9793971859794045,0.9793971859794045,0.0,0,FDR 비유의
FCF증가율,83,732,0.790392,0.929569,0.811916,0.811916,-0.0445,0.5056,ambiguous,30715.5,0.8642600328490923,0.9116667013176079,0.0,0,FDR 비유의
ROA변화,83,732,0.657547,0.640542,0.640195,0.633333,0.1063,0.5487,ambiguous,33337.0,0.14447769209359293,0.17969862200695638,0.0,0,FDR 비유의
영업이익률변화,83,732,1.149354,0.451529,0.336948,0.331707,0.2174,0.6019,distress_high,36567.0,0.002316218031287295,0.004380225545771321,1.0,1,
부채비율변화,83,732,0.71537,0.718535,0.756209,0.755921,-0.0042,0.6561,distress_high,39864.0,2.884978479269325e-06,1.1632977738989213e-05,1.0,1,
유동비율변화,83,732,0.706058,0.476019,0.632244,0.633105,0.0348,0.4479,normal_high,27214.0,0.11956977064006424,0.1532945777436721,0.0,0,FDR 비유의
업력,83,732,16.024096,14.112022,10.0,11.0,0.1723,0.4852,ambiguous,29481.0,0.6588084701661814,0.7255599891698032,0.0,0,FDR 비유의
부채비율_diff,83,732,0.321299,0.102093,0.006879,0.001625,0.4148,0.6228,distress_high,37838.0,0.00024252960896396024,0.0005830038677018275,1.0,1,
부채비율_ratio,83,732,0.207324,0.066417,0.007043,0.003074,0.4451,0.6455,distress_high,39219.0,1.3647046330894353e-05,4.549015443631451e-05,1.0,1,
총부채비율_diff,83,732,0.323421,0.170185,0.211106,0.171418,0.5818,0.6376,distress_high,38740.0,3.8932688071614814e-05,0.00011187554043567475,1.0,1,
총부채비율_ratio,83,732,0.355913,0.187361,0.227893,0.187267,0.5662,0.6373,distress_high,38720.0,4.062706537175798e-05,0.00011541779935158516,1.0,1,
장기부채비율_diff,83,732,0.420472,0.093617,0.004034,-0.003313,0.4778,0.6332,distress_high,38470.5,6.856069149737003e-05,0.00018835354806969788,1.0,1,
장기부채비율_ratio,83,732,0.307619,0.062527,0.003687,0.001769,0.727,0.6379,distress_high,38759.0,3.73465359307562e-05,0.00010984275273751824,1.0,1,
장기부채의존도_diff,83,732,0.422673,0.211857,0.177571,0.154553,0.4477,0.534,ambiguous,32444.0,0.30953408333534227,0.363302914712843,0.0,0,FDR 비유의
장기부채의존도_ratio,83,732,0.402045,0.169941,0.134416,0.109701,0.4546,0.5517,distress_high,33521.0,0.1220664116700456,0.15569695366077244,0.0,0,FDR 비유의
차입금의존도_diff,83,732,0.666883,0.358343,0.422208,0.383212,0.5362,0.5984,distress_high,36359.0,0.003253789651146669,0.005981230976372554,1.0,1,
차입금의존도_ratio,83,732,0.815497,0.376096,0.46729,0.363204,0.4857,0.5918,distress_high,35954.0,0.006029635885126546,0.010468117856122476,1.0,1,
순차입금비율_diff,83,732,0.321478,0.101822,0.0054,0.002336,0.4048,0.6302,distress_high,38290.0,9.925625752506227e-05,0.0002584798373048497,1.0,1,
순차입금비율_ratio,83,732,0.383157,0.11378,0.006224,0.003552,0.3639,0.6465,distress_high,39278.0,1.1950335807350101e-05,4.0372756105912505e-05,1.0,1,
금융부채비율_diff,83,732,0.32011,0.100896,0.004015,0.00111,0.4038,0.6289,distress_high,38207.0,0.00011717939032125822,0.0003020087379413872,1.0,1,
금융부채비율_ratio,83,732,0.248942,0.075001,0.005083,0.00135,0.3877,0.6485,distress_high,39399.5,8.90718379743076e-06,3.181137070510986e-05,1.0,1,
자기자본비율_diff,83,732,0.676575,0.829815,0.788893,0.828582,-0.5818,0.3623,normal_high,22013.0,3.868439119673075e-05,0.00011187554043567475,1.0,1,
자기자본비율_ratio,83,732,0.698141,0.832328,0.792264,0.830443,-0.5978,0.364,normal_high,22116.0,4.813025463750562e-05,0.00013369515177084895,1.0,1,
