부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.5,0.05,0.05,0.3,0.05,0.05,1.0,0.205162,0.268216508
0.5,0.05,0.05,0.2,0.15,0.05,1.0,0.204523,0.269742894
0.55,0.15,0.1,0.05,0.1,0.05,1.0,0.204309,0.270252941
0.55,0.15,0.05,0.1,0.1,0.05,1.0,0.204096,0.270763614
0.6,0.1,0.15,0.05,0.05,0.05,1.0,0.204096,0.270763614
0.65,0.1,0.05,0.05,0.1,0.05,1.0,0.204096,0.270763614
0.55,0.15,0.05,0.05,0.15,0.05,1.0,0.203883,0.271274913
0.5,0.05,0.05,0.25,0.1,0.05,1.0,0.203244,0.272812567
0.6,0.05,0.05,0.1,0.1,0.1,1.0,0.202392,0.274871538
0.65,0.05,0.1,0.05,0.1,0.05,1.0,0.202392,0.274871538
0.6,0.05,0.2,0.05,0.05,0.05,1.0,0.201753,0.276422344
0.55,0.1,0.15,0.05,0.1,0.05,1.0,0.201327,0.277459347
0.6,0.15,0.05,0.1,0.05,0.05,1.0,0.201114,0.277978788
0.7,0.05,0.05,0.1,0.05,0.05,1.0,0.200688,0.27901955
0.6,0.15,0.05,0.05,0.05,0.1,1.0,0.200262,0.280062819
0.65,0.05,0.05,0.05,0.15,0.05,1.0,0.200262,0.280062819
0.5,0.05,0.05,0.15,0.2,0.05,1.0,0.200049,0.280585394
0.7,0.05,0.05,0.05,0.05,0.1,1.0,0.199409,0.282156879
0.7,0.05,0.05,0.05,0.1,0.05,1.0,0.199409,0.282156879
0.6,0.1,0.1,0.05,0.1,0.05,1.0,0.198344,0.284788557
0.55,0.1,0.05,0.2,0.05,0.05,1.0,0.197705,0.286375088
0.6,0.05,0.15,0.05,0.1,0.05,1.0,0.196853,0.28849924
0.65,0.05,0.15,0.05,0.05,0.05,1.0,0.194722,0.293853513
0.55,0.05,0.15,0.05,0.15,0.05,1.0,0.194509,0.294392389
0.6,0.05,0.05,0.15,0.05,0.1,1.0,0.194296,0.294931892
0.55,0.1,0.05,0.1,0.15,0.05,1.0,0.193444,0.297096173
0.55,0.15,0.05,0.05,0.1,0.1,1.0,0.193231,0.29763881
0.55,0.15,0.05,0.1,0.05,0.1,1.0,0.193231,0.29763881
0.7,0.05,0.1,0.05,0.05,0.05,1.0,0.193231,0.29763881
0.55,0.05,0.1,0.1,0.15,0.05,1.0,0.193018,0.298182075
0.6,0.05,0.1,0.1,0.1,0.05,1.0,0.193018,0.298182075
0.65,0.05,0.1,0.1,0.05,0.05,1.0,0.193018,0.298182075
0.55,0.05,0.05,0.1,0.15,0.1,1.0,0.192805,0.298725966
0.55,0.1,0.2,0.05,0.05,0.05,1.0,0.192805,0.298725966
0.5,0.1,0.1,0.05,0.2,0.05,1.0,0.191953,0.300907801
0.6,0.1,0.05,0.05,0.1,0.1,1.0,0.191953,0.300907801
0.6,0.05,0.15,0.05,0.05,0.1,1.0,0.19174,0.301454826
0.55,0.05,0.05,0.1,0.1,0.15,1.0,0.191527,0.302002478
0.5,0.1,0.05,0.25,0.05,0.05,1.0,0.191314,0.302550757
0.55,0.15,0.05,0.15,0.05,0.05,1.0,0.191314,0.302550757
0.5,0.1,0.05,0.1,0.15,0.1,1.0,0.190462,0.304750139
0.55,0.1,0.05,0.1,0.1,0.1,1.0,0.190249,0.30530155
0.6,0.1,0.05,0.1,0.05,0.1,1.0,0.190249,0.30530155
0.55,0.1,0.1,0.05,0.15,0.05,1.0,0.189822,0.306406253
0.55,0.15,0.15,0.05,0.05,0.05,1.0,0.189183,0.308068005
0.5,0.05,0.05,0.15,0.15,0.1,1.0,0.188757,0.30917897
0.55,0.1,0.1,0.15,0.05,0.05,1.0,0.188757,0.30917897
0.55,0.15,0.05,0.05,0.05,0.15,1.0,0.188544,0.309735392
0.6,0.05,0.05,0.1,0.05,0.15,1.0,0.188544,0.309735392
0.55,0.05,0.15,0.1,0.1,0.05,1.0,0.187479,0.312526892
0.55,0.05,0.05,0.2,0.05,0.1,1.0,0.187266,0.31308707
0.5,0.05,0.1,0.25,0.05,0.05,1.0,0.187053,0.313647873
0.55,0.2,0.1,0.05,0.05,0.05,1.0,0.18684,0.314209302
0.6,0.1,0.1,0.1,0.05,0.05,1.0,0.186414,0.315334036
0.55,0.05,0.05,0.15,0.1,0.1,1.0,0.185775,0.317025828
0.55,0.05,0.1,0.2,0.05,0.05,1.0,0.185349,0.318156815
0.55,0.05,0.2,0.1,0.05,0.05,1.0,0.185349,0.318156815
0.55,0.05,0.1,0.15,0.1,0.05,1.0,0.185135,0.318723246
0.5,0.1,0.05,0.1,0.2,0.05,1.0,0.184922,0.319290303
0.5,0.1,0.05,0.15,0.15,0.05,1.0,0.184709,0.319857984
0.65,0.05,0.05,0.05,0.1,0.1,1.0,0.184496,0.32042629
0.5,0.05,0.05,0.1,0.2,0.1,1.0,0.184283,0.320995221
0.55,0.15,0.1,0.05,0.05,0.1,1.0,0.184283,0.320995221
0.55,0.25,0.05,0.05,0.05,0.05,1.0,0.183857,0.322134956
0.5,0.1,0.05,0.05,0.25,0.05,1.0,0.183218,0.323849242
0.55,0.05,0.1,0.1,0.1,0.1,1.0,0.183218,0.323849242
0.55,0.1,0.05,0.15,0.05,0.1,1.0,0.183218,0.323849242
0.65,0.05,0.1,0.05,0.05,0.1,1.0,0.183218,0.323849242
0.5,0.05,0.05,0.1,0.15,0.15,1.0,0.183005,0.324421919
0.55,0.2,0.05,0.05,0.1,0.05,1.0,0.182792,0.32499522
0.55,0.05,0.15,0.05,0.1,0.1,1.0,0.182579,0.325569145
0.6,0.05,0.1,0.1,0.05,0.1,1.0,0.181088,0.329604084
0.6,0.05,0.05,0.05,0.2,0.05,1.0,0.180662,0.330762533
0.6,0.1,0.1,0.05,0.05,0.1,1.0,0.180662,0.330762533
0.55,0.1,0.05,0.05,0.15,0.1,1.0,0.180235,0.331923474
0.55,0.1,0.15,0.05,0.05,0.1,1.0,0.180022,0.332504879
0.5,0.1,0.05,0.05,0.15,0.15,1.0,0.179596,0.333669556
0.5,0.05,0.05,0.25,0.05,0.1,1.0,0.179383,0.334252828
0.55,0.1,0.05,0.05,0.1,0.15,1.0,0.179383,0.334252828
0.5,0.05,0.1,0.2,0.1,0.05,1.0,0.17917,0.334836722
0.5,0.15,0.05,0.1,0.1,0.1,1.0,0.17917,0.334836722
0.5,0.1,0.1,0.15,0.1,0.05,1.0,0.178957,0.335421238
0.55,0.15,0.1,0.1,0.05,0.05,1.0,0.178957,0.335421238
0.55,0.05,0.05,0.05,0.25,0.05,1.0,0.178744,0.336006376
0.55,0.1,0.1,0.1,0.05,0.1,1.0,0.178531,0.336592136
0.5,0.05,0.1,0.1,0.2,0.05,1.0,0.177892,0.338353146
0.6,0.1,0.05,0.05,0.05,0.15,1.0,0.177892,0.338353146
0.5,0.05,0.1,0.2,0.05,0.1,1.0,0.177679,0.338941392
0.55,0.1,0.05,0.05,0.2,0.05,1.0,0.177466,0.339530259
0.55,0.1,0.1,0.05,0.1,0.1,1.0,0.176614,0.341891935
0.55,0.05,0.2,0.05,0.05,0.1,1.0,0.176401,0.342483906
0.55,0.05,0.05,0.15,0.05,0.15,1.0,0.175975,0.343669708
0.55,0.1,0.1,0.1,0.1,0.05,1.0,0.175975,0.343669708
0.6,0.05,0.15,0.1,0.05,0.05,1.0,0.175975,0.343669708
0.55,0.05,0.1,0.05,0.15,0.1,1.0,0.175762,0.344263539
0.5,0.05,0.05,0.15,0.1,0.15,1.0,0.175335,0.34545306
0.5,0.15,0.1,0.15,0.05,0.05,1.0,0.175122,0.34604875
0.5,0.05,0.05,0.2,0.1,0.1,1.0,0.174909,0.346645059
0.5,0.15,0.05,0.05,0.15,0.1,1.0,0.174057,0.349036487
0.5,0.05,0.1,0.1,0.15,0.1,1.0,0.173418,0.350836554
0.55,0.05,0.15,0.15,0.05,0.05,1.0,0.173418,0.350836554
0.55,0.05,0.1,0.05,0.2,0.05,1.0,0.172779,0.352642183
0.6,0.05,0.05,0.05,0.15,0.1,1.0,0.172779,0.352642183
0.5,0.15,0.05,0.05,0.2,0.05,1.0,0.17214,0.35445337
0.5,0.2,0.05,0.05,0.1,0.1,1.0,0.171714,0.355663913
0.55,0.2,0.05,0.05,0.05,0.1,1.0,0.170862,0.358092397
0.5,0.1,0.05,0.15,0.1,0.1,1.0,0.170648,0.358701059
0.55,0.05,0.1,0.15,0.05,0.1,1.0,0.170648,0.358701059
0.6,0.05,0.1,0.05,0.15,0.05,1.0,0.170648,0.358701059
0.5,0.1,0.1,0.05,0.1,0.15,1.0,0.170435,0.359310336
0.55,0.2,0.05,0.1,0.05,0.05,1.0,0.170435,0.359310336
0.5,0.1,0.05,0.1,0.1,0.15,1.0,0.170009,0.360530736
0.6,0.05,0.05,0.05,0.1,0.15,1.0,0.170009,0.360530736
0.6,0.05,0.1,0.05,0.1,0.1,1.0,0.170009,0.360530736
0.55,0.1,0.05,0.1,0.05,0.15,1.0,0.169796,0.361141859
0.6,0.05,0.1,0.05,0.05,0.15,1.0,0.169796,0.361141859
0.55,0.05,0.25,0.05,0.05,0.05,1.0,0.169583,0.361753597
0.5,0.15,0.05,0.15,0.1,0.05,1.0,0.16937,0.362365949
0.5,0.1,0.15,0.05,0.15,0.05,1.0,0.169157,0.362978916
0.5,0.2,0.05,0.05,0.15,0.05,1.0,0.168731,0.364206693
0.55,0.05,0.1,0.1,0.05,0.15,1.0,0.168518,0.364821503
0.55,0.05,0.2,0.05,0.1,0.05,1.0,0.168518,0.364821503
0.5,0.05,0.15,0.05,0.15,0.1,1.0,0.167879,0.366669612
0.5,0.15,0.05,0.05,0.1,0.15,1.0,0.167879,0.366669612
0.5,0.15,0.05,0.1,0.15,0.05,1.0,0.167879,0.366669612
0.55,0.05,0.1,0.05,0.1,0.15,1.0,0.167879,0.366669612
0.65,0.05,0.05,0.05,0.05,0.15,1.0,0.167879,0.366669612
0.5,0.05,0.1,0.05,0.2,0.1,1.0,0.16724,0.368523239
0.5,0.1,0.05,0.2,0.1,0.05,1.0,0.16724,0.368523239
0.5,0.1,0.1,0.2,0.05,0.05,1.0,0.16724,0.368523239
0.5,0.05,0.15,0.05,0.2,0.05,1.0,0.166388,0.371003314
0.5,0.05,0.1,0.15,0.1,0.1,1.0,0.165961,0.372247022
0.5,0.2,0.05,0.15,0.05,0.05,1.0,0.165961,0.372247022
0.55,0.05,0.15,0.1,0.05,0.1,1.0,0.165961,0.372247022
0.5,0.1,0.05,0.2,0.05,0.1,1.0,0.165322,0.374117166
0.55,0.05,0.15,0.05,0.05,0.15,1.0,0.164896,0.37536698
0.5,0.05,0.1,0.15,0.15,0.05,1.0,0.16447,0.376619235
0.5,0.1,0.1,0.1,0.1,0.1,1.0,0.16447,0.376619235
0.5,0.2,0.05,0.1,0.05,0.1,1.0,0.164257,0.377246276
0.5,0.05,0.1,0.1,0.1,0.15,1.0,0.163831,0.378502186
0.5,0.15,0.05,0.15,0.05,0.1,1.0,0.163831,0.378502186
0.5,0.1,0.2,0.05,0.1,0.05,1.0,0.163405,0.379760531
0.5,0.1,0.1,0.05,0.15,0.1,1.0,0.163192,0.380390616
0.5,0.2,0.05,0.1,0.1,0.05,1.0,0.162766,0.381652609
0.5,0.05,0.15,0.2,0.05,0.05,1.0,0.161914,0.384183883
0.5,0.1,0.1,0.1,0.15,0.05,1.0,0.161914,0.384183883
0.5,0.1,0.1,0.15,0.05,0.1,1.0,0.161914,0.384183883
0.55,0.05,0.05,0.05,0.2,0.1,1.0,0.160848,0.387361617
0.55,0.1,0.15,0.1,0.05,0.05,1.0,0.160848,0.387361617
0.5,0.2,0.1,0.05,0.1,0.05,1.0,0.160635,0.38799898
0.5,0.15,0.1,0.1,0.05,0.1,1.0,0.159144,0.392477442
0.5,0.15,0.1,0.1,0.1,0.05,1.0,0.158931,0.393119636
0.55,0.1,0.1,0.05,0.05,0.15,1.0,0.158931,0.393119636
0.5,0.15,0.1,0.05,0.15,0.05,1.0,0.158718,0.393762433
0.55,0.05,0.05,0.05,0.15,0.15,1.0,0.158718,0.393762433
0.5,0.05,0.1,0.05,0.25,0.05,1.0,0.158505,0.394405832
0.5,0.05,0.05,0.05,0.3,0.05,1.0,0.158079,0.395694435
0.5,0.25,0.05,0.1,0.05,0.05,1.0,0.157227,0.398278857
0.5,0.1,0.05,0.05,0.2,0.1,1.0,0.157014,0.398926464
0.5,0.05,0.15,0.1,0.15,0.05,1.0,0.156375,0.400872883
0.5,0.15,0.15,0.05,0.1,0.05,1.0,0.156375,0.400872883
0.5,0.15,0.05,0.2,0.05,0.05,1.0,0.155948,0.402173492
0.5,0.1,0.15,0.15,0.05,0.05,1.0,0.155522,0.403476495
0.5,0.25,0.05,0.05,0.1,0.05,1.0,0.155096,0.404781888
0.5,0.05,0.05,0.05,0.25,0.1,1.0,0.15467,0.406089671
0.5,0.1,0.05,0.15,0.05,0.15,1.0,0.154457,0.406744457
0.5,0.05,0.2,0.05,0.15,0.05,1.0,0.154031,0.408055818
0.5,0.05,0.1,0.05,0.15,0.15,1.0,0.151688,0.415310818
0.5,0.2,0.1,0.05,0.05,0.1,1.0,0.151474,0.415973922
0.5,0.25,0.05,0.05,0.05,0.1,1.0,0.151261,0.416637618
0.5,0.2,0.1,0.1,0.05,0.05,1.0,0.150409,0.419298309
0.5,0.1,0.15,0.05,0.1,0.1,1.0,0.149557,0.421968438
0.5,0.05,0.05,0.2,0.05,0.15,1.0,0.148918,0.423977214
0.55,0.1,0.05,0.05,0.05,0.2,1.0,0.148918,0.423977214
0.5,0.1,0.2,0.05,0.05,0.1,1.0,0.148492,0.425319336
0.5,0.1,0.25,0.05,0.05,0.05,1.0,0.148279,0.425991277
0.5,0.05,0.2,0.05,0.1,0.1,1.0,0.148066,0.426663804
0.5,0.1,0.15,0.1,0.05,0.1,1.0,0.147427,0.4286849
0.5,0.15,0.2,0.05,0.05,0.05,1.0,0.147427,0.4286849
0.55,0.05,0.05,0.1,0.05,0.2,1.0,0.147214,0.429359768
0.5,0.05,0.15,0.1,0.1,0.1,1.0,0.147001,0.430035221
0.5,0.1,0.05,0.05,0.1,0.2,1.0,0.147001,0.430035221
0.5,0.1,0.15,0.1,0.1,0.05,1.0,0.146574,0.431387879
0.5,0.1,0.15,0.05,0.05,0.15,1.0,0.145083,0.436140532
0.5,0.05,0.2,0.1,0.1,0.05,1.0,0.14487,0.436821808
0.5,0.05,0.3,0.05,0.05,0.05,1.0,0.144657,0.437503664
0.5,0.1,0.2,0.1,0.05,0.05,1.0,0.144657,0.437503664
0.5,0.25,0.1,0.05,0.05,0.05,1.0,0.144444,0.4381861
0.5,0.05,0.15,0.15,0.1,0.05,1.0,0.144231,0.438869115
0.5,0.15,0.05,0.1,0.05,0.15,1.0,0.144231,0.438869115
0.55,0.05,0.1,0.05,0.05,0.2,1.0,0.14274,0.443666408
0.5,0.05,0.05,0.05,0.2,0.15,1.0,0.142527,0.444354043
0.5,0.05,0.25,0.05,0.1,0.05,1.0,0.141674,0.447110336
0.5,0.3,0.05,0.05,0.05,0.05,1.0,0.141674,0.447110336
0.5,0.05,0.2,0.15,0.05,0.05,1.0,0.141461,0.447800846
0.5,0.05,0.25,0.1,0.05,0.05,1.0,0.141461,0.447800846
0.5,0.05,0.15,0.15,0.05,0.1,1.0,0.141035,0.449183585
0.5,0.15,0.15,0.05,0.05,0.1,1.0,0.140609,0.450568615
0.5,0.2,0.15,0.05,0.05,0.05,1.0,0.139544,0.454041191
0.5,0.15,0.1,0.05,0.1,0.1,1.0,0.139118,0.455434213
0.5,0.2,0.05,0.05,0.05,0.15,1.0,0.139118,0.455434213
0.5,0.05,0.05,0.1,0.1,0.2,1.0,0.138692,0.456829509
0.5,0.1,0.1,0.05,0.05,0.2,1.0,0.136774,0.463136406
0.5,0.05,0.1,0.15,0.05,0.15,1.0,0.13507,0.468780891
0.5,0.15,0.15,0.1,0.05,0.05,1.0,0.133366,0.474461224
0.5,0.1,0.05,0.1,0.05,0.2,1.0,0.132087,0.478744852
0.6,0.05,0.05,0.05,0.05,0.2,1.0,0.130809,0.483048402
0.5,0.1,0.1,0.1,0.05,0.15,1.0,0.129531,0.487371764
0.5,0.1,0.05,0.05,0.05,0.25,1.0,0.126974,0.496077481
0.5,0.05,0.1,0.05,0.1,0.2,1.0,0.125696,0.50045961
0.5,0.15,0.05,0.05,0.05,0.2,1.0,0.12527,0.501924627
0.55,0.05,0.05,0.05,0.05,0.25,1.0,0.12527,0.501924627
0.5,0.05,0.25,0.05,0.05,0.1,1.0,0.125057,0.502657941
0.5,0.05,0.1,0.1,0.05,0.2,1.0,0.123566,0.507806118
0.5,0.05,0.15,0.05,0.1,0.15,1.0,0.12314,0.509281823
0.5,0.05,0.05,0.05,0.15,0.2,1.0,0.122287,0.512239603
0.5,0.05,0.05,0.15,0.05,0.2,1.0,0.121861,0.513721668
0.55,0.05,0.05,0.05,0.1,0.2,1.0,0.121861,0.513721668
0.5,0.15,0.1,0.05,0.05,0.15,1.0,0.121009,0.516692124
0.5,0.05,0.2,0.05,0.05,0.15,1.0,0.118666,0.524904108
0.5,0.05,0.2,0.1,0.05,0.1,1.0,0.118027,0.527154669
0.5,0.05,0.1,0.05,0.05,0.25,1.0,0.117387,0.529409883
0.5,0.05,0.05,0.05,0.1,0.25,1.0,0.11334,0.543799901
0.5,0.05,0.05,0.05,0.05,0.3,1.0,0.112913,0.545325286
0.5,0.05,0.15,0.1,0.05,0.15,1.0,0.112274,0.547617127
0.5,0.05,0.15,0.05,0.05,0.2,1.0,0.109505,0.55760023
0.5,0.05,0.05,0.1,0.05,0.25,1.0,0.10844,0.561462088
