부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.55,0.05,0.1,0.05,0.05,0.2,1.0,0.035328,0.530849154
0.5,0.2,0.05,0.05,0.15,0.05,1.0,0.034331,0.542522267
0.55,0.15,0.05,0.05,0.1,0.1,1.0,0.033959,0.546902248
0.5,0.15,0.15,0.1,0.05,0.05,1.0,0.033951,0.546998808
0.6,0.2,0.05,0.05,0.05,0.05,1.0,0.033848,0.548216839
0.5,0.3,0.05,0.05,0.05,0.05,1.0,0.033749,0.549389541
0.5,0.1,0.05,0.05,0.2,0.1,1.0,0.033702,0.549947281
0.6,0.15,0.05,0.05,0.1,0.05,1.0,0.033588,0.551290462
0.55,0.2,0.05,0.05,0.05,0.1,1.0,0.033505,0.55227472
0.5,0.05,0.15,0.05,0.05,0.2,1.0,0.033499,0.552353374
0.55,0.1,0.15,0.1,0.05,0.05,1.0,0.033334,0.554309702
0.65,0.1,0.05,0.05,0.1,0.05,1.0,0.033077,0.557366657
0.5,0.05,0.1,0.15,0.05,0.15,1.0,-0.032794,0.560750402
0.5,0.05,0.1,0.05,0.1,0.2,1.0,0.032537,0.563819763
0.5,0.1,0.15,0.1,0.1,0.05,1.0,0.03226,0.567149441
0.7,0.05,0.05,0.05,0.05,0.1,1.0,0.032096,0.569120262
0.6,0.1,0.05,0.15,0.05,0.05,1.0,-0.031952,0.570863867
0.55,0.1,0.05,0.05,0.15,0.1,1.0,0.031492,0.576423742
0.5,0.25,0.05,0.05,0.1,0.05,1.0,0.031412,0.577388407
0.5,0.2,0.05,0.05,0.1,0.1,1.0,0.031338,0.57828738
0.55,0.2,0.05,0.05,0.1,0.05,1.0,0.031283,0.578948847
0.5,0.2,0.05,0.05,0.05,0.15,1.0,0.031025,0.582093176
0.5,0.05,0.1,0.15,0.1,0.1,1.0,-0.031022,0.582128275
0.6,0.1,0.05,0.05,0.05,0.15,1.0,0.030689,0.586191071
0.5,0.1,0.1,0.15,0.1,0.05,1.0,-0.030645,0.586728794
0.65,0.05,0.05,0.05,0.1,0.1,1.0,0.03053,0.588132749
0.65,0.15,0.05,0.05,0.05,0.05,1.0,0.030445,0.589172413
0.55,0.05,0.1,0.15,0.05,0.1,1.0,-0.030355,0.590264517
0.5,0.15,0.05,0.05,0.1,0.15,1.0,0.030352,0.59031051
0.5,0.05,0.1,0.05,0.05,0.25,1.0,0.03029,0.591072527
0.5,0.2,0.1,0.1,0.05,0.05,1.0,0.029856,0.596399724
0.55,0.25,0.05,0.05,0.05,0.05,1.0,0.029428,0.601678288
0.5,0.15,0.05,0.15,0.05,0.1,1.0,-0.028775,0.609764971
0.5,0.05,0.1,0.15,0.15,0.05,1.0,-0.028596,0.611988016
0.5,0.25,0.05,0.05,0.05,0.1,1.0,0.028532,0.612794872
0.6,0.05,0.05,0.05,0.15,0.1,1.0,0.02825,0.616303044
0.55,0.05,0.1,0.15,0.1,0.05,1.0,-0.027951,0.620049735
0.5,0.1,0.1,0.15,0.05,0.1,1.0,-0.02786,0.621190063
0.5,0.1,0.05,0.05,0.15,0.15,1.0,0.027718,0.622971617
0.55,0.15,0.1,0.1,0.05,0.05,1.0,0.027715,0.622999259
0.6,0.1,0.05,0.05,0.1,0.1,1.0,0.027417,0.626752748
0.55,0.05,0.05,0.05,0.25,0.05,1.0,0.027158,0.630014003
0.5,0.1,0.15,0.1,0.05,0.1,1.0,0.027121,0.63048187
0.5,0.05,0.05,0.1,0.15,0.15,1.0,-0.026219,0.6418889
0.5,0.15,0.05,0.05,0.05,0.2,1.0,0.025808,0.647121734
0.6,0.15,0.05,0.05,0.05,0.1,1.0,0.025742,0.647963998
0.55,0.15,0.05,0.05,0.05,0.15,1.0,0.02572,0.648249697
0.5,0.05,0.05,0.1,0.1,0.2,1.0,-0.025398,0.652364673
0.55,0.1,0.1,0.15,0.05,0.05,1.0,-0.025191,0.655014019
0.5,0.05,0.05,0.1,0.05,0.25,1.0,-0.02514,0.655660891
0.5,0.15,0.1,0.1,0.1,0.05,1.0,0.025089,0.65631409
0.55,0.05,0.05,0.1,0.1,0.15,1.0,-0.025087,0.65634238
0.6,0.05,0.1,0.15,0.05,0.05,1.0,-0.025022,0.657172195
0.5,0.15,0.1,0.1,0.05,0.1,1.0,0.02434,0.66594888
0.55,0.05,0.05,0.05,0.2,0.1,1.0,0.024075,0.669367841
0.55,0.1,0.05,0.05,0.1,0.15,1.0,0.023992,0.670446508
0.55,0.05,0.05,0.1,0.05,0.2,1.0,-0.023231,0.680316631
0.55,0.05,0.05,0.1,0.15,0.1,1.0,-0.022774,0.686261633
0.5,0.05,0.05,0.1,0.2,0.1,1.0,-0.022556,0.689107043
0.65,0.05,0.05,0.05,0.05,0.15,1.0,0.02254,0.689320537
0.6,0.05,0.05,0.1,0.1,0.1,1.0,-0.022535,0.689379581
0.55,0.1,0.05,0.05,0.05,0.2,1.0,0.021831,0.698609614
0.5,0.05,0.05,0.05,0.3,0.05,1.0,0.021266,0.706048347
0.6,0.05,0.05,0.05,0.1,0.15,1.0,0.02105,0.708887776
0.5,0.05,0.15,0.2,0.05,0.05,1.0,-0.020882,0.711108681
0.5,0.1,0.05,0.05,0.1,0.2,1.0,0.020546,0.715555049
0.5,0.1,0.1,0.1,0.15,0.05,1.0,0.020468,0.716594391
0.6,0.05,0.05,0.1,0.05,0.15,1.0,-0.019934,0.723677727
0.55,0.15,0.05,0.15,0.05,0.05,1.0,-0.019675,0.727122682
0.65,0.05,0.05,0.1,0.05,0.1,1.0,-0.019228,0.73309045
0.65,0.05,0.05,0.1,0.1,0.05,1.0,-0.019194,0.733534722
0.7,0.05,0.05,0.1,0.05,0.05,1.0,-0.018801,0.738791228
0.55,0.05,0.05,0.1,0.2,0.05,1.0,-0.018672,0.740529339
0.6,0.05,0.05,0.1,0.15,0.05,1.0,-0.018316,0.745303748
0.55,0.1,0.1,0.1,0.1,0.05,1.0,0.018061,0.748730346
0.5,0.05,0.05,0.1,0.25,0.05,1.0,-0.016869,0.764808058
0.5,0.1,0.05,0.05,0.05,0.25,1.0,0.016854,0.765000503
0.6,0.05,0.15,0.1,0.05,0.05,1.0,0.016463,0.77030006
0.6,0.1,0.1,0.1,0.05,0.05,1.0,0.016381,0.771413728
0.55,0.1,0.05,0.1,0.05,0.15,1.0,-0.015867,0.778399466
0.5,0.05,0.15,0.15,0.05,0.1,1.0,-0.015618,0.78179105
0.55,0.05,0.05,0.05,0.15,0.15,1.0,0.01547,0.783804103
0.5,0.05,0.05,0.05,0.25,0.1,1.0,0.015453,0.784033461
0.6,0.15,0.05,0.1,0.05,0.05,1.0,0.015085,0.78905778
0.6,0.05,0.05,0.05,0.05,0.2,1.0,0.014886,0.791776217
0.55,0.05,0.15,0.1,0.1,0.05,1.0,0.014847,0.792303105
0.5,0.05,0.15,0.1,0.15,0.05,1.0,0.014422,0.798130326
0.5,0.05,0.15,0.15,0.1,0.05,1.0,-0.014236,0.800676472
0.5,0.15,0.05,0.1,0.05,0.15,1.0,0.013842,0.806080095
0.55,0.05,0.15,0.15,0.05,0.05,1.0,-0.013529,0.810379678
0.55,0.2,0.05,0.1,0.05,0.05,1.0,0.013438,0.811630413
0.5,0.25,0.05,0.1,0.05,0.05,1.0,0.013414,0.811957044
0.5,0.1,0.05,0.1,0.05,0.2,1.0,-0.013137,0.815771866
0.5,0.15,0.05,0.15,0.1,0.05,1.0,-0.012979,0.817949234
0.5,0.05,0.2,0.1,0.1,0.05,1.0,0.012501,0.824538659
0.55,0.05,0.15,0.1,0.05,0.1,1.0,0.01244,0.825389587
0.55,0.05,0.05,0.05,0.1,0.2,1.0,0.012382,0.826187616
0.55,0.15,0.05,0.1,0.05,0.1,1.0,0.012199,0.828716989
0.5,0.2,0.05,0.1,0.05,0.1,1.0,0.012099,0.830100689
0.5,0.05,0.05,0.05,0.2,0.15,1.0,0.011355,0.840404652
0.5,0.05,0.2,0.1,0.05,0.1,1.0,0.011336,0.840660608
0.5,0.05,0.25,0.1,0.05,0.05,1.0,0.011217,0.842315408
0.55,0.15,0.05,0.1,0.1,0.05,1.0,0.011003,0.845281322
0.5,0.15,0.05,0.1,0.1,0.1,1.0,0.010921,0.846425309
0.5,0.1,0.1,0.1,0.1,0.1,1.0,0.010841,0.847540267
0.6,0.1,0.05,0.1,0.05,0.1,1.0,-0.01056,0.85144964
0.55,0.05,0.2,0.1,0.05,0.05,1.0,0.010302,0.855028152
0.65,0.05,0.1,0.1,0.05,0.05,1.0,0.009677,0.863739339
0.5,0.15,0.1,0.15,0.05,0.05,1.0,-0.00951,0.866061571
0.5,0.05,0.15,0.1,0.1,0.1,1.0,0.009387,0.867786549
0.55,0.05,0.1,0.1,0.15,0.05,1.0,0.008843,0.875380617
0.6,0.05,0.1,0.1,0.1,0.05,1.0,0.008513,0.879996914
