부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.5,0.05,0.05,0.05,0.15,0.2,1.0,0.323261,0.000335897
0.5,0.15,0.1,0.05,0.05,0.15,1.0,0.322948,0.000340656
0.5,0.15,0.1,0.05,0.1,0.1,1.0,0.322677,0.000344826
0.5,0.05,0.15,0.2,0.05,0.05,1.0,0.322479,0.000347906
0.55,0.05,0.05,0.05,0.1,0.2,1.0,0.322382,0.000349419
0.5,0.2,0.1,0.1,0.05,0.05,1.0,0.322334,0.000350163
0.5,0.15,0.1,0.05,0.15,0.05,1.0,0.321833,0.000358109
0.5,0.1,0.05,0.1,0.2,0.05,1.0,0.321415,0.000364868
0.55,0.1,0.05,0.1,0.15,0.05,1.0,0.321166,0.000368944
0.55,0.05,0.05,0.15,0.15,0.05,1.0,0.320867,0.000373903
0.6,0.1,0.05,0.1,0.05,0.1,1.0,0.320332,0.000382918
0.55,0.05,0.05,0.15,0.05,0.15,1.0,0.319799,0.000392091
0.5,0.05,0.05,0.1,0.05,0.25,1.0,0.319709,0.000393664
0.65,0.1,0.05,0.1,0.05,0.05,1.0,0.319424,0.000398673
0.55,0.1,0.05,0.1,0.1,0.1,1.0,0.318955,0.000407044
0.5,0.1,0.05,0.1,0.15,0.1,1.0,0.318912,0.000407825
0.55,0.05,0.05,0.05,0.05,0.25,1.0,0.318591,0.000413659
0.5,0.05,0.05,0.15,0.2,0.05,1.0,0.318508,0.000415179
0.6,0.1,0.05,0.1,0.1,0.05,1.0,0.318198,0.000420909
0.5,0.1,0.05,0.1,0.1,0.15,1.0,0.316644,0.000450739
0.5,0.05,0.05,0.15,0.15,0.1,1.0,0.316583,0.000451954
0.5,0.05,0.05,0.05,0.1,0.25,1.0,0.31628,0.000458005
0.5,0.1,0.05,0.1,0.05,0.2,1.0,0.31606,0.000462446
0.55,0.05,0.05,0.15,0.1,0.1,1.0,0.315872,0.000466262
0.55,0.1,0.05,0.15,0.05,0.1,1.0,0.315425,0.000475481
0.55,0.2,0.1,0.05,0.05,0.05,1.0,0.314495,0.000495202
0.5,0.05,0.1,0.2,0.1,0.05,1.0,0.314246,0.000500602
0.6,0.1,0.05,0.15,0.05,0.05,1.0,0.313579,0.00051535
0.55,0.1,0.05,0.1,0.05,0.15,1.0,0.313532,0.000516401
0.5,0.05,0.05,0.15,0.1,0.15,1.0,0.313178,0.00052439
0.5,0.05,0.1,0.2,0.05,0.1,1.0,0.310968,0.000576992
0.5,0.1,0.1,0.2,0.05,0.05,1.0,0.308678,0.000636559
0.5,0.1,0.05,0.05,0.25,0.05,1.0,0.308469,0.000642272
0.5,0.1,0.05,0.15,0.1,0.1,1.0,0.308458,0.000642569
0.5,0.05,0.05,0.05,0.05,0.3,1.0,0.307528,0.000668568
0.5,0.1,0.05,0.15,0.05,0.15,1.0,0.30738,0.000672788
0.55,0.15,0.05,0.15,0.05,0.05,1.0,0.30716,0.00067911
0.55,0.1,0.05,0.15,0.1,0.05,1.0,0.306918,0.000686118
0.55,0.1,0.05,0.05,0.15,0.1,1.0,0.306828,0.00068875
0.5,0.05,0.05,0.15,0.05,0.2,1.0,0.306758,0.000690793
0.5,0.2,0.1,0.05,0.05,0.1,1.0,0.305685,0.000722933
0.5,0.2,0.1,0.05,0.1,0.05,1.0,0.305631,0.000724589
0.5,0.15,0.05,0.15,0.05,0.1,1.0,0.305541,0.000727355
0.55,0.1,0.05,0.05,0.2,0.05,1.0,0.305321,0.000734147
0.5,0.1,0.05,0.15,0.15,0.05,1.0,0.304899,0.000747336
0.7,0.1,0.05,0.05,0.05,0.05,1.0,0.304621,0.000756135
0.5,0.1,0.05,0.05,0.2,0.1,1.0,0.304383,0.000763752
0.5,0.15,0.05,0.15,0.1,0.05,1.0,0.303539,0.000791327
0.55,0.15,0.05,0.1,0.05,0.1,1.0,0.303262,0.000800581
0.6,0.15,0.05,0.1,0.05,0.05,1.0,0.303092,0.000806307
0.65,0.1,0.05,0.05,0.1,0.05,1.0,0.302421,0.000829264
0.65,0.1,0.05,0.05,0.05,0.1,1.0,0.302243,0.000835455
0.5,0.1,0.05,0.05,0.15,0.15,1.0,0.302187,0.000837426
0.5,0.15,0.05,0.1,0.05,0.15,1.0,0.30205,0.000842232
0.6,0.1,0.05,0.05,0.1,0.1,1.0,0.301877,0.000848339
0.6,0.1,0.05,0.05,0.15,0.05,1.0,0.301772,0.000852048
0.5,0.15,0.05,0.1,0.1,0.1,1.0,0.300211,0.000909225
0.6,0.1,0.05,0.05,0.05,0.15,1.0,0.299695,0.000928865
0.5,0.15,0.05,0.1,0.15,0.05,1.0,0.299634,0.000931225
0.5,0.2,0.05,0.15,0.05,0.05,1.0,0.298685,0.000968449
0.55,0.1,0.05,0.05,0.1,0.15,1.0,0.297845,0.001002558
0.6,0.05,0.05,0.2,0.05,0.05,1.0,0.297571,0.001013918
0.55,0.2,0.05,0.1,0.05,0.05,1.0,0.297319,0.001024486
0.55,0.15,0.05,0.1,0.1,0.05,1.0,0.296745,0.001048865
0.55,0.1,0.05,0.05,0.05,0.2,1.0,0.294928,0.001129685
0.5,0.15,0.05,0.05,0.2,0.05,1.0,0.291924,0.001275802
0.5,0.15,0.05,0.05,0.15,0.1,1.0,0.291116,0.001317929
0.5,0.1,0.05,0.05,0.1,0.2,1.0,0.291109,0.001318311
0.5,0.2,0.05,0.1,0.05,0.1,1.0,0.291033,0.001322325
0.55,0.05,0.05,0.2,0.05,0.1,1.0,0.290885,0.001330196
0.55,0.05,0.05,0.2,0.1,0.05,1.0,0.290651,0.001342761
0.5,0.1,0.05,0.05,0.05,0.25,1.0,0.290077,0.001373953
0.65,0.15,0.05,0.05,0.05,0.05,1.0,0.290031,0.001376533
0.55,0.15,0.05,0.05,0.1,0.1,1.0,0.289991,0.001378718
0.6,0.15,0.05,0.05,0.05,0.1,1.0,0.289591,0.001400954
0.6,0.15,0.05,0.05,0.1,0.05,1.0,0.288408,0.001468579
0.5,0.2,0.05,0.1,0.1,0.05,1.0,0.287788,0.001505215
0.5,0.15,0.05,0.05,0.1,0.15,1.0,0.286846,0.001562398
0.55,0.15,0.05,0.05,0.05,0.15,1.0,0.286352,0.001593197
0.5,0.05,0.05,0.2,0.15,0.05,1.0,0.285692,0.001635199
0.55,0.15,0.05,0.05,0.15,0.05,1.0,0.285595,0.00164148
0.55,0.1,0.05,0.2,0.05,0.05,1.0,0.28526,0.001663284
0.5,0.25,0.1,0.05,0.05,0.05,1.0,0.284806,0.00169321
0.55,0.2,0.05,0.05,0.1,0.05,1.0,0.284495,0.001713974
0.6,0.2,0.05,0.05,0.05,0.05,1.0,0.283255,0.001799216
0.5,0.15,0.05,0.2,0.05,0.05,1.0,0.282656,0.00184171
0.5,0.15,0.05,0.05,0.05,0.2,1.0,0.28214,0.001879044
0.5,0.05,0.05,0.2,0.1,0.1,1.0,0.281333,0.001938907
0.55,0.2,0.05,0.05,0.05,0.1,1.0,0.281174,0.001950867
0.5,0.2,0.05,0.05,0.1,0.1,1.0,0.27918,0.002106986
0.5,0.05,0.05,0.2,0.05,0.15,1.0,0.277985,0.002205869
0.5,0.1,0.05,0.2,0.05,0.1,1.0,0.277106,0.002281231
0.5,0.2,0.05,0.05,0.15,0.05,1.0,0.276951,0.002294771
0.5,0.25,0.05,0.1,0.05,0.05,1.0,0.276003,0.002379177
0.5,0.2,0.05,0.05,0.05,0.15,1.0,0.274456,0.002522896
0.5,0.1,0.05,0.2,0.1,0.05,1.0,0.272891,0.002676221
0.5,0.05,0.1,0.25,0.05,0.05,1.0,0.272764,0.002688944
0.55,0.25,0.05,0.05,0.05,0.05,1.0,0.265091,0.003573025
0.55,0.05,0.05,0.25,0.05,0.05,1.0,0.26239,0.003941463
0.5,0.25,0.05,0.05,0.1,0.05,1.0,0.262328,0.003950207
0.5,0.25,0.05,0.05,0.05,0.1,1.0,0.260738,0.004183195
0.5,0.3,0.05,0.05,0.05,0.05,1.0,0.254896,0.00514824
0.5,0.05,0.05,0.25,0.05,0.1,1.0,0.245737,0.007063946
0.5,0.05,0.05,0.25,0.1,0.05,1.0,0.245138,0.007208845
0.5,0.1,0.05,0.25,0.05,0.05,1.0,0.238268,0.009068577
0.5,0.05,0.05,0.3,0.05,0.05,1.0,0.22314,0.01471493
