부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.55,0.05,0.05,0.1,0.15,0.1,1.0,0.151938,0.04116843
0.5,0.1,0.1,0.05,0.2,0.05,1.0,0.151688,0.041507485
0.55,0.15,0.05,0.05,0.1,0.1,1.0,0.15156,0.041682087
0.5,0.05,0.05,0.05,0.25,0.1,1.0,0.151509,0.0417507
0.6,0.1,0.05,0.1,0.1,0.05,1.0,0.151151,0.042242134
0.5,0.05,0.05,0.05,0.3,0.05,1.0,0.150946,0.042525939
0.5,0.1,0.1,0.15,0.05,0.1,1.0,0.150625,0.042973302
0.55,0.05,0.05,0.05,0.1,0.2,1.0,0.150015,0.04383314
0.55,0.05,0.05,0.1,0.1,0.15,1.0,0.149348,0.04479039
0.55,0.05,0.05,0.05,0.05,0.25,1.0,0.148881,0.045470895
0.55,0.05,0.05,0.15,0.1,0.1,1.0,0.14874,0.045677589
0.55,0.1,0.05,0.05,0.1,0.15,1.0,0.148472,0.046073974
0.6,0.1,0.05,0.15,0.05,0.05,1.0,0.148385,0.046202821
0.55,0.1,0.05,0.2,0.05,0.05,1.0,0.14809,0.04664362
0.55,0.2,0.05,0.1,0.05,0.05,1.0,0.147901,0.046927332
0.5,0.1,0.1,0.1,0.15,0.05,1.0,0.147891,0.046941353
0.55,0.05,0.05,0.15,0.05,0.15,1.0,0.147778,0.047111624
0.6,0.2,0.05,0.05,0.05,0.05,1.0,0.147652,0.047302629
0.5,0.1,0.1,0.1,0.1,0.1,1.0,0.147334,0.047786774
0.5,0.05,0.1,0.25,0.05,0.05,1.0,0.147256,0.047906239
0.55,0.05,0.05,0.1,0.05,0.2,1.0,0.146785,0.048632343
0.5,0.1,0.1,0.1,0.05,0.15,1.0,0.146762,0.048667374
0.5,0.05,0.05,0.05,0.2,0.15,1.0,0.146446,0.049160022
0.6,0.15,0.05,0.1,0.05,0.05,1.0,0.146066,0.049757319
0.55,0.1,0.05,0.05,0.15,0.1,1.0,0.145945,0.049949073
0.6,0.05,0.05,0.2,0.05,0.05,1.0,0.144906,0.051620638
0.5,0.15,0.05,0.05,0.15,0.1,1.0,0.144737,0.051895574
0.55,0.1,0.05,0.05,0.05,0.2,1.0,0.144637,0.052060444
0.55,0.15,0.05,0.05,0.05,0.15,1.0,0.14454,0.052218872
0.5,0.15,0.05,0.05,0.2,0.05,1.0,0.144068,0.053000653
0.5,0.15,0.05,0.05,0.1,0.15,1.0,0.14393,0.053231764
0.55,0.1,0.05,0.15,0.1,0.05,1.0,0.143635,0.053726987
0.5,0.25,0.1,0.05,0.05,0.05,1.0,0.143507,0.053942743
0.55,0.1,0.05,0.05,0.2,0.05,1.0,0.143491,0.053968771
0.5,0.1,0.05,0.05,0.1,0.2,1.0,0.143376,0.054163444
0.5,0.1,0.05,0.05,0.15,0.15,1.0,0.14311,0.054615852
0.5,0.05,0.05,0.1,0.15,0.15,1.0,0.143022,0.054766761
0.6,0.1,0.05,0.1,0.05,0.1,1.0,0.142723,0.055281603
