부실확률_w,Porter5F_w,생애주기점수_w,산업충격민감도_w,기업충격민감도_w,부실확률변화_w,가중치합,spearman_rho,p_value
0.5,0.15,0.1,0.05,0.05,0.15,1.0,0.09513,0.716469423
0.55,0.05,0.05,0.05,0.2,0.1,1.0,-0.09513,0.716469423
0.5,0.05,0.1,0.1,0.15,0.1,1.0,0.085882,0.743113466
0.55,0.05,0.05,0.1,0.15,0.1,1.0,0.085882,0.743113466
0.5,0.1,0.2,0.05,0.1,0.05,1.0,-0.08456,0.746943144
0.55,0.1,0.05,0.05,0.1,0.15,1.0,-0.08456,0.746943144
0.55,0.2,0.05,0.1,0.05,0.05,1.0,0.08456,0.746943144
0.5,0.25,0.05,0.1,0.05,0.05,1.0,0.083239,0.750778428
0.65,0.05,0.15,0.05,0.05,0.05,1.0,0.083239,0.750778428
0.5,0.15,0.15,0.1,0.05,0.05,1.0,0.081918,0.754619238
0.6,0.05,0.1,0.05,0.05,0.15,1.0,0.081918,0.754619238
0.5,0.05,0.05,0.05,0.15,0.2,1.0,-0.080597,0.758465493
0.5,0.05,0.15,0.05,0.05,0.2,1.0,0.080597,0.758465493
0.5,0.1,0.05,0.1,0.2,0.05,1.0,-0.077954,0.76617401
0.7,0.05,0.05,0.05,0.1,0.05,1.0,0.07399,0.777775574
0.55,0.1,0.05,0.1,0.15,0.05,1.0,0.071348,0.785534844
0.5,0.05,0.25,0.05,0.05,0.1,1.0,-0.070026,0.789421699
0.5,0.1,0.15,0.05,0.05,0.15,1.0,-0.070026,0.789421699
0.55,0.1,0.1,0.05,0.05,0.15,1.0,-0.068705,0.793313254
0.6,0.15,0.05,0.1,0.05,0.05,1.0,0.068705,0.793313254
0.5,0.1,0.15,0.05,0.1,0.1,1.0,-0.067384,0.797209426
0.5,0.2,0.05,0.1,0.1,0.05,1.0,0.067384,0.797209426
0.55,0.1,0.15,0.05,0.1,0.05,1.0,-0.067384,0.797209426
0.5,0.05,0.05,0.05,0.1,0.25,1.0,0.066063,0.80111013
0.5,0.1,0.1,0.05,0.15,0.1,1.0,-0.066063,0.80111013
0.5,0.15,0.05,0.05,0.15,0.1,1.0,-0.066063,0.80111013
0.5,0.2,0.1,0.1,0.05,0.05,1.0,0.066063,0.80111013
0.55,0.05,0.15,0.05,0.1,0.1,1.0,-0.066063,0.80111013
0.6,0.1,0.05,0.05,0.1,0.1,1.0,-0.066063,0.80111013
0.55,0.1,0.05,0.05,0.15,0.1,1.0,-0.064741,0.805015283
0.55,0.15,0.05,0.05,0.1,0.1,1.0,0.064741,0.805015283
0.65,0.05,0.1,0.05,0.05,0.1,1.0,-0.064741,0.805015283
