Combined_Rank,Feature,Category,Feature_Type,SHAP_Rank,mean_abs_SHAP,Perm_Rank,Perm_Mean,Perm_Std,Rank_Diff,Consistency,Combined_Score,Category_Order
12,자본잠식률_ratio,안정성 (Solvency),"△ 대체가능 (SHAP 높음, Perm 낮음)",7,0.2954276431816145,27,0.0007476790388191823,0.014645130323220606,20,대폭 불일치,0.37209302325581395,1
12,순이익률_diff,수익성 (Profitability),"▲ 상호작용 (Perm 높음, SHAP 낮음)",22,0.09171383755659977,12,0.008415777186769039,0.004271247525661842,10,대폭 불일치,0.37209302325581395,2
14,매출원가율,수익성 (Profitability),- 일반피처,20,0.09838629144337495,15,0.005191180835670831,0.003913555593856655,5,소폭 불일치,0.38372093023255816,2
15,영업CF_유동부채,현금흐름 (Cash Flow),"△ 대체가능 (SHAP 높음, Perm 낮음)",11,0.23866428148748686,28,0.0007333089910856461,0.0074208424355124624,17,대폭 불일치,0.43023255813953487,5
16,부채비율변화_ratio,안정성 (Solvency),"▲ 상호작용 (Perm 높음, SHAP 낮음)",28,0.056731404240832395,13,0.008411699530853422,0.0020162644479101346,15,대폭 불일치,0.4534883720930233,1
17,차입금의존도_ratio,안정성 (Solvency),- 일반피처,26,0.06463993348608389,16,0.004452809426118409,0.0030245611530752966,10,대폭 불일치,0.4651162790697675,1
18,순운전자본회전율_diff,활동성 (Activity),"△ 대체가능 (SHAP 높음, Perm 낮음)",2,0.4990611929016059,44,-0.021272237811282426,0.010169338151985898,42,대폭 불일치,0.5116279069767442,4
18,매출액증가율_ratio,성장성 (Growth),- 일반피처,27,0.05970594020003411,19,0.003154475781281914,0.005748621700485243,8,소폭 불일치,0.5116279069767442,3
18,영업CF_총부채_diff,현금흐름 (Cash Flow),"△ 대체가능 (SHAP 높음, Perm 낮음)",6,0.3396680299092971,40,-0.0057768154256983084,0.017147072950700414,34,대폭 불일치,0.5116279069767442,5
21,ROE_ratio,수익성 (Profitability),"△ 대체가능 (SHAP 높음, Perm 낮음)",13,0.18382723711315963,34,-0.0022242337239429142,0.006678964663149863,21,대폭 불일치,0.5232558139534884,2
22,투하자본회전율_diff,활동성 (Activity),- 일반피처,25,0.07335327917973447,23,0.0015793938581494433,0.00396342073987905,2,일치,0.5348837209302326,4
22,당좌비율_추정,안정성 (Solvency),- 일반피처,34,0.027603786442986805,14,0.007891583800111417,0.0039040111809315607,20,대폭 불일치,0.5348837209302326,1
24,비유동장기적합률_diff,안정성 (Solvency),"△ 대체가능 (SHAP 높음, Perm 낮음)",9,0.26339387959580196,41,-0.009376938326298807,0.01339533058240092,32,대폭 불일치,0.5581395348837209,1
25,자기자본증가율_ratio,성장성 (Growth),- 일반피처,33,0.028540457236796487,20,0.002736666075573535,0.0038424984675739984,13,대폭 불일치,0.5930232558139534,3
25,현금ROA,수익성 (Profitability),- 일반피처,36,0.02584531598650349,17,0.004235626577508729,0.0037851272748812732,19,대폭 불일치,0.5930232558139534,2
25,재고자산보유기간_ratio,활동성 (Activity),"△ 대체가능 (SHAP 높음, Perm 낮음)",10,0.25518815149723423,43,-0.012217332057119648,0.011332938662739656,33,대폭 불일치,0.5930232558139534,4
28,현금비율,안정성 (Solvency),- 일반피처,23,0.0815335542705338,32,-0.001018540821391012,0.006034618062553497,9,대폭 불일치,0.6162790697674418,1
29,유형자산부채비율_ratio,안정성 (Solvency),- 일반피처,41,0.018504156894194202,18,0.0040628018532626615,0.00149447383046826,23,대폭 불일치,0.6627906976744186,1
29,순운전자본비율_diff,안정성 (Solvency),- 일반피처,21,0.09209464835340642,38,-0.003253162229482317,0.003260497715998542,17,대폭 불일치,0.6627906976744186,1
31,영업이익률변화_ratio,수익성 (Profitability),- 일반피처,17,0.12075680341460587,42,-0.010263773816987176,0.008571338037812142,25,대폭 불일치,0.6627906976744187,2
32,현금ROE_diff,수익성 (Profitability),- 일반피처,29,0.05613766441774525,31,-0.00028085465651533545,0.007742766288914254,2,일치,0.6744186046511629,2
33,종업원,기타 (Other),- 일반피처,40,0.020407489487686014,22,0.0025870750413732953,0.002235570117526918,18,대폭 불일치,0.6976744186046511,6
34,FCF_총자산_diff,현금흐름 (Cash Flow),- 일반피처,38,0.022550958655195536,25,0.0012613074884346227,0.0037153212680249748,13,대폭 불일치,0.7093023255813953,5
34,부채증가율_diff,성장성 (Growth),- 일반피처,24,0.07481865682560869,39,-0.005558598744665732,0.004421776827958281,15,대폭 불일치,0.7093023255813953,3
36,감가상각비율_ratio,현금흐름 (Cash Flow),- 일반피처,42,0.016963994009201726,21,0.002651205172927292,0.002652284991796782,21,대폭 불일치,0.7093023255813954,5
37,매입채무지급기간,활동성 (Activity),- 일반피처,35,0.027118652908522462,29,0.00047087285053467226,0.003304993516413111,6,소폭 불일치,0.7209302325581395,4
38,부채비율_ratio,안정성 (Solvency),- 일반피처,30,0.051958329490879036,35,-0.0022530274632329263,0.004614115194385287,5,소폭 불일치,0.7325581395348837,1
39,업력_ratio,기타 (Other),- 일반피처,32,0.03354482674465349,36,-0.0023150459225640555,0.010130108733624129,4,소폭 불일치,0.7674418604651163,6
39,총자산증가율,성장성 (Growth),- 일반피처,31,0.0386235309085079,37,-0.0026513529797338193,0.004322815775543163,6,소폭 불일치,0.7674418604651163,3
39,유형자산비율,기타 (Other),- 일반피처,44,0.01333946964980668,24,0.0013163250530053257,0.0007333499761204323,20,대폭 불일치,0.7674418604651163,6
42,EBITDA마진_ratio,수익성 (Profitability),- 일반피처,39,0.021165993644481036,30,0.0003056645828943087,0.0023027157849030075,9,대폭 불일치,0.7790697674418605,2
42,총자산회전율_diff,활동성 (Activity),- 일반피처,43,0.01530318565157059,26,0.0007737714727387379,0.001224251808370614,17,대폭 불일치,0.7790697674418605,4
44,장기부채의존도,안정성 (Solvency),- 일반피처,37,0.02477607241965773,33,-0.0020015119189851216,0.0017732709109951025,4,소폭 불일치,0.7906976744186047,1
