사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,신용등급,등급_정제,등급_순위
6018108347,한성기업(주),2020,성숙기,0,100.0,0.0,98.27,67.41,0.19,22.93,2021,B+,B+,14
6018108347,한성기업(주),2021,도입기,0,55.99,100.0,98.54,74.62,1.78,23.56,2022,B+,B+,14
6018108347,한성기업(주),2022,도입기,0,6.9,63.7,99.12,52.07,0.4,25.68,2023,B+,B+,14
6018108347,한성기업(주),2023,도입기,0,1.12,90.0,99.45,43.16,0.6,47.78,2024,B+,B+,14
7098100727,(주)오리온,2018,성숙기,0,0.0,0.0,90.9,57.63,0.01,27.6,2019,AA,AA,3
7098100727,(주)오리온,2019,성숙기,0,13.14,0.0,94.17,36.52,0.07,23.41,2020,AA,AA,3
7098100727,(주)오리온,2020,성숙기,0,100.0,0.0,98.27,66.39,0.01,27.96,2021,AA,AA,3
7098100727,(주)오리온,2021,성숙기,0,55.99,0.0,98.54,75.82,0.07,22.35,2022,AA,AA,3
7098100727,(주)오리온,2022,성숙기,0,6.9,0.0,99.12,50.84,0.01,26.82,2023,AA,AA,3
7098100727,(주)오리온,2023,성숙기,0,1.12,0.0,99.45,42.49,0.03,47.68,2024,AA,AA,3
8448100466,매일유업(주),2017,성숙기,0,68.41,0.0,90.21,47.56,0.04,22.37,2018,A+,A+,5
8448100466,매일유업(주),2018,성숙기,0,0.0,0.0,90.9,57.63,0.01,27.63,2019,A+/안정적,A+,5
8448100466,매일유업(주),2019,성숙기,0,13.14,0.0,94.17,36.52,0.02,23.36,2020,A+/안정적,A+,5
8448100466,매일유업(주),2020,성숙기,0,100.0,0.0,98.27,64.65,0.02,28.0,2021,A+,A+,5
8448100466,매일유업(주),2021,성장기,0,55.99,12.7,98.54,75.13,0.03,22.31,2022,AA-/안정적,AA-,4
8448100466,매일유업(주),2022,성장기,0,6.9,16.5,99.12,51.55,0.18,26.99,2023,A+/긍정적,A+,5
8448100466,매일유업(주),2023,성숙기,0,1.12,0.0,99.45,42.78,0.02,47.58,2024,AA-/안정적,AA-,4
