사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,신용등급,등급_정제,등급_순위
1208156184,삼성이앤에이(주),2016,조정기,0,25.83,33.6,84.08,48.34,7.02,36.6,2017,BBB+,BBB+,8
1208156184,삼성이앤에이(주),2018,조정기,0,80.26,33.8,88.75,50.74,0.52,41.06,2019,BBB+,BBB+,8
1208156184,삼성이앤에이(주),2019,성숙기,0,82.08,0.0,100.0,48.49,0.19,47.83,2020,BBB+,BBB+,8
1208603362,자이에스앤디(주),2021,성장기,0,50.36,9.5,56.61,40.57,0.38,49.24,2022,A-,A-,7
1208603362,자이에스앤디(주),2022,성장기,0,91.71,16.2,62.13,42.39,0.18,48.81,2023,A-,A-,7
1208603362,자이에스앤디(주),2023,성숙기,0,97.78,0.0,62.21,40.94,0.07,48.68,2024,A-,A-,7
1238102601,(주)노루홀딩스,2015,성숙기,0,0.0,10.5,0.0,49.92,2.15,48.86,2016,BBB+/STABLE,BBB+,8
1238102601,(주)노루홀딩스,2016,성숙기,0,25.83,4.3,84.08,49.71,2.67,47.89,2017,A-/STABLE,A-,7
1238102601,(주)노루홀딩스,2018,성숙기,0,80.26,0.0,88.75,53.54,20.31,56.01,2019,A-/STABLE,A-,7
1238102601,(주)노루홀딩스,2019,성숙기,0,82.08,0.0,100.0,50.55,0.8,37.57,2020,A-/STABLE,A-,7
1258130627,에이치엘홀딩스(주),2015,성숙기,0,0.0,10.5,0.0,45.43,0.25,44.81,2016,A/안정적,A,6
1258130627,에이치엘홀딩스(주),2016,성숙기,0,25.83,4.3,84.08,51.13,0.57,47.8,2017,A/안정적,A,6
1258130627,에이치엘홀딩스(주),2017,성숙기,0,39.31,0.0,83.37,41.86,6.37,51.14,2018,A/안정적,A,6
1258130627,에이치엘홀딩스(주),2018,조정기,0,80.26,33.8,88.75,56.71,6.85,48.54,2019,A/안정적,A,6
1258130627,에이치엘홀딩스(주),2019,조정기,0,82.08,28.7,100.0,52.01,1.2,44.99,2020,A/안정적,A,6
1258130627,에이치엘홀딩스(주),2020,조정기,0,75.74,26.8,69.2,59.06,0.8,48.57,2021,A/안정적,A,6
1258130627,에이치엘홀딩스(주),2021,성숙기,0,50.36,0.0,56.61,41.31,1.52,49.5,2022,A/안정적,A,6
1258130627,에이치엘홀딩스(주),2022,조정기,0,91.71,27.1,62.13,45.49,2.36,49.36,2023,A/안정적,A,6
1258130627,에이치엘홀딩스(주),2023,조정기,0,97.78,16.9,62.21,42.72,0.93,48.01,2024,A/안정적,A,6
1358101191,에스케이디스커버리(주),2015,성장기,0,0.0,0.0,0.0,48.06,6.05,50.73,2016,A,A,6
1358101191,에스케이디스커버리(주),2016,도입기,0,25.83,47.7,84.08,48.77,1.02,44.77,2017,A,A,6
1358101191,에스케이디스커버리(주),2018,도입기,0,80.26,65.3,88.75,52.88,5.57,48.76,2019,A,A,6
1358101191,에스케이디스커버리(주),2019,조정기,0,82.08,28.7,100.0,50.04,1.45,45.81,2020,A,A,6
1358101191,에스케이디스커버리(주),2020,성장기,0,75.74,11.7,69.2,60.36,1.72,48.93,2021,A,A,6
1358101191,에스케이디스커버리(주),2021,도입기,0,50.36,81.5,56.61,42.48,20.77,59.01,2022,A,A,6
1358101191,에스케이디스커버리(주),2022,조정기,0,91.71,27.1,62.13,46.17,0.44,38.18,2023,A+,A+,5
1358101191,에스케이디스커버리(주),2023,성장기,0,97.78,26.3,62.21,43.43,5.76,51.51,2024,A+,A+,5
2018634368,(주)한진칼,2015,성숙기,0,0.0,10.5,0.0,50.0,4.17,50.18,2016,BBB+,BBB+,8
2018634368,(주)한진칼,2016,성숙기,0,25.83,4.3,84.08,45.28,0.94,45.8,2017,A-,A-,7
2018634368,(주)한진칼,2018,성장기,0,80.26,10.1,88.75,43.23,2.38,49.13,2019,BBB+,BBB+,8
2018634368,(주)한진칼,2019,성장기,0,82.08,12.5,100.0,48.98,58.95,78.58,2020,BBB+,BBB+,8
2028145960,(주)제일기획,2016,성숙기,0,25.83,4.3,84.08,49.38,0.07,47.64,2017,AA/안정적,AA,3
2028145960,(주)제일기획,2017,성숙기,0,39.31,0.0,83.37,37.45,0.04,48.08,2018,AA/안정적,AA,3
2028145960,(주)제일기획,2018,성숙기,0,80.26,0.0,88.75,52.55,0.04,48.28,2019,AA/안정적,AA,3
2028145960,(주)제일기획,2019,성숙기,0,82.08,0.0,100.0,50.74,0.07,48.02,2020,AA/안정적,AA,3
2028145960,(주)제일기획,2020,성숙기,0,75.74,0.0,69.2,59.24,0.07,48.77,2021,AA/안정적,AA,3
2028145960,(주)제일기획,2021,성숙기,0,50.36,0.0,56.61,43.21,0.07,49.13,2022,AA/안정적,AA,3
2028145960,(주)제일기획,2022,조정기,0,91.71,27.1,62.13,44.8,0.07,48.91,2023,AA/안정적,AA,3
2028145960,(주)제일기획,2023,조정기,0,97.78,16.9,62.21,42.03,0.03,48.72,2024,AA/안정적,AA,3
2048100130,동아쏘시오홀딩스(주),2022,성숙기,0,91.71,0.0,62.13,43.22,15.58,56.74,2023,A,A,6
2048100130,동아쏘시오홀딩스(주),2023,성장기,0,97.78,26.3,62.21,40.38,0.99,41.23,2024,A,A,6
2068601066,대상홀딩스(주),2015,성숙기,0,0.0,10.5,0.0,50.0,0.21,47.92,2016,AA-,AA-,4
2068601066,대상홀딩스(주),2016,성장기,0,25.83,0.0,84.08,49.62,0.27,47.66,2017,A+,A+,5
2068601066,대상홀딩스(주),2017,성장기,0,39.31,0.6,83.37,38.09,0.28,48.1,2018,A+,A+,5
2068601066,대상홀딩스(주),2018,성숙기,0,80.26,0.0,88.75,52.98,0.29,48.29,2019,A+,A+,5
2068601066,대상홀딩스(주),2019,성숙기,0,82.08,0.0,100.0,50.92,0.19,47.95,2020,AA-,AA-,4
2068601066,대상홀딩스(주),2020,성숙기,0,75.74,0.0,69.2,58.53,0.25,48.81,2021,AA-,AA-,4
2068601066,대상홀딩스(주),2021,성장기,0,50.36,9.5,56.61,40.88,0.33,49.16,2022,AA-,AA-,4
2068601066,대상홀딩스(주),2022,도입기,0,91.71,97.6,62.13,43.16,0.54,49.02,2023,AA-,AA-,4
2068601066,대상홀딩스(주),2023,성장기,0,97.78,26.3,62.21,40.34,1.27,49.12,2024,AA-,AA-,4
2088101320,(주)삼양홀딩스,2018,성숙기,0,80.26,0.0,88.75,50.54,0.52,47.78,2019,AA-,AA-,4
2088101320,(주)삼양홀딩스,2019,성장기,0,82.08,12.5,100.0,49.27,3.86,49.82,2020,AA-,AA-,4
2088101320,(주)삼양홀딩스,2020,성장기,0,75.74,11.7,69.2,58.89,0.26,46.9,2021,AA-,AA-,4
2088101320,(주)삼양홀딩스,2021,성장기,0,50.36,9.5,56.61,41.68,0.5,49.25,2022,AA-,AA-,4
2148626675,(주)에코프로,2022,도입기,0,91.71,97.6,62.13,44.97,0.3,48.9,2023,A-,A-,7
2148626675,(주)에코프로,2023,도입기,0,97.78,100.0,62.21,42.86,0.27,48.73,2024,A,A,6
2148779183,롯데렌탈(주),2020,도입기,0,75.74,89.8,69.2,59.36,8.68,46.11,2021,AA-,AA-,4
2148779183,롯데렌탈(주),2021,성장기,0,50.36,9.5,56.61,41.82,2.09,45.68,2022,AA-,AA-,4
2148779183,롯데렌탈(주),2022,도입기,0,91.71,97.6,62.13,42.9,1.43,48.57,2023,A+,A+,5
2148779183,롯데렌탈(주),2023,성숙기,0,97.78,0.0,62.21,40.03,1.57,48.82,2024,AA-,AA-,4
2188106851,(주)인베니,2015,성숙기,0,0.0,10.5,0.0,49.7,4.0,43.64,2016,AA,AA,3
2188106851,(주)인베니,2016,성숙기,0,25.83,4.3,84.08,49.31,3.69,47.4,2017,AA,AA,3
2188106851,(주)인베니,2018,도입기,0,80.26,65.3,88.75,53.01,7.13,49.62,2019,AA,AA,3
2188106851,(주)인베니,2020,쇠퇴기,0,75.74,100.0,69.2,57.99,29.71,61.69,2021,AA,AA,3
2188106851,(주)인베니,2021,성숙기,0,50.36,0.0,56.61,40.36,5.18,36.33,2022,AA-,AA-,4
2188106851,(주)인베니,2022,성숙기,0,91.71,0.0,62.13,43.3,38.46,66.51,2023,AA,AA,3
2188106851,(주)인베니,2023,성숙기,0,97.78,0.0,62.21,40.47,0.28,29.08,2024,AA,AA,3
2208110950,(주)성도이엔지,2022,조정기,0,91.71,27.1,62.13,42.91,43.3,71.73,2023,BB+ (회사채),BB+,11
2208110950,(주)성도이엔지,2023,성장기,0,97.78,26.3,62.21,40.09,2.28,27.63,2024,BB+ (회사채),BB+,11
2208116503,에스케이(주),2018,성숙기,0,80.26,0.0,88.75,59.23,0.19,48.31,2019,AA+,AA+,2
2208116503,에스케이(주),2019,성장기,0,82.08,12.5,100.0,56.65,1.15,48.52,2020,AA+,AA+,2
2208116503,에스케이(주),2020,성장기,0,75.74,11.7,69.2,62.79,30.95,64.45,2021,AA+,AA+,2
2208116503,에스케이(주),2021,성장기,0,50.36,9.5,56.61,46.8,1.3,33.67,2022,AA+,AA+,2
2208116503,에스케이(주),2022,성장기,0,91.71,16.2,62.13,45.28,0.38,48.43,2023,AA+,AA+,2
2208116503,에스케이(주),2023,성장기,0,97.78,26.3,62.21,42.55,1.89,49.53,2024,AA+,AA+,2
2208123120,아세아(주),2015,성숙기,0,0.0,10.5,0.0,50.88,0.23,47.9,2016,A+/안정적,A+,5
2208123120,아세아(주),2016,성숙기,0,25.83,4.3,84.08,50.13,0.2,47.61,2017,A+/안정적,A+,5
2208123120,아세아(주),2018,성장기,0,80.26,10.1,88.75,54.54,0.3,48.04,2019,A,A,6
2208687395,(주)지에스,2015,성장기,0,0.0,0.0,0.0,48.2,0.4,14.33,2016,AA,AA,3
2208687395,(주)지에스,2016,성장기,0,25.83,0.0,84.08,50.15,0.44,47.65,2017,AA-,AA-,4
2208687395,(주)지에스,2017,성장기,0,39.31,0.6,83.37,38.89,0.75,48.26,2018,AA,AA,3
2208687395,(주)지에스,2018,성숙기,0,80.26,0.0,88.75,54.51,0.33,48.06,2019,AA,AA,3
2208687395,(주)지에스,2019,성숙기,0,82.08,0.0,100.0,51.53,0.93,48.33,2020,AA,AA,3
2208687395,(주)지에스,2020,성숙기,0,75.74,0.0,69.2,59.65,1.76,49.21,2021,AA,AA,3
2208687395,(주)지에스,2021,성숙기,0,50.36,0.0,56.61,43.29,0.66,48.56,2022,AA,AA,3
2208687395,(주)지에스,2022,성숙기,0,91.71,0.0,62.13,45.14,0.18,48.66,2023,AA,AA,3
2208687395,(주)지에스,2023,성숙기,0,97.78,0.0,62.21,42.4,0.09,48.69,2024,AA,AA,3
2298111150,동원산업(주),2015,성장기,0,0.0,0.0,0.0,46.93,0.23,47.96,2016,AA-,AA-,4
2298111150,동원산업(주),2016,성장기,0,25.83,0.0,84.08,49.72,0.12,47.56,2017,AA-,AA-,4
2298111150,동원산업(주),2018,성숙기,0,80.26,0.0,88.75,55.67,0.2,48.28,2019,AA-,AA-,4
2298111150,동원산업(주),2019,성숙기,0,82.08,0.0,100.0,53.06,0.38,48.1,2020,AA-,AA-,4
2298111150,동원산업(주),2020,성숙기,0,75.74,0.0,69.2,59.55,0.17,48.66,2021,AA-,AA-,4
2298111150,동원산업(주),2021,성숙기,0,50.36,0.0,56.61,42.1,0.26,49.18,2022,AA-,AA-,4
2298111150,동원산업(주),2022,성숙기,0,91.71,0.0,62.13,42.61,0.09,48.82,2023,AA-,AA-,4
2298111150,동원산업(주),2023,성장기,0,97.78,26.3,62.21,40.42,0.22,48.8,2024,AA-,AA-,4
3068103054,(주)하림지주,2020,성장기,0,75.74,11.7,69.2,60.17,0.67,48.08,2021,A-(안정적),A-,7
3068103054,(주)하림지주,2021,성장기,0,50.36,9.5,56.61,42.46,0.46,49.02,2022,A-(안정적),A-,7
3068103054,(주)하림지주,2022,성장기,0,91.71,16.2,62.13,45.0,0.48,48.92,2023,A(안정적),A,6
3068103054,(주)하림지주,2023,성숙기,0,97.78,0.0,62.21,42.2,1.53,49.29,2024,A(안정적),A,6
5038106405,대성홀딩스(주),2015,성숙기,0,0.0,10.5,0.0,49.21,5.35,49.3,2016,A+,A+,5
5038106405,대성홀딩스(주),2016,성숙기,0,25.83,4.3,84.08,48.72,1.03,45.17,2017,A+,A+,5
5038106405,대성홀딩스(주),2017,성숙기,0,39.31,0.0,83.37,35.57,3.23,49.24,2018,A+,A+,5
5038106405,대성홀딩스(주),2018,성숙기,0,80.26,0.0,88.75,51.56,4.47,48.93,2019,A+,A+,5
5038106405,대성홀딩스(주),2019,성숙기,0,82.08,0.0,100.0,49.25,5.12,48.39,2020,A+,A+,5
5038106405,대성홀딩스(주),2020,성숙기,0,75.74,0.0,69.2,57.7,3.33,47.86,2021,A+,A+,5
5038106405,대성홀딩스(주),2021,성숙기,0,50.36,0.0,56.61,40.48,5.73,50.36,2022,A+,A+,5
5038106405,대성홀딩스(주),2022,성장기,0,91.71,16.2,62.13,43.03,20.14,56.54,2023,A+,A+,5
5038106405,대성홀딩스(주),2023,도입기,0,97.78,100.0,62.21,40.26,17.58,47.53,2024,A+,A+,5
5068100069,오씨아이홀딩스(주),2015,성장기,1,0.0,0.0,0.0,53.02,78.31,83.54,2016,A+,A+,5
5398600614,에이치디현대(주),2018,성장기,0,80.26,10.1,88.75,53.73,0.63,48.51,2019,A-,A-,7
5398600614,에이치디현대(주),2019,성장기,0,82.08,12.5,100.0,50.89,1.13,48.28,2020,A-,A-,7
5398600614,에이치디현대(주),2020,성장기,0,75.74,11.7,69.2,59.75,59.3,79.38,2021,A,A,6
5398600614,에이치디현대(주),2021,성장기,0,50.36,9.5,56.61,45.08,1.08,18.77,2022,A,A,6
5398600614,에이치디현대(주),2022,성장기,0,91.71,16.2,62.13,46.52,0.16,48.43,2023,A,A,6
5398600614,에이치디현대(주),2023,성숙기,0,97.78,0.0,62.21,44.27,3.3,50.38,2024,A,A,6
6208100012,에이치디한국조선해양(주),2015,성장기,0,0.0,0.0,0.0,49.4,40.93,55.99,2016,AA+,AA+,2
6208100012,에이치디한국조선해양(주),2016,성숙기,0,25.83,4.3,84.08,49.37,0.29,24.65,2017,AA-,AA-,4
6208100012,에이치디한국조선해양(주),2017,조정기,0,39.31,29.1,83.37,37.0,15.97,56.33,2018,A-,A-,7
6208100012,에이치디한국조선해양(주),2018,성숙기,0,80.26,0.0,88.75,50.28,63.29,73.39,2019,A-,A-,7
6208100012,에이치디한국조선해양(주),2019,도입기,0,82.08,83.7,100.0,48.38,10.15,19.63,2020,A-,A-,7
6208100012,에이치디한국조선해양(주),2020,쇠퇴기,0,75.74,100.0,69.2,54.97,33.51,61.12,2021,A-,A-,7
6208100012,에이치디한국조선해양(주),2022,성숙기,1,91.71,0.0,62.13,42.22,55.68,44.11,2023,A,A,6
