사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,신용등급,등급_정제,등급_순위
2158140656,에이치엘디앤아이한라(주),2020,쇠퇴기,0,100.0,100.0,55.89,55.07,8.47,26.6,2021,BBB+(안정적),BBB+,8
2158140656,에이치엘디앤아이한라(주),2021,쇠퇴기,0,91.84,100.0,48.92,42.79,5.59,47.2,2022,BBB+(안정적),BBB+,8
2158140656,에이치엘디앤아이한라(주),2022,쇠퇴기,0,24.14,100.0,35.21,31.33,9.41,55.57,2023,BBB+(안정적),BBB+,8
2158140656,에이치엘디앤아이한라(주),2023,조정기,0,25.47,35.2,37.45,43.41,10.79,49.87,2024,BBB+(안정적),BBB+,8
3148107954,계룡건설산업(주),2015,성숙기,0,21.97,17.5,100.0,52.23,5.98,23.59,2016,BBB+,BBB+,8
3148107954,계룡건설산업(주),2016,성숙기,0,0.0,10.9,0.0,49.69,4.38,48.94,2017,BBB,BBB,9
3348600815,아이파크현대산업개발(주),2018,성장기,0,15.77,0.0,36.52,46.18,4.18,49.15,2019,A+ (안정적),A+,5
3348600815,아이파크현대산업개발(주),2020,도입기,0,100.0,87.9,55.89,55.53,1.82,50.17,2021,A+ (안정적),A+,5
3348600815,아이파크현대산업개발(주),2022,쇠퇴기,0,24.14,100.0,35.21,31.55,25.22,65.09,2023,A+(안정적),A+,5
3348600815,아이파크현대산업개발(주),2023,성숙기,0,25.47,0.0,37.45,43.13,2.63,34.96,2024,A(부정적),A,6
6768701904,디엘이앤씨(주),2023,조정기,0,25.47,35.2,37.45,44.44,1.01,49.23,2024,AA-,AA-,4
