사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
1248144716,주식회사아이엘티,0.0023,0.0008,0.0092,0.1345,0.0055,0.0149,0.0131,0.0733,0.1518,0.0384,0.1425,-0.0015,0.0084,0.1253,-0.129,0.0094,-0.0018,0.0602,0.0785,-0.1134,0.1041,79.03
1338126099,광성강관공업(주),0.0009,0.0005,0.1225,0.0022,0.0039,0.0018,0.159,0.0019,0.0005,0.0007,0.0797,-0.0004,0.122,-0.1203,0.0017,-0.0021,0.1572,-0.1571,-0.0014,0.0002,0.079,79.01
5148153553,(주)한성알루미늄,,,,,,,,0.0008,0.0003,0.0006,0.0579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005,0.0003,0.0573,78.8
6088122767,(주)쎄니트,0.0002,0.0003,0.001,0.0002,0.0007,0.0016,0.1031,0.001,0.0002,0.0005,0.0555,0.0001,0.0007,-0.0008,0.0005,0.0009,0.1015,-0.1021,-0.0008,0.0003,0.055,78.37
4168113577,(주)광희,,,,,,0.0009,0.0632,0.0967,0.0074,0.0441,0.0597,0.0,0.0,0.0,0.0,0.0,0.0623,0.0335,-0.0893,0.0367,0.0156,78.3
6038146973,(주)신흥플랜지,,0.0033,0.0399,0.0298,0.003,0.004,0.0047,0.0057,0.0148,0.0056,0.112,0.0,0.0366,-0.0101,-0.0268,0.001,0.0007,0.001,0.0091,-0.0092,0.1064,78.19
2618802256,현대아이티씨주식회사,,,,,,,,,0.0021,0.0013,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008,0.1567,78.16
1348177927,(주)세원특수금속,0.0193,0.206,0.0249,0.002,0.0063,0.0055,0.0038,0.0058,0.0891,0.0024,0.1121,0.1867,-0.1811,-0.0229,0.0043,-0.0008,-0.0017,0.002,0.0833,-0.0867,0.1097,78.16
6218183340,(주)청우스틸,0.0297,0.0047,0.0029,0.0018,0.0045,0.0315,0.0097,0.0004,0.0001,0.0002,0.0529,-0.025,-0.0018,-0.0011,0.0027,0.027,-0.0218,-0.0093,-0.0003,0.0001,0.0527,78.11
6098195021,세운MPC주식회사,0.0011,,,,,,,0.0336,0.0006,0.001,0.0692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033,0.0004,0.0682,78.05
