사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화
1268676617,주식회사창,2019,성장기,0,46.52,5.5,18.08,52.23,0.26,39.47
1268676617,주식회사창,2020,성장기,0,100.0,5.3,55.74,64.76,0.02,36.68
1268676617,주식회사창,2021,성장기,0,0.0,7.7,40.44,54.2,0.16,44.56
1268676617,주식회사창,2022,성장기,0,22.52,10.0,88.05,48.62,0.09,33.95
1268676617,주식회사창,2023,성숙기,0,38.19,0.0,89.05,56.02,0.06,48.48
1268676617,주식회사창,2024,성숙기,0,36.0,0.0,100.0,49.33,0.07,42.25
1268679540,(주)평안매직,2015,성장기,0,59.67,3.2,21.47,50.04,0.36,43.37
1268679540,(주)평안매직,2016,성장기,0,38.42,3.1,0.0,60.39,0.32,35.61
1268679540,(주)평안매직,2017,성장기,0,24.27,3.8,5.59,43.53,0.59,40.24
1268679540,(주)평안매직,2018,성장기,0,10.04,2.7,33.85,48.79,0.38,37.97
1268679540,(주)평안매직,2019,성숙기,0,46.52,0.0,18.08,52.35,0.64,39.63
1268679540,(주)평안매직,2020,성숙기,0,100.0,0.0,55.74,63.93,0.11,36.48
1268679540,(주)평안매직,2021,성숙기,0,0.0,0.0,40.44,51.68,8.03,49.51
1268679540,(주)평안매직,2022,성숙기,0,22.52,0.0,88.05,41.09,2.54,30.36
1268679540,(주)평안매직,2023,도입기,0,38.19,100.0,89.05,52.15,1.03,47.67
1268679540,(주)평안매직,2024,도입기,0,36.0,100.0,100.0,43.26,8.68,46.82
1268683383,주식회사케이에스엠메탈스,2022,도입기,0,22.52,100.0,88.05,44.1,1.37,34.01
1268683383,주식회사케이에스엠메탈스,2023,도입기,0,38.19,100.0,89.05,53.72,17.48,57.2
1268683383,주식회사케이에스엠메탈스,2024,도입기,1,36.0,100.0,100.0,44.8,95.36,88.86
1278105221,주식회사지앤오코퍼레이션,2015,도입기,0,59.67,48.2,21.47,38.68,2.33,44.48
1278105221,주식회사지앤오코퍼레이션,2016,성장기,0,38.42,3.1,0.0,59.58,0.64,34.2
1278105221,주식회사지앤오코퍼레이션,2017,성숙기,0,24.27,0.0,5.59,44.15,0.55,39.97
1278105221,주식회사지앤오코퍼레이션,2018,조정기,0,10.04,24.9,33.85,52.29,3.08,39.84
1278105221,주식회사지앤오코퍼레이션,2019,도입기,0,46.52,92.0,18.08,55.99,8.66,43.04
