사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,최종합산스코어,등급_5단계,신용등급
1018640987,(주)충남섬유,2021,성숙기,0,36.2,0.0,89.3,58.8,0.47,45.29,2022,29.6,안정,
1018640987,(주)충남섬유,2022,성숙기,0,7.06,0.0,86.91,42.52,0.3,44.88,2023,26.6,안정,
1018640987,(주)충남섬유,2023,성숙기,0,2.44,0.0,89.94,47.64,0.14,45.07,2024,27.3,안정,
1018640987,(주)충남섬유,2024,성숙기,0,0.0,0.0,100.0,70.07,0.4,50.67,2025,31.2,안정,
1018669795,(주)고텍스타일,2015,도입기,0,47.86,71.8,4.31,50.19,1.92,45.67,2016,16.4,매우 안정,
1018669795,(주)고텍스타일,2016,조정기,0,19.69,57.1,9.52,42.68,3.84,45.53,2017,15.4,매우 안정,
1018669795,(주)고텍스타일,2017,조정기,0,21.96,62.6,0.0,44.03,6.99,44.73,2018,15.3,매우 안정,
1018669795,(주)고텍스타일,2018,조정기,0,13.01,76.0,6.93,38.06,4.82,44.51,2019,16.5,매우 안정,
1018669795,(주)고텍스타일,2019,조정기,0,11.4,65.6,37.0,56.81,24.73,57.12,2020,34.4,중립,
1018677257,주식회사풍신,2015,도입기,0,47.86,71.8,4.31,50.19,2.66,46.18,2016,16.8,매우 안정,
1018677257,주식회사풍신,2016,조정기,0,19.69,57.1,9.52,42.68,0.44,43.08,2017,13.6,매우 안정,
1018677257,주식회사풍신,2017,쇠퇴기,0,21.96,100.0,0.0,29.53,0.1,42.62,2018,14.8,매우 안정,
1018677257,주식회사풍신,2018,쇠퇴기,0,13.01,100.0,6.93,22.91,0.05,45.79,2019,15.8,매우 안정,
1018677257,주식회사풍신,2019,쇠퇴기,0,11.4,100.0,37.0,44.24,0.13,45.07,2020,24.4,매우 안정,
1018677257,주식회사풍신,2020,도입기,0,100.0,100.0,34.58,48.5,14.1,54.49,2021,35.8,중립,
1018677257,주식회사풍신,2021,도입기,0,36.2,90.8,89.3,64.65,1.41,37.06,2022,39.0,중립,
1018677257,주식회사풍신,2022,도입기,0,7.06,89.4,86.91,39.75,0.4,44.37,2023,35.4,중립,
1018683690,(주)헬리녹스,2015,성장기,0,47.86,0.5,4.31,50.19,0.12,44.55,2016,8.3,매우 안정,
1018683690,(주)헬리녹스,2016,성장기,0,19.69,2.5,9.52,42.68,0.05,44.31,2017,8.0,매우 안정,
1018683690,(주)헬리녹스,2017,성장기,0,21.96,8.3,0.0,44.29,0.08,42.85,2018,6.3,매우 안정,
1018683690,(주)헬리녹스,2018,성장기,0,13.01,5.2,6.93,20.84,0.06,45.81,2019,6.3,매우 안정,
1018683690,(주)헬리녹스,2019,성장기,0,11.4,2.6,37.0,57.32,0.11,45.05,2020,15.3,매우 안정,
1018683690,(주)헬리녹스,2020,성장기,0,100.0,0.0,34.58,47.14,0.04,45.89,2021,18.3,매우 안정,
1018683690,(주)헬리녹스,2021,성장기,0,36.2,1.6,89.3,56.28,0.1,45.11,2022,29.4,안정,
1018683690,(주)헬리녹스,2022,성장기,0,7.06,10.6,86.91,40.54,0.14,45.02,2023,27.5,안정,
1018683690,(주)헬리녹스,2023,성장기,0,2.44,19.4,89.94,45.88,2.0,46.24,2024,30.2,안정,
1018683690,(주)헬리녹스,2024,성장기,0,0.0,29.8,100.0,68.21,17.9,59.83,2025,43.3,위험,
1018689393,주식회사풍신상사,2015,도입기,0,47.86,71.8,4.31,50.19,0.11,44.55,2016,15.4,매우 안정,
1018689393,주식회사풍신상사,2016,도입기,0,19.69,73.2,9.52,42.68,22.74,57.85,2017,27.1,안정,
1018689393,주식회사풍신상사,2017,도입기,1,21.96,78.4,0.0,44.29,99.2,89.6,2018,65.2,위험,
1028113611,주식회사돌담,2015,성숙기,0,47.86,0.0,4.31,53.56,0.27,44.63,2016,8.5,매우 안정,
1028113611,주식회사돌담,2016,성숙기,0,19.69,0.0,9.52,44.34,0.16,44.28,2017,7.9,매우 안정,
1028113611,주식회사돌담,2017,조정기,0,21.96,62.6,0.0,45.34,4.26,45.35,2018,14.0,매우 안정,
1028113611,주식회사돌담,2018,성숙기,0,13.01,0.0,6.93,38.93,81.8,91.9,2019,49.8,위험,
1028113611,주식회사돌담,2019,도입기,0,11.4,85.7,37.0,54.64,74.79,41.53,2020,60.6,위험,
1028113611,주식회사돌담,2020,성숙기,0,100.0,4.6,34.58,38.59,4.34,2.31,2021,18.3,매우 안정,
1028113611,주식회사돌담,2021,성숙기,0,36.2,0.0,89.3,55.51,0.55,42.68,2022,29.3,안정,
1028113611,주식회사돌담,2022,성숙기,0,7.06,0.0,86.91,40.82,89.01,93.71,2023,73.3,매우 위험,
1028113611,주식회사돌담,2023,성장기,0,2.44,19.4,89.94,46.02,69.2,36.41,2024,63.3,위험,
1028113611,주식회사돌담,2024,쇠퇴기,1,0.0,88.3,100.0,67.47,67.33,49.73,2025,73.4,매우 위험,
1028119333,일정실업(주),2015,성숙기,0,47.86,0.0,4.31,43.31,0.08,44.55,2016,7.9,매우 안정,
1028119333,일정실업(주),2016,조정기,0,19.69,57.1,9.52,39.82,0.09,44.35,2017,13.3,매우 안정,
1028119333,일정실업(주),2017,조정기,0,21.96,62.6,0.0,43.09,43.51,69.51,2018,34.7,중립,
1028119333,일정실업(주),2018,도입기,0,13.01,78.6,6.93,34.57,60.14,55.56,2019,44.8,위험,
1028119333,일정실업(주),2019,도입기,1,11.4,85.7,37.0,52.86,92.67,65.27,2020,70.6,매우 위험,
1028122750,(주)박홍근홈패션,2015,성장기,0,47.86,0.5,4.31,48.53,0.15,43.76,2016,8.2,매우 안정,
1028122750,(주)박홍근홈패션,2016,성장기,0,19.69,2.5,9.52,49.17,0.22,44.39,2017,8.4,매우 안정,
1028122750,(주)박홍근홈패션,2017,성장기,0,21.96,8.3,0.0,50.46,0.4,42.94,2018,6.8,매우 안정,
1028122750,(주)박홍근홈패션,2018,쇠퇴기,0,13.01,100.0,6.93,44.43,0.29,45.75,2019,17.0,매우 안정,
1028122750,(주)박홍근홈패션,2019,도입기,0,11.4,85.7,37.0,63.09,2.76,46.52,2020,25.3,매우 안정,
1028122750,(주)박홍근홈패션,2020,성숙기,0,100.0,4.6,34.58,50.87,4.96,47.27,2021,21.5,매우 안정,
1028122750,(주)박홍근홈패션,2021,도입기,0,36.2,90.8,89.3,66.91,4.59,44.89,2022,41.1,위험,
1028122750,(주)박홍근홈패션,2022,도입기,0,7.06,89.4,86.91,44.77,10.3,47.91,2023,40.8,중립,
1028122750,(주)박홍근홈패션,2023,도입기,0,2.44,93.3,89.94,49.79,9.18,44.83,2024,41.3,위험,
1028122750,(주)박홍근홈패션,2024,도입기,0,0.0,100.0,100.0,73.07,17.01,55.13,2025,49.9,위험,
1028139834,주식회사한림상사,2015,성장기,0,47.86,0.5,4.31,35.5,0.19,43.61,2016,7.6,매우 안정,
1028139834,주식회사한림상사,2016,성숙기,0,19.69,0.0,9.52,42.33,0.73,44.67,2017,8.1,매우 안정,
1028139834,주식회사한림상사,2017,쇠퇴기,0,21.96,100.0,0.0,42.29,0.59,42.74,2018,15.6,매우 안정,
1028139834,주식회사한림상사,2018,조정기,0,13.01,76.0,6.93,39.24,0.37,45.69,2019,14.4,매우 안정,
1028139834,주식회사한림상사,2019,조정기,0,11.4,65.6,37.0,54.56,0.16,44.9,2020,21.4,매우 안정,
1028139834,주식회사한림상사,2020,조정기,0,100.0,69.4,34.58,51.65,0.97,46.43,2021,26.0,매우 안정,
1028139834,주식회사한림상사,2021,조정기,0,36.2,65.5,89.3,62.1,3.93,46.98,2022,38.1,중립,
1028139834,주식회사한림상사,2022,성숙기,0,7.06,0.0,86.91,41.91,0.39,42.85,2023,26.5,매우 안정,
1028139834,주식회사한림상사,2023,성숙기,0,2.44,0.0,89.94,47.65,0.03,44.96,2024,27.3,안정,
1028139834,주식회사한림상사,2024,성숙기,0,0.0,0.0,100.0,71.14,0.11,50.56,2025,31.1,안정,
1038800990,주식회사안다르,2019,도입기,0,11.4,85.7,37.0,56.71,0.22,45.02,2020,23.6,매우 안정,
1038800990,주식회사안다르,2020,도입기,0,100.0,100.0,34.58,42.71,20.15,58.14,2021,38.8,중립,
1038800990,주식회사안다르,2021,도입기,1,36.2,90.8,89.3,59.61,97.94,95.24,2022,89.9,매우 위험,
1048100766,삼덕상공(주),2016,도입기,0,19.69,73.2,9.52,42.68,0.07,44.34,2017,15.1,매우 안정,
1048100766,삼덕상공(주),2017,성장기,0,21.96,8.3,0.0,44.29,0.58,43.15,2018,6.6,매우 안정,
1048100766,삼덕상공(주),2018,쇠퇴기,0,13.01,100.0,6.93,38.99,4.7,48.27,2019,19.1,매우 안정,
1048100766,삼덕상공(주),2019,쇠퇴기,0,11.4,100.0,37.0,62.99,15.18,51.41,2020,33.1,중립,
1048100766,삼덕상공(주),2021,쇠퇴기,0,36.2,100.0,89.3,,0.18,45.07,2022,36.5,중립,
1048100766,삼덕상공(주),2022,조정기,0,7.06,60.3,86.91,52.04,3.08,46.59,2023,34.6,중립,
1048100766,삼덕상공(주),2023,성숙기,0,2.44,0.0,89.94,60.2,17.34,53.54,2024,37.0,중립,
1048100766,삼덕상공(주),2024,조정기,0,0.0,54.0,100.0,67.11,33.46,60.02,2025,53.5,위험,
1048117699,(주)대천나염,2015,성숙기,0,47.86,0.0,4.31,47.32,0.03,44.5,2016,8.1,매우 안정,
1048117699,(주)대천나염,2016,성숙기,0,19.69,0.0,9.52,45.61,0.02,44.34,2017,7.9,매우 안정,
1048117699,(주)대천나염,2017,조정기,0,21.96,62.6,0.0,47.5,40.05,67.42,2018,33.1,중립,
1048117699,(주)대천나염,2018,조정기,0,13.01,76.0,6.93,41.67,43.64,47.83,2019,36.3,중립,
1048117699,(주)대천나염,2019,조정기,1,11.4,65.6,37.0,56.49,85.99,71.06,2020,65.8,매우 위험,
1048154845,(주)동극섬유,2017,성숙기,0,21.96,0.0,0.0,44.29,0.01,42.83,2018,5.5,매우 안정,
1048154845,(주)동극섬유,2018,도입기,0,13.01,78.6,6.93,38.99,0.02,45.83,2019,14.5,매우 안정,
1048154845,(주)동극섬유,2019,성장기,0,11.4,2.6,37.0,56.71,0.01,45.02,2020,15.2,매우 안정,
1048154845,(주)동극섬유,2020,성장기,0,100.0,0.0,34.58,40.91,0.04,45.95,2021,18.0,매우 안정,
1048154845,(주)동극섬유,2021,성장기,0,36.2,1.6,89.3,61.95,0.1,45.11,2022,29.7,안정,
1048154845,(주)동극섬유,2022,성숙기,0,7.06,0.0,86.91,45.21,0.03,44.96,2023,26.6,안정,
1048154845,(주)동극섬유,2023,조정기,0,2.44,52.9,89.94,51.24,0.01,45.14,2024,32.7,중립,
1048154845,(주)동극섬유,2024,성숙기,0,0.0,0.0,100.0,75.94,0.05,50.53,2025,31.3,안정,
1048171413,주식회사프런티어텍스타일,2022,성장기,0,7.06,10.6,86.91,41.7,0.14,45.0,2023,27.5,안정,
1048171413,주식회사프런티어텍스타일,2023,쇠퇴기,0,2.44,100.0,89.94,46.87,0.42,45.32,2024,37.4,중립,
1048171413,주식회사프런티어텍스타일,2024,성숙기,0,0.0,0.0,100.0,68.8,0.2,50.38,2025,31.1,안정,
1048178774,(주)에이치더블유아이,2015,성장기,0,47.86,0.5,4.31,50.19,0.06,44.55,2016,8.3,매우 안정,
1048178774,(주)에이치더블유아이,2016,성장기,0,19.69,2.5,9.52,42.68,0.01,44.31,2017,8.0,매우 안정,
1048178774,(주)에이치더블유아이,2017,성장기,0,21.96,8.3,0.0,44.29,0.11,42.89,2018,6.3,매우 안정,
1048178774,(주)에이치더블유아이,2018,성숙기,0,13.01,0.0,6.93,40.34,0.04,45.78,2019,6.7,매우 안정,
1048178774,(주)에이치더블유아이,2019,성숙기,0,11.4,0.0,37.0,58.61,0.05,45.03,2020,15.0,매우 안정,
1048178774,(주)에이치더블유아이,2020,성숙기,0,100.0,4.6,34.58,31.38,0.06,45.94,2021,18.0,매우 안정,
1048178774,(주)에이치더블유아이,2021,성숙기,0,36.2,0.0,89.3,54.82,0.07,45.08,2022,29.2,안정,
1048178774,(주)에이치더블유아이,2022,성장기,0,7.06,10.6,86.91,38.29,0.17,45.05,2023,27.4,안정,
1048178774,(주)에이치더블유아이,2023,성장기,0,2.44,19.4,89.94,43.81,0.02,45.08,2024,29.0,안정,
1048178774,(주)에이치더블유아이,2024,성숙기,0,0.0,0.0,100.0,64.48,0.04,50.52,2025,30.8,안정,
1048629545,던필드알파,2020,도입기,0,100.0,100.0,34.58,42.71,0.04,45.94,2021,28.1,안정,
1048629545,던필드알파,2021,성장기,0,36.2,1.6,89.3,59.61,0.17,45.16,2022,29.6,안정,
1048629545,던필드알파,2022,도입기,0,7.06,89.4,86.91,41.7,0.42,45.13,2023,35.6,중립,
1048629545,던필드알파,2023,도입기,0,2.44,93.3,89.94,48.38,0.23,45.06,2024,36.7,중립,
1048629545,던필드알파,2024,도입기,0,0.0,100.0,100.0,71.3,7.34,54.67,2025,45.0,위험,
1058111908,(주)신원,2015,성숙기,0,47.86,0.0,4.31,48.69,0.09,44.51,2016,8.2,매우 안정,BBB
1058111908,(주)신원,2016,성숙기,0,19.69,0.0,9.52,43.82,0.1,44.35,2017,7.8,매우 안정,BBB
1058111908,(주)신원,2017,성숙기,0,21.96,0.0,0.0,45.17,36.64,65.28,2018,24.9,매우 안정,BBB/A3
1058111908,(주)신원,2018,조정기,0,13.01,76.0,6.93,39.84,26.56,39.71,2019,27.2,안정,BBB
1058111908,(주)신원,2019,성숙기,0,11.4,0.0,37.0,57.57,0.75,29.64,2020,14.6,매우 안정,BBB-
1058111908,(주)신원,2020,성장기,0,100.0,0.0,34.58,40.16,30.04,63.88,2021,33.9,중립,BBB-
1058111908,(주)신원,2021,도입기,0,36.2,90.8,89.3,56.92,0.11,26.14,2022,37.4,중립,BBB-(STABLE)
1058111908,(주)신원,2022,성장기,0,7.06,10.6,86.91,42.42,0.12,45.0,2023,27.6,안정,BBB-(STABLE)
1058111908,(주)신원,2023,성장기,0,2.44,19.4,89.94,47.56,0.14,45.17,2024,29.3,안정,BBB-(NEGATIVE)
1058111908,(주)신원,2024,성장기,0,0.0,29.8,100.0,70.69,0.18,50.53,2025,34.1,중립,
1058129655,주식회사두백,2015,성장기,0,47.86,0.5,4.31,46.78,0.02,44.55,2016,8.1,매우 안정,
1058129655,주식회사두백,2016,조정기,0,19.69,57.1,9.52,40.63,0.02,44.34,2017,13.3,매우 안정,
1058129655,주식회사두백,2017,쇠퇴기,0,21.96,100.0,0.0,43.16,0.09,42.87,2018,15.4,매우 안정,
1058129655,주식회사두백,2018,성숙기,0,13.01,0.0,6.93,38.11,0.31,45.95,2019,6.7,매우 안정,
1058129655,주식회사두백,2019,성장기,0,11.4,2.6,37.0,55.91,0.01,44.84,2020,15.1,매우 안정,
1058129655,주식회사두백,2020,성장기,0,100.0,0.0,34.58,40.55,0.01,45.94,2021,18.0,매우 안정,
1058129655,주식회사두백,2021,성장기,0,36.2,1.6,89.3,62.44,0.48,45.38,2022,29.9,안정,
1058129655,주식회사두백,2022,쇠퇴기,0,7.06,100.0,86.91,41.74,0.04,44.74,2023,36.4,중립,
1058129655,주식회사두백,2023,쇠퇴기,0,2.44,100.0,89.94,47.2,0.0,45.13,2024,37.2,중립,
1058129655,주식회사두백,2024,쇠퇴기,0,0.0,88.3,100.0,70.16,0.03,50.53,2025,39.9,중립,
1058158242,(주)좋은사람들,2015,성숙기,0,47.86,0.0,4.31,48.81,3.33,46.17,2016,9.9,매우 안정,
1058158242,(주)좋은사람들,2016,성숙기,0,19.69,0.0,9.52,41.15,24.56,57.09,2017,20.6,매우 안정,
1058158242,(주)좋은사람들,2017,성숙기,0,21.96,0.0,0.0,43.29,55.18,61.42,2018,33.9,중립,
1058158242,(주)좋은사람들,2018,도입기,0,13.01,78.6,6.93,37.85,0.08,12.9,2019,12.8,매우 안정,
1058158242,(주)좋은사람들,2019,도입기,0,11.4,85.7,37.0,54.11,46.35,73.03,2020,47.9,위험,
1058158242,(주)좋은사람들,2020,도입기,0,100.0,100.0,34.58,40.79,43.59,43.96,2021,49.7,위험,
1058158242,(주)좋은사람들,2021,도입기,1,36.2,90.8,89.3,57.51,95.68,78.96,2022,87.9,매우 위험,
