사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화,연도_신용등급,최종합산스코어,등급_5단계,신용등급
1088183401,주식회사신한에스엔지,2020,성숙기,0,100.0,5.3,41.3,60.7,0.28,15.4,2021,20.4,안정,
1088183401,주식회사신한에스엔지,2021,조정기,0,52.6,36.6,61.29,62.39,0.01,30.52,2022,20.9,안정,
1088183401,주식회사신한에스엔지,2022,도입기,0,24.16,84.2,95.83,49.24,0.07,27.92,2023,24.9,중립,
1088183401,주식회사신한에스엔지,2023,성장기,0,14.88,18.2,98.09,48.3,0.12,42.21,2024,21.7,안정,
1088183401,주식회사신한에스엔지,2024,성장기,0,30.99,28.7,100.0,44.75,0.06,54.99,2025,24.6,중립,
1098114926,(주)삼우이앤아이,2020,도입기,0,100.0,81.8,41.3,60.49,0.11,15.17,2021,24.1,중립,
1098114926,(주)삼우이앤아이,2021,성장기,0,52.6,0.0,61.29,65.04,0.04,30.67,2022,19.3,매우 안정,
1098114926,(주)삼우이앤아이,2022,성숙기,0,24.16,0.0,95.83,51.96,0.45,28.17,2023,21.1,안정,
1098114926,(주)삼우이앤아이,2023,성숙기,0,14.88,0.0,98.09,51.73,0.39,42.15,2024,21.1,안정,
1098114926,(주)삼우이앤아이,2024,성숙기,0,30.99,0.0,100.0,47.39,0.13,54.87,2025,23.3,중립,
1098168363,(주)대흥에프에스씨복합창,2015,성숙기,0,49.15,10.5,0.0,55.31,0.02,31.66,2016,9.8,매우 안정,
1098168363,(주)대흥에프에스씨복합창,2016,성숙기,0,27.39,5.4,12.18,62.45,1.07,24.98,2017,9.8,매우 안정,
1098168363,(주)대흥에프에스씨복합창,2022,쇠퇴기,0,24.16,100.0,95.83,50.81,1.26,27.87,2023,26.5,위험,
1098168363,(주)대흥에프에스씨복합창,2023,도입기,1,14.88,82.2,98.09,59.39,47.22,70.81,2024,55.2,매우 위험,
1098187225,미래티앤씨주식회사,2016,성숙기,0,27.39,5.4,12.18,60.7,0.09,24.14,2017,9.1,매우 안정,
1098187225,미래티앤씨주식회사,2017,성숙기,0,25.66,8.0,7.48,54.36,0.4,20.93,2018,8.1,매우 안정,
1098187225,미래티앤씨주식회사,2018,성숙기,0,18.76,4.0,23.57,53.3,0.16,19.93,2019,9.4,매우 안정,
1098187225,미래티앤씨주식회사,2019,성숙기,0,0.0,1.7,51.56,56.73,0.2,31.94,2020,12.4,매우 안정,
1098187225,미래티앤씨주식회사,2020,쇠퇴기,0,100.0,100.0,41.3,68.52,0.33,15.28,2021,25.6,위험,
1098187225,미래티앤씨주식회사,2021,도입기,0,52.6,74.5,61.29,67.61,0.18,30.61,2022,23.2,중립,
1098187225,미래티앤씨주식회사,2022,조정기,0,24.16,32.8,95.83,51.35,0.23,27.9,2023,22.5,중립,
1098187225,미래티앤씨주식회사,2023,도입기,0,14.88,82.2,98.09,50.2,0.37,42.27,2024,25.2,위험,
