사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화
1018602120,정현아이스텍주식회사,2016,성숙기,0,31.46,0.0,67.6,41.73,11.51,43.78
1018602120,정현아이스텍주식회사,2017,성숙기,0,40.45,0.0,66.03,34.1,68.06,79.96
1018602120,정현아이스텍주식회사,2018,성숙기,0,19.66,0.0,69.34,47.89,81.96,57.4
1018602120,정현아이스텍주식회사,2019,쇠퇴기,1,15.23,95.6,66.61,47.33,84.92,52.45
1018604716,주식회사지엘에스코리아,2022,성장기,0,0.0,30.6,96.82,39.04,4.56,41.56
1018604716,주식회사지엘에스코리아,2023,성숙기,0,51.87,0.0,97.48,36.44,5.08,43.02
1018604716,주식회사지엘에스코리아,2024,조정기,0,9.31,14.4,100.0,40.05,0.47,44.0
1018606280,(주)오리엔트스타로직스,2022,성숙기,0,0.0,0.0,96.82,39.04,4.76,41.56
1018606280,(주)오리엔트스타로직스,2023,조정기,0,51.87,19.8,97.48,36.44,18.87,51.24
1018606280,(주)오리엔트스타로직스,2024,쇠퇴기,0,9.31,69.3,100.0,40.05,16.71,45.59
1018606994,폴라리스쉬핑(주),2015,성장기,0,39.34,0.0,0.0,52.52,13.32,44.26
1018606994,폴라리스쉬핑(주),2016,성장기,0,31.46,1.3,67.6,41.99,11.0,41.9
1018606994,폴라리스쉬핑(주),2017,성장기,0,40.45,7.4,66.03,34.25,51.62,70.36
1018606994,폴라리스쉬핑(주),2018,성장기,0,19.66,9.2,69.34,49.96,14.29,26.51
1018606994,폴라리스쉬핑(주),2019,성장기,0,15.23,16.6,66.61,45.0,53.99,76.04
1018606994,폴라리스쉬핑(주),2020,성장기,0,100.0,20.2,74.91,35.68,19.06,19.32
1018606994,폴라리스쉬핑(주),2021,성장기,0,1.54,31.3,83.19,55.38,13.88,46.47
1018606994,폴라리스쉬핑(주),2022,성숙기,0,0.0,0.0,96.82,41.23,19.15,44.48
1018606994,폴라리스쉬핑(주),2023,조정기,0,51.87,19.8,97.48,37.91,10.95,37.93
