사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,Porter5F,생애주기점수,산업충격민감도,기업충격민감도,부실확률,부실확률변화
1048624593,경주엔바이로(주),2016,성숙기,0,67.33,3.7,54.88,47.65,0.07,19.05
1048624593,경주엔바이로(주),2017,성숙기,0,69.01,9.9,53.96,65.07,0.01,23.98
1048624593,경주엔바이로(주),2018,성숙기,0,45.71,3.3,59.52,62.23,0.03,25.31
1048624593,경주엔바이로(주),2019,성숙기,0,70.0,0.0,64.49,62.62,0.23,3.87
1048624593,경주엔바이로(주),2020,성숙기,0,100.0,0.0,87.2,84.0,0.05,15.66
1048624593,경주엔바이로(주),2021,성숙기,0,60.1,0.0,93.3,38.47,0.15,12.47
1048624593,경주엔바이로(주),2022,성숙기,0,0.0,0.0,97.61,46.52,0.49,21.13
1048624593,경주엔바이로(주),2023,성숙기,0,55.11,0.0,98.86,34.21,0.03,58.36
1048625985,대전맑은물(주),2015,쇠퇴기,0,89.44,100.0,0.0,67.59,1.46,16.73
1048625985,대전맑은물(주),2016,쇠퇴기,0,67.33,100.0,54.88,25.01,0.6,20.8
1048625985,대전맑은물(주),2017,쇠퇴기,0,69.01,100.0,53.96,39.58,0.21,23.72
1048625985,대전맑은물(주),2018,쇠퇴기,0,45.71,100.0,59.52,38.85,0.42,25.45
1048625985,대전맑은물(주),2019,쇠퇴기,0,70.0,100.0,64.49,57.25,0.28,3.53
1048625985,대전맑은물(주),2020,쇠퇴기,0,100.0,100.0,87.2,85.28,1.03,16.47
1048625985,대전맑은물(주),2021,쇠퇴기,0,60.1,100.0,93.3,41.65,0.46,11.81
1048625985,대전맑은물(주),2022,쇠퇴기,0,0.0,100.0,97.61,47.11,2.52,22.59
1048625985,대전맑은물(주),2023,쇠퇴기,0,55.11,100.0,98.86,34.6,0.33,57.3
1048625985,대전맑은물(주),2024,쇠퇴기,0,68.67,68.3,100.0,42.79,1.77,34.59
1048626868,광주맑은물(주),2015,쇠퇴기,0,89.44,100.0,0.0,53.17,1.53,16.34
1048626868,광주맑은물(주),2016,쇠퇴기,0,67.33,100.0,54.88,42.82,0.64,20.79
1048626868,광주맑은물(주),2017,쇠퇴기,0,69.01,100.0,53.96,57.53,0.2,23.68
1048626868,광주맑은물(주),2018,쇠퇴기,0,45.71,100.0,59.52,56.97,0.52,25.53
1048626868,광주맑은물(주),2019,쇠퇴기,0,70.0,100.0,64.49,64.35,0.38,3.53
1048626868,광주맑은물(주),2020,조정기,0,100.0,16.3,87.2,80.88,0.34,15.78
1048626868,광주맑은물(주),2021,조정기,0,60.1,30.2,93.3,37.84,0.3,12.33
1048626868,광주맑은물(주),2022,조정기,0,0.0,27.0,97.61,45.97,3.68,23.72
1048626868,광주맑은물(주),2023,조정기,0,55.11,32.9,98.86,33.77,0.28,56.55
1048626868,광주맑은물(주),2024,조정기,0,68.67,19.7,100.0,41.46,2.5,35.21
1048631041,제주에코텍주식회사,2015,성숙기,1,89.44,8.0,0.0,49.85,89.24,76.65
1048632093,제천맑은물사랑(주),2015,조정기,0,89.44,30.6,0.0,50.13,40.23,42.2
1048632093,제천맑은물사랑(주),2016,성숙기,1,67.33,3.7,54.88,60.12,96.82,67.63
1048632166,양주에코텍주식회사,2019,쇠퇴기,0,70.0,100.0,64.49,64.56,0.03,3.67
1048632166,양주에코텍주식회사,2020,성장기,0,100.0,11.2,87.2,,2.2,17.7
1048632166,양주에코텍주식회사,2024,도입기,0,68.67,100.0,100.0,42.62,6.3,33.42
1048635858,원주그린주식회사,2015,성장기,0,89.44,0.0,0.0,49.85,6.27,21.31
1048635858,원주그린주식회사,2016,성숙기,1,67.33,3.7,54.88,71.62,92.66,91.63
1048642193,주식회사페트로코너지,2015,성숙기,0,89.44,8.0,0.0,49.85,3.94,13.64
1048642193,주식회사페트로코너지,2016,성숙기,0,67.33,3.7,54.88,0.0,3.02,20.77
1048642193,주식회사페트로코너지,2017,도입기,0,69.01,43.7,53.96,31.82,2.45,23.6
1048642193,주식회사페트로코너지,2018,성장기,0,45.71,0.0,59.52,22.87,1.57,24.63
1048642193,주식회사페트로코너지,2019,성숙기,0,70.0,0.0,64.49,68.07,30.98,32.15
1048642193,주식회사페트로코너지,2020,성숙기,1,100.0,0.0,87.2,19.56,99.57,75.78
