column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
EBITDA마진_ratio,188,4463,0.223747,0.655627,0.685946,0.768437,-0.0744,0.1918,normal_high,160910.0,1.2440435942657712e-46,1.41368590257474e-45,1.0,1,
영업현금흐름비율_diff,188,4463,0.260332,0.591042,0.571452,0.651749,-0.1379,0.2546,normal_high,213637.0,3.491340862577816e-30,1.8974678600966394e-29,1.0,1,
영업현금흐름비율_ratio,188,4463,0.201297,0.247212,0.247818,0.260148,-0.0839,0.2615,normal_high,219424.0,1.3293469063702293e-28,6.646734531851147e-28,1.0,1,
현금ROA_diff,188,4463,0.300357,0.469779,0.353066,0.47151,-0.8101,0.2647,normal_high,222135.0,7.045010151688744e-28,3.3231179960795965e-27,1.0,1,
현금ROA_ratio,188,4463,0.552774,0.586883,0.566907,0.58605,-0.5235,0.2761,normal_high,231663.0,2.08722899129919e-25,8.996676686634441e-25,1.0,1,
현금ROE_diff,188,4463,0.498816,0.52548,0.458992,0.505286,-0.0975,0.3385,normal_high,283977.0,5.6597280797107825e-14,9.370410727997984e-14,1.0,1,
현금ROE_ratio,188,4463,0.551776,0.552925,0.549147,0.551474,-0.0481,0.3344,normal_high,280611.0,1.3357359459701416e-14,2.2411676945807743e-14,1.0,1,
매출원가율_diff,188,4463,0.65116,0.495151,0.586841,0.51087,0.8173,0.6714,distress_high,563306.0,1.5565965737896853e-15,2.740486925686066e-15,1.0,1,
매출원가율_ratio,188,4463,0.646096,0.490605,0.582012,0.506228,0.8171,0.6713,distress_high,563283.5,1.57238353832128e-15,2.7489222697924472e-15,1.0,1,
판관비율_diff,188,4463,0.961587,0.286205,0.201572,0.115189,0.098,0.6968,distress_high,584680.0,5.3115813802222114e-20,1.4920172416354527e-19,1.0,1,
판관비율_ratio,188,4463,0.70114,0.214703,0.155276,0.083325,0.0993,0.6942,distress_high,582505.0,1.6118074644489172e-19,4.428042484749772e-19,1.0,1,
