변수그룹,변수,비교,평균(A),평균(B),평균차(A-B),F(Scheffe),p값,유의성
기본 재무비율,매입채무회전율,도입기 vs 성숙기,317.4078,210.6812,106.7267,25.7291,0.0,***
기본 재무비율,매입채무회전율,도입기 vs 쇠퇴기,317.4078,223.9301,93.4777,14.1298,0.0028,**
기본 재무비율,매입채무회전율,성장기 vs 성숙기,182.2574,210.6812,-28.4238,1.5082,0.6804,n.s.
기본 재무비율,매입채무회전율,성장기 vs 쇠퇴기,182.2574,223.9301,-41.6728,2.4412,0.4861,n.s.
기본 재무비율,매입채무회전율,성숙기 vs 쇠퇴기,210.6812,223.9301,-13.249,0.3651,0.9474,n.s.
기본 재무비율,매입채무지급기간,도입기 vs 성장기,238.7965,136.6942,102.1023,33.9883,0.0,***
기본 재무비율,매입채무지급기간,도입기 vs 성숙기,238.7965,123.6104,115.1862,65.7866,0.0,***
기본 재무비율,매입채무지급기간,도입기 vs 쇠퇴기,238.7965,245.3888,-6.5923,0.1543,0.9846,n.s.
기본 재무비율,매입채무지급기간,성장기 vs 성숙기,136.6942,123.6104,13.0838,0.7015,0.8728,n.s.
기본 재무비율,매입채무지급기간,성장기 vs 쇠퇴기,136.6942,245.3888,-108.6947,36.4563,0.0,***
기본 재무비율,매입채무지급기간,성숙기 vs 쇠퇴기,123.6104,245.3888,-121.7785,67.7062,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 성장기,247.19,145.4897,101.7002,57.4276,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 성숙기,247.19,143.8667,103.3233,90.147,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 쇠퇴기,247.19,235.0988,12.0912,0.8838,0.8293,n.s.
기본 재무비율,현금전환주기_CCC,성장기 vs 성숙기,145.4897,143.8667,1.6231,0.0184,0.9993,n.s.
기본 재무비율,현금전환주기_CCC,성장기 vs 쇠퇴기,145.4897,235.0988,-89.6091,42.1967,0.0,***
기본 재무비율,현금전환주기_CCC,성숙기 vs 쇠퇴기,143.8667,235.0988,-91.2321,64.7145,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 성장기,-11.58,15.364,-26.9441,165.6589,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 성숙기,-11.58,36.1676,-47.7476,791.1691,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 쇠퇴기,-11.58,-13.352,1.7719,0.78,0.8542,n.s.
기본 재무비율,영업CF_유동부채,성장기 vs 성숙기,15.364,36.1676,-20.8035,124.1243,0.0,***
기본 재무비율,영업CF_유동부채,성장기 vs 쇠퇴기,15.364,-13.352,28.716,178.0874,0.0,***
기본 재무비율,영업CF_유동부채,성숙기 vs 쇠퇴기,36.1676,-13.352,49.5195,783.556,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성장기,-8.1078,10.7223,-18.8301,158.4769,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성숙기,-8.1078,27.0698,-35.1776,841.149,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 쇠퇴기,-8.1078,-9.9275,1.8197,1.6114,0.6568,n.s.
기본 재무비율,영업CF_총부채,성장기 vs 성숙기,10.7223,27.0698,-16.3475,150.1281,0.0,***
기본 재무비율,영업CF_총부채,성장기 vs 쇠퇴기,10.7223,-9.9275,20.6498,180.3814,0.0,***
기본 재무비율,영업CF_총부채,성숙기 vs 쇠퇴기,27.0698,-9.9275,36.9973,856.7074,0.0,***
기본 재무비율,FCF,도입기 vs 성장기,-3204.9635,-856.558,-2348.4055,50.7847,0.0,***
기본 재무비율,FCF,도입기 vs 성숙기,-3204.9635,1849.8947,-5054.8582,357.8351,0.0,***
기본 재무비율,FCF,도입기 vs 쇠퇴기,-3204.9635,-1211.4827,-1993.4808,39.8411,0.0,***
기본 재무비율,FCF,성장기 vs 성숙기,-856.558,1849.8947,-2706.4527,84.7779,0.0,***
기본 재무비율,FCF,성장기 vs 쇠퇴기,-856.558,-1211.4827,354.9246,1.0979,0.7776,n.s.
기본 재무비율,FCF,성숙기 vs 쇠퇴기,1849.8947,-1211.4827,3061.3774,120.8509,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 성장기,-8.2,-0.1905,-8.0095,122.5703,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 성숙기,-8.2,6.2819,-14.482,609.4054,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 쇠퇴기,-8.2,-3.8851,-4.3149,38.7293,0.0,***
기본 재무비율,FCF_총자산,성장기 vs 성숙기,-0.1905,6.2819,-6.4724,100.6018,0.0,***
기본 재무비율,FCF_총자산,성장기 vs 쇠퇴기,-0.1905,-3.8851,3.6946,24.6833,0.0,***
기본 재무비율,FCF_총자산,성숙기 vs 쇠퇴기,6.2819,-3.8851,10.167,276.5613,0.0,***
기본 재무비율,매출액증가율,도입기 vs 성장기,-0.0929,0.0344,-0.1272,0.008,0.9998,n.s.
기본 재무비율,매출액증가율,도입기 vs 성숙기,-0.0929,-4.031,3.9381,11.6347,0.0088,**
기본 재무비율,매출액증가율,도입기 vs 쇠퇴기,-0.0929,-11.5673,11.4744,70.7104,0.0,***
기본 재무비율,매출액증가율,성장기 vs 성숙기,0.0344,-4.031,4.0654,10.2469,0.0166,*
기본 재무비율,매출액증가율,성장기 vs 쇠퇴기,0.0344,-11.5673,11.6017,62.8405,0.0,***
기본 재무비율,매출액증가율,성숙기 vs 쇠퇴기,-4.031,-11.5673,7.5363,39.2327,0.0,***
기본 재무비율,영업이익증가율,도입기 vs 성장기,-21.563,1.9004,-23.4634,12.75,0.0052,**
기본 재무비율,영업이익증가율,도입기 vs 성숙기,-21.563,-4.9459,-16.6171,9.7256,0.0211,*
기본 재무비율,영업이익증가율,도입기 vs 쇠퇴기,-21.563,-21.5384,-0.0246,0.0,1.0,n.s.
기본 재무비율,영업이익증가율,성장기 vs 성숙기,1.9004,-4.9459,6.8463,1.3644,0.7139,n.s.
기본 재무비율,영업이익증가율,성장기 vs 쇠퇴기,1.9004,-21.5384,23.4388,12.042,0.0073,**
기본 재무비율,영업이익증가율,성숙기 vs 쇠퇴기,-4.9459,-21.5384,16.5925,8.9286,0.0303,*
기본 재무비율,순이익증가율,도입기 vs 성장기,-25.4032,7.7503,-33.1535,19.9226,0.0002,***
기본 재무비율,순이익증가율,도입기 vs 성숙기,-25.4032,6.1481,-31.5513,27.441,0.0,***
기본 재무비율,순이익증가율,도입기 vs 쇠퇴기,-25.4032,-13.1301,-12.2731,2.9725,0.396,n.s.
기본 재무비율,순이익증가율,성장기 vs 성숙기,7.7503,6.1481,1.6022,0.0585,0.9963,n.s.
기본 재무비율,순이익증가율,성장기 vs 쇠퇴기,7.7503,-13.1301,20.8804,7.4793,0.0582,n.s.
기본 재무비율,순이익증가율,성숙기 vs 쇠퇴기,6.1481,-13.1301,19.2782,9.433,0.0241,*
기본 재무비율,EBITDA증가율,도입기 vs 성장기,-7.688,6.6442,-14.3322,9.6326,0.022,*
기본 재무비율,EBITDA증가율,도입기 vs 성숙기,-7.688,-1.4574,-6.2306,2.7686,0.4288,n.s.
기본 재무비율,EBITDA증가율,도입기 vs 쇠퇴기,-7.688,-15.3768,7.6888,3.0183,0.3889,n.s.
기본 재무비율,EBITDA증가율,성장기 vs 성숙기,6.6442,-1.4574,8.1016,3.8686,0.2761,n.s.
기본 재무비율,EBITDA증가율,성장기 vs 쇠퇴기,6.6442,-15.3768,22.021,21.5225,0.0001,***
기본 재무비율,EBITDA증가율,성숙기 vs 쇠퇴기,-1.4574,-15.3768,13.9194,12.7231,0.0053,**
기본 재무비율,총자산증가율,도입기 vs 성장기,4.1781,8.1032,-3.9251,13.3791,0.0039,**
기본 재무비율,총자산증가율,도입기 vs 성숙기,4.1781,0.8516,3.3265,14.6141,0.0022,**
기본 재무비율,총자산증가율,도입기 vs 쇠퇴기,4.1781,-10.6089,14.787,206.7325,0.0,***
기본 재무비율,총자산증가율,성장기 vs 성숙기,8.1032,0.8516,7.2515,57.3964,0.0,***
기본 재무비율,총자산증가율,성장기 vs 쇠퇴기,8.1032,-10.6089,18.7121,287.7863,0.0,***
기본 재무비율,총자산증가율,성숙기 vs 쇠퇴기,0.8516,-10.6089,11.4605,159.723,0.0,***
기본 재무비율,유형자산증가율,도입기 vs 성장기,9.2702,18.2916,-9.0214,9.3486,0.0251,*
기본 재무비율,유형자산증가율,도입기 vs 성숙기,9.2702,11.1644,-1.8941,0.6268,0.8903,n.s.
기본 재무비율,유형자산증가율,도입기 vs 쇠퇴기,9.2702,-6.5258,15.796,31.2044,0.0,***
기본 재무비율,유형자산증가율,성장기 vs 성숙기,18.2916,11.1644,7.1272,7.334,0.0621,n.s.
기본 재무비율,유형자산증가율,성장기 vs 쇠퇴기,18.2916,-6.5258,24.8174,66.9593,0.0,***
기본 재무비율,유형자산증가율,성숙기 vs 쇠퇴기,11.1644,-6.5258,17.6901,50.3377,0.0,***
기본 재무비율,자기자본증가율,도입기 vs 성장기,1.1353,9.44,-8.3046,14.979,0.0018,**
기본 재무비율,자기자본증가율,도입기 vs 성숙기,1.1353,6.9536,-5.8183,11.1817,0.0108,*
기본 재무비율,자기자본증가율,도입기 vs 쇠퇴기,1.1353,-4.1142,5.2495,6.5163,0.0891,n.s.
기본 재무비율,자기자본증가율,성장기 vs 성숙기,9.44,6.9536,2.4864,1.6876,0.6397,n.s.
기본 재무비율,자기자본증가율,성장기 vs 쇠퇴기,9.44,-4.1142,13.5541,37.7645,0.0,***
기본 재무비율,자기자본증가율,성숙기 vs 쇠퇴기,6.9536,-4.1142,11.0678,37.2557,0.0,***
기본 재무비율,부채증가율,도입기 vs 성장기,10.8247,11.8153,-0.9907,0.3814,0.944,n.s.
기본 재무비율,부채증가율,도입기 vs 성숙기,10.8247,-0.5373,11.362,76.3043,0.0,***
기본 재무비율,부채증가율,도입기 vs 쇠퇴기,10.8247,-8.7812,19.6059,162.6494,0.0,***
기본 재무비율,부채증가율,성장기 vs 성숙기,11.8153,-0.5373,12.3527,74.5379,0.0,***
기본 재무비율,부채증가율,성장기 vs 쇠퇴기,11.8153,-8.7812,20.5965,156.0434,0.0,***
기본 재무비율,부채증가율,성숙기 vs 쇠퇴기,-0.5373,-8.7812,8.2438,36.987,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 성장기,-47.9183,47.1157,-95.0339,132.7594,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 성숙기,-47.9183,50.8889,-98.8071,218.2544,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 쇠퇴기,-47.9183,-39.3523,-8.5659,1.1743,0.7592,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 성숙기,47.1157,50.8889,-3.7732,0.263,0.9668,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 쇠퇴기,47.1157,-39.3523,86.468,104.0199,0.0,***
기본 재무비율,영업현금흐름증가율,성숙기 vs 쇠퇴기,50.8889,-39.3523,90.2412,167.6283,0.0,***
기본 재무비율,FCF증가율,도입기 vs 성장기,-59.8215,-22.1645,-37.657,8.5829,0.0355,*
기본 재무비율,FCF증가율,도입기 vs 성숙기,-59.8215,44.0793,-103.9008,99.3704,0.0,***
기본 재무비율,FCF증가율,도입기 vs 쇠퇴기,-59.8215,-26.1389,-33.6827,7.4761,0.0583,n.s.
기본 재무비율,FCF증가율,성장기 vs 성숙기,-22.1645,44.0793,-66.2438,33.3831,0.0,***
기본 재무비율,FCF증가율,성장기 vs 쇠퇴기,-22.1645,-26.1389,3.9743,0.0905,0.993,n.s.
기본 재무비율,FCF증가율,성숙기 vs 쇠퇴기,44.0793,-26.1389,70.2181,41.7897,0.0,***
기본 재무비율,ROA변화,도입기 vs 성장기,-3.014,-1.4938,-1.5203,7.0525,0.0704,n.s.
기본 재무비율,ROA변화,도입기 vs 성숙기,-3.014,-1.7548,-1.2593,7.359,0.0614,n.s.
기본 재무비율,ROA변화,도입기 vs 쇠퇴기,-3.014,-2.9354,-0.0786,0.0205,0.9992,n.s.
기본 재무비율,ROA변화,성장기 vs 성숙기,-1.4938,-1.7548,0.261,0.2613,0.9671,n.s.
기본 재무비율,ROA변화,성장기 vs 쇠퇴기,-1.4938,-2.9354,1.4417,6.0026,0.1116,n.s.
기본 재무비율,ROA변화,성숙기 vs 쇠퇴기,-1.7548,-2.9354,1.1807,5.9566,0.1139,n.s.
기본 재무비율,영업이익률변화,도입기 vs 성장기,-4.0261,-2.2041,-1.822,3.3424,0.3419,n.s.
기본 재무비율,영업이익률변화,도입기 vs 성숙기,-4.0261,-2.2271,-1.799,4.9556,0.1752,n.s.
기본 재무비율,영업이익률변화,도입기 vs 쇠퇴기,-4.0261,-7.5694,3.5433,13.7632,0.0033,**
기본 재무비율,영업이익률변화,성장기 vs 성숙기,-2.2041,-2.2271,0.023,0.0007,1.0,n.s.
기본 재무비율,영업이익률변화,성장기 vs 쇠퇴기,-2.2041,-7.5694,5.3653,27.4322,0.0,***
기본 재무비율,영업이익률변화,성숙기 vs 쇠퇴기,-2.2271,-7.5694,5.3423,40.2401,0.0,***
기본 재무비율,유동비율변화,도입기 vs 성장기,-8.2971,-1.281,-7.0161,0.5303,0.9122,n.s.
기본 재무비율,유동비율변화,도입기 vs 성숙기,-8.2971,24.6874,-32.9845,17.8247,0.0005,***
기본 재무비율,유동비율변화,도입기 vs 쇠퇴기,-8.2971,31.1863,-39.4834,18.2841,0.0004,***
기본 재무비율,유동비율변화,성장기 vs 성숙기,-1.281,24.6874,-25.9684,9.1308,0.0277,*
기본 재무비율,유동비율변화,성장기 vs 쇠퇴기,-1.281,31.1863,-32.4673,10.7477,0.0132,*
기본 재무비율,유동비율변화,성숙기 vs 쇠퇴기,24.6874,31.1863,-6.4989,0.6371,0.8879,n.s.
전기대비_변화량(diff),종업원_diff,도입기 vs 성장기,-5212.1414,-4873.3999,-338.7415,80.8202,0.0,***
전기대비_변화량(diff),종업원_diff,도입기 vs 성숙기,-5212.1414,-4826.9173,-385.2241,158.9601,0.0,***
전기대비_변화량(diff),종업원_diff,도입기 vs 쇠퇴기,-5212.1414,-5431.595,219.4535,36.9308,0.0,***
전기대비_변화량(diff),종업원_diff,성장기 vs 성숙기,-4873.3999,-4826.9173,-46.4826,1.9128,0.5907,n.s.
전기대비_변화량(diff),종업원_diff,성장기 vs 쇠퇴기,-4873.3999,-5431.595,558.1951,207.7077,0.0,***
전기대비_변화량(diff),종업원_diff,성숙기 vs 쇠퇴기,-4826.9173,-5431.595,604.6777,360.6286,0.0,***
전기대비_변화량(diff),자산총계(요약)(백만원)_diff,도입기 vs 성장기,-21480490.6137,-22881006.2223,1400515.6086,53.6166,0.0,***
전기대비_변화량(diff),자산총계(요약)(백만원)_diff,도입기 vs 성숙기,-21480490.6137,-23034004.2714,1553513.6577,100.3302,0.0,***
전기대비_변화량(diff),자산총계(요약)(백만원)_diff,도입기 vs 쇠퇴기,-21480490.6137,-20461927.4656,-1018563.1481,30.8759,0.0,***
전기대비_변화량(diff),자산총계(요약)(백만원)_diff,성장기 vs 성숙기,-22881006.2223,-23034004.2714,152998.0491,0.8042,0.8484,n.s.
전기대비_변화량(diff),자산총계(요약)(백만원)_diff,성장기 vs 쇠퇴기,-22881006.2223,-20461927.4656,-2419078.7567,151.3983,0.0,***
전기대비_변화량(diff),자산총계(요약)(백만원)_diff,성숙기 vs 쇠퇴기,-23034004.2714,-20461927.4656,-2572076.8058,253.2332,0.0,***
전기대비_변화량(diff),투자활동으로 인한 현금흐름(요약)(백만원)_diff,도입기 vs 성장기,565244.0572,572282.3593,-7038.3022,1.0114,0.7985,n.s.
전기대비_변화량(diff),투자활동으로 인한 현금흐름(요약)(백만원)_diff,도입기 vs 성숙기,565244.0572,570424.4371,-5180.3799,0.8332,0.8415,n.s.
전기대비_변화량(diff),투자활동으로 인한 현금흐름(요약)(백만원)_diff,도입기 vs 쇠퇴기,565244.0572,550638.3683,14605.6889,4.7417,0.1918,n.s.
전기대비_변화량(diff),투자활동으로 인한 현금흐름(요약)(백만원)_diff,성장기 vs 성숙기,572282.3593,570424.4371,1857.9222,0.0886,0.9932,n.s.
전기대비_변화량(diff),투자활동으로 인한 현금흐름(요약)(백만원)_diff,성장기 vs 쇠퇴기,572282.3593,550638.3683,21643.991,9.052,0.0287,*
전기대비_변화량(diff),투자활동으로 인한 현금흐름(요약)(백만원)_diff,성숙기 vs 쇠퇴기,570424.4371,550638.3683,19786.0688,11.1923,0.0108,*
전기대비_변화량(diff),재무활동으로 인한 현금흐름(요약)(백만원)_diff,도입기 vs 성장기,-296130.0723,-328360.1765,32230.1041,9.8322,0.0201,*
전기대비_변화량(diff),재무활동으로 인한 현금흐름(요약)(백만원)_diff,도입기 vs 성숙기,-296130.0723,-318191.1991,22061.1268,7.0058,0.0718,n.s.
전기대비_변화량(diff),재무활동으로 인한 현금흐름(요약)(백만원)_diff,도입기 vs 쇠퇴기,-296130.0723,-264263.9004,-31866.1719,10.4642,0.0151,*
전기대비_변화량(diff),재무활동으로 인한 현금흐름(요약)(백만원)_diff,성장기 vs 성숙기,-328360.1765,-318191.1991,-10168.9773,1.2302,0.7458,n.s.
전기대비_변화량(diff),재무활동으로 인한 현금흐름(요약)(백만원)_diff,성장기 vs 쇠퇴기,-328360.1765,-264263.9004,-64096.2761,36.8035,0.0,***
전기대비_변화량(diff),재무활동으로 인한 현금흐름(요약)(백만원)_diff,성숙기 vs 쇠퇴기,-318191.1991,-264263.9004,-53927.2987,38.5454,0.0,***
전기대비_변화량(diff),부채비율_diff,도입기 vs 성장기,3807.216,1115.8469,2691.3691,123.2935,0.0,***
전기대비_변화량(diff),부채비율_diff,도입기 vs 성숙기,3807.216,785.296,3021.92,236.3948,0.0,***
전기대비_변화량(diff),부채비율_diff,도입기 vs 쇠퇴기,3807.216,2489.4413,1317.7747,32.1808,0.0,***
전기대비_변화량(diff),부채비율_diff,성장기 vs 성숙기,1115.8469,785.296,330.551,2.3376,0.5054,n.s.
전기대비_변화량(diff),부채비율_diff,성장기 vs 쇠퇴기,1115.8469,2489.4413,-1373.5944,30.3954,0.0,***
전기대비_변화량(diff),부채비율_diff,성숙기 vs 쇠퇴기,785.296,2489.4413,-1704.1454,69.2208,0.0,***
전기대비_변화량(diff),총부채비율_diff,도입기 vs 성장기,18.4865,3.6379,14.8486,99.2779,0.0,***
전기대비_변화량(diff),총부채비율_diff,도입기 vs 성숙기,18.4865,-10.1368,28.6233,561.0462,0.0,***
전기대비_변화량(diff),총부채비율_diff,도입기 vs 쇠퇴기,18.4865,8.6994,9.7871,46.9577,0.0,***
전기대비_변화량(diff),총부채비율_diff,성장기 vs 성숙기,3.6379,-10.1368,13.7747,107.3841,0.0,***
전기대비_변화량(diff),총부채비율_diff,성장기 vs 쇠퇴기,3.6379,8.6994,-5.0615,10.918,0.0122,*
전기대비_변화량(diff),총부채비율_diff,성숙기 vs 쇠퇴기,-10.1368,8.6994,-18.8363,223.7166,0.0,***
전기대비_변화량(diff),장기부채비율_diff,도입기 vs 성장기,697.5683,210.2126,487.3557,116.7059,0.0,***
전기대비_변화량(diff),장기부채비율_diff,도입기 vs 성숙기,697.5683,130.3758,567.1925,240.403,0.0,***
전기대비_변화량(diff),장기부채비율_diff,도입기 vs 쇠퇴기,697.5683,417.8085,279.7598,41.8689,0.0,***
전기대비_변화량(diff),장기부채비율_diff,성장기 vs 성숙기,210.2126,130.3758,79.8368,3.9364,0.2685,n.s.
전기대비_변화량(diff),장기부채비율_diff,성장기 vs 쇠퇴기,210.2126,417.8085,-207.5959,20.0418,0.0002,***
전기대비_변화량(diff),장기부채비율_diff,성숙기 vs 쇠퇴기,130.3758,417.8085,-287.4327,56.8463,0.0,***
전기대비_변화량(diff),장기부채의존도_diff,도입기 vs 성장기,-4.9816,-4.7447,-0.2369,0.1134,0.9902,n.s.
전기대비_변화량(diff),장기부채의존도_diff,도입기 vs 성숙기,-4.9816,-11.5691,6.5875,133.378,0.0,***
전기대비_변화량(diff),장기부채의존도_diff,도입기 vs 쇠퇴기,-4.9816,-9.6022,4.6206,46.977,0.0,***
전기대비_변화량(diff),장기부채의존도_diff,성장기 vs 성숙기,-4.7447,-11.5691,6.8244,118.3017,0.0,***
전기대비_변화량(diff),장기부채의존도_diff,성장기 vs 쇠퇴기,-4.7447,-9.6022,4.8575,45.133,0.0,***
전기대비_변화량(diff),장기부채의존도_diff,성숙기 vs 쇠퇴기,-11.5691,-9.6022,-1.9669,10.9484,0.0121,*
전기대비_변화량(diff),차입금의존도_diff,도입기 vs 성장기,22.9677,12.0376,10.9301,88.4776,0.0,***
전기대비_변화량(diff),차입금의존도_diff,도입기 vs 성숙기,22.9677,-8.6352,31.6029,1124.9076,0.0,***
전기대비_변화량(diff),차입금의존도_diff,도입기 vs 쇠퇴기,22.9677,8.0241,14.9436,180.0585,0.0,***
전기대비_변화량(diff),차입금의존도_diff,성장기 vs 성숙기,12.0376,-8.6352,20.6728,397.8124,0.0,***
전기대비_변화량(diff),차입금의존도_diff,성장기 vs 쇠퇴기,12.0376,8.0241,4.0135,11.2907,0.0103,*
전기대비_변화량(diff),차입금의존도_diff,성숙기 vs 쇠퇴기,-8.6352,8.0241,-16.6593,287.8256,0.0,***
전기대비_변화량(diff),순차입금비율_diff,도입기 vs 성장기,2450.7661,706.7717,1743.9944,124.9429,0.0,***
전기대비_변화량(diff),순차입금비율_diff,도입기 vs 성숙기,2450.7661,457.8059,1992.9603,248.1402,0.0,***
전기대비_변화량(diff),순차입금비율_diff,도입기 vs 쇠퇴기,2450.7661,1527.5079,923.2582,38.1231,0.0,***
전기대비_변화량(diff),순차입금비율_diff,성장기 vs 성숙기,706.7717,457.8059,248.9659,3.2003,0.3618,n.s.
전기대비_변화량(diff),순차입금비율_diff,성장기 vs 쇠퇴기,706.7717,1527.5079,-820.7362,26.1895,0.0,***
전기대비_변화량(diff),순차입금비율_diff,성숙기 vs 쇠퇴기,457.8059,1527.5079,-1069.702,65.8228,0.0,***
전기대비_변화량(diff),금융부채비율_diff,도입기 vs 성장기,2628.4836,757.0273,1871.4563,123.6323,0.0,***
전기대비_변화량(diff),금융부채비율_diff,도입기 vs 성숙기,2628.4836,497.8172,2130.6664,243.7148,0.0,***
전기대비_변화량(diff),금융부채비율_diff,도입기 vs 쇠퇴기,2628.4836,1635.3391,993.1445,37.9069,0.0,***
전기대비_변화량(diff),금융부채비율_diff,성장기 vs 성숙기,757.0273,497.8172,259.2101,2.9811,0.3946,n.s.
전기대비_변화량(diff),금융부채비율_diff,성장기 vs 쇠퇴기,757.0273,1635.3391,-878.3118,25.7732,0.0,***
전기대비_변화량(diff),금융부채비율_diff,성숙기 vs 쇠퇴기,497.8172,1635.3391,-1137.5219,63.962,0.0,***
전기대비_변화량(diff),자기자본비율_diff,도입기 vs 성장기,-20.5068,-4.1372,-16.3696,90.9038,0.0,***
전기대비_변화량(diff),자기자본비율_diff,도입기 vs 성숙기,-20.5068,9.6035,-30.1104,467.7498,0.0,***
전기대비_변화량(diff),자기자본비율_diff,도입기 vs 쇠퇴기,-20.5068,-11.339,-9.1678,31.0426,0.0,***
전기대비_변화량(diff),자기자본비율_diff,성장기 vs 성숙기,-4.1372,9.6035,-13.7407,80.5039,0.0,***
전기대비_변화량(diff),자기자본비율_diff,성장기 vs 쇠퇴기,-4.1372,-11.339,7.2018,16.6527,0.0008,***
전기대비_변화량(diff),자기자본비율_diff,성숙기 vs 쇠퇴기,9.6035,-11.339,20.9425,208.3486,0.0,***
전기대비_변화량(diff),유보율_diff,도입기 vs 성장기,-11874.1684,-8686.5918,-3187.5766,37.7879,0.0,***
전기대비_변화량(diff),유보율_diff,도입기 vs 성숙기,-11874.1684,-7168.7535,-4705.4149,125.2291,0.0,***
전기대비_변화량(diff),유보율_diff,도입기 vs 쇠퇴기,-11874.1684,-9641.0474,-2233.121,20.1918,0.0002,***
전기대비_변화량(diff),유보율_diff,성장기 vs 성숙기,-8686.5918,-7168.7535,-1517.8382,10.769,0.0131,*
전기대비_변화량(diff),유보율_diff,성장기 vs 쇠퇴기,-8686.5918,-9641.0474,954.4556,3.2066,0.3609,n.s.
전기대비_변화량(diff),유보율_diff,성숙기 vs 쇠퇴기,-7168.7535,-9641.0474,2472.2938,31.8318,0.0,***
전기대비_변화량(diff),자본잠식률_diff,도입기 vs 성장기,20261.7872,17799.0844,2462.7028,12.8438,0.005,**
전기대비_변화량(diff),자본잠식률_diff,도입기 vs 성숙기,20261.7872,16255.0842,4006.703,51.7036,0.0,***
전기대비_변화량(diff),자본잠식률_diff,도입기 vs 쇠퇴기,20261.7872,17780.4877,2481.2995,14.1954,0.0027,**
전기대비_변화량(diff),자본잠식률_diff,성장기 vs 성숙기,17799.0844,16255.0842,1544.0002,6.3454,0.0961,n.s.
전기대비_변화량(diff),자본잠식률_diff,성장기 vs 쇠퇴기,17799.0844,17780.4877,18.5967,0.0007,1.0,n.s.
전기대비_변화량(diff),자본잠식률_diff,성숙기 vs 쇠퇴기,16255.0842,17780.4877,-1525.4035,6.9003,0.0753,n.s.
전기대비_변화량(diff),유동비율_diff,도입기 vs 성장기,31.9212,69.8625,-37.9414,3.8553,0.2776,n.s.
전기대비_변화량(diff),유동비율_diff,도입기 vs 성숙기,31.9212,255.3506,-223.4294,203.323,0.0,***
전기대비_변화량(diff),유동비율_diff,도입기 vs 쇠퇴기,31.9212,170.297,-138.3758,55.8301,0.0,***
전기대비_변화량(diff),유동비율_diff,성장기 vs 성숙기,69.8625,255.3506,-185.488,115.8123,0.0,***
전기대비_변화량(diff),유동비율_diff,성장기 vs 쇠퇴기,69.8625,170.297,-100.4344,25.5676,0.0,***
전기대비_변화량(diff),유동비율_diff,성숙기 vs 쇠퇴기,255.3506,170.297,85.0536,27.1295,0.0,***
전기대비_변화량(diff),당좌비율_추정_diff,도입기 vs 성장기,7.4635,49.5765,-42.113,6.4568,0.0915,n.s.
전기대비_변화량(diff),당좌비율_추정_diff,도입기 vs 성숙기,7.4635,202.581,-195.1175,210.7922,0.0,***
전기대비_변화량(diff),당좌비율_추정_diff,도입기 vs 쇠퇴기,7.4635,128.6299,-121.1664,58.1927,0.0,***
전기대비_변화량(diff),당좌비율_추정_diff,성장기 vs 성숙기,49.5765,202.581,-153.0045,107.1242,0.0,***
전기대비_변화량(diff),당좌비율_추정_diff,성장기 vs 쇠퇴기,49.5765,128.6299,-79.0534,21.5339,0.0001,***
전기대비_변화량(diff),당좌비율_추정_diff,성숙기 vs 쇠퇴기,202.581,128.6299,73.9511,27.8807,0.0,***
전기대비_변화량(diff),현금비율_diff,도입기 vs 성장기,2.457,13.4715,-11.0144,4.9499,0.1756,n.s.
전기대비_변화량(diff),현금비율_diff,도입기 vs 성숙기,2.457,61.9472,-59.4901,219.6026,0.0,***
전기대비_변화량(diff),현금비율_diff,도입기 vs 쇠퇴기,2.457,31.9487,-29.4916,38.6356,0.0,***
전기대비_변화량(diff),현금비율_diff,성장기 vs 성숙기,13.4715,61.9472,-48.4757,120.5072,0.0,***
전기대비_변화량(diff),현금비율_diff,성장기 vs 쇠퇴기,13.4715,31.9487,-18.4772,13.1838,0.0043,**
전기대비_변화량(diff),현금비율_diff,성숙기 vs 쇠퇴기,61.9472,31.9487,29.9985,51.416,0.0,***
전기대비_변화량(diff),순운전자본비율_diff,도입기 vs 성장기,-10.936,-3.2537,-7.6823,17.5184,0.0006,***
전기대비_변화량(diff),순운전자본비율_diff,도입기 vs 성숙기,-10.936,19.2159,-30.1519,410.4089,0.0,***
전기대비_변화량(diff),순운전자본비율_diff,도입기 vs 쇠퇴기,-10.936,-0.9394,-9.9967,32.2952,0.0,***
전기대비_변화량(diff),순운전자본비율_diff,성장기 vs 성숙기,-3.2537,19.2159,-22.4696,188.3623,0.0,***
