기준연도,사업자등록번호,회계년도,생애주기_최종,생애주기_점수,부실라벨_ICR3년
2015,1068164392,2013,쇠퇴기,100.0,1
2015,1068165203,2015,쇠퇴기,100.0,0
2015,1068167180,2015,도입기,75.7,0
2015,1068168160,2015,도입기,75.7,1
2015,1068169683,2015,조정기,32.8,0
2015,1068170953,2015,성숙기,3.2,0
2015,1068171030,2015,성숙기,3.2,0
2015,1068171461,2015,성숙기,3.2,0
2015,1068176210,2015,도입기,75.7,0
2015,1068176471,2015,조정기,32.8,0
2015,1068179556,2015,성숙기,3.2,0
2015,1068182537,2014,쇠퇴기,100.0,1
2015,1068183458,2015,성숙기,3.2,0
2015,1068189845,2015,성숙기,3.2,0
2015,1068195712,2012,조정기,32.8,0
2015,1068197189,2014,쇠퇴기,100.0,0
2015,1068602523,2015,성숙기,3.2,0
2015,1068604706,2013,성숙기,3.2,0
2015,1068605044,2015,조정기,32.8,0
2015,1068609583,2014,성숙기,3.2,0
2015,1068612356,2012,쇠퇴기,100.0,0
2015,1068622816,2015,성숙기,3.2,0
2015,1068623270,2015,조정기,32.8,0
2015,1068624357,2015,성숙기,3.2,0
2015,1068624702,2015,도입기,75.7,0
2015,1068627261,2012,쇠퇴기,100.0,1
2015,1068627295,2015,조정기,32.8,0
2015,1068632236,2015,성숙기,3.2,0
2015,1068634156,2015,쇠퇴기,100.0,0
2015,1068641040,2015,성숙기,3.2,0
2015,1068642262,2015,조정기,32.8,0
2015,1068645712,2015,쇠퇴기,100.0,0
2015,1068646332,2015,조정기,32.8,0
2015,1068650383,2012,도입기,75.7,0
2015,1068652611,2015,조정기,32.8,0
2015,1068654322,2015,성숙기,3.2,0
2015,1068659711,2015,조정기,32.8,0
2015,1068660159,2013,쇠퇴기,100.0,0
2015,1068666003,2013,성숙기,3.2,0
2015,1068668127,2015,성숙기,3.2,0
2015,1068674819,2015,성장기,0.0,0
2015,1068680984,2015,성숙기,3.2,0
