사업자등록번호,회사명,연도,생애주기_최종,부실라벨_ICR3년,생애주기점수,Porter5F,산업충격민감도,기업충격민감도,부실확률,부실확률변화,최종합산스코어,등급_5단계
1018610391,비디피로지스틱스코리아,2022,조정기,0,24.9,0.0,96.82,39.04,0.01,50.04,19.1,매우 안정
1018610391,비디피로지스틱스코리아,2023,조정기,0,19.8,51.87,97.48,36.44,0.01,43.47,20.3,매우 안정
1018616677,세인해운(주),2015,성장기,0,0.0,39.34,0.0,34.92,0.18,45.55,6.1,매우 안정
1018616677,세인해운(주),2016,성장기,0,1.3,31.46,67.6,40.43,0.04,45.62,12.9,매우 안정
1018616677,세인해운(주),2017,조정기,0,19.2,40.45,66.03,31.51,0.64,38.14,16.3,매우 안정
1018616677,세인해운(주),2018,성장기,0,9.2,19.66,69.34,45.97,0.19,40.96,14.2,매우 안정
1018616677,세인해운(주),2019,성숙기,0,0.0,15.23,66.61,45.61,0.16,41.97,11.9,매우 안정
1018616677,세인해운(주),2020,성숙기,0,0.0,100.0,74.91,34.31,0.16,33.41,16.0,매우 안정
1018616677,세인해운(주),2021,성숙기,0,0.0,1.54,83.19,57.02,0.08,46.59,13.6,매우 안정
1018616677,세인해운(주),2022,성장기,0,30.6,0.0,96.82,37.35,0.06,50.02,20.2,매우 안정
1018616677,세인해운(주),2023,성숙기,0,0.0,51.87,97.48,35.19,0.14,43.52,16.4,매우 안정
1018616677,세인해운(주),2024,성장기,0,34.2,9.31,100.0,39.0,0.06,47.65,21.7,매우 안정
1018616681,트랜스브릿지라인주식회사,2021,조정기,0,19.8,1.54,83.19,54.21,0.01,46.62,17.4,매우 안정
1018616681,트랜스브릿지라인주식회사,2022,성숙기,0,0.0,0.0,96.82,39.04,0.01,50.04,14.1,매우 안정
1018616681,트랜스브릿지라인주식회사,2023,조정기,0,19.8,51.87,97.48,36.44,0.01,43.47,20.3,매우 안정
1018624575,두원상선(주),2015,도입기,0,52.5,39.34,0.0,50.0,32.0,63.92,35.8,안정
1018624575,두원상선(주),2016,쇠퇴기,1,100.0,31.46,67.6,44.33,92.06,79.81,85.2,매우 위험
1018626350,주식회사제범,2018,성장기,0,9.2,19.66,69.34,,0.31,41.24,,매우 안정
1018626350,주식회사제범,2019,조정기,0,19.4,15.23,66.61,52.67,0.09,41.86,16.1,매우 안정
1018626350,주식회사제범,2020,쇠퇴기,0,99.1,100.0,74.91,37.59,1.33,34.26,36.6,안정
1018626350,주식회사제범,2021,성장기,0,31.3,1.54,83.19,54.21,0.59,46.24,20.0,매우 안정
1018626350,주식회사제범,2022,쇠퇴기,0,100.0,0.0,96.82,40.18,22.3,63.2,47.1,중립
1018626350,주식회사제범,2023,성장기,0,37.7,51.87,97.48,37.1,5.2,34.39,26.3,매우 안정
1018626350,주식회사제범,2024,성장기,0,34.2,9.31,100.0,40.94,0.02,44.12,21.6,매우 안정
1018640390,주식회사지앤엘에스티,2022,성숙기,0,0.0,0.0,96.82,39.04,0.01,50.05,14.1,매우 안정
1018640390,주식회사지앤엘에스티,2023,성숙기,0,0.0,51.87,97.48,36.44,0.09,43.51,16.4,매우 안정
1018640390,주식회사지앤엘에스티,2024,성숙기,0,0.0,9.31,100.0,40.05,0.28,47.83,15.0,매우 안정
1018640482,레이딕스주식회사,2021,성장기,0,31.3,1.54,83.19,54.21,0.06,46.62,19.7,매우 안정
1018640482,레이딕스주식회사,2022,성숙기,0,0.0,0.0,96.82,39.04,0.15,50.09,14.2,매우 안정
1018640482,레이딕스주식회사,2023,성장기,0,37.7,51.87,97.48,36.44,0.05,43.42,23.9,매우 안정
1018640482,레이딕스주식회사,2024,성숙기,0,0.0,9.31,100.0,41.38,0.16,47.77,15.0,매우 안정
1018644095,하나로해운(주),2015,성숙기,0,2.5,39.34,0.0,50.07,0.38,45.08,7.4,매우 안정
1018644095,하나로해운(주),2016,성숙기,0,0.0,31.46,67.6,39.2,33.46,64.47,31.9,안정
