회계년도,부실여부,컬럼,전체 행 수,이상치_행수_1%,이상치_비율_1%,이상치_행수_2%,이상치_비율_2%,이상치_행수_3%,이상치_비율_3%,이상치_행수_4%,이상치_비율_4%,이상치_행수_5%,이상치_비율_5%
2021,정상,당좌비율_ratio_industry,3670,74,2.02,148,4.03,222,6.05,294,8.01,368,10.03
2021,정상,현금비율_diff_industry,3670,74,2.02,148,4.03,222,6.05,294,8.01,368,10.03
2021,정상,현금비율_ratio_industry,3670,74,2.02,148,4.03,222,6.05,294,8.01,368,10.03
2021,정상,순운전자본대총자본_diff_industry,3670,74,2.02,148,4.03,222,6.05,294,8.01,368,10.03
2021,정상,순운전자본대총자본_ratio_industry,3670,74,2.02,148,4.03,222,6.05,294,8.01,368,10.03
2021,정상,비유동비율_diff_industry,3670,73,1.99,110,3.0,147,4.01,183,4.99,368,10.03
2021,정상,비유동비율_ratio_industry,3670,73,1.99,110,3.0,147,4.01,183,4.99,368,10.03
2021,정상,비유동장기적합률_diff_industry,3670,73,1.99,110,3.0,222,6.05,294,8.01,368,10.03
2021,정상,비유동장기적합률_ratio_industry,3670,73,1.99,110,3.0,222,6.05,294,8.01,368,10.03
2021,정상,차입금의존도_diff_industry,3670,37,1.01,74,2.02,111,3.02,147,4.01,184,5.01
2021,정상,차입금의존도_ratio_industry,3670,37,1.01,74,2.02,111,3.02,147,4.01,184,5.01
2021,정상,총자산회전율_diff_industry,3670,68,1.85,105,2.86,142,3.87,178,4.85,215,5.86
2021,정상,총자산회전율_ratio_industry,3670,68,1.85,105,2.86,142,3.87,178,4.85,215,5.86
2021,정상,자기자본회전율_diff_industry,3670,67,1.83,104,2.83,141,3.84,177,4.82,214,5.83
2021,정상,자기자본회전율_ratio_industry,3670,67,1.83,104,2.83,141,3.84,177,4.82,214,5.83
2021,정상,비유동자산회전율_diff_industry,3670,68,1.85,105,2.86,142,3.87,178,4.85,215,5.86
2021,정상,비유동자산회전율_ratio_industry,3670,68,1.85,105,2.86,142,3.87,178,4.85,215,5.86
2021,정상,유형자산회전율_diff_industry,3670,68,1.85,105,2.86,142,3.87,178,4.85,215,5.86
2021,정상,유형자산회전율_ratio_industry,3670,68,1.85,105,2.86,142,3.87,178,4.85,215,5.86
2021,정상,재고자산회전율_diff_industry,3670,66,1.8,103,2.81,140,3.81,176,4.8,213,5.8
2021,정상,재고자산회전율_ratio_industry,3670,66,1.8,103,2.81,140,3.81,176,4.8,213,5.8
2021,정상,매출채권회전율_diff_industry,3670,67,1.83,104,2.83,141,3.84,177,4.82,214,5.83
2021,정상,매출채권회전율_ratio_industry,3670,67,1.83,104,2.83,141,3.84,177,4.82,214,5.83
2021,정상,매입채무회전율_diff_industry,3670,30,0.82,104,2.83,141,3.84,177,4.82,214,5.83
2021,정상,매입채무회전율_ratio_industry,3670,30,0.82,104,2.83,141,3.84,177,4.82,214,5.83
2021,정상,총자산증가율_diff_industry,3670,74,2.02,148,4.03,222,6.05,294,8.01,368,10.03
2021,정상,총자산증가율_ratio_industry,3670,74,2.02,148,4.03,222,6.05,294,8.01,368,10.03
2021,정상,유형자산증가율_diff_industry,3670,74,2.02,147,4.01,222,6.05,294,8.01,368,10.03
2021,정상,유형자산증가율_ratio_industry,3670,74,2.02,147,4.01,222,6.05,294,8.01,368,10.03
2021,정상,자기자본증가율_diff_industry,3670,74,2.02,148,4.03,222,6.05,294,8.01,368,10.03
2021,정상,자기자본증가율_ratio_industry,3670,74,2.02,148,4.03,222,6.05,294,8.01,368,10.03
2021,정상,매출액증가율_diff_industry,3670,74,2.02,148,4.03,222,6.05,294,8.01,368,10.03
2021,정상,매출액증가율_ratio_industry,3670,74,2.02,148,4.03,222,6.05,294,8.01,368,10.03
2021,부실,부채비율,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,총부채비율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,장기부채비율,126,1,0.79,1,0.79,1,0.79,1,0.79,8,6.35
2021,부실,장기부채의존도,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,차입금의존도,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,순차입금비율,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,금융부채비율,126,1,0.79,1,0.79,1,0.79,1,0.79,1,0.79
2021,부실,자기자본비율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,자본잠식률,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,유동비율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,당좌비율_추정,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,현금비율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,순운전자본비율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,순운전자본회전율,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,금융비용부담률,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,비유동비율,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,비유동장기적합률,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,유형자산비율,126,2,1.59,3,2.38,4,3.17,5,3.97,14,11.11
2021,부실,유형자산부채비율,126,2,1.59,3,2.38,4,3.17,5,3.97,14,11.11
2021,부실,ROA,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,ROE,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,ROIC,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,총자본영업이익률,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,매출총이익률,126,2,1.59,2,1.59,2,1.59,2,1.59,7,5.56
2021,부실,영업이익률,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,순이익률,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,EBITDA마진,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,영업현금흐름비율,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,현금ROA,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,현금ROE,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,매출원가율,126,2,1.59,2,1.59,2,1.59,2,1.59,7,5.56
2021,부실,판관비율,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,감가상각비율,126,2,1.59,2,1.59,2,1.59,2,1.59,14,11.11
2021,부실,총자산회전율,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,유동자산회전율,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,비유동자산회전율,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,유형자산회전율,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,자기자본회전율,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,투하자본회전율,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,매출채권회전율,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,매출채권회수기간,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,재고자산회전율,126,2,1.59,2,1.59,2,1.59,7,5.56,9,7.14
2021,부실,재고자산보유기간,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,매입채무회전율,126,2,1.59,2,1.59,2,1.59,2,1.59,9,7.14
2021,부실,매입채무지급기간,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,현금전환주기_CCC,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,영업CF_유동부채,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업CF_총부채,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,매출액증가율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업이익증가율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,순이익증가율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,EBITDA증가율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,총자산증가율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,유형자산증가율,126,2,1.59,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,자기자본증가율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,부채증가율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업현금흐름증가율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,FCF증가율,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,ROA변화,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업이익률변화,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,부채비율변화,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,유동비율변화,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,종업원_diff,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,종업원_ratio,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,부채비율_diff,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,부채비율_ratio,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,총부채비율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,총부채비율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,장기부채비율_diff,126,1,0.79,1,0.79,1,0.79,1,0.79,8,6.35
2021,부실,장기부채비율_ratio,126,1,0.79,1,0.79,1,0.79,1,0.79,8,6.35
2021,부실,장기부채의존도_diff,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,장기부채의존도_ratio,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,차입금의존도_diff,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,차입금의존도_ratio,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,순차입금비율_diff,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,순차입금비율_ratio,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,금융부채비율_diff,126,1,0.79,1,0.79,1,0.79,1,0.79,1,0.79
2021,부실,금융부채비율_ratio,126,1,0.79,1,0.79,1,0.79,1,0.79,1,0.79
2021,부실,자기자본비율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,자기자본비율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,자본잠식률_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,자본잠식률_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,유동비율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,유동비율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,당좌비율_추정_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,당좌비율_추정_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,현금비율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,현금비율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,순운전자본비율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,순운전자본비율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,순운전자본회전율_diff,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,순운전자본회전율_ratio,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,금융비용부담률_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,금융비용부담률_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,비유동비율_diff,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,비유동비율_ratio,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,비유동장기적합률_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,비유동장기적합률_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,유형자산비율_diff,126,2,1.59,3,2.38,4,3.17,5,3.97,14,11.11
2021,부실,유형자산비율_ratio,126,2,1.59,3,2.38,4,3.17,5,3.97,14,11.11
2021,부실,유형자산부채비율_diff,126,2,1.59,3,2.38,4,3.17,5,3.97,14,11.11
2021,부실,유형자산부채비율_ratio,126,2,1.59,3,2.38,4,3.17,5,3.97,14,11.11
2021,부실,ROA_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,ROA_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,ROE_diff,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,ROE_ratio,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,ROIC_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,ROIC_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,총자본영업이익률_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,총자본영업이익률_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,매출총이익률_diff,126,2,1.59,2,1.59,2,1.59,2,1.59,7,5.56
2021,부실,매출총이익률_ratio,126,2,1.59,2,1.59,2,1.59,2,1.59,7,5.56
2021,부실,영업이익률_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,영업이익률_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,순이익률_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,순이익률_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,EBITDA마진_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,EBITDA마진_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,영업현금흐름비율_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,영업현금흐름비율_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,현금ROA_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,현금ROA_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,현금ROE_diff,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,현금ROE_ratio,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,매출원가율_diff,126,2,1.59,2,1.59,2,1.59,2,1.59,7,5.56
2021,부실,매출원가율_ratio,126,2,1.59,2,1.59,2,1.59,2,1.59,7,5.56
2021,부실,판관비율_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,판관비율_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,감가상각비율_diff,126,2,1.59,2,1.59,2,1.59,2,1.59,14,11.11
2021,부실,감가상각비율_ratio,126,2,1.59,2,1.59,2,1.59,2,1.59,14,11.11
2021,부실,총자산회전율_diff,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,총자산회전율_ratio,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,유동자산회전율_diff,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,유동자산회전율_ratio,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,비유동자산회전율_diff,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,비유동자산회전율_ratio,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,유형자산회전율_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,유형자산회전율_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,자기자본회전율_diff,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,자기자본회전율_ratio,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,투하자본회전율_diff,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,투하자본회전율_ratio,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,매출채권회전율_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,매출채권회전율_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,매출채권회수기간_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,매출채권회수기간_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,재고자산회전율_diff,126,2,1.59,2,1.59,2,1.59,7,5.56,9,7.14
2021,부실,재고자산회전율_ratio,126,2,1.59,2,1.59,2,1.59,7,5.56,9,7.14
2021,부실,재고자산보유기간_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,재고자산보유기간_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,매입채무회전율_diff,126,2,1.59,2,1.59,2,1.59,2,1.59,9,7.14
2021,부실,매입채무회전율_ratio,126,2,1.59,2,1.59,2,1.59,2,1.59,9,7.14
2021,부실,매입채무지급기간_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,매입채무지급기간_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,현금전환주기_CCC_diff,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,현금전환주기_CCC_ratio,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,영업CF_유동부채_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업CF_유동부채_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업CF_총부채_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업CF_총부채_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,매출액증가율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,매출액증가율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업이익증가율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업이익증가율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,순이익증가율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,순이익증가율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,EBITDA증가율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,EBITDA증가율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,총자산증가율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,총자산증가율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,유형자산증가율_diff,126,2,1.59,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,유형자산증가율_ratio,126,2,1.59,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,자기자본증가율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,자기자본증가율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,부채증가율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,부채증가율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업현금흐름증가율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업현금흐름증가율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,FCF증가율_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,FCF증가율_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,ROA변화_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,ROA변화_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업이익률변화_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,영업이익률변화_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,부채비율변화_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,부채비율변화_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,유동비율변화_diff,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,유동비율변화_ratio,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,업력_diff,126,2,1.59,6,4.76,7,5.56,8,6.35,10,7.94
2021,부실,업력_ratio,126,2,1.59,6,4.76,7,5.56,8,6.35,10,7.94
2021,부실,매출액영업이익률_diff_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,매출액영업이익률_ratio_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,EBIT대매출액_diff_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,EBIT대매출액_ratio_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,EBITDA대매출액_diff_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,EBITDA대매출액_ratio_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,매출원가대매출액_diff_industry,126,2,1.59,2,1.59,2,1.59,2,1.59,7,5.56
2021,부실,매출원가대매출액_ratio_industry,126,2,1.59,2,1.59,2,1.59,2,1.59,7,5.56
2021,부실,매출액순이익률_diff_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,매출액순이익률_ratio_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,사내유보율_diff_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,사내유보율_ratio_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,금융비용대매출액_diff_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,금융비용대매출액_ratio_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,자기자본비율_diff_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,자기자본비율_ratio_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,부채비율_diff_industry,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,부채비율_ratio_industry,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,유동비율_diff_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,유동비율_ratio_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,당좌비율_diff_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,당좌비율_ratio_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,현금비율_diff_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,현금비율_ratio_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,순운전자본대총자본_diff_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,순운전자본대총자본_ratio_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,비유동비율_diff_industry,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,비유동비율_ratio_industry,126,3,2.38,4,3.17,5,3.97,6,4.76,8,6.35
2021,부실,비유동장기적합률_diff_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,비유동장기적합률_ratio_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,차입금의존도_diff_industry,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,차입금의존도_ratio_industry,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,총자산회전율_diff_industry,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,총자산회전율_ratio_industry,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,자기자본회전율_diff_industry,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,자기자본회전율_ratio_industry,126,2,1.59,3,2.38,4,3.17,5,3.97,7,5.56
2021,부실,비유동자산회전율_diff_industry,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,비유동자산회전율_ratio_industry,126,2,1.59,3,2.38,8,6.35,10,7.94,14,11.11
2021,부실,유형자산회전율_diff_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,유형자산회전율_ratio_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,14,11.11
2021,부실,재고자산회전율_diff_industry,126,2,1.59,2,1.59,2,1.59,7,5.56,9,7.14
2021,부실,재고자산회전율_ratio_industry,126,2,1.59,2,1.59,2,1.59,7,5.56,9,7.14
2021,부실,매출채권회전율_diff_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,매출채권회전율_ratio_industry,126,4,3.17,5,3.97,6,4.76,7,5.56,9,7.14
2021,부실,매입채무회전율_diff_industry,126,2,1.59,2,1.59,2,1.59,2,1.59,9,7.14
2021,부실,매입채무회전율_ratio_industry,126,2,1.59,2,1.59,2,1.59,2,1.59,9,7.14
2021,부실,총자산증가율_diff_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,총자산증가율_ratio_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,유형자산증가율_diff_industry,126,2,1.59,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,유형자산증가율_ratio_industry,126,2,1.59,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,자기자본증가율_diff_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,자기자본증가율_ratio_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,매출액증가율_diff_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2021,부실,매출액증가율_ratio_industry,126,4,3.17,6,4.76,8,6.35,10,7.94,14,11.11
2022,정상,부채비율,4009,82,2.05,123,3.07,163,4.07,203,5.06,402,10.03
2022,정상,총부채비율,4009,82,2.05,162,4.04,242,6.04,322,8.03,402,10.03
2022,정상,장기부채비율,4009,32,0.8,32,0.8,32,0.8,32,0.8,201,5.01
2022,정상,장기부채의존도,4009,41,1.02,81,2.02,121,3.02,161,4.02,201,5.01
2022,정상,차입금의존도,4009,41,1.02,81,2.02,121,3.02,161,4.02,201,5.01
