회사명,사업자등록번호,회계년도
(주)와이즈아이티,2068112777,2018
(주)와이즈아이티,2068112777,2019
(주)와이즈아이티,2068112777,2020
(주)와이즈아이티,2068112777,2021
지엠아시아퍼시픽지역본부주식회사,2068113378,2012
지엠아시아퍼시픽지역본부주식회사,2068113378,2013
지엠아시아퍼시픽지역본부주식회사,2068113378,2014
지엠아시아퍼시픽지역본부주식회사,2068113378,2015
지엠아시아퍼시픽지역본부주식회사,2068113378,2016
지엠아시아퍼시픽지역본부주식회사,2068113378,2017
지엠아시아퍼시픽지역본부주식회사,2068113378,2018
지엠아시아퍼시픽지역본부주식회사,2068113378,2019
지엠아시아퍼시픽지역본부주식회사,2068113378,2020
지엠아시아퍼시픽지역본부주식회사,2068113378,2021
(주)티엠케이,2068113403,2012
지엠코리아주식회사,2068115911,2012
(주)청송축산유통,2068116244,2016
(주)청송축산유통,2068116244,2017
(주)렉스팜,2068116337,2012
(주)렉스팜,2068116337,2013
(주)렉스팜,2068116337,2014
(주)렉스팜,2068116337,2015
(주)렉스팜,2068116337,2016
(주)렉스팜,2068116337,2017
(주)렉스팜,2068116337,2018
(주)렉스팜,2068116337,2019
(주)렉스팜,2068116337,2020
(주)렉스팜,2068116337,2021
마이스터인터내셔날주식회사,2068127213,2012
마이스터인터내셔날주식회사,2068127213,2013
마이스터인터내셔날주식회사,2068127213,2014
마이스터인터내셔날주식회사,2068127213,2015
마이스터인터내셔날주식회사,2068127213,2016
마이스터인터내셔날주식회사,2068127213,2017
마이스터인터내셔날주식회사,2068127213,2018
(주)코모스앤,2068146258,2014
(주)코모스앤,2068146258,2015
(주)코모스앤,2068146258,2016
주식회사우성물류,2068146302,2012
주식회사우성물류,2068146302,2013
주식회사우성물류,2068146302,2014
(주)삼성미트통상,2068152726,2015
(주)삼성미트통상,2068152726,2016
(주)삼성미트통상,2068152726,2017
(주)삼성미트통상,2068152726,2018
(주)피씨일오삼,2068153138,2012
(주)피씨일오삼,2068153138,2013
(주)피씨일오삼,2068153138,2014
조일철강(주),2068153574,2015
조일철강(주),2068153574,2016
조일철강(주),2068153574,2017
조일철강(주),2068153574,2018
조일철강(주),2068153574,2019
조일철강(주),2068153574,2020
(주)헤아텍,2068156682,2016
(주)헤아텍,2068156682,2017
(주)헤아텍,2068156682,2018
(주)팀벨,2068158545,2020
(주)팀벨,2068158545,2021
(주)월비통상,2068165575,2012
(주)월비통상,2068165575,2013
(주)월비통상,2068165575,2014
(주)월비통상,2068165575,2015
(주)월비통상,2068165575,2016
(주)아이커머,2068165615,2017
(주)아이커머,2068165615,2018
(주)아이커머,2068165615,2019
(주)아이커머,2068165615,2020
(주)워너기업,2068166138,2012
(주)워너기업,2068166138,2013
(주)워너기업,2068166138,2014
(주)워너기업,2068166138,2015
(주)동양유화,2068167156,2012
(주)동양유화,2068167156,2013
(주)동양유화,2068167156,2014
주식회사지수어패럴,2068174924,2020
주식회사지수어패럴,2068174924,2021
주식회사엠프로미스,2068178385,2020
주식회사엠프로미스,2068178385,2021
(주)한국오티스양행,2068179157,2013
(주)한국오티스양행,2068179157,2014
(주)한국오티스양행,2068179157,2015
(주)한국오티스양행,2068179157,2016
(주)지피클럽,2068184567,2015
(주)지피클럽,2068184567,2016
(주)지피클럽,2068184567,2017
(주)지피클럽,2068184567,2018
(주)지피클럽,2068184567,2019
(주)지피클럽,2068184567,2020
(주)지피클럽,2068184567,2021
(주)보보스미트트레이딩,2068187792,2012
(주)보보스미트트레이딩,2068187792,2013
(주)보보스미트트레이딩,2068187792,2014
(주)보보스미트트레이딩,2068187792,2015
(주)보보스미트트레이딩,2068187792,2018
(주)보보스미트트레이딩,2068187792,2019
(주)보보스미트트레이딩,2068187792,2020
(주)보보스미트트레이딩,2068187792,2021
잇츠유어스(주),2068187924,2012
잇츠유어스(주),2068187924,2013
잇츠유어스(주),2068187924,2014
잇츠유어스(주),2068187924,2015
잇츠유어스(주),2068187924,2016
잇츠유어스(주),2068187924,2017
잇츠유어스(주),2068187924,2018
(주)데이썬,2068188675,2014
(주)데이썬,2068188675,2015
(주)데이썬,2068188675,2016
(주)데이썬,2068188675,2017
(주)데이썬,2068188675,2018
(주)데이썬,2068188675,2019
(주)데이썬,2068188675,2020
(주)데이썬,2068188675,2021
마포미트(주),2068188734,2012
마포미트(주),2068188734,2013
(주)미트리치,2068191146,2012
(주)미트리치,2068191146,2013
(주)미트리치,2068191146,2014
(주)미트리치,2068191146,2015
제이케이모터스서비스주식회사,2068192602,2018
제이케이모터스서비스주식회사,2068192602,2019
제이케이모터스서비스주식회사,2068192602,2020
제이케이모터스서비스주식회사,2068192602,2021
주식회사오성우산,2068193009,2021
주식회사에코트리,2068195012,2019
주식회사에코트리,2068195012,2020
주식회사에코트리,2068195012,2021
한국타지마(주),2068195443,2012
한국타지마(주),2068195443,2013
한국타지마(주),2068195443,2014
한국타지마(주),2068195443,2015
한국타지마(주),2068195443,2016
한국타지마(주),2068195443,2017
한국타지마(주),2068195443,2018
(주)정성과친절,2068195477,2019
(주)정성과친절,2068195477,2020
(주)정성과친절,2068195477,2021
주식회사제이에스글로벌,2068600387,2014
주식회사제이에스글로벌,2068600387,2015
주식회사제이에스글로벌,2068600387,2016
주식회사제이에스글로벌,2068600387,2017
주식회사제이에스글로벌,2068600387,2018
주식회사제이에스글로벌,2068600387,2019
주식회사제이에스글로벌,2068600387,2020
(주)지에스와이텍스타일,2068600771,2012
(주)지에스와이텍스타일,2068600771,2013
(주)지에스와이텍스타일,2068600771,2014
(주)지에스와이텍스타일,2068600771,2015
(주)지에스와이텍스타일,2068600771,2016
(주)지에스와이텍스타일,2068600771,2017
(주)지에스와이텍스타일,2068600771,2018
(주)지에스와이텍스타일,2068600771,2019
(주)지에스와이텍스타일,2068600771,2020
(주)지에스와이텍스타일,2068600771,2021
주식회사케이엘마트,2068602478,2018
주식회사케이엘마트,2068602478,2019
주식회사케이엘마트,2068602478,2020
주식회사케이엘마트,2068602478,2021
디에스아이티위너스,2068602745,2012
디에스아이티위너스,2068602745,2013
디에스아이티위너스,2068602745,2014
주식회사휴코리아,2068602880,2018
주식회사휴코리아,2068602880,2019
주식회사휴코리아,2068602880,2020
주식회사휴코리아,2068602880,2021
주식회사엘씨프라임,2068603860,2014
주식회사엘씨프라임,2068603860,2015
(주)김家네,2068604573,2012
(주)김家네,2068604573,2013
(주)김家네,2068604573,2014
(주)김家네,2068604573,2015
(주)김家네,2068604573,2016
(주)김家네,2068604573,2017
(주)김家네,2068604573,2018
(주)김家네,2068604573,2019
(주)김家네,2068604573,2020
(주)김家네,2068604573,2021
(주)가림아이앤씨,2068605024,2019
(주)가림아이앤씨,2068605024,2020
(주)가림아이앤씨,2068605024,2021
(주)하나프라임,2068605742,2014
(주)하나프라임,2068605742,2015
(주)하나프라임,2068605742,2018
(주)하나프라임,2068605742,2019
(주)하나프라임,2068605742,2020
(주)하나프라임,2068605742,2021
주식회사더블유에스미트글로벌,2068607492,2012
주식회사더블유에스미트글로벌,2068607492,2013
주식회사더블유에스미트글로벌,2068607492,2014
주식회사더블유에스미트글로벌,2068607492,2015
(주)다우바이오메디카,2068608318,2018
(주)다우바이오메디카,2068608318,2019
(주)다우바이오메디카,2068608318,2020
(주)다우바이오메디카,2068608318,2021
(주)멘토미트,2068609466,2013
(주)멘토미트,2068609466,2014
(주)멘토미트,2068609466,2015
주식회사트리플크라운미트,2068609734,2012
주식회사트리플크라운미트,2068609734,2013
주식회사트리플크라운미트,2068609734,2014
주식회사트리플크라운미트,2068609734,2015
주식회사현대웰슨,2068610245,2019
주식회사현대웰슨,2068610245,2020
주식회사현대웰슨,2068610245,2021
(주)페이퍼익스프레스,2068610250,2017
(주)페이퍼익스프레스,2068610250,2018
(주)페이퍼익스프레스,2068610250,2019
(주)페이퍼익스프레스,2068610250,2020
(주)페이퍼익스프레스,2068610250,2021
에스앤제이이노베이션주식회사,2068611211,2013
에스앤제이이노베이션주식회사,2068611211,2014
에스앤제이이노베이션주식회사,2068611211,2015
에스앤제이이노베이션주식회사,2068611211,2016
에스앤제이이노베이션주식회사,2068611211,2017
에스앤제이이노베이션주식회사,2068611211,2018
에스앤제이이노베이션주식회사,2068611211,2019
주식회사성광에프앤비,2068614498,2019
주식회사성광에프앤비,2068614498,2020
주식회사성광에프앤비,2068614498,2021
주식회사다그린,2068619848,2012
주식회사다그린,2068619848,2013
주식회사다그린,2068619848,2014
주식회사다그린,2068619848,2015
(주)다커머스에프앤씨,2068622455,2012
(주)다커머스에프앤씨,2068622455,2013
(주)다커머스에프앤씨,2068622455,2014
(주)다커머스에프앤씨,2068622455,2015
(주)우신오토파트너스,2068623338,2012
(주)우신오토파트너스,2068623338,2013
(주)우신오토파트너스,2068623338,2014
(주)우신오토파트너스,2068623338,2015
(주)우신오토파트너스,2068623338,2016
(주)엘에스티에너지,2068625919,2012
(주)엘에스티에너지,2068625919,2013
(주)엘에스티에너지,2068625919,2014
(주)엘에스티에너지,2068625919,2015
(주)캠포에버코리아,2068626408,2012
(주)캠포에버코리아,2068626408,2013
(주)캠포에버코리아,2068626408,2014
(주)캠포에버코리아,2068626408,2015
(주)캠포에버코리아,2068626408,2016
(주)캠포에버코리아,2068626408,2017
(주)캠포에버코리아,2068626408,2018
(주)캠포에버코리아,2068626408,2019
(주)캠포에버코리아,2068626408,2020
(주)캠포에버코리아,2068626408,2021
주식회사미트카운티,2068626674,2015
주식회사미트카운티,2068626674,2016
주식회사미트카운티,2068626674,2017
주식회사엠지티앤씨,2068629007,2012
주식회사엠지티앤씨,2068629007,2013
주식회사엠지티앤씨,2068629007,2014
주식회사엠지티앤씨,2068629007,2015
주식회사엠지티앤씨,2068629007,2016
주식회사엠지티앤씨,2068629007,2017
주식회사엠지티앤씨,2068629007,2018
주식회사엠지티앤씨,2068629007,2019
주식회사엠지티앤씨,2068629007,2020
주식회사엠지티앤씨,2068629007,2021
(주)나자인,2068629671,2012
(주)나자인,2068629671,2013
(주)나자인,2068629671,2014
(주)나자인,2068629671,2015
(주)나자인,2068629671,2016
(주)나자인,2068629671,2017
(주)나자인,2068629671,2018
(주)나자인,2068629671,2019
(주)나자인,2068629671,2020
(주)나자인,2068629671,2021
주식회사회산디지털,2068632953,2020
주식회사회산디지털,2068632953,2021
(주)미트웰,2068633699,2012
(주)미트웰,2068633699,2013
(주)미트웰,2068633699,2014
(주)미트웰,2068633699,2015
(주)미트웰,2068633699,2016
(주)미트웰,2068633699,2017
(주)벨로크,2068636075,2020
(주)벨로크,2068636075,2021
(주)제니스엠앤씨,2068637735,2017
(주)제니스엠앤씨,2068637735,2018
(주)제니스엠앤씨,2068637735,2019
와이케이지,2068639825,2019
와이케이지,2068639825,2020
와이케이지,2068639825,2021
(주)트레이딩포스트,2068640318,2020
(주)트레이딩포스트,2068640318,2021
주식회사캐틀팜,2068641485,2018
주식회사캐틀팜,2068641485,2019
주식회사캐틀팜,2068641485,2020
주식회사캐틀팜,2068641485,2021
(주)명현이엔씨,2068644482,2016
(주)명현이엔씨,2068644482,2017
(주)명현이엔씨,2068644482,2018
(주)명현이엔씨,2068644482,2019
(주)명현이엔씨,2068644482,2020
(주)명현이엔씨,2068644482,2021
(주)다원씨앤씨,2068645254,2019
(주)다원씨앤씨,2068645254,2020
(주)다원씨앤씨,2068645254,2021
(주)엠케이솔라,2068647816,2020
(주)엠케이솔라,2068647816,2021
(주)딜리셔스,2068650285,2019
(주)딜리셔스,2068650285,2020
(주)딜리셔스,2068650285,2021
교학모터스(주),2068650835,2012
교학모터스(주),2068650835,2013
(주)이마트,2068650913,2012
(주)이마트,2068650913,2013
(주)이마트,2068650913,2014
(주)이마트,2068650913,2015
(주)이마트,2068650913,2016
(주)이마트,2068650913,2017
(주)이마트,2068650913,2018
(주)이마트,2068650913,2019
(주)이마트,2068650913,2020
(주)이마트,2068650913,2021
유원미트코리아,2068653429,2021
콘에어코리아트레이딩주식회사,2068654277,2013
콘에어코리아트레이딩주식회사,2068654277,2014
콘에어코리아트레이딩주식회사,2068654277,2015
콘에어코리아트레이딩주식회사,2068654277,2016
콘에어코리아트레이딩주식회사,2068654277,2017
콘에어코리아트레이딩주식회사,2068654277,2018
콘에어코리아트레이딩주식회사,2068654277,2019
콘에어코리아트레이딩주식회사,2068654277,2020
콘에어코리아트레이딩주식회사,2068654277,2021
(주)씨아이인터내셔널,2068658803,2013
(주)씨아이인터내셔널,2068658803,2014
(주)씨아이인터내셔널,2068658803,2015
주식회사부림,2068662122,2021
주식회사푸디버스,2068664135,2019
주식회사푸디버스,2068664135,2020
주식회사푸디버스,2068664135,2021
(주)케이티미트,2068666021,2013
(주)케이티미트,2068666021,2014
(주)케이티미트,2068666021,2015
(주)메가엠,2068667262,2012
(주)메가엠,2068667262,2013
(주)메가엠,2068667262,2014
(주)메가엠,2068667262,2015
(주)메가엠,2068667262,2016
(주)메가엠,2068667262,2017
(주)메가엠,2068667262,2018
(주)메가엠,2068667262,2019
(주)메가엠,2068667262,2020
(주)메가엠,2068667262,2021
(주)어반패션,2068669993,2021
(주)한쇼핑,2068670942,2020
(주)한쇼핑,2068670942,2021
(주)제이컬렉션,2068672765,2021
다솜프라자주식회사,2068673314,2020
다솜프라자주식회사,2068673314,2021
주식회사보보,2068675156,2019
주식회사보보,2068675156,2020
주식회사보보,2068675156,2021
(주)피에스미트,2068688855,2021
주식회사태진트레이드,2068693227,2017
주식회사태진트레이드,2068693227,2018
주식회사태진트레이드,2068693227,2019
주식회사태진트레이드,2068693227,2020
주식회사선진모터스,2068694788,2014
주식회사선진모터스,2068694788,2015
주식회사선진모터스,2068694788,2016
주식회사선진모터스,2068694788,2017
주식회사선진모터스,2068694788,2018
주식회사선진모터스,2068694788,2019
주식회사선진모터스,2068694788,2020
(주)글로젠,2068704075,2016
(주)글로젠,2068704075,2017
(주)글로젠,2068704075,2018
(주)글로젠,2068704075,2019
(주)글로젠,2068704075,2020
(주)글로젠,2068704075,2021
농업회사법인농협양곡주식회사,2068705943,2015
농업회사법인농협양곡주식회사,2068705943,2016
농업회사법인농협양곡주식회사,2068705943,2017
농업회사법인농협양곡주식회사,2068705943,2018
주식회사넥스트스테이지,2068801395,2019
주식회사넥스트스테이지,2068801395,2020
주식회사넥스트스테이지,2068801395,2021
주식회사케이티에스씨,2078107734,2012
주식회사케이티에스씨,2078107734,2013
주식회사케이티에스씨,2078107734,2014
주식회사케이티에스씨,2078107734,2015
주식회사케이티에스씨,2078107734,2016
주식회사케이티에스씨,2078107734,2017
주식회사케이티에스씨,2078107734,2018
주식회사케이티에스씨,2078107734,2019
주식회사케이티에스씨,2078107734,2020
주식회사케이티에스씨,2078107734,2021
(주)마주코통상,2078129698,2012
(주)마주코통상,2078129698,2013
(주)마주코통상,2078129698,2014
(주)마주코통상,2078129698,2015
스펙트리스코리아주식회사,2078140276,2013
스펙트리스코리아주식회사,2078140276,2014
스펙트리스코리아주식회사,2078140276,2015
스펙트리스코리아주식회사,2078140276,2016
스펙트리스코리아주식회사,2078140276,2017
스펙트리스코리아주식회사,2078140276,2018
스펙트리스코리아주식회사,2078140276,2019
스펙트리스코리아주식회사,2078140276,2020
스펙트리스코리아주식회사,2078140276,2021
에스디엔(주),2078141182,2012
에스디엔(주),2078141182,2013
에스디엔(주),2078141182,2014
경성철강주식회사,2078141877,2012
경성철강주식회사,2078141877,2013
경성철강주식회사,2078141877,2014
(주)제너시스비비큐,2078143555,2012
(주)제너시스비비큐,2078143555,2013
(주)제너시스비비큐,2078143555,2014
(주)제너시스비비큐,2078143555,2015
(주)제너시스비비큐,2078143555,2016
(주)제너시스비비큐,2078143555,2017
(주)제너시스비비큐,2078143555,2018
(주)제너시스비비큐,2078143555,2019
(주)제너시스비비큐,2078143555,2020
(주)제너시스비비큐,2078143555,2021
(주)경일텔레콤,2078149689,2012
(주)경일텔레콤,2078149689,2013
(주)경일텔레콤,2078149689,2014
(주)경일텔레콤,2078149689,2015
(주)경일텔레콤,2078149689,2016
(주)경일텔레콤,2078149689,2017
(주)경일텔레콤,2078149689,2018
(주)경일텔레콤,2078149689,2019
(주)경일텔레콤,2078149689,2020
(주)경일텔레콤,2078149689,2021
주식회사지에스교역,2078150769,2012
주식회사지에스교역,2078150769,2013
주식회사지에스교역,2078150769,2014
주식회사지에스교역,2078150769,2015
주식회사지에스교역,2078150769,2016
주식회사지에스교역,2078150769,2017
주식회사지에스교역,2078150769,2018
주식회사지에스교역,2078150769,2019
주식회사지에스교역,2078150769,2020
주식회사지에스교역,2078150769,2021
주식회사투바,2078151604,2019
주식회사투바,2078151604,2020
주식회사투바,2078151604,2021
주식회사인터파크송인서적,2078152243,2017
주식회사인터파크송인서적,2078152243,2018
주식회사인터파크송인서적,2078152243,2019
(주)훠링,2078154620,2013
(주)훠링,2078154620,2014
(주)훠링,2078154620,2015
(주)훠링,2078154620,2016
(주)훠링,2078154620,2017
보덕메디팜(주),2078155589,2012
보덕메디팜(주),2078155589,2013
보덕메디팜(주),2078155589,2014
보덕메디팜(주),2078155589,2015
보덕메디팜(주),2078155589,2016
보덕메디팜(주),2078155589,2017
보덕메디팜(주),2078155589,2018
보덕메디팜(주),2078155589,2019
보덕메디팜(주),2078155589,2020
보덕메디팜(주),2078155589,2021
보령약품주식회사,2088100296,2012
보령약품주식회사,2088100296,2013
보령약품주식회사,2088100296,2014
보령약품주식회사,2088100296,2015
보령약품주식회사,2088100296,2016
보령약품주식회사,2088100296,2017
보령약품주식회사,2088100296,2018
보령약품주식회사,2088100296,2019
보령약품주식회사,2088100296,2020
보령약품주식회사,2088100296,2021
메디앙스(주),2088103973,2012
메디앙스(주),2088103973,2013
남영상사주식회사,2088111172,2012
남영상사주식회사,2088111172,2013
남영상사주식회사,2088111172,2014
남영상사주식회사,2088111172,2015
남영상사주식회사,2088111172,2016
남영상사주식회사,2088111172,2017
남영상사주식회사,2088111172,2018
남영상사주식회사,2088111172,2019
남영상사주식회사,2088111172,2020
남영상사주식회사,2088111172,2021
한국코닥주식회사,2088115483,2012
한국코닥주식회사,2088115483,2013
한국코닥주식회사,2088115483,2014
한국코닥주식회사,2088115483,2015
한국코닥주식회사,2088115483,2016
한국코닥주식회사,2088115483,2017
한국코닥주식회사,2088115483,2018
한국코닥주식회사,2088115483,2019
한국코닥주식회사,2088115483,2020
한국코닥주식회사,2088115483,2021
대경모방,2088120953,2012
대경모방,2088120953,2013
대경모방,2088120953,2014
대경모방,2088120953,2015
대경모방,2088120953,2016
대경모방,2088120953,2017
대경모방,2088120953,2018
주식회사상일기업,2088120986,2012
주식회사상일기업,2088120986,2013
주식회사상일기업,2088120986,2014
주식회사상일기업,2088120986,2017
주식회사상일기업,2088120986,2018
주식회사상일기업,2088120986,2019
주식회사상일기업,2088120986,2020
주식회사상일기업,2088120986,2021
(주)도이치아우토,2088121501,2018
(주)도이치아우토,2088121501,2019
(주)도이치아우토,2088121501,2020
(주)도이치아우토,2088121501,2021
(주)한중유니온,2088122567,2012
(주)한중유니온,2088122567,2013
(주)한중유니온,2088122567,2014
(주)북플러스,2088126277,2012
(주)북플러스,2088126277,2013
(주)북플러스,2088126277,2014
(주)북플러스,2088126277,2015
(주)북플러스,2088126277,2016
(주)북플러스,2088126277,2017
(주)북플러스,2088126277,2018
(주)북플러스,2088126277,2019
(주)코리아세븐,2088127413,2012
(주)코리아세븐,2088127413,2013
(주)코리아세븐,2088127413,2014
(주)코리아세븐,2088127413,2015
(주)코리아세븐,2088127413,2016
(주)코리아세븐,2088127413,2017
(주)코리아세븐,2088127413,2018
(주)코리아세븐,2088127413,2019
(주)코리아세븐,2088127413,2020
(주)코리아세븐,2088127413,2021
(주)마트킹구성,2088129274,2017
(주)마트킹구성,2088129274,2018
(주)마트킹구성,2088129274,2019
(주)마트킹구성,2088129274,2020
(주)마트킹구성,2088129274,2021
아람상사주식회사,2088130602,2020
아람상사주식회사,2088130602,2021
(주)그린칩스,2088130752,2021
주식회사노블바이오,2088600928,2020
주식회사노블바이오,2088600928,2021
비콘얼라이언스주식회사,2088701244,2021
신덕약품주식회사,2098110797,2012
신덕약품주식회사,2098110797,2013
신덕약품주식회사,2098110797,2014
신덕약품주식회사,2098110797,2015
신덕약품주식회사,2098110797,2016
신덕약품주식회사,2098110797,2017
신덕약품주식회사,2098110797,2018
신덕약품주식회사,2098110797,2019
신덕약품주식회사,2098110797,2020
신덕약품주식회사,2098110797,2021
강신산업주식회사,2098113912,2012
강신산업주식회사,2098113912,2013
강신산업주식회사,2098113912,2014
강신산업주식회사,2098113912,2015
강신산업주식회사,2098113912,2016
강신산업주식회사,2098113912,2017
강신산업주식회사,2098113912,2018
강신산업주식회사,2098113912,2019
강신산업주식회사,2098113912,2020
강신산업주식회사,2098113912,2021
(주)호일바이오메드,2098113983,2012
(주)호일바이오메드,2098113983,2013
(주)호일바이오메드,2098113983,2020
(주)호일바이오메드,2098113983,2021
에이스메디칼(주),2098120882,2012
에이스메디칼(주),2098120882,2013
에이스메디칼(주),2098120882,2014
에이스메디칼(주),2098120882,2015
에이스메디칼(주),2098120882,2016
에이스메디칼(주),2098120882,2017
에이스메디칼(주),2098120882,2018
에이스메디칼(주),2098120882,2019
에이스메디칼(주),2098120882,2020
에이스메디칼(주),2098120882,2021
애보트래피드진단주식회사,2098120975,2012
애보트래피드진단주식회사,2098120975,2013
애보트래피드진단주식회사,2098120975,2014
애보트래피드진단주식회사,2098120975,2015
애보트래피드진단주식회사,2098120975,2016
애보트래피드진단주식회사,2098120975,2017
애보트래피드진단주식회사,2098120975,2018
애보트래피드진단주식회사,2098120975,2019
애보트래피드진단주식회사,2098120975,2020
애보트래피드진단주식회사,2098120975,2021
(주)성수전자,2098124398,2020
(주)성수전자,2098124398,2021
주식회사감성,2098137194,2012
주식회사감성,2098137194,2013
주식회사감성,2098137194,2014
주식회사감성,2098137194,2015
주식회사감성,2098137194,2016
주식회사감성,2098137194,2017
주식회사감성,2098137194,2018
주식회사감성,2098137194,2019
주식회사감성,2098137194,2020
주식회사감성,2098137194,2021
주식회사유니실테크놀러지,2098142154,2012
주식회사유니실테크놀러지,2098142154,2013
주식회사유니실테크놀러지,2098142154,2014
주식회사유니실테크놀러지,2098142154,2015
주식회사유니실테크놀러지,2098142154,2016
주식회사유니실테크놀러지,2098142154,2017
주식회사유니실테크놀러지,2098142154,2018
주식회사유니실테크놀러지,2098142154,2019
주식회사명인화장품,2098145923,2020
주식회사명인화장품,2098145923,2021
주식회사선승연,2098154096,2013
주식회사선승연,2098154096,2014
주식회사선승연,2098154096,2015
주식회사선승연,2098154096,2016
주식회사선승연,2098154096,2017
주식회사선승연,2098154096,2018
주식회사선승연,2098154096,2019
주식회사선승연,2098154096,2020
주식회사선승연,2098154096,2021
(주)싸이랩코리아,2098155886,2020
(주)싸이랩코리아,2098155886,2021
주식회사세인트벨코리아,2098158087,2014
주식회사세인트벨코리아,2098158087,2015
주식회사세인트벨코리아,2098158087,2017
주식회사세인트벨코리아,2098158087,2018
주식회사세인트벨코리아,2098158087,2019
주식회사세인트벨코리아,2098158087,2020
주식회사세인트벨코리아,2098158087,2021
(주)제온트레이딩,2098158281,2016
(주)제온트레이딩,2098158281,2017
(주)제온트레이딩,2098158281,2018
(주)제온트레이딩,2098158281,2019
주식회사코리아이앤피,2098159204,2021
주식회사제이에프티,2098160749,2018
주식회사제이에프티,2098160749,2019
주식회사제이에프티,2098160749,2020
주식회사제이에프티,2098160749,2021
주식회사쿱스토어경기동남부,2098600367,2019
주식회사쿱스토어경기동남부,2098600367,2020
주식회사쿱스토어경기동남부,2098600367,2021
주식회사진광스틸,2098600843,2021
주식회사태린건설,2098700103,2019
주식회사태린건설,2098700103,2020
주식회사태린건설,2098700103,2021
주식회사대경퍼시픽,2108100440,2012
주식회사대경퍼시픽,2108100440,2013
주식회사대경퍼시픽,2108100440,2014
주식회사대경퍼시픽,2108100440,2015
주식회사대경퍼시픽,2108100440,2016
주식회사대경퍼시픽,2108100440,2017
주식회사대경퍼시픽,2108100440,2018
주식회사대경퍼시픽,2108100440,2019
주식회사대경퍼시픽,2108100440,2020
주식회사대경퍼시픽,2108100440,2021
국제가스공업(주),2108101702,2012
국제가스공업(주),2108101702,2013
국제가스공업(주),2108101702,2014
(주)제원인터내쇼날,2108115981,2012
(주)제원인터내쇼날,2108115981,2013
(주)제원인터내쇼날,2108115981,2014
(주)제원인터내쇼날,2108115981,2015
(주)제원인터내쇼날,2108115981,2016
(주)제원인터내쇼날,2108115981,2017
(주)제원인터내쇼날,2108115981,2018
(주)제원인터내쇼날,2108115981,2019
(주)제원인터내쇼날,2108115981,2020
(주)제원인터내쇼날,2108115981,2021
(주)청화자원,2108117029,2012
(주)청화자원,2108117029,2013
(주)청화자원,2108117029,2014
(주)청화자원,2108117029,2015
(주)청화자원,2108117029,2016
(주)청화자원,2108117029,2017
(주)청화자원,2108117029,2018
(주)청화자원,2108117029,2019
(주)청화자원,2108117029,2021
청암피앤피주식회사,2108117882,2012
청암피앤피주식회사,2108117882,2013
청암피앤피주식회사,2108117882,2014
청암피앤피주식회사,2108117882,2021
주식회사윤성,2108119221,2014
주식회사윤성,2108119221,2015
주식회사윤성,2108119221,2016
주식회사윤성,2108119221,2017
주식회사윤성,2108119221,2018
주식회사윤성,2108119221,2019
주식회사윤성,2108119221,2020
성산약품주식회사,2108128230,2012
성산약품주식회사,2108128230,2013
성산약품주식회사,2108128230,2014
성산약품주식회사,2108128230,2015
성산약품주식회사,2108128230,2016
성산약품주식회사,2108128230,2017
강원전자주식회사,2108130681,2015
강원전자주식회사,2108130681,2016
강원전자주식회사,2108130681,2017
강원전자주식회사,2108130681,2018
강원전자주식회사,2108130681,2019
강원전자주식회사,2108130681,2020
강원전자주식회사,2108130681,2021
(주)동북쇼핑,2108134673,2012
(주)동북쇼핑,2108134673,2013
(주)동북쇼핑,2108134673,2014
(주)동북쇼핑,2108134673,2015
(주)동북쇼핑,2108134673,2016
(주)동북쇼핑,2108134673,2017
(주)동북쇼핑,2108134673,2018
(주)동북쇼핑,2108134673,2019
(주)동북쇼핑,2108134673,2020
(주)동북쇼핑,2108134673,2021
(주)제이디아이무역,2108138363,2019
(주)제이디아이무역,2108138363,2020
(주)제이디아이무역,2108138363,2021
(주)세이브존아이앤씨,2108141081,2012
(주)세이브존아이앤씨,2108141081,2013
(주)세이브존아이앤씨,2108141081,2014
(주)세이브존아이앤씨,2108141081,2015
(주)세이브존아이앤씨,2108141081,2016
(주)세이브존아이앤씨,2108141081,2017
(주)세이브존아이앤씨,2108141081,2018
(주)세이브존아이앤씨,2108141081,2019
(주)세이브존아이앤씨,2108141081,2020
(주)세이브존아이앤씨,2108141081,2021
주식회사씨엔케이코스메틱,2108152690,2012
주식회사씨엔케이코스메틱,2108152690,2013
주식회사씨엔케이코스메틱,2108152690,2014
주식회사씨엔케이코스메틱,2108152690,2015
주식회사씨엔케이코스메틱,2108152690,2016
주식회사씨엔케이코스메틱,2108152690,2017
주식회사씨엔케이코스메틱,2108152690,2018
고려기프트주식회사,2108160114,2018
고려기프트주식회사,2108160114,2019
고려기프트주식회사,2108160114,2020
고려기프트주식회사,2108160114,2021
주식화사이상메디컬,2108160754,2021
주식회사예건에프앤씨,2108160977,2019
주식회사예건에프앤씨,2108160977,2020
주식회사예건에프앤씨,2108160977,2021
자안그룹주식회사,2108166030,2013
자안그룹주식회사,2108166030,2014
자안그룹주식회사,2108166030,2015
자안그룹주식회사,2108166030,2016
자안그룹주식회사,2108166030,2017
자안그룹주식회사,2108166030,2018
자안그룹주식회사,2108166030,2019
자안그룹주식회사,2108166030,2020
주식회사더사칠공,2108175451,2021
주식회사유니드에너지,2108801701,2020
주식회사유니드에너지,2108801701,2021
(주)토탈베이커리시스템,2118100540,2020
