Combined_Rank,Feature,Category,Feature_Type,SHAP_Rank,mean_abs_SHAP,Perm_Rank,Perm_Mean,Perm_Std,Rank_Diff,Consistency,Combined_Score,Category_Order
12,영업이익률변화,수익성 (Profitability),"▲ 상호작용 (Perm 높음, SHAP 낮음)",22,0.004525733307153577,7,0.014079766566627577,0.0021935365208924805,15,대폭 불일치,0.375,2
13,순운전자본대총자본_diff_industry,안정성 (Solvency),- 일반피처,17,0.006619419714993942,14,0.0031987136578249032,0.005628325989998976,3,일치,0.4027777777777778,1
14,현금ROA_diff,수익성 (Profitability),"▲ 상호작용 (Perm 높음, SHAP 낮음)",23,0.004183621542561581,11,0.005775993894979725,0.0038246742059802564,12,대폭 불일치,0.4444444444444445,2
15,영업현금흐름비율,현금흐름 (Cash Flow),- 일반피처,24,0.0036003694673929763,12,0.0034843479683323133,0.0008116840167327401,12,대폭 불일치,0.4722222222222222,5
16,순차입금비율,안정성 (Solvency),"△ 대체가능 (SHAP 높음, Perm 낮음)",9,0.014488559887864124,32,-0.0051542244609143585,0.0037101774265420506,23,대폭 불일치,0.5416666666666667,1
16,총부채비율,안정성 (Solvency),"△ 대체가능 (SHAP 높음, Perm 낮음)",11,0.014041989240143623,30,-0.0017676430128189646,0.004896544252506065,19,대폭 불일치,0.5416666666666667,1
18,매입채무회전율_diff,활동성 (Activity),- 일반피처,20,0.005365662812652499,24,0.00042538211334748887,0.000660428149063774,4,소폭 불일치,0.5833333333333333,4
19,부채비율_ratio,안정성 (Solvency),- 일반피처,16,0.00663364607159011,28,-0.0008223530765399167,0.003977728115439692,12,대폭 불일치,0.5833333333333334,1
20,재고자산보유기간_diff,활동성 (Activity),"△ 대체가능 (SHAP 높음, Perm 낮음)",8,0.016333633096221323,37,-0.03822197223544775,0.011773298993915608,29,대폭 불일치,0.5972222222222222,4
20,장기부채비율,안정성 (Solvency),- 일반피처,12,0.01074812635222986,33,-0.005344196993026307,0.002616411034014554,21,대폭 불일치,0.5972222222222222,1
20,현금전환주기_CCC,활동성 (Activity),- 일반피처,28,0.0018741480969549865,17,0.00248651791834254,0.0007893556153894068,11,대폭 불일치,0.5972222222222222,4
23,순운전자본비율_ratio,안정성 (Solvency),- 일반피처,25,0.003318954375752073,23,0.0004777717405834769,0.0005301912620440228,2,일치,0.6388888888888888,1
23,장기부채의존도,안정성 (Solvency),- 일반피처,27,0.0025476835529528222,21,0.001401124137056098,0.000699187571606787,6,소폭 불일치,0.6388888888888888,1
25,총자산증가율_diff,성장성 (Growth),- 일반피처,34,0.0009823169543779174,15,0.0027161710760203574,0.0011342382576089332,19,대폭 불일치,0.6527777777777778,3
26,매입채무지급기간,활동성 (Activity),- 일반피처,31,0.0011163925948177427,20,0.0016958049114882746,0.0008001259648770251,11,대폭 불일치,0.6805555555555556,4
27,자기자본증가율_ratio,성장성 (Growth),- 일반피처,30,0.0011182857287050196,22,0.0005574768370352534,0.0003365097827877814,8,소폭 불일치,0.6944444444444444,3
28,FCF_총자산,현금흐름 (Cash Flow),- 일반피처,35,0.0006795020844119614,18,0.0023433726259331432,0.0003810021309559293,17,대폭 불일치,0.7083333333333333,5
29,총자산회전율_ratio,활동성 (Activity),- 일반피처,18,0.00644925004695652,36,-0.011250204692283878,0.0041459531495604,18,대폭 불일치,0.7222222222222222,4
29,매출채권회전율,활동성 (Activity),- 일반피처,19,0.005527392878491955,35,-0.007744843847185695,0.002787520444050287,16,대폭 불일치,0.7222222222222222,4
31,유형자산회전율_ratio_industry,활동성 (Activity),- 일반피처,21,0.005202593242650191,34,-0.00674037536125785,0.0021612071136184814,13,대폭 불일치,0.7361111111111112,4
31,종업원,기타 (Other),- 일반피처,36,0.0005952948781727544,19,0.0023111657688520914,0.00024352538361743187,17,대폭 불일치,0.7361111111111112,6
33,ROIC_diff,수익성 (Profitability),- 일반피처,26,0.002945475116916899,31,-0.0022583182429494696,0.001752687333973295,5,소폭 불일치,0.7638888888888888,2
34,판관비율_ratio,수익성 (Profitability),- 일반피처,33,0.0010071004089852995,25,0.0004006268983353878,0.0004942486508115939,8,소폭 불일치,0.7777777777777777,2
35,자기자본회전율_ratio_industry,활동성 (Activity),- 일반피처,29,0.0013047447818988005,29,-0.001360196634606442,0.0003338030222336475,0,일치,0.7777777777777778,4
36,업력,기타 (Other),- 일반피처,32,0.0010797152689631417,27,6.740420297760564e-05,0.00023108098569970845,5,소폭 불일치,0.7916666666666667,6
37,유형자산비율,기타 (Other),- 일반피처,37,0.00023055548606824286,26,0.00023935901473154942,0.00015585959790363402,11,대폭 불일치,0.8472222222222222,6
