사업자등록번호,회사명,prob_2021,prob_2022,prob_2023,prob_2024,pred_label_2021,pred_label_2022,pred_label_2023,pred_label_2024,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
1208134797,(주)한삼시스템,0.0003,0.0005,0.0029,0.0014,0,0,0,0,0.0002,0.0024,-0.0015,42.25
1068121127,대원씨티에스주식회사,0.0005,0.0003,0.0011,0.0011,0,0,0,0,-0.0002,0.0008,0.0,42.22
1348601965,(주)시화스크랩,0.0048,0.0015,0.0086,0.0041,0,0,0,0,-0.0033,0.0071,-0.0045,42.21
1448127254,주식회사에이치에스에프,0.0036,0.0443,0.0065,0.0056,0,0,0,0,0.0407,-0.0378,-0.0009,42.15
3018128521,주식회사대전지오팜,0.0006,0.0006,0.0006,0.0009,0,0,0,0,0.0,0.0,0.0003,42.15
2208102988,주)나음케어,0.0004,0.2416,0.0069,0.0057,0,0,0,0,0.2412,-0.2347,-0.0012,42.13
8068100071,(주)코비마운틴,0.0006,0.0004,0.0008,0.0009,0,0,0,0,-0.0002,0.0004,0.0001,42.1
1288151859,에버켐(주),0.0005,0.0004,0.0016,0.0014,0,0,0,0,-0.0001,0.0012,-0.0002,42.1
2208655118,코리아미카사,0.1067,0.0161,0.0563,0.0059,0,0,0,0,-0.0906,0.0402,-0.0504,42.1
6188700739,주식회사동호유통,0.0009,0.0683,0.0308,0.0089,0,0,0,0,0.0674,-0.0375,-0.0219,42.07
6088136728,(주)남창,0.0005,0.0004,0.0005,0.0008,0,0,0,0,-0.0001,0.0001,0.0003,42.05
1288199402,주식회사뉴라이프그룹,0.0732,0.6571,0.0405,0.0096,0,1,0,0,0.5839,-0.6166,-0.0309,42.04
1288134641,주식회사클래르,0.0121,0.1886,0.0111,0.0066,0,0,0,0,0.1765,-0.1775,-0.0045,42.0
1068654322,케이씨에이치에너지(주),0.0049,0.0015,0.0007,0.0022,0,0,0,0,-0.0034,-0.0008,0.0015,42.0
6038175328,주식회사동하,0.0636,0.0073,0.4502,0.0051,0,0,1,0,-0.0563,0.4429,-0.4451,41.98
6228128239,주식회사마트킹용인,0.0054,0.1143,0.0214,0.0083,0,0,0,0,0.1089,-0.0929,-0.0131,41.96
1428117857,주식회사우보인터내셔날,0.0006,0.0004,0.0025,0.0018,0,0,0,0,-0.0002,0.0021,-0.0007,41.96
1078185880,코리아이플랫폼(주),0.002,0.0004,0.0066,0.0033,0,0,0,0,-0.0016,0.0062,-0.0033,41.88
1208688134,(주)에이치피앤씨,0.0007,0.6816,0.0111,0.0064,0,1,0,0,0.6809,-0.6705,-0.0047,41.87
6178186824,(주)엠지코퍼레이션,0.0023,0.2714,0.0094,0.0063,0,0,0,0,0.2691,-0.262,-0.0031,41.86
1388190465,푸드피아(주),0.0015,0.0005,0.2719,0.0033,0,0,0,0,-0.001,0.2714,-0.2686,41.85
6038138003,주식회사케이엔케이,0.0003,0.0002,0.0005,0.0007,0,0,0,0,-0.0001,0.0003,0.0002,41.83
5648800161,(주)부방유통,0.0419,0.0137,0.0021,0.0031,0,0,0,0,-0.0282,-0.0116,0.001,41.8
7168101573,미스토코리아주식회사,0.0003,0.0003,0.0004,0.0007,0,0,0,0,0.0,0.0001,0.0003,41.8
5018113287,(주)영웅약품,0.0043,0.0012,0.001,0.002,0,0,0,0,-0.0031,-0.0002,0.001,41.79
1208143530,주식회사안호모터스,0.6423,0.0306,0.3346,0.0057,1,0,0,0,-0.6117,0.304,-0.3289,41.74
1268647688,주식회사진흥인터내셔날,0.0011,0.0003,0.0006,0.0009,0,0,0,0,-0.0008,0.0003,0.0003,41.73
6038165193,(주)장가유통,0.2455,0.0009,0.6136,0.0049,0,0,1,0,-0.2446,0.6127,-0.6087,41.73
2208137420,(주)에스와이메디케어,0.0007,0.0007,0.0005,0.001,0,0,0,0,0.0,-0.0002,0.0005,41.72
1178136222,(주)프라임글로벌,0.0031,0.0014,0.0554,0.0038,0,0,0,0,-0.0017,0.054,-0.0516,41.7
5118107929,(주)리치,0.0002,0.0003,0.0018,0.0012,0,0,0,0,0.0001,0.0015,-0.0006,41.66
2188117775,(주)남경코리아,0.0003,0.0001,0.0003,0.0007,0,0,0,0,-0.0002,0.0002,0.0004,41.64
3678100988,(주)용타일,0.0015,0.0005,0.0014,0.0014,0,0,0,0,-0.001,0.0009,0.0,41.61
1218619950,주식회사화미,0.0038,0.0013,0.001,0.002,0,0,0,0,-0.0025,-0.0003,0.001,41.61
6178163587,주식회사경성에너지,0.0023,0.0015,0.0029,0.0024,0,0,0,0,-0.0008,0.0014,-0.0005,41.58
1238638104,주식회사선우팜,0.0015,0.002,0.0018,0.0018,0,0,0,0,0.0005,-0.0002,0.0,41.56
2068673314,다솜프라자주식회사,0.0001,0.0003,0.0003,0.0007,0,0,0,0,0.0002,0.0,0.0004,41.47
1298127385,(주)에스티씨,0.0029,0.5407,0.011,0.006,0,1,0,0,0.5378,-0.5297,-0.005,41.42
6038177379,주식회사로얄블루인터내셔날,0.003,0.0014,0.0033,0.0027,0,0,0,0,-0.0016,0.0019,-0.0006,41.4
1118117284,해인물류시스팀(주),0.0046,0.0024,0.0974,0.0038,0,0,0,0,-0.0022,0.095,-0.0936,41.37
1198672758,주식회사향남월드마트,0.0028,0.0029,0.0052,0.0014,0,0,0,0,0.0001,0.0023,-0.0038,41.37
1048144861,무원상사(주),0.0036,0.0021,0.0033,0.0028,0,0,0,0,-0.0015,0.0012,-0.0005,41.35
5038149215,(주)스틸드림,0.002,0.001,0.0042,0.0027,0,0,0,0,-0.001,0.0032,-0.0015,41.33
5468800111,큐앤씨글로벌,0.0012,0.001,0.0032,0.0018,0,0,0,0,-0.0002,0.0022,-0.0014,41.29
2158736760,성지약품주식회사,0.0006,0.0004,0.0005,0.0008,0,0,0,0,-0.0002,0.0001,0.0003,41.29
3258600994,주식회사더제이유엔,0.0129,0.0026,0.0015,0.0024,0,0,0,0,-0.0103,-0.0011,0.0009,41.29
5608600068,(주)은과빛,0.0054,0.0416,0.0207,0.0066,0,0,0,0,0.0362,-0.0209,-0.0141,41.25
8138801761,주식회사에메랄드새우,0.0024,0.0009,0.1651,0.0033,0,0,0,0,-0.0015,0.1642,-0.1618,41.25
1018653430,주식회사골드뱅크코리아,0.0031,0.0092,0.1542,0.0011,0,0,0,0,0.0061,0.145,-0.1531,41.23
1338127953,부성철강(주),0.0036,0.0003,0.0004,0.0011,0,0,0,0,-0.0033,0.0001,0.0007,41.21
6218601208,주식회사교림유통,0.0093,0.2981,0.0094,0.0056,0,0,0,0,0.2888,-0.2887,-0.0038,41.2
1098135241,KH에너지주식회사,0.0013,0.0013,0.0004,0.001,0,0,0,0,0.0,-0.0009,0.0006,41.2
6788101062,(주)청담글로벌,0.0005,0.0002,0.0029,0.0018,0,0,0,0,-0.0003,0.0027,-0.0011,41.19
1018117953,에이치디엑스(주),0.2982,0.4712,0.0368,0.0083,0,1,0,0,0.173,-0.4344,-0.0285,41.17
1018156562,(주)투아이소프트,0.0011,0.0014,0.0072,0.0012,0,0,0,0,0.0003,0.0058,-0.006,41.16
2078143555,(주)제너시스비비큐,0.001,0.0022,0.0005,0.0009,0,0,0,0,0.0012,-0.0017,0.0004,41.13
6088107714,(주)고려철강,0.0079,0.0042,0.0081,0.0035,0,0,0,0,-0.0037,0.0039,-0.0046,41.12
1348102386,(주)에스제이엠홀딩스,0.0041,0.0083,0.0005,0.0009,0,0,0,0,0.0042,-0.0078,0.0004,41.09
4108149553,서해철강주식회사,0.0013,0.0001,0.0001,0.0011,0,0,0,0,-0.0012,0.0,0.001,41.06
1268136191,용성패키지주식회사,0.0037,0.0019,0.0204,0.0032,0,0,0,0,-0.0018,0.0185,-0.0172,41.06
2148802508,주식회사티엔아이정보,0.0002,0.0011,0.0002,0.0008,0,0,0,0,0.0009,-0.0009,0.0006,41.04
1388159014,주식회사오피아이,0.0012,0.0965,0.0122,0.0059,0,0,0,0,0.0953,-0.0843,-0.0063,41.03
4338600179,(주)하이플,0.0003,0.0002,0.0006,0.0007,0,0,0,0,-0.0001,0.0004,0.0001,41.02
1208669985,한국메디홀스주식회사,0.0003,0.0002,0.0006,0.0007,0,0,0,0,-0.0001,0.0004,0.0001,41.02
4098115408,주식회사호남청과,0.0004,0.0003,0.0004,0.0007,0,0,0,0,-0.0001,0.0001,0.0003,41.0
1218120433,선우철강(주),0.0018,0.0007,0.0008,0.0011,0,0,0,0,-0.0011,0.0001,0.0003,40.98
6138127653,(주)세종코퍼레이션,0.0004,0.0006,0.0001,0.0008,0,0,0,0,0.0002,-0.0005,0.0007,40.96
1428166019,주식회사동서가구,0.0007,0.1619,0.873,0.0008,0,0,1,0,0.1612,0.7111,-0.8722,40.96
1288606719,(주)아이엔에스엔터프라이즈,0.0003,0.0005,0.0012,0.001,0,0,0,0,0.0002,0.0007,-0.0002,40.95
2158100426,주식회사중앙청과,0.0002,0.0002,0.0004,0.0006,0,0,0,0,0.0,0.0002,0.0002,40.91
6038175691,대방수산주식회사,0.0007,0.0002,0.0003,0.0008,0,0,0,0,-0.0005,0.0001,0.0005,40.87
1178172868,한국플로젠(주),0.0012,0.0005,0.2628,0.0026,0,0,0,0,-0.0007,0.2623,-0.2602,40.83
6068603925,주식회사서현테크켐,0.0001,0.0001,0.001,0.0009,0,0,0,0,0.0,0.0009,-0.0001,40.82
7228700232,(주)대동팜,0.0006,0.0012,0.001,0.0011,0,0,0,0,0.0006,-0.0002,0.0001,40.81
1148143063,(주)신흥,0.0007,0.0004,0.0005,0.0008,0,0,0,0,-0.0003,0.0001,0.0003,40.8
1058739325,주식회사파텍상사,0.0005,0.0001,0.0003,0.0007,0,0,0,0,-0.0004,0.0002,0.0004,40.79
3068102415,대전청과(주),0.0003,0.001,0.0003,0.0008,0,0,0,0,0.0007,-0.0007,0.0005,40.78
2208850456,한국이토추마루베니철강주식회사,0.0021,0.0008,0.0002,0.0015,0,0,0,0,-0.0013,-0.0006,0.0013,40.77
5038606661,주식회사필식자재마트,0.0036,0.0016,0.2633,0.0032,0,0,0,0,-0.002,0.2617,-0.2601,40.77
1098161278,(주)영일오엔씨,0.0005,0.0002,0.0004,0.0007,0,0,0,0,-0.0003,0.0002,0.0003,40.72
8228701389,스타에너지주식회사,0.0014,0.0001,0.0005,0.0008,0,0,0,0,-0.0013,0.0004,0.0003,40.7
2158768087,주식회사성웅,0.0018,0.1014,0.0103,0.0053,0,0,0,0,0.0996,-0.0911,-0.005,40.69
6158173226,(주)성운전자,0.0004,0.0002,0.0003,0.0007,0,0,0,0,-0.0002,0.0001,0.0004,40.67
2138634148,아이엠씨디코리아주식회사,0.0002,0.0001,0.0004,0.0006,0,0,0,0,-0.0001,0.0003,0.0002,40.66
1108143173,(주)세계로마트,0.0005,0.0003,0.0005,0.0007,0,0,0,0,-0.0002,0.0002,0.0002,40.51
2018162229,주식회사에땅,0.1939,0.1211,0.1362,0.0053,0,0,0,0,-0.0728,0.0151,-0.1309,40.49
6218158496,(주)무쏘파워시스템,0.0009,0.0007,0.0015,0.0013,0,0,0,0,-0.0002,0.0008,-0.0002,40.47
6068618938,주식회사애플아울렛,0.874,0.0007,0.0008,0.0013,1,0,0,0,-0.8733,0.0001,0.0005,40.44
1358142644,주식회사디엠비정보통신,0.0006,0.0002,0.0004,0.0007,0,0,0,0,-0.0004,0.0002,0.0003,40.36
6158145642,(주)정훈정보시스템,0.0036,0.0489,0.0332,0.0059,0,0,0,0,0.0453,-0.0157,-0.0273,40.32
2118657107,주식회사에이엠지코리아,0.0003,0.0008,0.0016,0.001,0,0,0,0,0.0005,0.0008,-0.0006,40.32
2118696129,(주)스와로브스키코리아,0.0005,0.0002,0.0002,0.0008,0,0,0,0,-0.0003,0.0,0.0006,40.31
2908700619,(주)디몬트컴퍼니,0.0008,0.0005,0.0023,0.0015,0,0,0,0,-0.0003,0.0018,-0.0008,40.29
1278162732,(주)하나철강,0.1385,0.008,0.0118,0.0039,0,0,0,0,-0.1305,0.0038,-0.0079,40.29
6178104763,주)부기산업,0.0285,0.0047,0.0192,0.0033,0,0,0,0,-0.0238,0.0145,-0.0159,40.28
1238147175,쿠카로보틱스코리아주식회사,0.0198,0.0236,0.0592,0.001,0,0,0,0,0.0038,0.0356,-0.0582,40.24
1358197187,주식회사소닉슨,0.0002,0.0004,0.0003,0.0007,0,0,0,0,0.0002,-0.0001,0.0004,40.23
1328135218,미래금속(주),0.0034,0.0003,0.0005,0.0009,0,0,0,0,-0.0031,0.0002,0.0004,40.22
2208708908,브루커코리아(주),0.0007,0.0001,0.0003,0.0007,0,0,0,0,-0.0006,0.0002,0.0004,40.18
2148108333,주식회사마성엘에스,0.0005,0.0002,0.0003,0.0007,0,0,0,0,-0.0003,0.0001,0.0004,40.18
8578800175,주식회사비앤비스틸,0.0013,0.0004,0.0004,0.001,0,0,0,0,-0.0009,0.0,0.0006,40.17
1228630832,(주)이삭,0.0005,0.0005,0.002,0.0011,0,0,0,0,0.0,0.0015,-0.0009,40.13
5068151200,(주)이스턴,0.0016,0.0007,0.0006,0.0012,0,0,0,0,-0.0009,-0.0001,0.0006,40.11
6078114022,세화약품,0.0023,0.0061,0.0046,0.0034,0,0,0,0,0.0038,-0.0015,-0.0012,40.09
2158665778,건우메탈(주),0.0005,0.0004,0.0006,0.0007,0,0,0,0,-0.0001,0.0002,0.0001,40.09
1208764162,제온코리아주식회사,0.0005,0.0004,0.0003,0.0008,0,0,0,0,-0.0001,-0.0001,0.0005,40.07
1068604346,(주)혜지시스템,0.0004,0.0002,0.0636,0.0016,0,0,0,0,-0.0002,0.0634,-0.062,40.07
2618105313,스카니아코리아그룹주식회사,0.0007,0.0003,0.0001,0.001,0,0,0,0,-0.0004,-0.0002,0.0009,40.07
2168107970,신원약품주식회사,0.0012,0.0014,0.0013,0.0013,0,0,0,0,0.0002,-0.0001,0.0,40.06
6058121847,주식회사영광도서,0.0021,0.0014,0.0035,0.002,0,0,0,0,-0.0007,0.0021,-0.0015,40.06
5148103427,(주)청학씨앤디,0.0003,0.0001,0.0003,0.0006,0,0,0,0,-0.0002,0.0002,0.0003,40.04
2208605262,(주)트리엠,0.0014,0.0011,0.0004,0.0011,0,0,0,0,-0.0003,-0.0007,0.0007,40.04
1358166291,(주)휴먼푸드,0.0017,0.0011,0.0009,0.0013,0,0,0,0,-0.0006,-0.0002,0.0004,40.02
1148701444,주식회사솔머퓨처,0.0011,0.0002,0.0003,0.0008,0,0,0,0,-0.0009,0.0001,0.0005,40.01
5028608216,주식회사리체바이오,0.0035,0.0005,0.0128,0.0028,0,0,0,0,-0.003,0.0123,-0.01,40.0
3278601475,주식회사비엘,0.1517,0.7975,0.0349,0.0056,0,1,0,0,0.6458,-0.7626,-0.0293,39.98
2118192792,(주)밀레코리아,0.0003,0.0002,0.4532,0.0013,0,0,1,0,-0.0001,0.453,-0.4519,39.94
1068602523,만트럭버스코리아(주),0.0196,0.0009,0.0002,0.0016,0,0,0,0,-0.0187,-0.0007,0.0014,39.86
1348193591,이노베이션메디칼팜(주),0.0017,0.0018,0.0021,0.0013,0,0,0,0,0.0001,0.0003,-0.0008,39.82
1178161279,(주)켐블루,0.0008,0.0002,0.0025,0.0016,0,0,0,0,-0.0006,0.0023,-0.0009,39.8
4178102898,대화도시가스(주),0.112,0.0408,0.001,0.0022,0,0,0,0,-0.0712,-0.0398,0.0012,39.79
1068609792,(주)아이티로그인,0.0005,0.0002,0.0006,0.0007,0,0,0,0,-0.0003,0.0004,0.0001,39.76
5028121460,주식회사효성약품,0.0006,0.0003,0.0004,0.0007,0,0,0,0,-0.0003,0.0001,0.0003,39.75
1368700519,주식회사더젬코리아,0.0001,0.0162,0.0002,0.0007,0,0,0,0,0.0161,-0.016,0.0005,39.72
2148637736,아세코코리아(주),0.0006,0.0005,0.0382,0.0013,0,0,0,0,-0.0001,0.0377,-0.0369,39.71
2118119597,서린상사주식회사,0.0022,0.0006,0.0012,0.0012,0,0,0,0,-0.0016,0.0006,0.0,39.66
6228125396,(주)경동기전,0.0076,0.0113,0.0112,0.0031,0,0,0,0,0.0037,-0.0001,-0.0081,39.64
8488100226,소프트엔바이오주식회사,0.0011,0.0004,0.0016,0.0014,0,0,0,0,-0.0007,0.0012,-0.0002,39.63
1018118781,세기P&C(주),0.0006,0.0061,0.5382,0.0008,0,0,1,0,0.0055,0.5321,-0.5374,39.62
2118676540,(주)현대홈쇼핑,0.0005,0.0015,0.0262,0.0009,0,0,0,0,0.001,0.0247,-0.0253,39.62
6058612872,(주)엠에스골드,0.0019,0.0003,0.0008,0.0009,0,0,0,0,-0.0016,0.0005,0.0001,39.62
1078138349,(주)아영에프비씨,0.0006,0.0003,0.0015,0.0012,0,0,0,0,-0.0003,0.0012,-0.0003,39.57
5768100224,영풍지케이(주),0.0007,0.0002,0.0001,0.0009,0,0,0,0,-0.0005,-0.0001,0.0008,39.57
2038150199,디앤이(주),0.0052,0.0007,0.0437,0.0028,0,0,0,0,-0.0045,0.043,-0.0409,39.56
1168165118,주식회사토인,0.354,0.0167,0.0008,0.0021,0,0,0,0,-0.3373,-0.0159,0.0013,39.55
2188115398,(주)이글벳,0.0006,0.0004,0.0005,0.0007,0,0,0,0,-0.0002,0.0001,0.0002,39.54
1208197415,지이파워서비스코리아(주),0.4619,0.004,0.0002,0.0019,1,0,0,0,-0.4579,-0.0038,0.0017,39.54
1118114481,남양약품주식회사,0.0009,0.0005,0.0007,0.0008,0,0,0,0,-0.0004,0.0002,0.0001,39.53
1358642066,주식회사대아,0.0004,0.0004,0.0003,0.0007,0,0,0,0,0.0,-0.0001,0.0004,39.49
2028158427,범창페이퍼(주),0.0017,0.0017,0.0008,0.001,0,0,0,0,0.0,-0.0009,0.0002,39.49
2098145923,주식회사명인화장품,0.0003,0.0002,0.0005,0.0006,0,0,0,0,-0.0001,0.0003,0.0001,39.47
1078125562,신우메탈코리아(주),0.0003,0.0002,0.0005,0.0006,0,0,0,0,-0.0001,0.0003,0.0001,39.47
3128147421,(주)다우에프에이,0.0055,0.0056,0.0025,0.0024,0,0,0,0,0.0001,-0.0031,-0.0001,39.47
1198126322,주식회사사세,0.0004,0.0001,0.0011,0.001,0,0,0,0,-0.0003,0.001,-0.0001,39.47
2208740140,(주)매커스,0.0005,0.0,0.0003,0.0006,0,0,0,0,-0.0005,0.0003,0.0003,39.42
2138192105,한국바이케미칼(주),0.0008,0.0003,0.0002,0.0009,0,0,0,0,-0.0005,-0.0001,0.0007,39.41
6068631149,주식회사센텀메디팜,0.0017,0.0002,0.0003,0.0008,0,0,0,0,-0.0015,0.0001,0.0005,39.37
1198123252,닛샤코리아주식회사,0.0001,0.0001,0.0002,0.0005,0,0,0,0,0.0,0.0001,0.0003,39.36
7808800273,주식회사위즈니스,0.1034,0.0448,0.0021,0.0026,0,0,0,0,-0.0586,-0.0427,0.0005,39.36
1838800512,(주)대전신세계,0.6519,0.7559,0.0084,0.0044,1,1,0,0,0.104,-0.7475,-0.004,39.36
6048108818,광진기업주식회사,0.1927,0.0863,0.0131,0.013,0,0,0,0,-0.1064,-0.0732,-0.0001,39.33
2148684530,(주)제이아이티인터내셔널,0.003,0.0016,0.0026,0.002,0,0,0,0,-0.0014,0.001,-0.0006,39.33
7788800644,(주)백산스텐레스,0.0003,0.0,0.0001,0.0006,0,0,0,0,-0.0003,0.0001,0.0005,39.33
1148118171,(주)휘닉스무역,0.0006,0.0004,0.0006,0.0007,0,0,0,0,-0.0002,0.0002,0.0001,39.32
2058123626,(주)가빈,0.0027,0.0007,0.0003,0.0013,0,0,0,0,-0.002,-0.0004,0.001,39.29
2068605742,(주)하나프라임,0.0008,0.0001,0.0002,0.0007,0,0,0,0,-0.0007,0.0001,0.0005,39.29
2148759299,(주)평화드림,0.0058,0.0113,0.0051,0.0033,0,0,0,0,0.0055,-0.0062,-0.0018,39.28
1218117767,서원상협주식회사,0.0012,0.0003,0.0007,0.0008,0,0,0,0,-0.0009,0.0004,0.0001,39.27
1298611554,하비스주식회사,0.0004,0.0002,0.2054,0.0014,0,0,0,0,-0.0002,0.2052,-0.204,39.27
1068627295,한국에버라이트주식회사,0.0008,0.0001,0.0149,0.0018,0,0,0,0,-0.0007,0.0148,-0.0131,39.25
1248604908,월드로지텍(주),0.001,0.0024,0.0023,0.0019,0,0,0,0,0.0014,-0.0001,-0.0004,39.24
1418115759,주식회사마켓비,0.0016,0.0011,0.0111,0.0016,0,0,0,0,-0.0005,0.01,-0.0095,39.21
1128136756,(주)성안테크,0.3755,0.0036,0.0069,0.0031,0,0,0,0,-0.3719,0.0033,-0.0038,39.21
1368105002,(주)한국가구,0.0005,0.0001,0.0008,0.0008,0,0,0,0,-0.0004,0.0007,0.0,39.19
2148851896,지엘루비콘(주),0.0008,0.0008,0.0027,0.001,0,0,0,0,0.0,0.0019,-0.0017,39.19
3128154219,주식회사송정,0.0859,0.0048,0.001,0.0019,0,0,0,0,-0.0811,-0.0038,0.0009,39.18
2158631676,(주)굿지앤,0.002,0.0005,0.0119,0.0021,0,0,0,0,-0.0015,0.0114,-0.0098,39.16
1958100097,주식회사세영유통,0.1851,0.0063,0.0066,0.0047,0,0,0,0,-0.1788,0.0003,-0.0019,39.15
1208784678,모두화학주식회사,0.0007,0.0002,0.0041,0.0015,0,0,0,0,-0.0005,0.0039,-0.0026,39.15
1198636941,(주)에이치케이세미텍,0.0002,0.0004,0.0011,0.0008,0,0,0,0,0.0002,0.0007,-0.0003,39.15
5348600394,주식회사아토무역,0.0016,0.0001,0.0004,0.0007,0,0,0,0,-0.0015,0.0003,0.0003,39.1
2148734828,주식회사티피에스엔지니어링,0.0002,0.0001,0.0001,0.0006,0,0,0,0,-0.0001,0.0,0.0005,39.09
1298132006,주식회사일신국제무역,0.0003,0.0001,0.0005,0.0006,0,0,0,0,-0.0002,0.0004,0.0001,39.09
2128170637,주식회사지리페,0.0268,0.0057,0.0074,0.003,0,0,0,0,-0.0211,0.0017,-0.0044,39.07
1068102284,주식회사필립스코리아,0.0002,0.0411,0.0525,0.0008,0,0,0,0,0.0409,0.0114,-0.0517,39.06
1208774864,주식회사비디엠,0.0001,0.0003,0.0006,0.0006,0,0,0,0,0.0002,0.0003,0.0,39.06
3088800858,(주)에이오티코리아,0.0009,0.0003,0.0005,0.0007,0,0,0,0,-0.0006,0.0002,0.0002,39.06
2068602478,주식회사케이엘마트,0.0019,0.0012,0.0098,0.0017,0,0,0,0,-0.0007,0.0086,-0.0081,39.04
3788102083,(주)신우철재,0.0039,0.0016,0.0005,0.0014,0,0,0,0,-0.0023,-0.0011,0.0009,39.03
2158732255,효성인터내셔널(주),0.0012,0.0013,0.002,0.001,0,0,0,0,0.0001,0.0007,-0.001,39.02
2068608318,(주)다우바이오메디카,0.0004,0.0001,0.0002,0.0006,0,0,0,0,-0.0003,0.0001,0.0004,39.01
2118789192,대림에이에프,0.0018,0.111,0.0812,0.0051,0,0,0,0,0.1092,-0.0298,-0.0761,39.0
1268144920,동우농산(주),0.0596,0.3673,0.0213,0.0042,0,0,0,0,0.3077,-0.346,-0.0171,38.97
2118825706,주식회사삼보에스앤티,0.0049,0.0009,0.0009,0.0012,0,0,0,0,-0.004,0.0,0.0003,38.97
1098618999,비케이프라임실업주식회사,0.0034,0.3025,0.0049,0.0031,0,0,0,0,0.2991,-0.2976,-0.0018,38.97
1328199449,농업회사법인주식회사현대농산,0.0009,0.0002,0.0003,0.0007,0,0,0,0,-0.0007,0.0001,0.0004,38.96
1208173320,시너지월드와이드코리아주식회사,0.0001,0.0002,0.0004,0.0005,0,0,0,0,0.0001,0.0002,0.0001,38.94
2208116411,(주)만희기전,0.0006,0.0002,0.0001,0.0008,0,0,0,0,-0.0004,-0.0001,0.0007,38.93
1308190817,(주)에보니아,0.1013,0.7135,0.0108,0.0035,0,1,0,0,0.6122,-0.7027,-0.0073,38.93
2118614165,(주)윤현상재,0.0003,0.0002,0.0009,0.0008,0,0,0,0,-0.0001,0.0007,-0.0001,38.92
6448801559,주식회사행성테크놀러지,0.0097,0.0004,0.0032,0.0021,0,0,0,0,-0.0093,0.0028,-0.0011,38.92
1138612922,주식회사알앤에프케미칼,0.3552,0.0041,0.0004,0.0017,0,0,0,0,-0.3511,-0.0037,0.0013,38.9
6078117373,주식회사한미상사,0.624,0.0021,0.4215,0.003,1,0,0,0,-0.6219,0.4194,-0.4185,38.88
8138800272,현대코퍼레이션홀딩스(주),0.0005,0.0007,0.0009,0.0008,0,0,0,0,0.0002,0.0002,-0.0001,38.85
8528601272,서브원,0.0002,0.0001,0.0003,0.0005,0,0,0,0,-0.0001,0.0002,0.0002,38.84
2148676710,케이비엠주식회사,0.0044,0.0007,0.0091,0.0022,0,0,0,0,-0.0037,0.0084,-0.0069,38.83
2508600900,주식회사다담리테일,0.0002,0.0003,0.0006,0.0006,0,0,0,0,0.0001,0.0003,0.0,38.81
2738800533,(주)러쉬엔터프라이즈,0.0003,0.0002,0.0012,0.0009,0,0,0,0,-0.0001,0.001,-0.0003,38.81
1018653217,(주)불리온뱅크,0.0015,0.0246,0.019,0.0037,0,0,0,0,0.0231,-0.0056,-0.0153,38.8
1208122535,주식회사에스티인터내셔널코퍼레이션,0.0001,0.0004,0.0003,0.0006,0,0,0,0,0.0003,-0.0001,0.0003,38.78
2118700464,신창에너지(주),0.0034,0.0027,0.0009,0.0013,0,0,0,0,-0.0007,-0.0018,0.0004,38.73
2888100235,콘탱고메탈,0.0005,0.0005,0.0024,0.0009,0,0,0,0,0.0,0.0019,-0.0015,38.67
1208690760,(주)구구스,0.0002,0.0002,0.0003,0.0005,0,0,0,0,0.0,0.0001,0.0002,38.66
2208115159,(주)온누리에이치엔씨,0.0002,0.0002,0.0003,0.0005,0,0,0,0,0.0,0.0001,0.0002,38.66
2118761044,(주)케이지할리스에프앤비,0.0573,0.0005,0.0009,0.001,0,0,0,0,-0.0568,0.0004,0.0001,38.66
2208629003,(주)단군소프트,0.0005,0.0001,0.0002,0.0006,0,0,0,0,-0.0004,0.0001,0.0004,38.65
8868100188,주식회사대웅식품,0.0006,0.004,0.0036,0.0024,0,0,0,0,0.0034,-0.0004,-0.0012,38.63
1288135150,주식회사거상자원,0.0016,0.0006,0.0013,0.0012,0,0,0,0,-0.001,0.0007,-0.0001,38.55
1148701309,주식회사올에프엔비,0.0004,0.0009,0.0021,0.0008,0,0,0,0,0.0005,0.0012,-0.0013,38.55
1068176210,케이씨씨모터스(주),0.0066,0.001,0.0043,0.0021,0,0,0,0,-0.0056,0.0033,-0.0022,38.54
4068104241,주식회사비엘헬스케어,0.0037,0.0022,0.0015,0.0017,0,0,0,0,-0.0015,-0.0007,0.0002,38.5
1618801205,(주)우리들모터스,0.0125,0.0156,0.004,0.0029,0,0,0,0,0.0031,-0.0116,-0.0011,38.48
2148170180,(주)영사이언스,0.0004,0.0003,0.0031,0.001,0,0,0,0,-0.0001,0.0028,-0.0021,38.48
3148134126,(주)승진상사,0.004,0.0015,0.0005,0.0013,0,0,0,0,-0.0025,-0.001,0.0008,38.47
4038168794,우리유통주식회사,0.0023,0.0006,0.0023,0.0016,0,0,0,0,-0.0017,0.0017,-0.0007,38.44
6178165794,신명약품(주),0.0084,0.0015,0.0027,0.002,0,0,0,0,-0.0069,0.0012,-0.0007,38.37
8738701602,주식회사한윤,0.0046,0.1727,0.062,0.0043,0,0,0,0,0.1681,-0.1107,-0.0577,38.36
2178109699,(주)삼양인터내셔날,0.0004,0.0003,0.0003,0.0006,0,0,0,0,-0.0001,0.0,0.0003,38.34
1138128813,광동생활건강(주),0.002,0.0002,0.0004,0.0007,0,0,0,0,-0.0018,0.0002,0.0003,38.33
2118813758,주식회사메가슈플렉스에스마켓코리아,0.32,0.0022,0.0173,0.0026,0,0,0,0,-0.3178,0.0151,-0.0147,38.32
