사업자등록번호,회사명,prob_2021,prob_2022,prob_2023,prob_2024,pred_label_2021,pred_label_2022,pred_label_2023,pred_label_2024,change_2021_2022,change_2022_2023,change_2023_2024
7808800273,주식회사위즈니스,0.1034,0.0448,0.0021,0.0026,0,0,0,0,-56.67,-95.31,23.81
1148714895,오아(주),0.002,0.3335,0.0042,0.0026,0,0,0,0,16575.0,-98.74,-38.1
3038173997,(주)보성메탈,0.0021,0.0005,0.0003,0.0026,0,0,0,0,-76.19,-40.0,766.67
3038151649,풀무원식품(주),0.0006,0.1318,0.0156,0.0026,0,0,0,0,21866.67,-88.16,-83.33
2198123192,태성에스엔이,0.0003,0.0001,0.0003,0.0026,0,0,0,0,-66.67,200.0,766.67
1178172868,한국플로젠(주),0.0012,0.0005,0.2628,0.0026,0,0,0,0,-58.33,52460.0,-99.01
2188116378,오송팜(주),0.0003,0.0023,0.0038,0.0026,0,0,0,0,666.67,65.22,-31.58
6098604980,주식회사부원리사이클링,0.0017,0.0105,0.51,0.0026,0,0,1,0,517.65,4757.14,-99.49
1258117866,엑셀리스코리아(주),0.0003,0.0018,0.0598,0.0026,0,0,0,0,500.0,3222.22,-95.65
2648148233,(주)엠케이미디어,0.0025,0.001,0.0005,0.0026,0,0,0,0,-60.0,-50.0,420.0
2118813758,주식회사메가슈플렉스에스마켓코리아,0.32,0.0022,0.0173,0.0026,0,0,0,0,-99.31,686.36,-84.97
4168116744,주식회사블루스타E&R,0.004,0.006,0.0014,0.0026,0,0,0,0,50.0,-76.67,85.71
1348108319,(주)피엔풍년,0.0002,0.0009,0.0002,0.0025,0,0,0,0,350.0,-77.78,1150.0
1148720795,(주)에스엘메디케어,0.0007,0.0011,0.0044,0.0025,0,0,0,0,57.14,300.0,-43.18
5238700450,주식회사대산푸드농업회사법인,0.0015,0.0013,0.0025,0.0025,0,0,0,0,-13.33,92.31,0.0
1138167121,주식회사아이씨뱅킹,0.0005,0.0003,0.0009,0.0025,0,0,0,0,-40.0,200.0,177.78
6218607478,(주)비티알,0.0008,0.0018,0.0018,0.0025,0,0,0,0,125.0,0.0,38.89
1348610450,주식회사효원이앤씨,0.0009,0.0021,0.2096,0.0025,0,0,0,0,133.33,9880.95,-98.81
2208875952,주식회사닥터엘시아,0.0009,0.0952,0.734,0.0025,0,0,1,0,10477.78,671.01,-99.66
6068157692,주식회사동남금속,0.0007,0.0007,0.0001,0.0025,0,0,0,0,0.0,-85.71,2400.0
1298117121,와이더블유(주),0.0201,0.0196,0.0028,0.0024,0,0,0,0,-2.49,-85.71,-14.29
8868100188,주식회사대웅식품,0.0006,0.004,0.0036,0.0024,0,0,0,0,566.67,-10.0,-33.33
4028196701,(주)곰소,0.0009,0.002,0.0017,0.0024,0,0,0,0,122.22,-15.0,41.18
2188117187,주식회사삼원특수지,0.0003,0.0005,0.0013,0.0024,0,0,0,0,66.67,160.0,84.62
6138147381,주식회사리야드,0.0015,0.0009,0.0013,0.0024,0,0,0,0,-40.0,44.44,84.62
5028603579,주식회사한국메디텍,0.0003,0.0003,0.0011,0.0024,0,0,0,0,0.0,266.67,118.18
2058133819,(주)대주약품,0.0013,0.0009,0.0009,0.0024,0,0,0,0,-30.77,0.0,166.67
3258600994,주식회사더제이유엔,0.0129,0.0026,0.0015,0.0024,0,0,0,0,-79.84,-42.31,60.0
6178163587,주식회사경성에너지,0.0023,0.0015,0.0029,0.0024,0,0,0,0,-34.78,93.33,-17.24
4228800038,주식회사에스케이코리아,0.0003,0.0003,0.2384,0.0024,0,0,0,0,0.0,79366.67,-98.99
3128147421,(주)다우에프에이,0.0055,0.0056,0.0025,0.0024,0,0,0,0,1.82,-55.36,-4.0
1288615066,(주)앤서블미디어,0.0009,0.0007,0.0072,0.0024,0,0,0,0,-22.22,928.57,-66.67
2148745932,마스트바이오(주),0.0012,0.001,0.0049,0.0023,0,0,0,0,-16.67,390.0,-53.06
2158786197,(주)에이치앤에스팜,0.0005,0.0021,0.0031,0.0023,0,0,0,0,320.0,47.62,-25.81
2208102315,메디언스(주),0.0028,0.0003,0.0011,0.0023,0,0,0,0,-89.29,266.67,109.09
2208866297,(주)더원스틸,0.0018,0.0017,0.0016,0.0023,0,0,0,0,-5.56,-5.88,43.75
4928101283,주식회사시앤유,0.0002,0.0007,0.0022,0.0023,0,0,0,0,250.0,214.29,4.55
1088171021,(주)굿맨프리미어파트너스,0.0051,0.0006,0.0018,0.0023,0,0,0,0,-88.24,200.0,27.78
2468600615,광주정동주식회사,0.002,0.0314,0.0032,0.0022,0,0,0,0,1470.0,-89.81,-31.25
2208152076,휘슬러코리아(주),0.0002,0.0001,0.0001,0.0022,0,0,0,0,-50.0,0.0,2100.0
2118840110,주식회사참트레이딩,0.0007,0.0009,0.0009,0.0022,0,0,0,0,28.57,0.0,144.44
2068641485,주식회사캐틀팜,0.0003,0.4763,0.019,0.0022,0,1,0,0,158666.67,-96.01,-88.42
5038179776,(주)에스엔아이,0.0095,0.0045,0.1169,0.0022,0,0,0,0,-52.63,2497.78,-98.12
4098142507,두레청과주식회사,0.0006,0.0065,0.0018,0.0022,0,0,0,0,983.33,-72.31,22.22
4108162876,비오신코리아(주),0.0004,0.0016,0.0016,0.0022,0,0,0,0,300.0,0.0,37.5
2208838184,자민경(주),0.0041,0.1659,0.0059,0.0022,0,0,0,0,3946.34,-96.44,-62.71
1068654322,케이씨에이치에너지(주),0.0049,0.0015,0.0007,0.0022,0,0,0,0,-69.39,-53.33,214.29
6058630055,주식회사씨엔컴퍼니,0.0029,0.0014,0.0016,0.0022,0,0,0,0,-51.72,14.29,37.5
4178102898,대화도시가스(주),0.112,0.0408,0.001,0.0022,0,0,0,0,-63.57,-97.55,120.0
2298116607,(주)서울지오팜,0.0008,0.0009,0.0013,0.0022,0,0,0,0,12.5,44.44,69.23
1228175741,(주)우리약품,0.002,0.0008,0.0014,0.0022,0,0,0,0,-60.0,75.0,57.14
1058142298,(주)이브자리,0.0009,0.0022,0.0018,0.0022,0,0,0,0,144.44,-18.18,22.22
1428112264,주식회사깐부,0.1763,0.8092,0.0054,0.0022,0,1,0,0,358.99,-99.33,-59.26
2148676710,케이비엠주식회사,0.0044,0.0007,0.0091,0.0022,0,0,0,0,-84.09,1200.0,-75.82
2148650345,(주)론스텍,0.0003,0.0002,0.0003,0.0022,0,0,0,0,-33.33,50.0,633.33
2018132195,(주)신세계,0.003,0.001,0.002,0.0022,0,0,0,0,-66.67,100.0,10.0
3058137721,(주)골프존홀딩스,0.0023,0.0005,0.0009,0.0022,0,0,0,0,-78.26,80.0,144.44
6208109463,삼양철강(주),0.0001,0.0012,0.0001,0.0022,0,0,0,0,1100.0,-91.67,2100.0
3168111022,(주)경산,0.0006,0.0002,0.0002,0.0022,0,0,0,0,-66.67,0.0,1000.0
1058626217,(주)엘앤씨상사,0.0051,0.0025,0.0038,0.0021,0,0,0,0,-50.98,52.0,-44.74
1068176210,케이씨씨모터스(주),0.0066,0.001,0.0043,0.0021,0,0,0,0,-84.85,330.0,-51.16
1168103897,한국아이비엠,0.0035,0.0041,0.0009,0.0021,0,0,0,0,17.14,-78.05,133.33
6368801714,주식회사휴바테크,0.0032,0.0003,0.0018,0.0021,0,0,0,0,-90.62,500.0,16.67
6178192568,한성모터스주식회사,0.0003,0.0002,0.0003,0.0021,0,0,0,0,-33.33,50.0,600.0
6038184676,주식회사우남철재,0.0016,0.0008,0.0005,0.0021,0,0,0,0,-50.0,-37.5,320.0
1218188898,주식회사대명엔컴,0.0017,0.0007,0.0012,0.0021,0,0,0,0,-58.82,71.43,75.0
4098126040,광일철강(주),0.0002,0.0002,0.0001,0.0021,0,0,0,0,0.0,-50.0,2000.0
2158631676,(주)굿지앤,0.002,0.0005,0.0119,0.0021,0,0,0,0,-75.0,2280.0,-82.35
1338139046,오에스피주식회사,0.0008,0.001,0.0011,0.0021,0,0,0,0,25.0,10.0,90.91
1168165118,주식회사토인,0.354,0.0167,0.0008,0.0021,0,0,0,0,-95.28,-95.21,162.5
6448801559,주식회사행성테크놀러지,0.0097,0.0004,0.0032,0.0021,0,0,0,0,-95.88,700.0,-34.38
1198118711,주식회사제니스유통,0.2726,0.0014,0.0015,0.0021,0,0,0,0,-99.49,7.14,40.0
6058121847,주식회사영광도서,0.0021,0.0014,0.0035,0.002,0,0,0,0,-33.33,150.0,-42.86
5018113287,(주)영웅약품,0.0043,0.0012,0.001,0.002,0,0,0,0,-72.09,-16.67,100.0
6068624726,주식회사해조스틸,0.0004,0.0003,0.0008,0.002,0,0,0,0,-25.0,166.67,150.0
2148684530,(주)제이아이티인터내셔널,0.003,0.0016,0.0026,0.002,0,0,0,0,-46.67,62.5,-23.08
2048146117,주식회사파츠몰,0.0048,0.0008,0.0015,0.002,0,0,0,0,-83.33,87.5,33.33
8178800309,주식회사로하스메디,0.0003,0.0005,0.0013,0.002,0,0,0,0,66.67,160.0,53.85
2048134872,(주)원일약품,0.0171,0.0075,0.0111,0.002,0,0,0,0,-56.14,48.0,-81.98
4138600291,(주)데일리비어,0.0027,0.0001,0.0014,0.002,0,0,0,0,-96.3,1300.0,42.86
3148660328,(주)보물섬수산,0.0207,0.0021,0.0055,0.002,0,0,0,0,-89.86,161.9,-63.64
6068189535,주식회사영신스틸,0.0017,0.0002,0.0004,0.002,0,0,0,0,-88.24,100.0,400.0
6178165794,신명약품(주),0.0084,0.0015,0.0027,0.002,0,0,0,0,-82.14,80.0,-25.93
8508100457,(주)웰빙신선부천,0.0165,0.0039,0.0022,0.002,0,0,0,0,-76.36,-43.59,-9.09
1068642904,주식회사제이유디지탈,0.0019,0.0001,0.0013,0.002,0,0,0,0,-94.74,1200.0,53.85
1218619950,주식회사화미,0.0038,0.0013,0.001,0.002,0,0,0,0,-65.79,-23.08,100.0
6108103628,(주)오션마린서비스,0.5306,0.0026,0.0039,0.002,1,0,0,0,-99.51,50.0,-48.72
2118879575,주식회사무신사,0.0008,0.3122,0.8866,0.002,0,0,1,0,38925.0,183.98,-99.77
1138157787,한양화스너공업(주),0.0067,0.0017,0.0018,0.002,0,0,0,0,-74.63,5.88,11.11
3558700541,팜로드주식회사,0.0008,0.0002,0.0004,0.002,0,0,0,0,-75.0,100.0,400.0
1138162752,(주)에스에스테크널러지,0.0007,0.1117,0.5516,0.002,0,0,1,0,15857.14,393.82,-99.64
2208692772,(주)제이엘피코퍼레이션,0.0018,0.0002,0.0004,0.002,0,0,0,0,-88.89,100.0,400.0
4038801429,주식회사에디녹스,0.0011,0.0005,0.0005,0.002,0,0,0,0,-54.55,0.0,300.0
2158755317,주식회사제일무역,0.0029,0.0035,0.4673,0.002,0,0,1,0,20.69,13251.43,-99.57
1248604908,월드로지텍(주),0.001,0.0024,0.0023,0.0019,0,0,0,0,140.0,-4.17,-17.39
6078118106,주식회사삼원약품,0.0019,0.0008,0.0017,0.0019,0,0,0,0,-57.89,112.5,11.76
1248632608,주식회사삼정건설기계,0.0008,0.0005,0.0004,0.0019,0,0,0,0,-37.5,-20.0,375.0
4778100024,(주)아이언모터스부산,0.0014,0.0045,0.0066,0.0019,0,0,0,0,221.43,46.67,-71.21
1278161029,우신물산(주),0.0075,0.0009,0.004,0.0019,0,0,0,0,-88.0,344.44,-52.5
5818801210,주식회사메디풀,0.0008,0.0004,0.0007,0.0019,0,0,0,0,-50.0,75.0,171.43
6098617205,주식회사세원에스티,0.0013,0.0002,0.0018,0.0019,0,0,0,0,-84.62,800.0,5.56
3088143367,모두유통주식회사농업회사법인,0.0018,0.0005,0.0011,0.0019,0,0,0,0,-72.22,120.0,72.73
1178107799,(주)대화파이프,0.0009,0.0003,0.0002,0.0019,0,0,0,0,-66.67,-33.33,850.0
2028133028,(주)지에스글로벌,0.0063,0.0035,0.0019,0.0019,0,0,0,0,-44.44,-45.71,0.0
6298801787,(주)코루스인터내셔날,0.0015,0.1031,0.001,0.0019,0,0,0,0,6773.33,-99.03,90.0
3128154219,주식회사송정,0.0859,0.0048,0.001,0.0019,0,0,0,0,-94.41,-79.17,90.0
1208197415,지이파워서비스코리아(주),0.4619,0.004,0.0002,0.0019,1,0,0,0,-99.13,-95.0,850.0
2048177115,(주)마더스팜,0.0143,0.3141,0.0025,0.0019,0,0,0,0,2096.5,-99.2,-24.0
1068147563,케이에스비한국(주),0.0001,0.0003,0.0018,0.0019,0,0,0,0,200.0,500.0,5.56
1088149951,(주)마리오트로닉스,0.0003,0.001,0.0013,0.0019,0,0,0,0,233.33,30.0,46.15
1058197866,주식회사삼주에스지,0.002,0.0004,0.0018,0.0019,0,0,0,0,-80.0,350.0,5.56
6038173543,(주)엠티,0.0012,0.0015,0.0032,0.0019,0,0,0,0,25.0,113.33,-40.63
6068161686,(주)세광화스너,0.0003,0.0003,0.0017,0.0019,0,0,0,0,0.0,466.67,11.76
1428117857,주식회사우보인터내셔날,0.0006,0.0004,0.0025,0.0018,0,0,0,0,-33.33,525.0,-28.0
1388169996,주식회사한기글로벌,0.001,0.0023,0.0087,0.0018,0,0,0,0,130.0,278.26,-79.31
6788101062,(주)청담글로벌,0.0005,0.0002,0.0029,0.0018,0,0,0,0,-60.0,1350.0,-37.93
1428140794,(주)보성스틸,0.0007,0.0002,0.0014,0.0018,0,0,0,0,-71.43,600.0,28.57
4638801004,셀마크한국주식회사,0.0322,0.0168,0.0127,0.0018,0,0,0,0,-47.83,-24.4,-85.83
1208194645,(주)오우션테크놀러지,0.0016,0.0001,0.0006,0.0018,0,0,0,0,-93.75,500.0,200.0
1068627295,한국에버라이트주식회사,0.0008,0.0001,0.0149,0.0018,0,0,0,0,-87.5,14800.0,-87.92
5068192138,주식회사비엔엘에스,0.0023,0.0012,0.0017,0.0018,0,0,0,0,-47.83,41.67,5.88
7458800095,(주)에이원케미칼,0.0012,0.0003,0.0015,0.0018,0,0,0,0,-75.0,400.0,20.0
1238638104,주식회사선우팜,0.0015,0.002,0.0018,0.0018,0,0,0,0,33.33,-10.0,0.0
1148676287,에이치에스효성토요타주식회사,0.0103,0.0013,0.0015,0.0018,0,0,0,0,-87.38,15.38,20.0
5468800111,큐앤씨글로벌,0.0012,0.001,0.0032,0.0018,0,0,0,0,-16.67,220.0,-43.75
1138612922,주식회사알앤에프케미칼,0.3552,0.0041,0.0004,0.0017,0,0,0,0,-98.85,-90.24,325.0
1048158502,(주)아이마켓코리아,0.0013,0.0004,0.0009,0.0017,0,0,0,0,-69.23,125.0,88.89
6228113094,(주)부원인더스트리,0.0051,0.0186,0.0022,0.0017,0,0,0,0,264.71,-88.17,-22.73
8638700926,주식회사대덕코퍼레이션,0.0011,0.0006,0.0009,0.0017,0,0,0,0,-45.45,50.0,88.89
6038111703,희창물산주식회사,0.0011,0.0008,0.0017,0.0017,0,0,0,0,-27.27,112.5,0.0
1088162366,(주)퓨처젠,0.0004,0.0003,0.001,0.0017,0,0,0,0,-25.0,233.33,70.0
4068104241,주식회사비엘헬스케어,0.0037,0.0022,0.0015,0.0017,0,0,0,0,-40.54,-31.82,13.33
1348609574,주식회사한영티엔에스,0.0013,0.0017,0.0024,0.0017,0,0,0,0,30.77,41.18,-29.17
2118761495,(주)리빙지코,0.4483,0.8873,0.009,0.0017,1,1,0,0,97.93,-98.99,-81.11
2298138300,(주)삼양화인,0.0021,0.0002,0.001,0.0017,0,0,0,0,-90.48,400.0,70.0
2118776945,(주)에이치엔비아시아,0.0001,0.0001,0.0015,0.0017,0,0,0,0,0.0,1400.0,13.33
1068199983,(주)유어아이디,0.0004,0.0001,0.0002,0.0017,0,0,0,0,-75.0,100.0,750.0
2208198179,주식회사에티버스이비티,0.0016,0.0003,0.0005,0.0017,0,0,0,0,-81.25,66.67,240.0
4128700465,화이트팜주식회사,0.0008,0.0003,0.0014,0.0017,0,0,0,0,-62.5,366.67,21.43
2068602478,주식회사케이엘마트,0.0019,0.0012,0.0098,0.0017,0,0,0,0,-36.84,716.67,-82.65
1878800703,(주)한신이엔지,0.0016,0.0002,0.0011,0.0016,0,0,0,0,-87.5,450.0,45.45
1208127641,(주)혜인,0.0011,0.1624,0.0043,0.0016,0,0,0,0,14663.64,-97.35,-62.79
4038168794,우리유통주식회사,0.0023,0.0006,0.0023,0.0016,0,0,0,0,-73.91,283.33,-30.43
5018115780,경일약품주식회사,0.0006,0.0005,0.0005,0.0016,0,0,0,0,-16.67,0.0,220.0
1028100663,에스앤에스아이앤씨(주),0.9107,0.0197,0.0063,0.0016,1,0,0,0,-97.84,-68.02,-74.6
1418115759,주식회사마켓비,0.0016,0.0011,0.0111,0.0016,0,0,0,0,-31.25,909.09,-85.59
1178117453,주식회사마팔하이테코,0.0018,0.1684,0.0342,0.0016,0,0,0,0,9255.56,-79.69,-95.32
1258154352,(주)원인터내셔널,0.0009,0.0004,0.0008,0.0016,0,0,0,0,-55.56,100.0,100.0
1178161279,(주)켐블루,0.0008,0.0002,0.0025,0.0016,0,0,0,0,-75.0,1150.0,-36.0
1198130525,세화판매(주),0.0007,0.0016,0.0014,0.0016,0,0,0,0,128.57,-12.5,14.29
1068602523,만트럭버스코리아(주),0.0196,0.0009,0.0002,0.0016,0,0,0,0,-95.41,-77.78,700.0
1318608765,주식회사유카스에너지,0.0022,0.0037,0.0006,0.0016,0,0,0,0,68.18,-83.78,166.67
4108157276,신성자동차주식회사,0.0013,0.0006,0.0004,0.0016,0,0,0,0,-53.85,-33.33,300.0
2298121129,(주)한국타미야,0.0007,0.0012,0.0009,0.0016,0,0,0,0,71.43,-25.0,77.78
6038162070,(주)부산세광식품,0.0002,0.6737,0.0038,0.0016,0,1,0,0,336750.0,-99.44,-57.89
1348133555,아마다코리아주식회사,0.6446,0.0005,0.0009,0.0016,1,0,0,0,-99.92,80.0,77.78
3018131837,주식회사타파웨어브랜즈코리아,0.0005,0.0004,0.0004,0.0016,0,0,0,0,-20.0,0.0,300.0
1068148000,케이피한석화학주식회사,0.0006,0.0006,0.0011,0.0016,0,0,0,0,0.0,83.33,45.45
2748102495,(주)메디비,0.0017,0.0074,0.0029,0.0016,0,0,0,0,335.29,-60.81,-44.83
1068604346,(주)혜지시스템,0.0004,0.0002,0.0636,0.0016,0,0,0,0,-50.0,31700.0,-97.48
2098120975,애보트래피드진단주식회사,0.1855,0.4551,0.0129,0.0015,0,1,0,0,145.34,-97.17,-88.37
2118664796,주식회사나우골드,0.0014,0.0019,0.0013,0.0015,0,0,0,0,35.71,-31.58,15.38
1238196448,타워스틸(주),0.0008,0.0004,0.001,0.0015,0,0,0,0,-50.0,150.0,50.0
2118617269,지이에이코리아주식회사,0.0982,0.0003,0.0105,0.0015,0,0,0,0,-99.69,3400.0,-85.71
2208895676,(주)자영에너지,0.0011,0.001,0.0013,0.0015,0,0,0,0,-9.09,30.0,15.38
2148846433,에스지에스한국(주),0.0007,0.0004,0.0013,0.0015,0,0,0,0,-42.86,225.0,15.38
2148872509,주식회사두호이앤알,0.0017,0.0006,0.001,0.0015,0,0,0,0,-64.71,66.67,50.0
1238606086,(주)디알켐무역,0.0004,0.0021,0.0034,0.0015,0,0,0,0,425.0,61.9,-55.88
2208850456,한국이토추마루베니철강주식회사,0.0021,0.0008,0.0002,0.0015,0,0,0,0,-61.9,-75.0,650.0
1208102581,주식회사쎄덱,0.0001,0.0002,0.0009,0.0015,0,0,0,0,100.0,350.0,66.67
2298100105,(주)유니트론텍,0.0035,0.0006,0.002,0.0015,0,0,0,0,-82.86,233.33,-25.0
2118835257,(주)이테크시스템,0.0039,0.0004,0.0019,0.0015,0,0,0,0,-89.74,375.0,-21.05
1208784678,모두화학주식회사,0.0007,0.0002,0.0041,0.0015,0,0,0,0,-71.43,1950.0,-63.41
5138116574,교촌에프앤비(주),0.0004,0.0007,0.0004,0.0015,0,0,0,0,75.0,-42.86,275.0
6048601746,(주)코멧온,0.0009,0.0038,0.1288,0.0015,0,0,0,0,322.22,3289.47,-98.84
1388131597,주식회사두리할인마트,0.002,0.0668,0.0083,0.0015,0,0,0,0,3240.0,-87.57,-81.93
2048192440,(주)서울유니온약품,0.0004,0.0004,0.002,0.0015,0,0,0,0,0.0,400.0,-25.0
6068132105,삼양종합특수강주식회사,0.0009,0.0004,0.0013,0.0015,0,0,0,0,-55.56,225.0,15.38
1048629114,주식회사예성레더,0.0003,0.0007,0.0026,0.0015,0,0,0,0,133.33,271.43,-42.31
1298122911,(주)아이넷뱅크,0.0036,0.0813,0.005,0.0015,0,0,0,0,2158.33,-93.85,-70.0
2908700619,(주)디몬트컴퍼니,0.0008,0.0005,0.0023,0.0015,0,0,0,0,-37.5,360.0,-34.78
3128102064,주식회사한국와코루,0.0004,0.0003,0.0012,0.0015,0,0,0,0,-25.0,300.0,25.0
2698600845,주식회사가베,0.0011,0.0005,0.0013,0.0015,0,0,0,0,-54.55,160.0,15.38
2148174416,(주)세인상사,0.0006,0.0003,0.0002,0.0015,0,0,0,0,-50.0,-33.33,650.0
1208700834,(주)유나이티드오션,0.0029,0.0028,0.0016,0.0015,0,0,0,0,-3.45,-42.86,-6.25
5388600663,(주)자연에너지명품주유소,0.0016,0.0019,0.0008,0.0015,0,0,0,0,18.75,-57.89,87.5
5388600697,고기연구소(주),0.0027,0.0007,0.001,0.0015,0,0,0,0,-74.07,42.86,50.0
6218186842,(주)한경기획,0.0005,0.0005,0.0007,0.0015,0,0,0,0,0.0,40.0,114.29
1058791336,(주)서울씨앤씨코리아,0.7344,0.4046,0.0028,0.0014,1,0,0,0,-44.91,-99.31,-50.0
1058652035,주식회사제이트로닉스,0.0002,0.0006,0.002,0.0014,0,0,0,0,200.0,233.33,-30.0
1068664228,(주)스피드썬,0.0002,0.0002,0.0009,0.0014,0,0,0,0,0.0,350.0,55.56
1068176471,(주)아인스시스템,0.0008,0.0004,0.0003,0.0014,0,0,0,0,-50.0,-25.0,366.67
1068603236,주식회사한사랑씨앤씨,0.0003,0.0001,0.0001,0.0014,0,0,0,0,-66.67,0.0,1300.0
1198672758,주식회사향남월드마트,0.0028,0.0029,0.0052,0.0014,0,0,0,0,3.57,79.31,-73.08
5798101542,다올티에스주식회사,0.0009,0.0009,0.0014,0.0014,0,0,0,0,0.0,55.56,0.0
1208134797,(주)한삼시스템,0.0003,0.0005,0.0029,0.0014,0,0,0,0,66.67,480.0,-51.72
2128133495,주식회사부흥공조,0.0003,0.0001,0.0004,0.0014,0,0,0,0,-66.67,300.0,250.0
2248158960,왕성철강주식회사,0.0016,0.1139,0.0053,0.0014,0,0,0,0,7018.75,-95.35,-73.58
2138195999,(주)그레이스,0.0002,0.0002,0.0009,0.0014,0,0,0,0,0.0,350.0,55.56
2788700545,주식회사오일마스터,0.1942,0.002,0.0007,0.0014,0,0,0,0,-98.97,-65.0,100.0
1298611554,하비스주식회사,0.0004,0.0002,0.2054,0.0014,0,0,0,0,-50.0,102600.0,-99.32
1948101147,주식회사912엔터테인먼트,0.0021,0.0004,0.0023,0.0014,0,0,0,0,-80.95,475.0,-39.13
3678100988,(주)용타일,0.0015,0.0005,0.0014,0.0014,0,0,0,0,-66.67,180.0,0.0
3788102083,(주)신우철재,0.0039,0.0016,0.0005,0.0014,0,0,0,0,-58.97,-68.75,180.0
8488100226,소프트엔바이오주식회사,0.0011,0.0004,0.0016,0.0014,0,0,0,0,-63.64,300.0,-12.5
1198198471,에코스틸(주),0.0012,0.0002,0.0006,0.0014,0,0,0,0,-83.33,200.0,133.33
1288151859,에버켐(주),0.0005,0.0004,0.0016,0.0014,0,0,0,0,-20.0,300.0,-12.5
5068181946,주식회사명성강업,0.0212,0.0037,0.0044,0.0014,0,0,0,0,-82.55,18.92,-68.18
4958800211,(주)보라티알,0.0004,0.0004,0.0005,0.0014,0,0,0,0,0.0,25.0,180.0
1248166651,주식회사한성엔지니어링,0.0129,0.1336,0.0028,0.0014,0,0,0,0,935.66,-97.9,-50.0
6058170955,마린트럼프인터내셔날(주),0.0014,0.1414,0.0307,0.0014,0,0,0,0,10000.0,-78.29,-95.44
1148144271,(주)미스토홀딩스,0.0009,0.0008,0.0003,0.0014,0,0,0,0,-11.11,-62.5,366.67
1248122987,로젠(주),0.0002,0.0007,0.0026,0.0014,0,0,0,0,250.0,271.43,-46.15
2148821000,(주)메디마스터,0.0001,0.0006,0.0003,0.0013,0,0,0,0,500.0,-50.0,333.33
6218139863,주식회사레진상사,0.0006,0.0004,0.0007,0.0013,0,0,0,0,-33.33,75.0,85.71
6218158496,(주)무쏘파워시스템,0.0009,0.0007,0.0015,0.0013,0,0,0,0,-22.22,114.29,-13.33
2148637736,아세코코리아(주),0.0006,0.0005,0.0382,0.0013,0,0,0,0,-16.67,7540.0,-96.6
1308638723,태응약품주식회사,0.0026,0.0012,0.0017,0.0013,0,0,0,0,-53.85,41.67,-23.53
4108668948,삼원에스티에스(주),0.0006,0.0011,0.001,0.0013,0,0,0,0,83.33,-9.09,30.0
2128120189,크레신주식회사,0.0278,0.2882,0.0059,0.0013,0,0,0,0,936.69,-97.95,-77.97
2208136737,스텔란티스코리아주식회사,0.0015,0.0004,0.0019,0.0013,0,0,0,0,-73.33,375.0,-31.58
2118700464,신창에너지(주),0.0034,0.0027,0.0009,0.0013,0,0,0,0,-20.59,-66.67,44.44
2118192792,(주)밀레코리아,0.0003,0.0002,0.4532,0.0013,0,0,1,0,-33.33,226500.0,-99.71
2058123626,(주)가빈,0.0027,0.0007,0.0003,0.0013,0,0,0,0,-74.07,-57.14,333.33
2208651771,(주)한국로렉스,0.0002,0.0001,0.0011,0.0013,0,0,0,0,-50.0,1000.0,18.18
2118695815,(주)티앤에스트레이딩,0.0516,0.0036,0.004,0.0013,0,0,0,0,-93.02,11.11,-67.5
2168107970,신원약품주식회사,0.0012,0.0014,0.0013,0.0013,0,0,0,0,16.67,-7.14,0.0
6068618938,주식회사애플아울렛,0.874,0.0007,0.0008,0.0013,1,0,0,0,-99.92,14.29,62.5
6048113854,(주)동일도기타일,0.0003,0.0655,0.0031,0.0013,0,0,0,0,21733.33,-95.27,-58.06
1178151015,주식회사폴리인스퍼레이션,0.0012,0.0001,0.0003,0.0013,0,0,0,0,-91.67,200.0,333.33
1148652650,(주)아성냉기,0.0002,0.0003,0.0002,0.0013,0,0,0,0,50.0,-33.33,550.0
1088128034,주식회사신창약품,0.0006,0.0008,0.0006,0.0013,0,0,0,0,33.33,-25.0,116.67
5148147653,(주)대경에이에스,0.0021,0.0249,0.0081,0.0013,0,0,0,0,1085.71,-67.47,-83.95
1248154723,(주)호성,0.0016,0.0008,0.0009,0.0013,0,0,0,0,-50.0,12.5,44.44
1358166291,(주)휴먼푸드,0.0017,0.0011,0.0009,0.0013,0,0,0,0,-35.29,-18.18,44.44
8138100725,주식회사건강한한우,0.0046,0.003,0.8524,0.0013,0,0,1,0,-34.78,28313.33,-99.85
3148134126,(주)승진상사,0.004,0.0015,0.0005,0.0013,0,0,0,0,-62.5,-66.67,160.0
2018161574,케이티피(주),0.0008,0.0007,0.0013,0.0013,0,0,0,0,-12.5,85.71,0.0
1348193591,이노베이션메디칼팜(주),0.0017,0.0018,0.0021,0.0013,0,0,0,0,5.88,16.67,-38.1
1078149884,(주)성은스텐레스상사,0.0004,0.0007,0.0012,0.0012,0,0,0,0,75.0,71.43,0.0
1018156562,(주)투아이소프트,0.0011,0.0014,0.0072,0.0012,0,0,0,0,27.27,414.29,-83.33
7078100468,(주)엔컴,0.9291,0.0015,0.0049,0.0012,1,0,0,0,-99.84,226.67,-75.51
2118825706,주식회사삼보에스앤티,0.0049,0.0009,0.0009,0.0012,0,0,0,0,-81.63,0.0,33.33
4038157642,(주)디에스비,0.0032,0.0006,0.0017,0.0012,0,0,0,0,-81.25,183.33,-29.41
2248131317,(주)오토랜드,0.0007,0.0004,0.0009,0.0012,0,0,0,0,-42.86,125.0,33.33
