사업자등록번호,회사명,prob_2014,prob_2015,prob_2016,prob_2017,prob_2018,prob_2019,prob_2020,prob_2021,prob_2022,prob_2023,prob_2024,diff_2014_2015,diff_2015_2016,diff_2016_2017,diff_2017_2018,diff_2018_2019,diff_2019_2020,diff_2020_2021,diff_2021_2022,diff_2022_2023,diff_2023_2024,risk_score
1068146657,참빛도시가스공업주식회사,0.002,0.0556,0.0016,0.001,0.0018,0.0013,0.001,0.0013,0.001,0.0008,0.0035,0.0536,-0.054,-0.0006,0.0008,-0.0005,-0.0003,0.0003,-0.0003,-0.0002,0.0027,42.49
1278606564,그린스톤산업(주),,,,,,,,0.0005,0.0009,0.0002,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,-0.0007,0.0016,42.41
7808701843,주식회사건도개발,,,,,,,,,0.003,0.0007,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023,0.0027,42.36
4188103911,전북도시가스(주),0.0026,0.0023,0.0012,0.0079,0.0015,0.0014,0.0007,0.0013,0.0017,0.006,0.0044,-0.0003,-0.0011,0.0067,-0.0064,-0.0001,-0.0007,0.0006,0.0004,0.0043,-0.0016,42.24
1018646259,씨지앤대산전력주식회사,0.0016,0.0012,0.0014,0.0013,0.0008,0.0064,0.0104,0.0193,0.002,0.0005,0.0041,-0.0004,0.0002,-0.0001,-0.0005,0.0056,0.004,0.0089,-0.0173,-0.0015,0.0036,42.19
1248190239,삼흥산업개발주식회사,0.0014,0.0007,0.0005,0.0005,0.0002,0.0003,0.0008,0.0002,0.0008,0.0001,0.0017,-0.0007,-0.0002,0.0,-0.0003,0.0001,0.0005,-0.0006,0.0006,-0.0007,0.0016,42.18
1278146412,금강도시환경주식회사,,,,,,,,0.0003,0.0009,0.0006,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,-0.0003,0.001,41.71
1258623965,신평택발전주식회사,,,0.0014,0.0114,0.0018,0.0058,0.0012,0.0014,0.0007,0.0006,0.003,0.0,0.0,0.01,-0.0096,0.004,-0.0046,0.0002,-0.0007,-0.0001,0.0024,41.34
3118129702,그린에어(주),0.0088,0.009,0.0114,0.0037,0.0038,0.0019,0.0012,0.001,0.002,0.0052,0.0038,0.0002,0.0024,-0.0077,0.0001,-0.0019,-0.0007,-0.0002,0.001,0.0032,-0.0014,41.24
2208104327,(주)파이닉스알엔디,,,,,,0.0002,0.0004,0.0006,0.0012,0.0205,0.0038,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0006,0.0193,-0.0167,41.1
6038600138,금성산풍력발전주식회사,,,,,,,,,0.0029,0.002,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009,0.0009,40.98
6778601176,(주)넥스트워터,,,,,0.0004,0.0003,0.001,0.0006,0.0014,0.0002,0.0016,0.0,0.0,0.0,0.0,-0.0001,0.0007,-0.0004,0.0008,-0.0012,0.0014,40.85
1338127763,성진종합전기(주),,,,,0.0003,0.001,0.0004,0.0018,0.0029,0.0006,0.0017,0.0,0.0,0.0,0.0,0.0007,-0.0006,0.0014,0.0011,-0.0023,0.0011,40.81
3108111437,더블유아이케이중부주식회사,0.0018,0.0032,0.0011,0.0038,0.0007,0.0033,0.0016,0.0004,0.0008,0.0007,0.0015,0.0014,-0.0021,0.0027,-0.0031,0.0026,-0.0017,-0.0012,0.0004,-0.0001,0.0008,40.78
4088602773,영광풍력발전(주),,,,0.0007,0.0009,0.0265,0.0176,0.0086,0.0059,0.0004,0.004,0.0,0.0,0.0,0.0002,0.0256,-0.0089,-0.009,-0.0027,-0.0055,0.0036,40.74
4048130501,(주)이앤에프,,,,,0.0002,0.2402,,0.0004,0.0021,0.0009,0.0016,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0017,-0.0012,0.0007,40.47
1268150683,(주)유성엔텍,,,,,,,,,0.0016,0.0689,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673,-0.0642,40.44
3078118754,주식회사한빛,,,,,,0.0003,0.0011,0.0003,0.0012,0.0104,0.0035,0.0,0.0,0.0,0.0,0.0,0.0008,-0.0008,0.0009,0.0092,-0.0069,40.09
6068635316,렘코주식회사,,,,,,,,,0.0046,0.001,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036,0.0017,39.92
4118170160,호남풍력발전주식회사,0.0019,0.0029,0.0009,0.0006,0.0002,0.0011,0.0345,0.0018,0.0025,0.0006,0.0016,0.001,-0.002,-0.0003,-0.0004,0.0009,0.0334,-0.0327,0.0007,-0.0019,0.001,39.84
1138670562,베스트솔라에너지주식회사,0.0005,0.0014,0.0013,0.0008,0.0538,0.0023,0.0014,0.0005,0.0021,0.0004,0.0015,0.0009,-0.0001,-0.0005,0.053,-0.0515,-0.0009,-0.0009,0.0016,-0.0017,0.0011,39.83
6508801928,빛고을에코에너지주식회사,,,,,,,,0.0008,0.0046,0.0002,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,-0.0044,0.0013,39.55
6858700480,켑코솔라주식회사,,,,0.0007,0.0031,0.0097,0.0487,0.041,0.004,0.0022,0.0037,0.0,0.0,0.0,0.0024,0.0066,0.039,-0.0077,-0.037,-0.0018,0.0015,39.39
1358131002,"주식회사한국의료환경(HangukmedicalEcoCo.,Ltd.)",0.0051,0.0046,0.001,0.0004,0.0002,0.0006,0.0003,0.0002,0.0003,0.0006,0.0008,-0.0005,-0.0036,-0.0006,-0.0002,0.0004,-0.0003,-0.0001,0.0001,0.0003,0.0002,39.23
6058173312,화성리사이클링(주),,,0.0007,0.0014,0.0007,0.009,0.0013,0.0004,0.0011,0.001,0.0014,0.0,0.0,0.0007,-0.0007,0.0083,-0.0077,-0.0009,0.0007,-0.0001,0.0004,39.11
1018664320,파주에너지서비스주식회사,0.0026,0.0286,0.0408,0.0006,0.0005,0.0006,0.0007,0.0009,0.001,0.0005,0.0014,0.026,0.0122,-0.0402,-0.0001,0.0001,0.0001,0.0002,0.0001,-0.0005,0.0009,38.83
5058164250,경주풍력발전(주),0.0013,0.0087,0.0055,0.0005,0.0002,0.0008,0.0011,0.0013,0.0025,0.0009,0.0015,0.0074,-0.0032,-0.005,-0.0003,0.0006,0.0003,0.0002,0.0012,-0.0016,0.0006,38.69
6098146573,주식회사에코비트그린,0.0006,0.0002,0.0004,0.0002,0.0004,0.0007,0.0003,0.0002,0.0015,0.0004,0.0013,-0.0004,0.0002,-0.0002,0.0002,0.0003,-0.0004,-0.0001,0.0013,-0.0011,0.0009,38.64
7398602584,코어엔텍주식회사,,,,,,,,,0.0016,0.0008,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008,0.001,38.54
1218801866,(주)덕양에너젠,,,,,,,0.0013,0.0026,0.0004,0.0003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,-0.0022,-0.0001,0.0017,38.52
7928801218,주식회사양원이엔지,,,,,0.0003,0.0005,0.0005,0.0003,0.0005,0.0001,0.0012,0.0,0.0,0.0,0.0,0.0002,0.0,-0.0002,0.0002,-0.0004,0.0011,38.37
1268196355,주식회사대일이앤씨,0.0008,0.0003,0.0006,0.0003,0.0002,0.0005,0.0003,0.0037,0.0007,0.0001,0.0024,-0.0005,0.0003,-0.0003,-0.0001,0.0003,-0.0002,0.0034,-0.003,-0.0006,0.0023,38.29
4038148385,(주)에스쓰리알,,,,,,0.0003,0.001,0.0006,0.0013,0.0006,0.0013,0.0,0.0,0.0,0.0,0.0,0.0007,-0.0004,0.0007,-0.0007,0.0007,38.24
1238175138,환경에너지솔루션주식회사,0.0018,0.0006,0.0007,0.0695,0.0053,0.0176,0.001,0.0006,0.0006,0.0002,0.0015,-0.0012,0.0001,0.0688,-0.0642,0.0123,-0.0166,-0.0004,0.0,-0.0004,0.0013,37.65
4108151312,주식회사광신스크렙,0.0199,0.0347,0.0294,0.0132,0.0006,0.005,0.001,0.0005,0.0044,0.0115,0.0019,0.0148,-0.0053,-0.0162,-0.0126,0.0044,-0.004,-0.0005,0.0039,0.0071,-0.0096,37.51
4018102404,(주)서해환경,,,,,,0.0003,0.0003,0.0004,0.001,0.0002,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0006,-0.0008,0.0009,37.26
4178105459,(주)와이엔텍,0.0006,0.0003,0.0005,0.0009,0.0005,0.0007,0.0003,0.001,0.0018,0.0005,0.0012,-0.0003,0.0002,0.0004,-0.0004,0.0002,-0.0004,0.0007,0.0008,-0.0013,0.0007,37.12
3108113342,베올리아워터코리아대산,0.0007,0.0008,0.0004,0.001,0.0006,0.0008,0.001,0.0005,0.0005,0.0005,0.001,0.0001,-0.0004,0.0006,-0.0004,0.0002,0.0002,-0.0005,0.0,0.0,0.0005,37.09
3018173268,주식회사에코코코리아,,,,,0.0002,0.0003,0.0007,0.0004,0.0004,0.0005,0.0008,0.0,0.0,0.0,0.0,0.0001,0.0004,-0.0003,0.0,0.0001,0.0003,36.88
3378601924,주식회사해든,,,,,,,,,0.0031,0.0007,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024,0.001,36.86
1438115565,리뉴에너지경인(주),0.0005,0.0003,0.0002,0.0004,0.0003,0.0002,0.0005,0.0003,0.0004,0.0001,0.001,-0.0002,-0.0001,0.0002,-0.0001,-0.0001,0.0003,-0.0002,0.0001,-0.0003,0.0009,36.84
1358137118,(주)에코필,0.0066,0.0885,0.0785,0.0199,0.0013,0.0012,0.0039,0.0008,0.0011,0.0004,0.0011,0.0819,-0.01,-0.0586,-0.0186,-0.0001,0.0027,-0.0031,0.0003,-0.0007,0.0007,36.67
7328101804,주식회사에스피환경,,,,,,,0.0022,0.0003,0.0004,0.0004,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019,0.0001,0.0,0.0004,36.61
1248653923,주식회사케이알씨,0.0013,0.0042,0.0012,0.0034,0.0004,0.0007,0.0001,0.0003,0.0004,0.0005,0.0006,0.0029,-0.003,0.0022,-0.003,0.0003,-0.0006,0.0002,0.0001,0.0001,0.0001,36.42
2248106327,참빛원주도시가스(주),0.0009,0.0049,0.0015,0.0012,0.001,0.0013,0.0014,0.0018,0.001,0.0047,0.0042,0.004,-0.0034,-0.0003,-0.0002,0.0003,0.0001,0.0004,-0.0008,0.0037,-0.0005,36.05
1268145759,(주)창원기전,0.001,0.0003,0.0003,0.0003,0.0003,0.0004,0.001,0.0002,0.0006,0.0001,0.0009,-0.0007,0.0,0.0,0.0,0.0001,0.0006,-0.0008,0.0004,-0.0005,0.0008,35.74
4118192510,군산육상태양광주식회사,,,,,,,,,0.0022,0.0048,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,-0.0016,35.47
2268127518,강원풍력발전주식회사,0.001,0.001,0.0003,0.0014,0.0001,0.0002,0.0006,0.0002,0.0008,0.0002,0.0009,0.0,-0.0007,0.0011,-0.0013,0.0001,0.0004,-0.0004,0.0006,-0.0006,0.0007,35.43
1248139514,성림산업(주),0.0005,0.0006,0.0012,0.0024,0.0013,0.0003,0.0205,0.0005,0.0014,0.0007,0.001,0.0001,0.0006,0.0012,-0.0011,-0.001,0.0202,-0.02,0.0009,-0.0007,0.0003,35.11
1278149267,주식회사대아산업개발,,,,,0.0003,0.0002,0.0015,0.0018,0.001,0.0001,0.0016,0.0,0.0,0.0,0.0,-0.0001,0.0013,0.0003,-0.0008,-0.0009,0.0015,34.98
1348102799,한국환경개발주식회사,0.0003,0.0009,0.0008,0.0011,0.0001,0.0003,0.0011,0.0003,0.0022,0.0002,0.0009,0.0006,-0.0001,0.0003,-0.001,0.0002,0.0008,-0.0008,0.0019,-0.002,0.0007,34.84
5108123455,김천에너지서비스주식회사,0.0021,0.0166,0.0071,0.0078,0.001,0.0006,0.0003,0.0004,0.0012,0.0018,0.0016,0.0145,-0.0095,0.0007,-0.0068,-0.0004,-0.0003,0.0001,0.0008,0.0006,-0.0002,34.72
1268659258,주식회사코리아오토,,,,,,,,,0.0009,0.0008,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0004,34.59
6078194763,주식회사부산이앤이,0.0057,0.0043,0.0255,0.0017,0.0003,0.0008,0.0044,0.0037,0.0003,0.0002,0.0014,-0.0014,0.0212,-0.0238,-0.0014,0.0005,0.0036,-0.0007,-0.0034,-0.0001,0.0012,34.51
1378158327,(주)유성엔텍,,,,,,,,,0.0022,0.0002,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0011,34.4
6038163195,선봉스틸(주),,0.0005,0.001,0.002,0.0024,0.0328,0.0013,0.0019,0.003,0.0345,0.0015,0.0,0.0005,0.001,0.0004,0.0304,-0.0315,0.0006,0.0011,0.0315,-0.033,34.35
2628801809,한국엘엔지벙커링주식회사,,,,,,,,,0.0011,0.0281,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,-0.0256,34.32
7328801079,(주)예스코,,,,,0.0003,0.0047,0.001,0.0071,0.0235,0.0082,0.005,0.0,0.0,0.0,0.0,0.0044,-0.0037,0.0061,0.0164,-0.0153,-0.0032,34.26
1218194935,한국기초소재(주),0.0012,0.0003,0.001,0.0014,0.0004,0.0003,0.0003,0.0005,0.0013,0.0005,0.0009,-0.0009,0.0007,0.0004,-0.001,-0.0001,0.0,0.0002,0.0008,-0.0008,0.0004,34.21
1108158870,베올리아워터자원개발주식회사,0.0018,0.0058,0.0085,0.0023,0.0023,0.001,0.0009,0.0008,0.0007,0.0006,0.0013,0.004,0.0027,-0.0062,0.0,-0.0013,-0.0001,-0.0001,-0.0001,-0.0001,0.0007,33.73
1298691280,주식회사주명개발,,,,,,0.0006,0.0149,0.0108,0.0009,0.0001,0.0015,0.0,0.0,0.0,0.0,0.0,0.0143,-0.0041,-0.0099,-0.0008,0.0014,33.62
1108154587,삼성베올리아인천환경주식회사,0.0015,0.0004,0.0004,0.0004,0.0003,0.0004,0.0013,0.0003,0.0008,0.0001,0.0008,-0.0011,0.0,0.0,-0.0001,0.0001,0.0009,-0.001,0.0005,-0.0007,0.0007,33.62
