금융비용부담률,매출총이익률_diff,총자본영업이익률_diff,영업CF_총부채_diff,ROA_ratio,ROA변화,매출원가율,현금ROA,금융비용대매출액_ratio_industry,순이익률_ratio,ROE_diff,순운전자본대총자본_ratio_industry,매입채무지급기간_diff,비유동장기적합률_ratio,매출액순이익률_diff_industry,영업이익률_ratio,매출채권회전율_diff,판관비율,부채비율,유보율_diff,자기자본비율_diff_industry,총자산회전율_ratio,순이익증가율_diff,자본잠식률,부채비율변화,장기부채비율,현금ROE_ratio,유동비율변화_diff,자기자본증가율,유형자산비율_ratio,총자산증가율_diff_industry,순운전자본비율_diff,FCF_총자산_ratio,영업현금흐름비율_diff,ROIC_diff,유동자산회전율,유동비율_ratio,순운전자본회전율_diff,장기부채의존도,유형자산회전율_diff,유형자산증가율_ratio_industry,비유동비율_ratio,매출액증가율,총부채비율,비유동자산회전율_ratio,차입금의존도_ratio_industry,재고자산보유기간_ratio,감가상각비율,영업CF_유동부채_diff,투하자본회전율_ratio,업력,순차입금비율
0.9402624,-0.0120345205,-1.9907103,0.034349732,0.039465994,0.30833346,0.02105422,0.03418128,0.3881165,-0.08927547,-0.00036160435,0.1617603,-0.058157098,0.045905516,0.25773993,-1.2225766,-0.060024638,-0.022699952,-0.022140382,0.0808167,-0.019384509,0.02697435,-0.12956724,-0.39968368,-0.03050841,0.021942534,-0.080235355,-0.04253009,-0.041912723,-0.51142126,0.008865004,0.01036935,0.013598059,-0.10095454,-0.23959082,-0.04532769,0.004094914,0.033285752,-0.07401925,-0.12209297,-0.032322396,0.013576966,-0.13746755,-0.013816931,0.06380391,0.039738707,-0.00053193513,-0.014903557,0.06267228,0.023672543,-0.06480838,-0.013975818
-1.0261633,0.017079381,-0.040374916,-0.036677856,-0.11238811,0.042854853,-0.020230642,-0.15594421,-0.62836367,-0.2618227,0.011195934,-0.04820587,-0.15893936,-0.047874376,-0.024782885,-0.9882674,-0.062239736,0.0466783,-0.047849208,0.03193401,-0.07381018,-0.003385992,0.0043234555,-0.23272157,-0.061735343,-0.006475085,-0.018409887,-0.05564123,-0.029269125,0.10208036,-0.10062531,-0.040494356,-0.013326931,-0.065593936,-0.042716976,-0.034820214,-0.037258957,-0.25467968,-0.031968594,0.07109646,0.07059691,-0.011064648,0.18348697,-0.0005714886,-0.11038446,-0.014861031,0.07466383,-0.02071768,0.09242776,-0.04797174,0.015614992,-0.06793089
-0.47641277,0.03862747,0.5908542,-0.045145296,0.0437845,-0.09583825,-0.01085896,0.043691874,-0.21883987,0.061589517,-0.04542809,-0.06725371,-0.11177493,0.01938073,0.035570484,0.90302175,-0.05765863,0.035682447,7.2568946e-05,0.027686974,-0.022482654,-0.020589562,-0.008586973,-0.27624267,0.003294688,0.025599994,0.015880605,-0.02477404,0.022656891,0.093329854,0.007793513,-0.0003320544,0.09810873,-0.035071835,0.053264543,-0.01696746,-0.008634762,0.010849266,0.15153173,0.105442844,-0.20420957,-0.0135654425,-0.21171416,0.0050716326,-0.099857345,0.040311843,0.02629006,-0.05527279,0.09490634,-0.00076120533,-0.0074817464,-0.007233353
-0.5736782,0.01842809,0.30056354,-0.06275006,0.06267603,-0.016274784,-0.025612338,0.027413664,-0.19797026,0.08244345,-0.017832018,-0.06976638,-0.10071189,0.0042684516,0.038484424,0.63203764,-0.17095515,0.022722013,-0.059861455,0.03383054,-0.07511433,-0.011399306,-0.03213537,-0.19895202,-0.06310866,0.08206163,-0.005215271,-0.06798471,-0.009038999,-0.12416858,0.012380499,-0.0067665386,-0.013141539,-0.043987367,0.049416013,-0.015727228,-0.003870861,0.08862198,0.003318452,0.093682095,-0.358704,0.0012911865,0.07458714,-0.0019953258,-0.053093344,0.03272374,0.01813605,-0.08717763,-0.020600056,-0.008141796,-0.056395303,-0.02485827
-1.2188337,-0.009681488,-1.6782069,-0.15816766,-0.20036177,-0.14142786,-1.790357e-05,0.044988483,-0.86489093,-0.16233222,-0.021313954,-0.07807925,-0.045471918,-0.09687071,-0.43975976,-1.7559569,-0.582203,0.0073538963,-0.0372475,-0.05734299,-0.0039142584,0.0373776,0.0065563126,-0.30077645,-0.034123726,-0.045669638,-0.01106822,-0.13259174,-0.032669585,0.11255928,-0.105300754,-0.10867638,-0.036831226,-0.024196826,-0.5528554,0.02810268,-0.22960673,-0.18861152,-0.007640761,0.081797324,-0.015340019,-0.16069104,0.021917244,-0.02745837,-0.08154873,-0.1585419,-0.02961869,-0.03958517,-0.3251537,-0.027938912,0.006361818,-0.17237094
-1.2848148,-0.0115289455,-1.689761,-0.15979575,-0.34688687,0.25020397,-0.0034072783,0.049846657,-0.97456115,-0.15061639,-0.041716263,-0.073679194,-0.014118649,-0.06832922,-0.5101204,-1.7644368,-0.004760121,0.0051625334,-0.023346502,-0.03140115,-0.00426566,0.033334505,0.008203229,-0.25163528,-0.031812154,-0.108470954,-0.013961774,0.2090161,-0.05881458,0.09939445,-0.08567969,-0.04557703,-0.024713049,-0.014693201,-0.59119046,0.030402174,-0.1815172,-0.028104477,-0.13345501,0.09252548,-0.13817906,-0.06656,0.0665284,-0.08418916,-0.19627596,-0.22413127,0.0015882645,-0.07625232,-0.3277726,-0.037341934,0.022373112,-0.28603908
-1.2287066,-0.022391375,-1.7249057,-0.15577549,-0.22583649,-0.17515507,0.025837466,0.042500988,-0.9180699,-0.175138,-0.048416287,-0.0866326,-0.019438554,-0.13111489,-0.4933404,-1.8609126,0.016362965,-0.057863392,-0.035989583,-0.02911617,-0.024334101,0.0437533,-0.0025170026,-0.21088366,1.6863123e-06,-0.009152574,-0.051487334,0.09156906,-0.05064849,0.07995508,-0.03778854,-0.09068783,0.0055426043,-0.10326814,-0.5256084,0.063006446,-0.1112171,0.015598319,-0.09588998,0.0854858,0.0071914885,-0.09434195,-0.15178251,-0.10745273,-0.061483942,-0.10521759,0.020543672,-0.0182182,-0.31681013,-0.031854924,-0.0002084598,-0.26214048
-0.36958948,0.020651754,0.28532448,-0.028752778,-0.037268493,-0.84368306,-0.016834674,-0.16431123,-0.1373532,0.09568418,-0.017583175,-0.06929745,-0.11025836,0.002131715,0.055144858,-0.5389042,-0.07380605,-0.11740761,-0.059271522,0.033160713,-0.08252453,-0.052154526,-0.040583123,-0.30237257,-0.16143695,-0.09635095,-0.05304974,-0.14258502,0.024774306,-0.14453287,-0.11194751,-0.013156745,-0.031147063,-0.09659886,0.035711564,-0.042566545,-0.039135274,-0.22039984,-0.06282406,-0.076762654,0.0007220646,-0.054913543,0.26913446,-0.00057838904,-0.122609705,-0.012369643,0.0026676173,-0.034796644,0.09020438,-0.07223758,-0.007519331,0.029867653
-0.44469833,-0.00024280055,-2.2425685,-0.03250608,-0.30834854,0.66492206,-0.0063761324,0.019203963,-0.21661013,-0.18870582,-0.003076803,-0.037244536,-0.047784954,-0.0033638638,0.26543146,-1.4046249,-0.17997265,-0.17554839,-0.061426148,0.08485722,-0.09357295,-0.021204226,0.03261826,-0.3184771,-0.004309465,-0.050942734,-0.008827295,0.029494278,-0.06259518,-0.1619772,0.037479743,-0.03859816,0.03400056,-0.024347335,-0.3182127,-0.045143317,-0.09037477,-0.059742928,-0.04899555,-0.02553181,0.0047757304,-0.05615608,0.050345983,-0.0029882162,-0.10234054,0.006345328,-0.0007490503,-0.017968504,0.05700204,-0.0596231,-0.0032986319,0.02523587
-0.46672937,0.056788497,-2.1284819,-0.02388886,-0.19945182,0.11323016,0.019430587,0.018870117,-0.4979554,-0.14537485,0.0052309535,-0.046279885,-0.020702308,0.0121052405,0.07734494,-1.6138898,-0.15658918,-0.14329167,-0.060383733,0.092297725,-0.07180554,-0.031163318,0.021994809,-0.31307432,-0.019811532,0.012053138,-0.053543553,-0.057279423,-0.04765115,-0.15359907,0.001989927,-0.011968606,-0.012630782,-0.028628547,-0.2773776,-0.04761549,-0.0068122502,-0.02166817,-0.046680197,-0.026883885,0.01100467,-0.02537168,0.05720539,-0.0033656463,-0.09783274,-0.017093409,0.010262454,0.028126244,0.06481248,-0.1050961,-0.034090996,0.019362232
-0.4032271,0.014010139,0.739989,0.029278887,0.09966818,-0.6851599,-0.021098047,-0.08674411,-0.20692892,0.18754044,-0.02339447,-0.04581131,-0.07000578,0.016809827,0.20125653,1.0267857,-0.16182658,-0.026134517,-0.0525787,-0.017444327,-0.07155767,0.00893658,-0.028845834,-0.20954253,-0.16083021,0.08124913,0.07591525,-0.07004762,0.016983861,0.1274384,-0.13940223,-0.0071197674,-0.028301433,0.06786759,0.05993352,-0.0014915119,0.0018700131,0.022379706,-0.046288725,0.09375125,0.13990189,-0.0067729335,0.09368825,0.0042156703,-0.07072903,0.013633032,0.024693744,-0.075933814,0.09217556,-0.12735401,-0.00037399482,0.01166515
-0.6496187,-0.001286546,-1.839949,-0.081026465,-0.20224786,-1.6468592,-0.02013844,0.030683838,-0.44234636,-0.13583727,0.0035015922,-0.034151316,-0.023657294,-0.039708298,-0.42322132,-1.7916677,-0.04145198,0.02896466,-0.10063569,-0.107924946,0.0022310263,-0.023408722,-0.05252768,-0.37268364,0.022462683,0.08262592,-0.0037581273,0.029738665,-0.09131416,-0.16920783,-0.098167226,-0.03893367,0.008215835,-0.015256587,-0.46273243,-0.04351586,-0.021409879,-0.1979639,-0.05973061,-0.06260903,0.030854046,-0.0079428395,0.060966093,-0.014714528,-0.06469487,0.004423839,-0.0066938754,0.012822227,-0.0512037,-0.058566052,-0.04729527,-0.15596852
-0.5608838,0.021570127,-2.1983018,0.04415773,-0.35152933,-0.19313776,-0.024485875,0.040843002,-0.47432145,-0.25572386,0.00431117,-0.04263115,-0.03436584,-0.053042024,-0.5707942,-2.2279344,-0.062611476,0.009558059,-0.042692702,-0.11110093,0.028072245,-0.00970888,0.014884252,-0.50926983,-0.021654535,0.042531315,-0.02771662,-0.04637214,-0.10462565,-0.09322286,-0.04153907,-0.039404158,-0.0320884,-0.013403889,-0.46276975,-0.025584128,-0.023462145,0.0044780164,-0.045395877,-0.06445054,0.013107301,-0.1392471,0.06432605,0.02761136,-0.029101305,0.030059604,-0.0021701998,0.018018587,0.016256906,-0.07884757,0.00023131166,-0.10771693
-0.6889996,0.013424499,-2.026963,-0.20600455,-0.34290555,0.07438351,-0.025963714,0.046831734,-0.43150464,-0.20667237,0.00790486,-0.050163247,0.006988135,-0.052265514,-0.62111294,-2.0950897,-0.10950924,0.012557721,-0.03509804,-0.070561126,0.013473759,0.013048828,0.013052456,-0.39503866,0.010418596,-0.056939244,-0.044063706,0.08256393,-0.12234377,-0.118777364,-0.02478471,0.022247894,0.0035318034,-0.064527914,-0.4717432,-0.012034253,0.0049991,0.020451684,-0.10994235,-0.06442388,0.041706443,-0.07548555,0.018547565,-0.054567456,-0.019914705,0.04252966,0.021211918,0.017485963,-0.27344,-0.09099406,-0.04076485,-0.2181925
-0.7872922,-0.047102466,-2.0554423,-0.16973187,-0.35603306,0.6745127,-0.055542715,0.06995772,-0.4839085,-0.22312112,-0.008383286,-0.03153379,-0.009824568,-0.033844024,-0.4864415,-2.0020936,0.011492367,-0.042563852,-0.03729441,0.010804968,0.014401654,-0.026705563,-0.2473527,-0.34768254,0.0021571585,-0.12962936,-0.113079965,-0.032071948,-0.14182429,-0.08849503,-0.0033544847,-0.038456086,0.012411235,-0.017248288,-0.54620576,-0.033542693,-0.054937392,-0.21457481,-0.031444866,-0.029454706,0.029595647,-0.023553919,-0.057818826,-0.12864594,-0.065642804,-0.046883214,0.021080445,-0.055590086,-0.26063693,-0.08011872,-0.027559564,-0.17072792
-0.76999104,-0.038985796,-2.0580847,0.00498589,-0.26949584,-0.8318057,-0.037428763,-0.00885917,-0.49252883,-0.30852088,0.00053386576,-0.036328655,-0.047675233,-0.02328377,-0.5598873,-1.728716,-0.016687028,-0.007636011,-0.052760832,0.00052345695,0.0172667,-0.014105595,-0.0054874155,-0.3382098,-0.04506937,0.05037097,-0.027150461,-0.049779132,-0.07212398,-0.08730071,-0.07563257,-0.06694294,-0.036727488,-0.0022253492,-0.35907874,-0.011561126,-8.3223975e-05,-0.07634094,0.012975864,-0.06780972,-0.004163402,-0.02856229,-0.45415708,-0.029868118,0.007916423,0.0045089577,0.0064829485,0.06854049,0.07225351,-0.15863925,-0.021095939,-0.15413149
-0.8061446,-0.055411056,0.28586468,-0.122057036,-0.21570155,-0.2189741,-0.015995685,0.07394802,-0.35143623,-0.20327425,0.008065113,-0.05924758,-0.098812476,-0.00019816693,-0.588662,-0.72603995,0.021224357,-0.008874457,-0.030725766,0.009387994,0.022563873,0.024781454,-0.01454796,-0.2775242,0.0011094894,0.028479274,-0.008189114,-0.057019964,-0.04422886,-0.09834844,-0.06784612,-0.0037053013,0.015553222,-0.04487189,0.10536888,-0.024534078,-0.021193856,-0.05359392,-0.10140287,-0.053350613,-0.06570115,-0.016836429,0.03448163,-0.053558838,0.04066533,0.019289583,-0.0049433587,0.015566564,0.0006040392,-0.042498764,-0.0652508,-0.041664187
-0.8390249,0.008962307,-2.1735802,-0.06391202,-0.25212926,-0.56830466,-0.0019856172,-0.016593296,-0.45241988,-0.2203725,0.004288852,-0.06757444,-0.055749655,-0.16861697,-0.5909983,-2.0329783,-0.034335054,0.020299269,-0.038967777,-0.048716176,0.03376524,-0.08283728,0.013353337,-0.3393535,-0.052892204,-0.09294202,-0.051782075,-0.033317275,-0.06386043,0.098046936,-0.017583,-0.112450816,0.011936468,-0.010980578,-0.4387869,-0.026914524,0.004962614,-0.25059715,0.1754249,0.10873698,-0.040792275,-0.14638011,0.0435662,-0.052857023,-0.22683132,-0.14055832,0.00012454484,0.0025128168,-0.03802207,-0.08853016,-0.024620665,-0.48426595
-0.8397404,-0.011227095,-2.133877,-0.115124084,-0.41490272,0.653768,0.016814388,-0.019109653,-0.77216876,-0.21382287,0.0040977835,-0.089940846,0.0012911339,-0.1260816,-0.5111551,-2.0283604,-0.13693745,-0.10695649,-0.056326415,-0.011567119,0.04922895,-0.029684093,-0.39654788,-0.26523724,-0.040284798,-0.18691751,0.025748253,0.023621624,-0.08318779,0.09645252,-0.09185298,-0.08175091,0.0144398045,0.0014119445,-0.45463392,-0.017902935,0.01812482,0.0030624503,0.072707064,0.1258929,-0.11389251,-0.18633953,-0.08786519,-0.07327025,-0.14341186,-0.18231209,0.015345935,-0.028148927,-0.03434981,-0.04581131,-0.018553948,-0.42327544
-0.76956254,0.0003423342,-2.0820405,-0.10400033,-0.38991997,-0.41528177,-0.008616795,0.019810548,-0.44519147,-0.2220136,0.011806343,-0.074119136,-0.014595163,-0.17024034,-0.558471,-2.0677,-0.055336963,0.009083904,-0.036339164,-0.017083209,0.028545555,-0.0019210657,0.03964014,-0.32787874,-0.11498921,-0.12410216,-0.046259575,0.081586644,-0.11328801,0.064120464,-0.100341454,0.06746613,-0.026817877,-0.009698272,-0.40053657,-0.028351601,0.030129455,0.031360306,0.15624487,0.10564269,-0.12305314,-0.14441377,0.07991177,0.032618865,-0.13165812,-0.009323835,-0.0029213396,-0.025535656,-0.032296184,-0.06624855,-0.029540122,-0.40271303
-0.47996253,-0.034788612,0.7112394,-0.04071833,-0.057361577,-0.80443865,0.0039914586,0.05749841,-0.1610643,0.032514516,-0.019926663,-0.038727053,-0.13554214,-0.007727208,0.051685974,0.8384944,-0.168766,-0.015045181,-0.07154554,-0.053992126,0.002186773,-0.0023569285,-0.045196317,-0.27654907,-0.022006039,0.0032390421,-0.005614355,-0.05955876,0.020701282,-0.11303601,-0.020077286,-0.030805252,-0.005152886,-0.05863898,0.05791799,-0.043370645,-0.04809611,-0.24674207,-0.054582015,-0.0925852,0.03562448,-0.024968145,0.057307903,0.00015500211,0.037543107,-0.0034118574,-0.011110134,-0.001955771,0.02750563,-0.03229308,-0.038549267,-0.043246407
-0.40312898,-0.0126579255,0.80593514,-0.032024253,0.14771871,-0.3280463,0.024250804,0.051839624,-0.18901283,0.15651587,-0.011013201,-0.034531217,-0.08015734,0.025118425,0.155349,1.0698402,-0.0910148,0.007984837,-0.0317657,0.02286371,0.0053162184,0.015921462,0.23905298,-0.25982803,0.0032568038,0.035611365,0.02718527,-0.07028323,0.018820113,-0.13700823,-0.009327432,-0.028834691,0.0012169403,-0.032580156,0.05587654,-0.02506185,-0.051813792,-0.011109055,-0.041058987,-0.07410496,0.018142708,-0.019272959,-0.25061497,0.052537803,0.025555478,0.06344684,0.008060524,0.018668637,0.06552274,-0.008801462,-0.04718601,-0.021799453
-0.45808595,-0.029738981,0.83635736,-0.059623472,-0.29271567,1.2448235,-0.03611775,0.058541466,-0.17091207,-0.12688708,-0.025331616,-0.03448131,-0.077181526,0.023045162,-0.23510198,1.0431471,-0.088901,-0.013957044,-0.039384536,0.007831562,0.0013288321,0.02676367,0.04945915,-0.28710902,-0.0091102505,0.0676829,-0.042766992,-0.075404294,-0.05980836,-0.25527585,-0.12443515,0.0016672419,-0.061892144,-0.045526244,0.099581,-0.03399985,0.012909296,0.01446141,-0.0409654,-0.098743826,-0.15196896,-0.02430231,-0.21361491,-0.001990781,0.06956654,0.031472042,-0.0051739453,-0.00018134259,0.08015141,-0.0070770886,-0.036791123,-0.016927214
-0.71297544,0.033046212,0.28225166,-0.31262803,-0.028175622,-1.9939233,-0.009338971,-0.34322593,-0.43778157,-0.12985532,-0.11887868,-0.049051683,-0.22861658,-0.027901486,-0.43912908,-1.5101547,-0.04354826,-0.12840477,-0.007995175,0.015758583,-0.0028527097,-0.21039839,-0.0040343637,-0.24050534,0.03738345,-0.053596694,-0.07872471,-0.066467874,0.04949425,0.121223934,-0.045682877,-0.031603385,-0.12859365,-0.08869904,0.050514035,-0.1384396,-0.064701594,-0.19513723,0.087017894,-0.1306686,-0.057003323,0.14305076,0.05287071,0.020273868,-0.0033027069,-0.039482135,-0.37800604,-0.015700726,-0.94102794,-0.04425108,-0.0917309,-0.0376953
-0.76222795,0.028265795,-1.9021848,-0.055252433,-0.2851725,-1.612113,0.01162072,0.0035842296,-0.53196824,-0.17465949,-0.029670514,-0.05295528,-0.011806878,-0.10510057,-0.3995116,-1.6803211,-0.14465684,-0.011361243,-0.039185606,0.002428052,0.040501717,-0.18860847,0.005183787,-0.25591615,0.02528565,0.015595278,0.025594309,0.0207801,-0.07634518,0.12757884,-0.065828666,-0.12632874,-0.14116323,-0.011091199,-0.58861613,-0.06611412,-0.09774177,-0.0019438439,-0.09627169,0.089651324,-0.1184427,0.0043571666,0.0530545,0.04723345,-0.32312527,-0.018210793,0.0082465885,0.03234556,-0.015241225,-0.08662893,-0.08833791,-0.15743965
-0.79871124,0.022135071,-2.1248329,0.0006466392,-0.32898352,-0.25155523,0.006957094,0.013171836,-0.5118351,-0.23969206,-0.014031011,-0.056178905,-0.001307378,-0.09604311,-0.5971572,-1.8827683,-0.15038499,0.0035701196,-0.036459334,0.005178424,0.007641264,-0.059125017,0.011208996,-0.38469014,-0.114293315,0.017716894,0.02126917,-0.10834759,-0.07664506,0.04610992,-0.093762405,-0.123826176,-0.0427894,-0.0017581495,-0.5635517,-0.032723725,-0.112668976,0.016790772,-0.028918032,0.066210255,-0.09019754,-0.24750268,0.072212785,0.043596674,-0.41729766,0.027586544,0.0060864543,0.031853974,0.07451016,-0.106567174,-0.023568524,-0.13471535
-0.4681284,-0.01216357,-2.1192648,-0.005441275,0.03154387,-0.10693403,-0.004259928,-0.12959439,-0.083725974,-0.24133752,0.0036684056,-0.035532046,-0.017066369,0.041549392,0.016330864,-2.0109844,-0.04066191,-0.042096768,-0.00374413,0.10551051,-0.0130639635,0.010849827,0.026798852,-0.2789367,-0.038331732,-0.08702752,-0.08677265,-0.031582844,-0.09455645,-0.09248036,0.0021904414,-0.011887201,-0.03279455,0.014753219,-0.21294665,-0.051456388,0.02851825,-0.17237833,-0.055383276,-0.083295,-0.017904721,0.034143772,0.08156912,-0.012023993,0.004662278,-0.022574639,0.015729968,-0.02281441,0.059454564,-0.07319674,-0.03495339,-0.008857511
0.023086773,0.009182235,-2.340218,-0.06983287,-0.19612588,0.38774842,0.027932964,0.0315117,-0.050503347,-0.22289419,0.0009402614,0.0072773574,-0.02583633,0.05496209,0.13262297,-1.627994,-0.016152907,-0.05283462,0.00939956,0.06466561,-0.011184436,-0.005008047,-0.29369026,-0.2604252,0.10765995,0.00041629866,-0.032851957,-0.068135366,-0.05404128,-0.08223788,0.009061013,0.014568769,0.038650095,-0.05843546,-0.44480652,-0.015934393,0.023495778,0.04031403,0.0028258595,-0.13023108,0.02436402,0.019745566,0.07148825,-0.015358636,0.0117918635,-0.018216781,0.012175107,0.021000395,0.07829456,-0.14870426,-0.017539501,-0.123262465
-0.101906545,0.009591923,-2.3784118,0.030286511,-0.2927614,0.3437241,0.0055972124,0.016273567,-0.089395046,-0.2501642,0.010814252,-0.0046680877,-0.026197927,0.05038552,-0.6579335,-1.830281,0.0425124,-0.056654062,0.01731437,0.12889099,-0.022282714,0.004273904,-0.30038753,-0.25977993,0.103923574,0.043198116,-0.058567673,-0.06670791,-0.066694066,-0.06017616,0.008108651,0.03667412,-0.008812805,-0.036104046,-0.41844118,-0.020054983,0.024863519,0.03394121,0.051590048,-0.12177351,-0.011236074,0.034421213,0.012236084,-0.0150087625,-0.00851774,0.0053941836,0.0039228634,-0.02610268,0.028384853,-0.16745949,-0.025883373,-0.12150772
-1.3329301,0.0353616,-1.9883854,-0.07578261,-0.20811513,0.7889383,-0.02010974,0.026301285,-0.9850747,-0.15702854,0.0071625826,-0.059891105,-0.09840056,-0.008636381,-0.4839238,-1.6721455,-0.09319613,0.005874082,-0.062497843,0.065378174,-0.068885624,-0.0034542785,-0.07073433,-0.27970555,-0.007034012,-0.047700584,-0.028617268,-0.06087367,-0.08550634,-0.122118995,-0.07919607,-0.03075383,-0.013138273,-0.05475334,-0.42519918,-0.06004382,-0.08467081,-0.2172452,-0.044921763,-0.10659461,-0.12422671,-0.05175851,0.13828783,-0.008033965,-0.020473633,-0.0067175278,-0.017756183,-0.023120584,-0.08570295,-0.030811371,0.028478295,0.005827976
-1.57008,0.004548756,-1.8667148,0.011496263,0.17166597,-0.5294062,-0.012450015,0.022325333,-1.0316395,0.19873524,0.0075374907,-0.055477038,-0.096894376,-0.012834773,0.1304724,-1.2476971,-0.15394843,0.015367187,-0.04628315,0.062061757,-0.07894562,-0.0084345,-0.00077993376,-0.2253747,-0.0032435742,-0.085981,-0.0008911644,-0.023812823,0.026433337,-0.08740659,-0.0046898355,-0.029314721,-0.016099079,-0.0010934456,-0.20380522,-0.04181346,-0.010012659,0.012638211,-0.057731204,-0.028350914,0.0036346763,-0.042386495,0.12434193,-0.012236899,-0.0055856924,-0.01734176,0.008600827,-0.013111571,0.018278139,-0.03197054,-0.011970228,0.020746151
-1.8732907,0.03857443,-0.22837682,-0.017645415,-0.08025314,0.70772344,-0.021369793,0.0418434,-0.9968319,-0.034320064,0.011570311,-0.066955246,-0.05849949,-0.009222157,0.23221426,-1.0867798,-0.14936349,0.04496033,-0.05211786,0.027613102,-0.078306116,-0.024040835,0.0111478595,-0.1430181,-0.07667244,-0.080474176,-0.008256264,0.025603663,-0.031293925,-0.06487814,-0.015883576,-0.03241107,0.03973707,-0.05595915,0.048771717,-0.0530398,-0.021268195,0.020467516,-0.029757993,-0.11950785,-0.021931225,-0.079650156,0.17167798,-0.0058306125,0.008568128,0.0064139217,-0.0038099396,-0.042972464,0.045142166,-0.009263245,-7.727777e-05,0.01968386
-0.08069879,-0.012668239,0.8141036,0.03032598,-0.0003316456,-0.595153,0.019403841,0.01298013,-0.007643521,0.1779818,-0.00904593,-0.07444621,-0.1331697,-0.054422736,0.08331629,0.9859923,-0.30673918,-0.013521205,-0.003455841,0.05541102,0.02120825,0.03771563,-0.03917466,-0.24477033,0.040697634,0.060535673,-0.0629724,0.05372493,-0.25228184,0.07202737,-0.08741849,-0.025704484,-0.009139718,-0.06363762,0.058545075,-0.0010034889,-0.06351807,-0.21251631,-0.00094645773,-0.005776136,-0.12186371,-0.012849609,0.14860031,-0.017118625,-0.009604899,0.0047850097,0.04862239,-0.02230731,0.13684922,-0.05380964,0.0010393516,-0.046029303
0.14759965,-0.001703241,0.64760685,0.03618343,0.10661842,0.98563784,0.0025159172,0.028719867,0.060605388,0.14087161,-0.03329478,-0.07585916,-0.083793424,-0.021119324,0.09708378,0.79024196,-0.14491507,-0.02794521,-0.0059308447,0.025702186,0.028086947,0.015703846,0.0048571574,-0.24626954,-0.07657276,0.05779054,-0.0081370445,-0.05446191,0.01779568,0.08398414,-0.0795,-0.015222862,0.0039781397,-0.012156197,0.04860284,0.012523634,-0.02037243,0.0072358153,-0.04564656,0.001145879,0.025127664,-0.03582966,0.2673716,-7.557357e-05,-0.060006678,0.0327985,0.042301733,0.011047649,0.07495518,-0.08052422,-0.034311518,-0.2841454
0.2720633,-0.010722944,0.6817263,-0.032562092,0.15894385,-0.46757957,-0.01079979,0.03144386,0.04830206,0.1602181,-0.015414285,-0.10645469,-0.082271785,-0.0434117,0.16778322,0.70430523,-0.016714867,0.006138714,-0.0023080185,0.01663648,0.03450526,0.005044622,0.091035604,-0.22763537,-0.016584419,-0.011606402,-0.053030774,-0.036410145,0.001213853,0.037672758,0.0020355908,-0.015498645,0.040879555,-0.011484438,0.09481107,0.0069019743,-0.047346123,-0.007790245,-0.03879116,0.012991747,0.027674336,0.007813362,0.09121332,0.00018271443,-0.0184844,0.03467742,0.025714917,0.0123388115,0.077211365,-0.110837474,-0.054983694,-0.42845434
-1.176481,-0.017793387,0.33991796,-0.26849204,0.053642504,-1.8408505,-0.016533127,-0.29273936,-0.8507407,-0.08557941,-0.07406925,-0.06299126,-0.24656364,-0.04917723,-0.4355169,-1.3225586,-0.030140636,-0.04206853,-0.013255825,0.03712555,-0.005891396,-0.16746244,-0.03061576,-0.08431612,0.004650573,-0.047371592,-0.05021938,-0.047932737,-0.0023810714,0.053936426,-0.036151435,-0.040413108,-0.045654826,-0.07646881,0.055015218,-0.11370435,-0.027016647,-0.13574395,-0.009960544,-0.12976612,-0.0672192,-0.037114203,0.05382405,0.024712792,-0.082360275,-0.10819313,-0.40845662,-0.04137775,-0.8049972,-0.050011285,0.0023960932,-0.29159644
-1.2809472,-0.031575724,0.5415364,-0.0076820757,0.03417153,-2.299096,-0.0014110832,-0.011977022,-0.5372636,0.031065367,-0.07969343,-0.07541512,-0.10967078,-0.06346044,0.053305883,0.6662555,-0.13309346,-0.018338056,-0.010910219,-0.017025882,-0.013895444,0.03741616,-0.00059977954,-0.14972681,0.0018164068,-0.13033481,0.034459025,0.037093785,-0.0016399341,0.049069345,0.13014446,-0.028346298,0.0004937826,-0.031492278,0.05760464,-0.104161404,-0.030653492,-0.07955149,-0.015753616,0.095731646,0.20203657,-0.07212644,-0.19789481,0.009009744,-0.19984792,-0.10865873,-0.10539944,0.013980031,0.107020006,-0.008072982,-0.035804074,-0.19295266
-1.9009284,-0.0062887245,0.06496599,-0.12285637,0.05373883,0.2864811,-0.005822483,0.037020933,-1.1802686,0.10351082,-0.044310737,-0.08574609,-0.05397071,-0.09086074,0.1127236,-0.9252311,-0.09271416,0.027857175,-0.015852218,-0.0036407681,-0.006211061,0.021015191,-0.12024515,-0.1856713,-0.14061832,-0.0073029017,-0.041801628,0.01828522,0.012976167,0.059478845,-0.19766212,-0.023639303,-0.07949877,-0.07525348,0.077144735,-0.026649773,-0.02593629,-0.050068613,-0.0449408,0.055053767,-0.14126663,-0.03471056,0.14731525,0.0071838456,-0.1773406,-0.25576955,-0.07441482,-0.10528255,0.0028357536,-0.028399285,0.021155259,-0.3849881
