변수그룹,변수,비교,평균(A),평균(B),평균차(A-B),F(Scheffe),p값,유의성
기본 재무비율,매출채권회수기간,성숙기 vs 쇠퇴기,91.5455,153.7879,-62.2424,11.3416,0.0102,*
기본 재무비율,재고자산회전율,도입기 vs 성장기,3959.3421,4289.9861,-330.644,0.921,0.8204,n.s.
기본 재무비율,재고자산회전율,도입기 vs 성숙기,3959.3421,5629.3866,-1670.0445,30.2854,0.0,***
기본 재무비율,재고자산회전율,도입기 vs 쇠퇴기,3959.3421,4342.8421,-383.5,0.9151,0.8218,n.s.
기본 재무비율,재고자산회전율,성장기 vs 성숙기,4289.9861,5629.3866,-1339.4005,23.8339,0.0,***
기본 재무비율,재고자산회전율,성장기 vs 쇠퇴기,4289.9861,4342.8421,-52.856,0.0194,0.9993,n.s.
기본 재무비율,재고자산회전율,성숙기 vs 쇠퇴기,5629.3866,4342.8421,1286.5445,14.1125,0.0028,**
기본 재무비율,재고자산보유기간,도입기 vs 성장기,307.7201,192.8718,114.8484,37.0528,0.0,***
기본 재무비율,재고자산보유기간,도입기 vs 성숙기,307.7201,263.1046,44.6156,7.2074,0.0659,n.s.
기본 재무비율,재고자산보유기간,도입기 vs 쇠퇴기,307.7201,253.6882,54.032,6.0572,0.1093,n.s.
기본 재무비율,재고자산보유기간,성장기 vs 성숙기,192.8718,263.1046,-70.2328,21.8516,0.0001,***
기본 재무비율,재고자산보유기간,성장기 vs 쇠퇴기,192.8718,253.6882,-60.8164,8.5708,0.0359,*
기본 재무비율,재고자산보유기간,성숙기 vs 쇠퇴기,263.1046,253.6882,9.4164,0.2521,0.9688,n.s.
기본 재무비율,매입채무회전율,도입기 vs 성장기,991.19,677.4303,313.7597,10.3699,0.0159,*
기본 재무비율,매입채무회전율,도입기 vs 성숙기,991.19,709.7406,281.4494,10.7551,0.0133,*
기본 재무비율,매입채무회전율,도입기 vs 쇠퇴기,991.19,848.2035,142.9865,1.5906,0.6616,n.s.
기본 재무비율,매입채무회전율,성장기 vs 성숙기,677.4303,709.7406,-32.3103,0.1734,0.9818,n.s.
기본 재무비율,매입채무회전율,성장기 vs 쇠퇴기,677.4303,848.2035,-170.7732,2.5341,0.4693,n.s.
기본 재무비율,매입채무회전율,성숙기 vs 쇠퇴기,709.7406,848.2035,-138.463,2.0439,0.5635,n.s.
기본 재무비율,매입채무지급기간,도입기 vs 성장기,219.4275,129.681,89.7465,59.3798,0.0,***
기본 재무비율,매입채무지급기간,도입기 vs 성숙기,219.4275,143.904,75.5235,54.2005,0.0,***
기본 재무비율,매입채무지급기간,도입기 vs 쇠퇴기,219.4275,166.7767,52.6508,15.0942,0.0018,**
기본 재무비율,매입채무지급기간,성장기 vs 성숙기,129.681,143.904,-14.223,2.3519,0.5028,n.s.
기본 재무비율,매입채무지급기간,성장기 vs 쇠퇴기,129.681,166.7767,-37.0957,8.3688,0.0393,*
기본 재무비율,매입채무지급기간,성숙기 vs 쇠퇴기,143.904,166.7767,-22.8727,3.9035,0.2724,n.s.
기본 재무비율,현금전환주기_CCC,도입기 vs 성장기,356.8631,219.1208,137.7423,45.2546,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 성숙기,356.8631,220.5324,136.3307,57.1414,0.0,***
기본 재무비율,현금전환주기_CCC,도입기 vs 쇠퇴기,356.8631,271.9098,84.9533,12.7141,0.0054,**
기본 재무비율,현금전환주기_CCC,성장기 vs 성숙기,219.1208,220.5324,-1.4116,0.0075,0.9998,n.s.
기본 재무비율,현금전환주기_CCC,성장기 vs 쇠퇴기,219.1208,271.9098,-52.789,5.4831,0.14,n.s.
기본 재무비율,현금전환주기_CCC,성숙기 vs 쇠퇴기,220.5324,271.9098,-51.3774,6.3722,0.0952,n.s.
기본 재무비율,영업CF_유동부채,도입기 vs 성장기,-9.0202,25.6092,-34.6294,67.0924,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 성숙기,-9.0202,50.9889,-60.0091,259.6891,0.0,***
기본 재무비율,영업CF_유동부채,도입기 vs 쇠퇴기,-9.0202,-19.048,10.0278,4.1552,0.2455,n.s.
기본 재무비율,영업CF_유동부채,성장기 vs 성숙기,25.6092,50.9889,-25.3797,56.8316,0.0,***
기본 재무비율,영업CF_유동부채,성장기 vs 쇠퇴기,25.6092,-19.048,44.6572,92.0402,0.0,***
기본 재무비율,영업CF_유동부채,성숙기 vs 쇠퇴기,50.9889,-19.048,70.0369,277.7481,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성장기,-4.2865,12.3168,-16.6034,51.8331,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 성숙기,-4.2865,28.5175,-32.8041,260.7987,0.0,***
기본 재무비율,영업CF_총부채,도입기 vs 쇠퇴기,-4.2865,-10.0581,5.7715,4.6259,0.2017,n.s.
기본 재무비율,영업CF_총부채,성장기 vs 성숙기,12.3168,28.5175,-16.2007,77.8241,0.0,***
기본 재무비율,영업CF_총부채,성장기 vs 쇠퇴기,12.3168,-10.0581,22.3749,77.6512,0.0,***
기본 재무비율,영업CF_총부채,성숙기 vs 쇠퇴기,28.5175,-10.0581,38.5756,283.1742,0.0,***
기본 재무비율,FCF,도입기 vs 성장기,-8382.2796,-2927.4403,-5454.8393,19.8299,0.0002,***
기본 재무비율,FCF,도입기 vs 성숙기,-8382.2796,1633.0713,-10015.3509,86.1636,0.0,***
기본 재무비율,FCF,도입기 vs 쇠퇴기,-8382.2796,-2004.9199,-6377.3597,20.0187,0.0002,***
기본 재무비율,FCF,성장기 vs 성숙기,-2927.4403,1633.0713,-4560.5116,21.8582,0.0001,***
기본 재무비율,FCF,성장기 vs 쇠퇴기,-2927.4403,-2004.9199,-922.5204,0.4679,0.9259,n.s.
기본 재무비율,FCF,성숙기 vs 쇠퇴기,1633.0713,-2004.9199,3637.9912,8.9267,0.0305,*
기본 재무비율,FCF_총자산,도입기 vs 성장기,-6.6315,-1.7303,-4.9011,6.4775,0.0909,n.s.
기본 재무비율,FCF_총자산,도입기 vs 성숙기,-6.6315,6.7421,-13.3736,62.1646,0.0,***
기본 재무비율,FCF_총자산,도입기 vs 쇠퇴기,-6.6315,5.0674,-11.6988,27.258,0.0,***
기본 재무비율,FCF_총자산,성장기 vs 성숙기,-1.7303,6.7421,-8.4724,30.5254,0.0,***
기본 재무비율,FCF_총자산,성장기 vs 쇠퇴기,-1.7303,5.0674,-6.7977,10.2789,0.0165,*
기본 재무비율,FCF_총자산,성숙기 vs 쇠퇴기,6.7421,5.0674,1.6748,0.7655,0.8577,n.s.
기본 재무비율,매출액증가율,도입기 vs 성장기,21.9901,8.7428,13.2473,18.9707,0.0003,***
기본 재무비율,매출액증가율,도입기 vs 성숙기,21.9901,6.3141,15.676,34.2401,0.0,***
기본 재무비율,매출액증가율,도입기 vs 쇠퇴기,21.9901,-6.1845,28.1746,63.3783,0.0,***
기본 재무비율,매출액증가율,성장기 vs 성숙기,8.7428,6.3141,2.4287,1.0056,0.7999,n.s.
기본 재무비율,매출액증가율,성장기 vs 쇠퇴기,8.7428,-6.1845,14.9273,19.8702,0.0002,***
기본 재무비율,매출액증가율,성숙기 vs 쇠퇴기,6.3141,-6.1845,12.4986,17.0908,0.0007,***
기본 재무비율,영업이익증가율,도입기 vs 성장기,-46.9253,-16.4294,-30.496,4.3916,0.2225,n.s.
기본 재무비율,영업이익증가율,도입기 vs 성숙기,-46.9253,7.2319,-54.1573,17.8522,0.0005,***
기본 재무비율,영업이익증가율,도입기 vs 쇠퇴기,-46.9253,-43.2576,-3.6677,0.0469,0.9973,n.s.
기본 재무비율,영업이익증가율,성장기 vs 성숙기,-16.4294,7.2319,-23.6613,4.1692,0.2441,n.s.
기본 재무비율,영업이익증가율,성장기 vs 쇠퇴기,-16.4294,-43.2576,26.8283,2.8037,0.4231,n.s.
기본 재무비율,영업이익증가율,성숙기 vs 쇠퇴기,7.2319,-43.2576,50.4895,12.1831,0.0069,**
기본 재무비율,순이익증가율,도입기 vs 성장기,-75.3656,-3.5782,-71.7874,15.2437,0.0017,**
기본 재무비율,순이익증가율,도입기 vs 성숙기,-75.3656,34.1141,-109.4797,45.6978,0.0,***
기본 재무비율,순이익증가율,도입기 vs 쇠퇴기,-75.3656,-22.9275,-52.4381,6.0074,0.1116,n.s.
기본 재무비율,순이익증가율,성장기 vs 성숙기,-3.5782,34.1141,-37.6923,6.6272,0.0852,n.s.
기본 재무비율,순이익증가율,성장기 vs 쇠퇴기,-3.5782,-22.9275,19.3493,0.9136,0.8222,n.s.
기본 재무비율,순이익증가율,성숙기 vs 쇠퇴기,34.1141,-22.9275,57.0416,9.7407,0.0211,*
기본 재무비율,EBITDA증가율,도입기 vs 성장기,-18.0921,12.6326,-30.7246,15.0909,0.0018,**
기본 재무비율,EBITDA증가율,도입기 vs 성숙기,-18.0921,12.6844,-30.7765,19.517,0.0002,***
기본 재무비율,EBITDA증가율,도입기 vs 쇠퇴기,-18.0921,-10.0821,-8.01,0.7575,0.8596,n.s.
기본 재무비율,EBITDA증가율,성장기 vs 성숙기,12.6326,12.6844,-0.0518,0.0001,1.0,n.s.
기본 재무비율,EBITDA증가율,성장기 vs 쇠퇴기,12.6326,-10.0821,22.7146,6.804,0.0788,n.s.
기본 재무비율,EBITDA증가율,성숙기 vs 쇠퇴기,12.6844,-10.0821,22.7664,8.3858,0.039,*
기본 재무비율,총자산증가율,도입기 vs 성장기,9.9461,9.8978,0.0482,0.0005,1.0,n.s.
기본 재무비율,총자산증가율,도입기 vs 성숙기,9.9461,3.8187,6.1274,11.2978,0.0104,*
기본 재무비율,총자산증가율,도입기 vs 쇠퇴기,9.9461,-13.6685,23.6146,96.1525,0.0,***
기본 재무비율,총자산증가율,성장기 vs 성숙기,9.8978,3.8187,6.0792,13.6059,0.0036,**
기본 재무비율,총자산증가율,성장기 vs 쇠퇴기,9.8978,-13.6685,23.5664,106.9545,0.0,***
기본 재무비율,총자산증가율,성숙기 vs 쇠퇴기,3.8187,-13.6685,17.4872,72.2528,0.0,***
기본 재무비율,유형자산증가율,도입기 vs 성장기,11.7893,20.4001,-8.6107,3.4764,0.3241,n.s.
기본 재무비율,유형자산증가율,도입기 vs 성숙기,11.7893,8.2721,3.5172,0.7476,0.8619,n.s.
기본 재무비율,유형자산증가율,도입기 vs 쇠퇴기,11.7893,-12.5697,24.359,20.5477,0.0001,***
기본 재무비율,유형자산증가율,성장기 vs 성숙기,20.4001,8.2721,12.128,10.8756,0.0126,*
기본 재무비율,유형자산증가율,성장기 vs 쇠퇴기,20.4001,-12.5697,32.9698,42.0425,0.0,***
기본 재무비율,유형자산증가율,성숙기 vs 쇠퇴기,8.2721,-12.5697,20.8418,20.6125,0.0001,***
기본 재무비율,자기자본증가율,도입기 vs 성장기,-11.187,6.2689,-17.4559,12.4217,0.0062,**
기본 재무비율,자기자본증가율,도입기 vs 성숙기,-11.187,9.833,-21.02,23.2167,0.0,***
기본 재무비율,자기자본증가율,도입기 vs 쇠퇴기,-11.187,-11.07,-0.117,0.0004,1.0,n.s.
기본 재무비율,자기자본증가율,성장기 vs 성숙기,6.2689,9.833,-3.5641,0.8166,0.8455,n.s.
기본 재무비율,자기자본증가율,성장기 vs 쇠퇴기,6.2689,-11.07,17.3388,10.11,0.0179,*
기본 재무비율,자기자본증가율,성숙기 vs 쇠퇴기,9.833,-11.07,20.903,18.0272,0.0005,***
기본 재무비율,부채증가율,도입기 vs 성장기,16.7538,14.1415,2.6123,0.7316,0.8657,n.s.
기본 재무비율,부채증가율,도입기 vs 성숙기,16.7538,3.7562,12.9977,23.3451,0.0,***
기본 재무비율,부채증가율,도입기 vs 쇠퇴기,16.7538,-11.2885,28.0424,62.2666,0.0,***
기본 재무비율,부채증가율,성장기 vs 성숙기,14.1415,3.7562,10.3854,18.2349,0.0004,***
기본 재무비율,부채증가율,성장기 vs 쇠퇴기,14.1415,-11.2885,25.43,57.1919,0.0,***
기본 재무비율,부채증가율,성숙기 vs 쇠퇴기,3.7562,-11.2885,15.0447,24.5589,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 성장기,-27.645,37.7737,-65.4187,38.8415,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 성숙기,-27.645,41.0545,-68.6994,55.2121,0.0,***
기본 재무비율,영업현금흐름증가율,도입기 vs 쇠퇴기,-27.645,-31.758,4.113,0.1134,0.9902,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 성숙기,37.7737,41.0545,-3.2807,0.1541,0.9846,n.s.
기본 재무비율,영업현금흐름증가율,성장기 vs 쇠퇴기,37.7737,-31.758,69.5317,36.1967,0.0,***
기본 재무비율,영업현금흐름증가율,성숙기 vs 쇠퇴기,41.0545,-31.758,72.8125,48.6987,0.0,***
기본 재무비율,FCF증가율,도입기 vs 성장기,-75.9569,-32.2184,-43.7384,4.5794,0.2057,n.s.
기본 재무비율,FCF증가율,도입기 vs 성숙기,-75.9569,33.3817,-109.3385,36.8862,0.0,***
기본 재무비율,FCF증가율,도입기 vs 쇠퇴기,-75.9569,1.7747,-77.7315,10.6825,0.0137,*
기본 재무비율,FCF증가율,성장기 vs 성숙기,-32.2184,33.3817,-65.6001,16.2451,0.001,**
기본 재무비율,FCF증가율,성장기 vs 쇠퇴기,-32.2184,1.7747,-33.9931,2.2818,0.5162,n.s.
기본 재무비율,FCF증가율,성숙기 vs 쇠퇴기,33.3817,1.7747,31.607,2.4203,0.49,n.s.
기본 재무비율,ROA변화,도입기 vs 성장기,-0.0517,-0.5229,0.4712,0.2096,0.976,n.s.
기본 재무비율,ROA변화,도입기 vs 성숙기,-0.0517,0.9024,-0.9541,1.1074,0.7753,n.s.
기본 재무비율,ROA변화,도입기 vs 쇠퇴기,-0.0517,-2.1485,2.0969,3.0652,0.3819,n.s.
기본 재무비율,ROA변화,성장기 vs 성숙기,-0.5229,0.9024,-1.4253,3.0239,0.3882,n.s.
기본 재무비율,ROA변화,성장기 vs 쇠퇴기,-0.5229,-2.1485,1.6256,2.0577,0.5606,n.s.
기본 재무비율,ROA변화,성숙기 vs 쇠퇴기,0.9024,-2.1485,3.0509,8.892,0.031,*
기본 재무비율,영업이익률변화,도입기 vs 성장기,8.2442,-0.3766,8.6208,22.0486,0.0001,***
기본 재무비율,영업이익률변화,도입기 vs 성숙기,8.2442,-0.5598,8.804,29.6402,0.0,***
기본 재무비율,영업이익률변화,도입기 vs 쇠퇴기,8.2442,-6.625,14.8692,48.446,0.0,***
기본 재무비율,영업이익률변화,성장기 vs 성숙기,-0.3766,-0.5598,0.1832,0.0157,0.9995,n.s.
기본 재무비율,영업이익률변화,성장기 vs 쇠퇴기,-0.3766,-6.625,6.2484,9.5551,0.023,*
기본 재무비율,영업이익률변화,성숙기 vs 쇠퇴기,-0.5598,-6.625,6.0652,11.0456,0.0116,*
