column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
유형자산증가율_ratio,295,3618,0.773924,0.787811,0.770431,0.770663,-0.0387,0.4229,normal_high,451391.0,1.0345259677283748e-05,1.4279372512307145e-05,1.0,1,
자기자본증가율_diff,295,3618,0.438744,0.285179,0.246967,0.25756,0.1854,0.3115,normal_high,332511.0,4.187761196694105e-27,9.327286301727779e-27,1.0,1,
자기자본증가율_ratio,295,3618,0.670393,0.333035,0.175887,0.213102,0.1401,0.3135,normal_high,334652.0,1.41204539168866e-26,3.0413285359448064e-26,1.0,1,
부채증가율_diff,295,3618,0.317629,0.203178,0.173456,0.170723,0.2342,0.5106,ambiguous,544947.0,0.5450286474744486,0.5682213558776166,0.0,0,FDR 비유의
부채증가율_ratio,295,3618,0.74838,0.369144,0.226589,0.218418,0.1826,0.5168,ambiguous,551533.0,0.3379427538929297,0.3641645670657689,0.0,0,FDR 비유의
영업현금흐름증가율_diff,295,3618,0.177734,0.280062,0.261004,0.261004,-0.3082,0.4884,ambiguous,521251.5,0.5053253179502194,0.5353716882067189,0.0,0,FDR 비유의
영업현금흐름증가율_ratio,295,3618,0.286779,0.289443,0.289776,0.289776,-0.093,0.4824,ambiguous,514891.5,0.3060981574067102,0.3353867648713659,0.0,0,FDR 비유의
FCF증가율_diff,295,3618,0.684796,0.694869,0.690923,0.690923,-0.0324,0.5113,ambiguous,545666.0,0.5183366384447612,0.5462041996514688,0.0,0,FDR 비유의
FCF증가율_ratio,295,3618,0.486304,0.496608,0.489764,0.489764,-0.0307,0.5239,ambiguous,559209.0,0.15868076264885256,0.18187970455657954,0.0,0,FDR 비유의
ROA변화_diff,295,3618,0.63764,0.598021,0.583118,0.589818,0.1026,0.4891,ambiguous,522052.0,0.533770967810139,0.5594604796298783,0.0,0,FDR 비유의
ROA변화_ratio,295,3618,0.544501,0.529586,0.524956,0.524833,0.0895,0.4953,ambiguous,528661.0,0.7885746855420825,0.8092180019175298,0.0,0,FDR 비유의
영업이익률변화_diff,295,3618,0.459885,0.470809,0.528136,0.528632,-0.001,0.5,ambiguous,533639.5,0.9993584863526987,0.9993584863526987,0.0,0,FDR 비유의
영업이익률변화_ratio,295,3618,0.241877,0.225657,0.316657,0.316657,0.0027,0.4983,ambiguous,531791.0,0.9204309550189694,0.9251511137626564,0.0,0,FDR 비유의
부채비율변화_diff,295,3618,0.614463,0.49512,0.502821,0.498934,0.1048,0.586,distress_high,625422.5,8.674181061755531e-07,1.240977728543127e-06,1.0,1,
부채비율변화_ratio,295,3618,0.438482,0.408827,0.408693,0.408693,0.1366,0.5504,distress_high,587411.0,0.0039257052419928475,0.0049963521261727145,1.0,1,
유동비율변화_diff,295,3618,-0.291569,0.664651,0.598506,0.60422,-0.1787,0.3843,normal_high,410183.5,3.639105730753589e-11,5.943872693564195e-11,1.0,1,
유동비율변화_ratio,295,3618,2.431217,0.079975,0.213547,0.210142,0.1878,0.5395,ambiguous,575761.5,0.024014580901230664,0.02923514196671559,1.0,0,방향 불명확 (CLES 0.45~0.55)
업력_diff,295,3615,0.151763,0.259659,0.101103,0.266544,-0.5477,0.326,normal_high,347604.5,2.2148856878609072e-23,4.4297713757218144e-23,1.0,1,
업력_ratio,295,3615,0.151713,0.266526,0.097805,0.273853,-0.5477,0.326,normal_high,347604.5,2.2148856878609072e-23,4.4297713757218144e-23,1.0,1,
