column,n_distress,n_normal,mean_distress,mean_normal,median_distress,median_normal,cohens_d,cles,direction,mw_stat,p_value_raw,p_value_fdr,significant_fdr,keep,remove_reason
금융비용부담률_ratio,454,11343,1.505104,0.079272,0.06496,0.012422,0.7815,0.7745,distress_high,3988493.0,4.7157459819252884e-88,4.912235397838843e-87,1.0,1,
비유동비율_diff,454,11343,1.233439,0.09343,0.078084,0.026833,1.0876,0.7645,distress_high,3936970.5,1.109887768406929e-81,8.408240669749462e-81,1.0,1,
비유동비율_ratio,454,11343,1.159274,0.084363,0.07011,0.02185,1.0962,0.7643,distress_high,3935785.0,1.5279396780338261e-81,1.1234850573778134e-80,1.0,1,
비유동장기적합률_diff,454,11343,1.121835,0.147175,0.204264,0.092732,1.2762,0.7542,distress_high,3884062.0,1.3312216963700173e-75,7.080966470053284e-75,1.0,1,
비유동장기적합률_ratio,454,11343,1.145549,0.147484,0.204714,0.092184,1.3019,0.754,distress_high,3882825.5,1.8342171443535366e-75,9.358250736497635e-75,1.0,1,
유형자산비율_diff,454,11343,0.500171,0.393531,0.464074,0.327819,0.4019,0.5831,distress_high,3002979.0,1.7801826238929364e-09,2.6334062483623316e-09,1.0,1,
유형자산비율_ratio,454,11343,0.443582,0.318708,0.400824,0.242956,0.4115,0.579,distress_high,2981905.0,1.0618489259799954e-08,1.5433850668313885e-08,1.0,1,
유형자산부채비율_diff,454,11343,0.275532,0.295549,0.219542,0.21029,-0.0165,0.499,ambiguous,2569959.5,0.945086868964518,0.9580741149355484,0.0,0,FDR 비유의
유형자산부채비율_ratio,454,11343,0.255102,0.281451,0.179408,0.167293,-0.0166,0.4954,ambiguous,2551301.0,0.7405671436873694,0.7682231780989309,0.0,0,FDR 비유의
ROA_diff,454,11343,0.487033,0.626464,0.553232,0.636952,-0.6773,0.185,normal_high,952675.0,4.717077214196287e-115,5.127257841517703e-114,1.0,1,
ROA_ratio,454,11343,0.574925,0.622771,0.59837,0.62324,-0.8439,0.1818,normal_high,935965.0,2.1475490845473747e-117,2.556606053032589e-116,1.0,1,
ROE_diff,454,11343,0.510413,0.656406,0.593826,0.634892,-0.1171,0.3384,normal_high,1742579.0,1.3130052502825288e-31,2.525010096697171e-31,1.0,1,
ROE_ratio,454,11343,0.496567,0.605403,0.568297,0.593759,-0.1275,0.3359,normal_high,1729893.0,1.581627007628028e-32,3.163254015256056e-32,1.0,1,
ROIC_diff,454,11343,-1.497265,1.087544,0.870199,0.956154,-0.2145,0.1601,normal_high,824224.5,1.1218418398168867e-133,4.674340999237028e-132,1.0,1,
ROIC_ratio,454,11343,-0.247767,1.037188,0.923909,0.971443,-0.2229,0.1599,normal_high,823666.5,9.245379292492279e-134,4.622689646246139e-132,1.0,1,
총자본영업이익률_diff,454,11343,0.674757,0.989365,0.819308,0.99032,-0.7958,0.1439,normal_high,741017.5,1.759468528654666e-146,4.398671321636665e-144,1.0,1,
총자본영업이익률_ratio,454,11343,0.810847,0.987149,0.891998,0.987859,-0.7871,0.1446,normal_high,744523.5,6.269404327826657e-146,5.224503606522215e-144,1.0,1,
매출총이익률_diff,454,11343,0.355296,0.309087,0.299616,0.254163,0.216,0.5695,distress_high,2932541.0,4.988094238883272e-07,6.814336391917037e-07,1.0,1,
매출총이익률_ratio,454,11343,0.305981,0.257502,0.244043,0.194287,0.2037,0.5665,distress_high,2917213.0,1.4991199260051329e-06,2.025837737844774e-06,1.0,1,
영업이익률_diff,454,11343,-0.365128,0.679084,0.72651,0.760759,-0.19,0.1698,normal_high,874337.0,3.147469073732007e-126,9.835840855412522e-125,1.0,1,
영업이익률_ratio,454,11343,-0.640395,0.688907,0.753486,0.797452,-0.1851,0.1704,normal_high,877400.0,8.81310442954904e-126,1.8360634228227167e-124,1.0,1,
순이익률_diff,454,11343,-0.379001,0.639985,0.622685,0.653404,-0.1045,0.1746,normal_high,899375.5,1.3482648772406792e-122,1.685331096550849e-121,1.0,1,
순이익률_ratio,454,11343,-0.012141,0.714633,0.713769,0.735888,-0.0792,0.1702,normal_high,876512.5,6.541019323494383e-126,1.490982461515993e-124,1.0,1,
EBITDA마진_diff,454,11343,-0.35936,0.629704,0.675578,0.703545,-0.184,0.2387,normal_high,1229446.0,9.75953032428131e-80,5.809244240643638e-79,1.0,1,
EBITDA마진_ratio,454,11343,-0.451417,0.634089,0.679253,0.70954,-0.1949,0.2346,normal_high,1207960.0,3.0420492278096423e-82,2.4532655062980984e-81,1.0,1,
영업현금흐름비율_diff,454,11343,0.12197,0.355855,0.566314,0.586958,-0.0113,0.3081,normal_high,1586729.5,7.592868739148128e-44,1.7576085044324372e-43,1.0,1,
